subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,gap_length_mean_speaker_1,gap_length_median_speaker_1,gap_length_mean_partner_1,gap_length_median_partner_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,gap_length_mean_speaker_2,gap_length_median_speaker_2,gap_length_mean_partner_2,gap_length_median_partner_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,gap_length_mean_speaker_3,gap_length_median_speaker_3,gap_length_mean_partner_3,gap_length_median_partner_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,gap_length_mean_speaker_4,gap_length_median_speaker_4,gap_length_mean_partner_4,gap_length_median_partner_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,gap_length_mean_speaker_5,gap_length_median_speaker_5,gap_length_mean_partner_5,gap_length_median_partner_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,gap_length_mean_speaker_6,gap_length_median_speaker_6,gap_length_mean_partner_6,gap_length_median_partner_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,gap_length_mean_speaker_10,gap_length_median_speaker_10,gap_length_mean_partner_10,gap_length_median_partner_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,gap_length_mean_speaker_12,gap_length_median_speaker_12,gap_length_mean_partner_12,gap_length_median_partner_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,gap_length_mean_speaker_15,gap_length_median_speaker_15,gap_length_mean_partner_15,gap_length_median_partner_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,gap_length_mean_speaker_20,gap_length_median_speaker_20,gap_length_mean_partner_20,gap_length_median_partner_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,gap_length_mean_speaker_24,gap_length_median_speaker_24,gap_length_mean_partner_24,gap_length_median_partner_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,gap_length_mean_speaker_30,gap_length_median_speaker_30,gap_length_mean_partner_30,gap_length_median_partner_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,gap_length_mean_speaker_40,gap_length_median_speaker_40,gap_length_mean_partner_40,gap_length_median_partner_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,gap_length_mean_speaker_60,gap_length_median_speaker_60,gap_length_mean_partner_60,gap_length_median_partner_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,gap_length_mean_speaker_120,gap_length_median_speaker_120,gap_length_mean_partner_120,gap_length_median_partner_120,connection_120,num_turns_120
50.0,231.0,50_231,0.0,433.31304347826085,359.0,398.5593220338983,311.0,469.92857142857144,445.0,99.92416666666666,115.0,463.6849315068493,406.0,411.27027027027026,334.0,517.5555555555555,482.0,99.84833333333333,73.0,469.0576923076923,394.5,350.22222222222223,307.0,597.4,665.0,99.7725,52.0,469.0232558139535,383.0,434.09090909090907,278.5,505.6190476190476,467.0,99.69666666666667,43.0,508.7567567567568,383.0,504.6842105263158,307.0,513.0555555555555,425.0,99.62083333333334,37.0,428.24242424242425,287.0,366.11764705882354,250.0,494.25,377.0,99.545,33.0,394.23809523809524,307.0,199.0,250.0,609.0,621.5,99.24166666666666,21.0,394.23809523809524,307.0,199.0,250.0,609.0,621.5,99.09,21.0,343.2631578947368,250.0,120.8,244.5,590.4444444444445,467.0,98.8625,19.0,178.0,122.0,-8.333333333333334,18.5,364.3333333333333,295.5,98.48333333333333,12.0,178.0,122.0,-8.333333333333334,18.5,364.3333333333333,295.5,98.18,12.0,237.66666666666666,124.0,92.6,37.0,419.0,295.5,97.725,9.0,221.8,124.0,6.666666666666667,0.0,544.5,544.5,96.96666666666667,5.0,738.0,965.0,624.5,624.5,965.0,965.0,95.45,3.0,0.0,0.0,0.0,0.0,,,93.28,1.0
231.0,50.0,50_231,0.0,433.31304347826085,359.0,469.92857142857144,445.0,398.5593220338983,311.0,85.85933333333334,115.0,463.6849315068493,406.0,517.5555555555555,482.0,411.27027027027026,334.0,78.94466666666666,73.0,469.0576923076923,394.5,597.4,665.0,350.22222222222223,307.0,75.631,52.0,469.0232558139535,383.0,505.6190476190476,467.0,434.09090909090907,278.5,73.086,43.0,508.7567567567568,383.0,513.0555555555555,425.0,504.6842105263158,307.0,70.99916666666667,37.0,428.24242424242425,287.0,494.25,377.0,366.11764705882354,250.0,69.53,33.0,394.23809523809524,307.0,609.0,621.5,199.0,250.0,68.06,21.0,394.23809523809524,307.0,609.0,621.5,199.0,250.0,67.472,21.0,343.2631578947368,250.0,590.4444444444445,467.0,120.8,244.5,66.8975,19.0,178.0,122.0,364.3333333333333,295.5,-8.333333333333334,18.5,66.43,12.0,178.0,122.0,364.3333333333333,295.5,-8.333333333333334,18.5,66.116,12.0,237.66666666666666,124.0,419.0,295.5,92.6,37.0,65.645,9.0,221.8,124.0,544.5,544.5,6.666666666666667,0.0,64.90666666666667,5.0,738.0,965.0,965.0,965.0,624.5,624.5,64.8,3.0,0.0,0.0,,,0.0,0.0,64.6,1.0
50.0,231.0,50_231,1.0,,,,,,,,,380.5238095238095,293.0,377.1818181818182,220.0,384.2,351.5,100.0,42.0,343.3030303030303,334.0,356.6875,291.5,330.70588235294116,335.0,100.0,33.0,456.03333333333336,423.5,377.8,359.0,534.2666666666667,497.0,100.0,30.0,402.46153846153845,391.0,150.92307692307693,311.0,654.0,665.0,100.0,26.0,539.9473684210526,514.0,323.2,318.0,780.7777777777778,686.0,100.0,19.0,659.0625,418.0,925.0,838.0,393.125,335.0,100.0,16.0,487.75,265.0,672.5,348.0,303.0,133.5,100.0,12.0,788.125,878.5,1068.25,1102.0,508.0,531.5,100.0,8.0,682.5555555555555,462.0,447.8,307.0,976.0,1161.0,100.0,9.0,682.5555555555555,462.0,447.8,307.0,976.0,1161.0,100.0,9.0,438.3,278.5,149.0,250.0,727.6,996.0,100.0,10.0,146.71428571428572,120.0,-23.333333333333332,37.0,274.25,293.5,100.0,7.0,-12.5,122.0,-262.0,37.0,237.0,124.0,100.0,6.0,1107.0,1107.0,1249.0,1249.0,965.0,965.0,97.62,2.0
231.0,50.0,50_231,1.0,,,,,,,,,380.5238095238095,293.0,384.2,351.5,377.1818181818182,220.0,92.774,42.0,343.3030303030303,334.0,330.70588235294116,335.0,356.6875,291.5,89.286,33.0,456.03333333333336,423.5,534.2666666666667,497.0,377.8,359.0,84.80333333333333,30.0,402.46153846153845,391.0,654.0,665.0,150.92307692307693,311.0,83.0525,26.0,539.9473684210526,514.0,780.7777777777778,686.0,323.2,318.0,81.732,19.0,659.0625,418.0,393.125,335.0,925.0,838.0,73.93833333333333,16.0,487.75,265.0,303.0,133.5,672.5,348.0,71.588,12.0,788.125,878.5,508.0,531.5,1068.25,1102.0,70.9225,8.0,682.5555555555555,462.0,976.0,1161.0,447.8,307.0,69.69,9.0,682.5555555555555,462.0,976.0,1161.0,447.8,307.0,68.828,9.0,438.3,278.5,727.6,996.0,149.0,250.0,68.15,10.0,146.71428571428572,120.0,274.25,293.5,-23.333333333333332,37.0,67.95333333333333,7.0,-12.5,122.0,237.0,124.0,-262.0,37.0,66.49,6.0,1107.0,1107.0,965.0,965.0,1249.0,1249.0,65.0,2.0
50.0,231.0,50_231,2.0,,,,,,,,,,,,,,,,,470.3666666666667,453.0,522.0,453.0,411.35714285714283,430.0,100.0,30.0,202.42857142857142,182.0,21.428571428571427,158.0,383.42857142857144,368.0,100.0,14.0,323.125,351.5,387.75,379.0,258.5,351.5,100.0,16.0,450.3809523809524,423.0,576.1,469.5,336.09090909090907,329.0,100.0,21.0,352.53846153846155,497.0,-8.571428571428571,311.0,773.8333333333334,675.5,100.0,13.0,603.6,589.5,665.2,514.0,542.0,665.0,100.0,10.0,599.7,418.0,821.6,453.0,377.8,383.0,100.0,10.0,580.4444444444445,287.0,797.6,453.0,309.0,133.5,100.0,9.0,940.25,846.0,1034.5,1034.5,846.0,846.0,100.0,4.0,878.5,878.5,981.0,981.0,776.0,776.0,100.0,2.0,645.25,384.5,314.5,278.5,976.0,1161.0,100.0,8.0,-1.0,-486.0,-513.0,-513.0,255.0,255.0,100.0,3.0,-552.5,-552.5,-1229.0,-1229.0,124.0,124.0,100.0,2.0
231.0,50.0,50_231,2.0,,,,,,,,,,,,,,,,,470.3666666666667,453.0,411.35714285714283,430.0,522.0,453.0,92.661,30.0,202.42857142857142,182.0,383.42857142857144,368.0,21.428571428571427,158.0,93.0,14.0,323.125,351.5,258.5,351.5,387.75,379.0,89.81,16.0,450.3809523809524,423.0,336.09090909090907,329.0,576.1,469.5,85.572,21.0,352.53846153846155,497.0,773.8333333333334,675.5,-8.571428571428571,311.0,82.19833333333334,13.0,603.6,589.5,542.0,665.0,665.2,514.0,80.198,10.0,599.7,418.0,377.8,383.0,821.6,453.0,75.1775,10.0,580.4444444444445,287.0,309.0,133.5,797.6,453.0,71.64,9.0,940.25,846.0,846.0,846.0,1034.5,1034.5,71.168,4.0,878.5,878.5,776.0,776.0,981.0,981.0,70.385,2.0,645.25,384.5,976.0,1161.0,314.5,278.5,68.68666666666667,8.0,-1.0,-486.0,255.0,255.0,-513.0,-513.0,68.0,3.0,-552.5,-552.5,124.0,124.0,-1229.0,-1229.0,65.12,2.0
50.0,231.0,50_231,3.0,,,,,,,,,,,,,,,,,,,,,,,,,469.57142857142856,453.0,543.2,505.0,384.61538461538464,312.0,100.0,28.0,495.4,293.0,577.0,244.5,413.8,433.5,100.0,20.0,155.91666666666666,159.0,-9.0,146.5,320.8333333333333,351.5,100.0,12.0,452.38461538461536,359.0,337.0,304.0,551.2857142857143,423.0,100.0,13.0,469.22222222222223,497.0,-18.8,311.0,1079.25,1196.5,100.0,9.0,224.0,318.0,-13.0,122.0,461.0,665.0,100.0,6.0,760.1428571428571,749.0,1137.3333333333333,1316.0,477.25,566.0,100.0,7.0,261.5,145.0,491.5,348.0,31.5,-93.5,100.0,8.0,758.0,755.0,1097.3333333333333,1223.0,418.6666666666667,287.0,100.0,6.0,981.0,981.0,981.0,981.0,,,100.0,1.0,626.5714285714286,307.0,314.5,278.5,1042.6666666666667,1546.0,100.0,7.0,257.5,263.0,221.5,221.5,293.5,293.5,100.0,4.0
231.0,50.0,50_231,3.0,,,,,,,,,,,,,,,,,,,,,,,,,469.57142857142856,453.0,384.61538461538464,312.0,543.2,505.0,92.548,28.0,495.4,293.0,413.8,433.5,577.0,244.5,93.0,20.0,155.91666666666666,159.0,320.8333333333333,351.5,-9.0,146.5,93.0,12.0,452.38461538461536,359.0,551.2857142857143,423.0,337.0,304.0,83.90666666666667,13.0,469.22222222222223,497.0,1079.25,1196.5,-18.8,311.0,83.266,9.0,224.0,318.0,461.0,665.0,-13.0,122.0,81.7975,6.0,760.1428571428571,749.0,477.25,566.0,1137.3333333333333,1316.0,76.23666666666666,7.0,261.5,145.0,31.5,-93.5,491.5,348.0,72.008,8.0,758.0,755.0,418.6666666666667,287.0,1097.3333333333333,1223.0,71.46,6.0,981.0,981.0,,,981.0,981.0,70.69333333333333,1.0,626.5714285714286,307.0,1042.6666666666667,1546.0,314.5,278.5,68.3,7.0,257.5,263.0,293.5,293.5,221.5,221.5,67.86,4.0
50.0,231.0,50_231,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5625,386.5,343.55555555555554,505.0,339.0,268.0,100.0,16.0,594.8888888888889,528.0,722.8888888888889,508.0,466.8888888888889,548.0,100.0,18.0,456.1,493.0,733.2,734.0,179.0,256.0,100.0,10.0,439.84615384615387,359.0,584.5,437.0,315.85714285714283,329.0,100.0,13.0,469.22222222222223,497.0,-18.8,311.0,1079.25,1196.5,100.0,9.0,224.0,318.0,-13.0,122.0,461.0,665.0,100.0,6.0,913.1666666666666,804.5,1162.3333333333333,1316.0,664.0,665.0,100.0,6.0,217.5,145.0,247.66666666666666,243.0,187.33333333333334,-20.0,100.0,6.0,940.25,846.0,1034.5,1034.5,846.0,846.0,100.0,4.0,878.5,878.5,981.0,981.0,776.0,776.0,100.0,2.0,-1.0,-486.0,-513.0,-513.0,255.0,255.0,100.0,3.0
231.0,50.0,50_231,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5625,386.5,339.0,268.0,343.55555555555554,505.0,92.435,16.0,594.8888888888889,528.0,466.8888888888889,548.0,722.8888888888889,508.0,92.983,18.0,456.1,493.0,179.0,256.0,733.2,734.0,86.62,10.0,439.84615384615387,359.0,315.85714285714283,329.0,584.5,437.0,84.0,13.0,469.22222222222223,497.0,1079.25,1196.5,-18.8,311.0,83.36,9.0,224.0,318.0,461.0,665.0,-13.0,122.0,81.43333333333334,6.0,913.1666666666666,804.5,664.0,665.0,1162.3333333333333,1316.0,78.876,6.0,217.5,145.0,187.33333333333334,-20.0,247.66666666666666,243.0,72.01,6.0,940.25,846.0,846.0,846.0,1034.5,1034.5,71.28,4.0,878.5,878.5,776.0,776.0,981.0,981.0,69.77,2.0,-1.0,-486.0,255.0,255.0,-513.0,-513.0,68.0,3.0
