subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,gap_length_mean_speaker_1,gap_length_median_speaker_1,gap_length_mean_partner_1,gap_length_median_partner_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,gap_length_mean_speaker_2,gap_length_median_speaker_2,gap_length_mean_partner_2,gap_length_median_partner_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,gap_length_mean_speaker_3,gap_length_median_speaker_3,gap_length_mean_partner_3,gap_length_median_partner_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,gap_length_mean_speaker_4,gap_length_median_speaker_4,gap_length_mean_partner_4,gap_length_median_partner_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,gap_length_mean_speaker_5,gap_length_median_speaker_5,gap_length_mean_partner_5,gap_length_median_partner_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,gap_length_mean_speaker_6,gap_length_median_speaker_6,gap_length_mean_partner_6,gap_length_median_partner_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,gap_length_mean_speaker_10,gap_length_median_speaker_10,gap_length_mean_partner_10,gap_length_median_partner_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,gap_length_mean_speaker_12,gap_length_median_speaker_12,gap_length_mean_partner_12,gap_length_median_partner_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,gap_length_mean_speaker_15,gap_length_median_speaker_15,gap_length_mean_partner_15,gap_length_median_partner_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,gap_length_mean_speaker_20,gap_length_median_speaker_20,gap_length_mean_partner_20,gap_length_median_partner_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,gap_length_mean_speaker_24,gap_length_median_speaker_24,gap_length_mean_partner_24,gap_length_median_partner_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,gap_length_mean_speaker_30,gap_length_median_speaker_30,gap_length_mean_partner_30,gap_length_median_partner_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,gap_length_mean_speaker_40,gap_length_median_speaker_40,gap_length_mean_partner_40,gap_length_median_partner_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,gap_length_mean_speaker_60,gap_length_median_speaker_60,gap_length_mean_partner_60,gap_length_median_partner_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,gap_length_mean_speaker_120,gap_length_median_speaker_120,gap_length_mean_partner_120,gap_length_median_partner_120,connection_120,num_turns_120
67.0,210.0,67_210,0.0,241.17424242424244,199.0,212.06060606060606,182.5,270.2878787878788,232.0,70.94033333333333,132.0,227.9,145.0,113.05714285714286,98.0,342.74285714285713,306.0,73.00066666666666,70.0,393.0,284.5,249.05,113.0,536.95,412.0,74.5115,40.0,331.14285714285717,256.5,197.57142857142858,98.0,464.7142857142857,287.5,73.77,28.0,302.25,256.5,-18.7,28.5,623.2,568.0,72.91333333333333,20.0,300.1666666666667,164.5,-64.11111111111111,11.0,664.4444444444445,591.0,73.023,18.0,-101.125,34.0,-44.0,34.0,-158.25,-164.0,70.69333333333333,8.0,-101.125,34.0,-44.0,34.0,-158.25,-164.0,70.83,8.0,99.66666666666667,164.5,214.0,68.0,-14.666666666666666,261.0,71.7175,6.0,67.4,68.0,214.0,68.0,-152.5,-152.5,71.24333333333334,5.0,-59.25,34.0,34.0,34.0,-152.5,-152.5,71.34,4.0,204.33333333333334,68.0,34.0,34.0,545.0,545.0,71.925,3.0,306.5,306.5,68.0,68.0,545.0,545.0,72.9,2.0,68.0,68.0,68.0,68.0,,,76.18,1.0,68.0,68.0,68.0,68.0,,,77.38,1.0
210.0,67.0,67_210,0.0,241.17424242424244,199.0,270.2878787878788,232.0,212.06060606060606,182.5,49.82533333333333,132.0,227.9,145.0,342.74285714285713,306.0,113.05714285714286,98.0,47.489333333333335,70.0,393.0,284.5,536.95,412.0,249.05,113.0,46.51,40.0,331.14285714285717,256.5,464.7142857142857,287.5,197.57142857142858,98.0,50.446,28.0,302.25,256.5,623.2,568.0,-18.7,28.5,51.88,20.0,300.1666666666667,164.5,664.4444444444445,591.0,-64.11111111111111,11.0,53.821,18.0,-101.125,34.0,-158.25,-164.0,-44.0,34.0,56.27166666666667,8.0,-101.125,34.0,-158.25,-164.0,-44.0,34.0,60.076,8.0,99.66666666666667,164.5,-14.666666666666666,261.0,214.0,68.0,56.925,6.0,67.4,68.0,-152.5,-152.5,214.0,68.0,54.36333333333334,5.0,-59.25,34.0,-152.5,-152.5,34.0,34.0,51.716,4.0,204.33333333333334,68.0,545.0,545.0,34.0,34.0,48.145,3.0,306.5,306.5,545.0,545.0,68.0,68.0,42.193333333333335,2.0,68.0,68.0,,,68.0,68.0,37.54,1.0,68.0,68.0,,,68.0,68.0,45.08,1.0
67.0,210.0,67_210,1.0,,,,,,,,,256.16129032258067,213.0,323.83870967741933,274.0,188.48387096774192,159.0,68.88,62.0,149.60416666666666,136.0,119.33333333333333,136.0,179.875,159.0,66.14,48.0,159.07142857142858,136.0,56.714285714285715,98.0,261.42857142857144,306.0,72.23133333333334,42.0,253.53571428571428,270.0,251.42857142857142,166.0,255.64285714285714,310.0,74.75,28.0,468.95454545454544,310.0,505.27272727272725,263.0,432.6363636363636,314.0,76.0,22.0,571.1666666666666,490.5,-1.8333333333333333,28.5,1144.1666666666667,1228.5,75.13333333333334,12.0,621.2,747.5,-80.2,11.0,1322.6,1553.0,75.216,10.0,269.85714285714283,46.0,-271.75,-386.0,992.0,1757.0,70.88,7.0,-382.0,-589.0,-818.0,-818.0,-164.0,-164.0,70.14333333333333,3.0,-143.0,-164.0,-122.0,-122.0,-164.0,-164.0,70.32,4.0,-5.0,261.0,574.0,574.0,-294.5,-294.5,71.51,3.0,-92.0,0.0,287.0,287.0,-850.0,-850.0,69.58666666666667,3.0,272.5,272.5,0.0,0.0,545.0,545.0,67.67,2.0,,,,,,,74.98,0.0
210.0,67.0,67_210,1.0,,,,,,,,,256.16129032258067,213.0,188.48387096774192,159.0,323.83870967741933,274.0,52.16133333333333,62.0,149.60416666666666,136.0,179.875,159.0,119.33333333333333,136.0,48.537,48.0,159.07142857142858,136.0,261.42857142857144,306.0,56.714285714285715,98.0,44.532666666666664,42.0,253.53571428571428,270.0,255.64285714285714,310.0,251.42857142857142,166.0,41.553333333333335,28.0,468.95454545454544,310.0,432.6363636363636,314.0,505.27272727272725,263.0,39.199,22.0,571.1666666666666,490.5,1144.1666666666667,1228.5,-1.8333333333333333,28.5,47.48833333333334,12.0,621.2,747.5,1322.6,1553.0,-80.2,11.0,47.566,10.0,269.85714285714283,46.0,992.0,1757.0,-271.75,-386.0,49.73,7.0,-382.0,-589.0,-164.0,-164.0,-818.0,-818.0,58.18,3.0,-143.0,-164.0,-164.0,-164.0,-122.0,-122.0,68.436,4.0,-5.0,261.0,-294.5,-294.5,574.0,574.0,65.705,3.0,-92.0,0.0,-850.0,-850.0,287.0,287.0,66.53333333333333,3.0,272.5,272.5,545.0,545.0,0.0,0.0,58.75,2.0,,,,,,,30.0,0.0
67.0,210.0,67_210,2.0,,,,,,,,,,,,,,,,,203.04545454545453,213.0,279.59090909090907,285.5,126.5,99.0,72.1695,44.0,300.8666666666667,243.0,440.46666666666664,297.0,161.26666666666668,194.0,64.434,30.0,284.02777777777777,145.0,299.5,145.0,268.55555555555554,159.0,66.38,36.0,7.766666666666667,49.5,-68.26666666666667,-5.0,83.8,104.0,69.979,30.0,504.4375,288.5,545.5,233.5,463.375,322.0,77.58166666666666,16.0,386.9,257.5,668.6,390.0,105.2,63.0,75.264,10.0,508.2857142857143,390.0,86.0,11.0,825.0,747.5,76.1425,7.0,517.6666666666666,591.0,-80.2,11.0,1265.0,1330.5,74.98666666666666,9.0,480.6666666666667,1215.0,-157.5,-157.5,1757.0,1757.0,71.72,3.0,-703.5,-703.5,-818.0,-818.0,-589.0,-589.0,68.645,2.0,-382.0,-589.0,-818.0,-818.0,-164.0,-164.0,70.94666666666667,3.0,-138.0,-138.0,574.0,574.0,-850.0,-850.0,69.88,2.0,545.0,545.0,,,545.0,545.0,66.34,1.0
210.0,67.0,67_210,2.0,,,,,,,,,,,,,,,,,203.04545454545453,213.0,126.5,99.0,279.59090909090907,285.5,54.429,44.0,300.8666666666667,243.0,161.26666666666668,194.0,440.46666666666664,297.0,48.378,30.0,284.02777777777777,145.0,268.55555555555554,159.0,299.5,145.0,49.2825,36.0,7.766666666666667,49.5,83.8,104.0,-68.26666666666667,-5.0,49.448,30.0,504.4375,288.5,463.375,322.0,545.5,233.5,40.218333333333334,16.0,386.9,257.5,105.2,63.0,668.6,390.0,43.696,10.0,508.2857142857143,390.0,825.0,747.5,86.0,11.0,48.985,7.0,517.6666666666666,591.0,1265.0,1330.5,-80.2,11.0,50.526666666666664,9.0,480.6666666666667,1215.0,1757.0,1757.0,-157.5,-157.5,36.896,3.0,-703.5,-703.5,-589.0,-589.0,-818.0,-818.0,54.965,2.0,-382.0,-589.0,-164.0,-164.0,-818.0,-818.0,64.16666666666667,3.0,-138.0,-138.0,-850.0,-850.0,574.0,574.0,66.8,2.0,545.0,545.0,545.0,545.0,,,51.5,1.0
67.0,210.0,67_210,3.0,,,,,,,,,,,,,,,,,,,,,,,,,214.25,196.0,214.5,268.0,214.0,99.0,73.326,32.0,90.19047619047619,205.0,274.72727272727275,297.0,-112.8,-87.5,66.20166666666667,21.0,386.0,344.5,432.0,205.0,340.0,484.0,62.301,18.0,-81.0,173.5,-140.66666666666666,-288.5,-21.333333333333332,291.5,71.91833333333334,12.0,537.3333333333334,412.0,369.1666666666667,151.0,705.5,542.0,76.736,12.0,551.2,288.5,801.6,826.0,300.8,63.0,77.87,10.0,731.6666666666666,390.0,390.0,390.0,902.5,902.5,75.28,3.0,681.4285714285714,591.0,-28.666666666666668,11.0,1214.0,1228.5,78.712,7.0,659.2,1215.0,-89.66666666666667,46.0,1782.5,1782.5,73.115,5.0,,,,,,,69.34,0.0,261.0,261.0,,,261.0,261.0,73.14,1.0,0.0,0.0,0.0,0.0,,,69.0,1.0
210.0,67.0,67_210,3.0,,,,,,,,,,,,,,,,,,,,,,,,,214.25,196.0,214.0,99.0,214.5,268.0,55.94466666666667,32.0,90.19047619047619,205.0,-112.8,-87.5,274.72727272727275,297.0,50.235,21.0,386.0,344.5,340.0,484.0,432.0,205.0,47.626,18.0,-81.0,173.5,-21.333333333333332,291.5,-140.66666666666666,-288.5,42.888333333333335,12.0,537.3333333333334,412.0,705.5,542.0,369.1666666666667,151.0,34.702,12.0,551.2,288.5,300.8,63.0,801.6,826.0,42.8275,10.0,731.6666666666666,390.0,902.5,902.5,390.0,390.0,44.45,3.0,681.4285714285714,591.0,1214.0,1228.5,-28.666666666666668,11.0,58.236,7.0,659.2,1215.0,1782.5,1782.5,-89.66666666666667,46.0,44.495,5.0,,,,,,,52.193333333333335,0.0,261.0,261.0,261.0,261.0,,,64.61,1.0,0.0,0.0,,,0.0,0.0,66.0,1.0
67.0,210.0,67_210,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.40740740740742,214.0,173.07692307692307,268.0,308.7142857142857,138.0,74.45666666666666,27.0,199.05,285.5,444.3,505.0,-46.2,77.0,70.195,20.0,127.68181818181819,114.0,56.72727272727273,128.0,198.63636363636363,104.0,69.67666666666666,22.0,-279.1666666666667,-386.5,-251.16666666666666,-326.0,-307.1666666666667,-457.5,70.356,12.0,416.3,318.0,232.0,98.0,600.6,494.0,75.9475,10.0,403.375,195.5,738.25,544.5,68.5,24.0,77.19666666666667,8.0,792.6666666666666,390.0,1063.0,1063.0,252.0,252.0,72.544,3.0,583.2,591.0,-66.0,-66.0,1016.0,904.0,79.92,5.0,480.6666666666667,1215.0,-157.5,-157.5,1757.0,1757.0,72.86,3.0,-703.5,-703.5,-818.0,-818.0,-589.0,-589.0,67.28,2.0,-850.0,-850.0,,,-850.0,-850.0,69.0,1.0
210.0,67.0,67_210,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.40740740740742,214.0,308.7142857142857,138.0,173.07692307692307,268.0,56.17583333333334,27.0,199.05,285.5,-46.2,77.0,444.3,505.0,52.337,20.0,127.68181818181819,114.0,198.63636363636363,104.0,56.72727272727273,128.0,50.58,22.0,-279.1666666666667,-386.5,-307.1666666666667,-457.5,-251.16666666666666,-326.0,48.81,12.0,416.3,318.0,600.6,494.0,232.0,98.0,34.0825,10.0,403.375,195.5,68.5,24.0,738.25,544.5,44.71,8.0,792.6666666666666,390.0,252.0,252.0,1063.0,1063.0,40.74,3.0,583.2,591.0,1016.0,904.0,-66.0,-66.0,55.795,5.0,480.6666666666667,1215.0,1757.0,1757.0,-157.5,-157.5,36.66,3.0,-703.5,-703.5,-589.0,-589.0,-818.0,-818.0,72.68,2.0,-850.0,-850.0,-850.0,-850.0,,,66.0,1.0
