subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,gap_length_mean_speaker_1,gap_length_median_speaker_1,gap_length_mean_partner_1,gap_length_median_partner_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,gap_length_mean_speaker_2,gap_length_median_speaker_2,gap_length_mean_partner_2,gap_length_median_partner_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,gap_length_mean_speaker_3,gap_length_median_speaker_3,gap_length_mean_partner_3,gap_length_median_partner_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,gap_length_mean_speaker_4,gap_length_median_speaker_4,gap_length_mean_partner_4,gap_length_median_partner_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,gap_length_mean_speaker_5,gap_length_median_speaker_5,gap_length_mean_partner_5,gap_length_median_partner_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,gap_length_mean_speaker_6,gap_length_median_speaker_6,gap_length_mean_partner_6,gap_length_median_partner_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,gap_length_mean_speaker_10,gap_length_median_speaker_10,gap_length_mean_partner_10,gap_length_median_partner_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,gap_length_mean_speaker_12,gap_length_median_speaker_12,gap_length_mean_partner_12,gap_length_median_partner_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,gap_length_mean_speaker_15,gap_length_median_speaker_15,gap_length_mean_partner_15,gap_length_median_partner_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,gap_length_mean_speaker_20,gap_length_median_speaker_20,gap_length_mean_partner_20,gap_length_median_partner_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,gap_length_mean_speaker_24,gap_length_median_speaker_24,gap_length_mean_partner_24,gap_length_median_partner_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,gap_length_mean_speaker_30,gap_length_median_speaker_30,gap_length_mean_partner_30,gap_length_median_partner_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,gap_length_mean_speaker_40,gap_length_median_speaker_40,gap_length_mean_partner_40,gap_length_median_partner_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,gap_length_mean_speaker_60,gap_length_median_speaker_60,gap_length_mean_partner_60,gap_length_median_partner_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,gap_length_mean_speaker_120,gap_length_median_speaker_120,gap_length_mean_partner_120,gap_length_median_partner_120,connection_120,num_turns_120
8.0,243.0,8_243,0.0,400.5470588235294,274.0,393.3529411764706,283.0,407.74117647058824,266.0,68.86683333333333,170.0,339.14285714285717,275.5,239.16666666666666,277.0,439.1190476190476,273.0,61.93966666666667,84.0,381.49152542372883,280.0,285.3333333333333,292.0,480.9655172413793,266.0,57.415,59.0,390.1454545454545,285.0,279.2857142857143,292.0,505.1111111111111,280.0,53.414,55.0,414.32608695652175,282.5,269.82608695652175,299.0,558.8260869565217,266.0,48.56,46.0,424.90909090909093,285.0,269.1363636363636,310.5,580.6818181818181,273.0,48.205,44.0,588.5769230769231,344.5,307.6923076923077,333.0,869.4615384615385,356.0,40.861666666666665,26.0,402.1818181818182,311.5,295.1818181818182,333.0,509.1818181818182,290.0,37.344,22.0,460.0,344.5,357.22222222222223,432.0,562.7777777777778,290.0,31.295,18.0,502.0833333333333,344.5,745.3333333333334,561.5,258.8333333333333,285.0,31.136666666666667,12.0,537.2727272727273,356.0,745.3333333333334,561.5,287.6,290.0,30.364,11.0,537.2727272727273,356.0,745.3333333333334,561.5,287.6,290.0,29.18,11.0,486.5,344.5,711.5,561.5,261.5,285.0,25.226666666666667,8.0,486.8333333333333,344.5,718.3333333333334,432.0,255.33333333333334,290.0,18.68,6.0,226.5,226.5,333.0,333.0,120.0,120.0,19.38,2.0
243.0,8.0,8_243,0.0,400.5470588235294,274.0,407.74117647058824,266.0,393.3529411764706,283.0,85.98766666666667,170.0,339.14285714285717,275.5,439.1190476190476,273.0,239.16666666666666,277.0,73.92433333333334,84.0,381.49152542372883,280.0,480.9655172413793,266.0,285.3333333333333,292.0,68.3765,59.0,390.1454545454545,285.0,505.1111111111111,280.0,279.2857142857143,292.0,64.75066666666666,55.0,414.32608695652175,282.5,558.8260869565217,266.0,269.82608695652175,299.0,61.781666666666666,46.0,424.90909090909093,285.0,580.6818181818181,273.0,269.1363636363636,310.5,59.434,44.0,588.5769230769231,344.5,869.4615384615385,356.0,307.6923076923077,333.0,53.655,26.0,402.1818181818182,311.5,509.1818181818182,290.0,295.1818181818182,333.0,51.818,22.0,460.0,344.5,562.7777777777778,290.0,357.22222222222223,432.0,51.24,18.0,502.0833333333333,344.5,258.8333333333333,285.0,745.3333333333334,561.5,50.93666666666667,12.0,537.2727272727273,356.0,287.6,290.0,745.3333333333334,561.5,50.924,11.0,537.2727272727273,356.0,287.6,290.0,745.3333333333334,561.5,51.245,11.0,486.5,344.5,261.5,285.0,711.5,561.5,52.32666666666667,8.0,486.8333333333333,344.5,255.33333333333334,290.0,718.3333333333334,432.0,53.53,6.0,226.5,226.5,120.0,120.0,333.0,333.0,56.98,2.0
8.0,243.0,8_243,1.0,,,,,,,,,460.5232558139535,273.0,543.953488372093,292.0,377.09302325581393,237.0,75.794,86.0,389.27659574468083,283.0,436.82608695652175,269.0,343.7083333333333,303.0,73.254,47.0,242.41379310344828,220.0,158.92857142857142,235.5,320.3333333333333,204.0,70.46533333333333,29.0,278.3333333333333,283.0,226.0,283.0,335.9,294.5,67.165,21.0,254.13333333333333,245.0,329.875,265.0,167.57142857142858,197.0,66.625,15.0,187.8,236.5,220.6,278.0,155.0,117.5,56.25833333333333,20.0,447.6363636363636,268.5,243.0909090909091,299.0,652.1818181818181,229.0,59.066,22.0,546.125,285.0,242.25,285.0,850.0,300.5,55.355,16.0,662.7142857142857,371.5,-67.42857142857143,182.0,1392.857142857143,813.0,50.586666666666666,14.0,267.09090909090907,182.0,-245.0,4.0,693.8333333333334,313.5,44.324,11.0,338.57142857142856,183.0,-419.0,4.0,906.75,498.0,33.41,7.0,533.25,253.5,813.0,813.0,253.5,253.5,37.04666666666667,4.0,597.8,392.0,772.3333333333334,691.0,336.0,336.0,39.68,5.0,617.0,394.0,911.0,911.0,323.0,323.0,17.98,4.0
243.0,8.0,8_243,1.0,,,,,,,,,460.5232558139535,273.0,377.09302325581393,237.0,543.953488372093,292.0,98.051,86.0,389.27659574468083,283.0,343.7083333333333,303.0,436.82608695652175,269.0,90.5505,47.0,242.41379310344828,220.0,320.3333333333333,204.0,158.92857142857142,235.5,83.098,29.0,278.3333333333333,283.0,335.9,294.5,226.0,283.0,79.80666666666667,21.0,254.13333333333333,245.0,167.57142857142858,197.0,329.875,265.0,77.319,15.0,187.8,236.5,155.0,117.5,220.6,278.0,69.90833333333333,20.0,447.6363636363636,268.5,652.1818181818181,229.0,243.0909090909091,299.0,67.05,22.0,546.125,285.0,850.0,300.5,242.25,285.0,62.42,16.0,662.7142857142857,371.5,1392.857142857143,813.0,-67.42857142857143,182.0,56.373333333333335,14.0,267.09090909090907,182.0,693.8333333333334,313.5,-245.0,4.0,52.712,11.0,338.57142857142856,183.0,906.75,498.0,-419.0,4.0,51.235,7.0,533.25,253.5,253.5,253.5,813.0,813.0,49.54666666666667,4.0,597.8,392.0,336.0,336.0,772.3333333333334,691.0,48.96,5.0,617.0,394.0,323.0,323.0,911.0,911.0,50.08,4.0
8.0,243.0,8_243,2.0,,,,,,,,,,,,,,,,,426.390625,215.5,463.375,254.5,389.40625,209.5,75.9315,64.0,609.7894736842105,382.0,785.1578947368421,374.0,434.42105263157896,390.0,73.97333333333333,38.0,301.48387096774195,209.0,337.93333333333334,177.0,267.3125,266.0,81.09916666666666,31.0,239.2,251.0,123.75,214.0,345.7692307692308,283.0,70.989,25.0,251.2,275.5,322.8,245.0,179.6,306.0,73.43666666666667,10.0,251.0909090909091,285.0,316.5,265.0,172.6,306.0,63.832,11.0,170.08333333333334,236.5,175.5,264.5,164.66666666666666,153.5,59.03,12.0,182.5,211.5,209.625,296.5,155.375,82.5,54.96,16.0,830.9,367.5,351.8,345.0,1310.0,685.0,50.116,10.0,877.875,371.5,196.25,240.5,1559.5,761.5,59.995,8.0,318.625,313.5,-351.75,-73.0,989.0,628.5,40.67333333333333,8.0,115.0,115.0,,,115.0,115.0,35.05,1.0,485.5,485.5,691.0,691.0,280.0,280.0,38.32,2.0
243.0,8.0,8_243,2.0,,,,,,,,,,,,,,,,,426.390625,215.5,389.40625,209.5,463.375,254.5,99.036,64.0,609.7894736842105,382.0,434.42105263157896,390.0,785.1578947368421,374.0,97.102,38.0,301.48387096774195,209.0,267.3125,266.0,337.93333333333334,177.0,90.71166666666667,31.0,239.2,251.0,345.7692307692308,283.0,123.75,214.0,85.02,25.0,251.2,275.5,179.6,306.0,322.8,245.0,77.655,10.0,251.0909090909091,285.0,172.6,306.0,316.5,265.0,75.384,11.0,170.08333333333334,236.5,164.66666666666666,153.5,175.5,264.5,71.685,12.0,182.5,211.5,155.375,82.5,209.625,296.5,66.90333333333334,16.0,830.9,367.5,1310.0,685.0,351.8,345.0,64.62,10.0,877.875,371.5,1559.5,761.5,196.25,240.5,58.485,8.0,318.625,313.5,989.0,628.5,-351.75,-73.0,52.7,8.0,115.0,115.0,115.0,115.0,,,50.32,1.0,485.5,485.5,280.0,280.0,691.0,691.0,49.92,2.0
8.0,243.0,8_243,3.0,,,,,,,,,,,,,,,,,,,,,,,,,342.3541666666667,215.5,353.0,254.5,331.7083333333333,209.5,77.61466666666666,48.0,637.9333333333333,341.5,818.2,374.0,457.6666666666667,237.0,67.43833333333333,30.0,559.8181818181819,392.5,778.3636363636364,758.0,341.27272727272725,390.0,75.519,22.0,303.0,283.0,145.33333333333334,292.0,492.2,283.0,60.89333333333333,11.0,262.5,208.5,370.0,370.0,155.0,155.0,69.418,4.0,266.55555555555554,306.0,322.8,245.0,196.25,314.0,73.6225,9.0,209.0,236.5,264.5,264.5,153.5,153.5,57.556666666666665,4.0,128.25,188.0,152.5,195.5,104.0,118.5,68.016,12.0,214.375,214.0,288.25,308.0,140.5,81.5,50.715,8.0,1121.5,376.5,311.6666666666667,299.0,1931.3333333333333,1079.0,60.5,6.0,375.8333333333333,358.5,-419.0,4.0,1170.6666666666667,813.0,31.77,6.0,672.6666666666666,392.0,813.0,813.0,392.0,392.0,41.04,3.0
243.0,8.0,8_243,3.0,,,,,,,,,,,,,,,,,,,,,,,,,342.3541666666667,215.5,331.7083333333333,209.5,353.0,254.5,99.0,48.0,637.9333333333333,341.5,457.6666666666667,237.0,818.2,374.0,98.63833333333334,30.0,559.8181818181819,392.5,341.27272727272725,390.0,778.3636363636364,758.0,96.081,22.0,303.0,283.0,492.2,283.0,145.33333333333334,292.0,81.95833333333333,11.0,262.5,208.5,155.0,155.0,370.0,370.0,79.254,4.0,266.55555555555554,306.0,196.25,314.0,322.8,245.0,76.9825,9.0,209.0,236.5,153.5,153.5,264.5,264.5,72.91333333333333,4.0,128.25,188.0,104.0,118.5,152.5,195.5,69.48,12.0,214.375,214.0,140.5,81.5,288.25,308.0,66.355,8.0,1121.5,376.5,1931.3333333333333,1079.0,311.6666666666667,299.0,60.04666666666667,6.0,375.8333333333333,358.5,1170.6666666666667,813.0,-419.0,4.0,52.15,6.0,672.6666666666666,392.0,392.0,392.0,813.0,813.0,48.0,3.0
8.0,243.0,8_243,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1190476190476,215.5,352.42857142857144,217.0,347.8095238095238,214.0,80.07166666666667,42.0,581.9285714285714,268.5,633.6428571428571,347.0,530.2142857142857,187.0,68.27,28.0,210.8235294117647,177.0,169.125,157.5,247.88888888888889,204.0,78.24833333333333,17.0,238.375,292.0,49.75,267.0,427.0,399.5,61.518,16.0,262.5,208.5,370.0,370.0,155.0,155.0,67.7725,4.0,266.55555555555554,306.0,322.8,245.0,196.25,314.0,72.83,9.0,397.6,306.0,534.6666666666666,517.0,192.0,192.0,51.816,5.0,167.8,236.5,153.6,244.0,182.0,229.0,67.725,10.0,309.0,308.0,335.3333333333333,345.0,282.6666666666667,157.0,44.56,6.0,142.0,137.0,16.0,16.0,268.0,268.0,61.54,4.0,,,,,,,35.1,0.0
243.0,8.0,8_243,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1190476190476,215.5,347.8095238095238,214.0,352.42857142857144,217.0,99.0,42.0,581.9285714285714,268.5,530.2142857142857,187.0,633.6428571428571,347.0,99.072,28.0,210.8235294117647,177.0,247.88888888888889,204.0,169.125,157.5,86.445,17.0,238.375,292.0,427.0,399.5,49.75,267.0,82.906,16.0,262.5,208.5,155.0,155.0,370.0,370.0,79.555,4.0,266.55555555555554,306.0,196.25,314.0,322.8,245.0,76.62666666666667,9.0,397.6,306.0,192.0,192.0,534.6666666666666,517.0,73.74,5.0,167.8,236.5,182.0,229.0,153.6,244.0,69.85,10.0,309.0,308.0,282.6666666666667,157.0,335.3333333333333,345.0,65.80666666666667,6.0,142.0,137.0,268.0,268.0,16.0,16.0,54.13,4.0,,,,,,,49.64,0.0
