num_bins,bin_size,betas,p-val
4.0,150.0,-0.029400472249412272,0.4618429188862734
4.0,150.0,-0.019667967116890415,0.6224628575496173
4.0,150.0,0.01563338723026133,0.6963307324552277
4.0,150.0,-0.03999161000001612,0.31725501751891483
4.0,150.0,-0.008480339720004438,0.8320436281364724
4.0,150.0,-0.05762742995513946,0.14846295268017815
4.0,150.0,-0.01379312773185169,0.7301588803516158
4.0,150.0,-0.00018396239758153635,0.9963238091542321
4.0,150.0,-0.016100461605721907,0.6870336858886303
4.0,150.0,-0.037140902151148764,0.35609452414697174
4.0,150.0,-0.0064364162129850085,0.8720537328984881
4.0,150.0,-0.022959467061044424,0.5656014756136143
4.0,150.0,-0.03980764740687824,0.31861076022150914
4.0,150.0,-0.07534304979192726,0.05862417039107109
4.0,150.0,-0.040516671456860984,0.31061455065679133
4.0,150.0,-0.06424942747141978,0.10718279880649294
4.0,150.0,0.0019033478936345688,0.9620821104862387
4.0,150.0,-0.011709579691310762,0.769578212543233
4.0,150.0,0.0027250133145392545,0.9462239279004923
4.0,150.0,-0.03768487962676314,0.3457239989108377
4.0,150.0,0.017537161921132912,0.6612467304845804
4.0,150.0,-0.02381957573983449,0.5509000992182979
4.0,150.0,-0.002282461159084543,0.9547493638928609
4.0,150.0,-0.0805187226829982,0.0434697198824081
4.0,150.0,-0.05414355698059021,0.1747107433860578
4.0,150.0,0.01419306819337993,0.7229799932377468
4.0,150.0,-0.025230854852306823,0.5277129999386766
4.0,150.0,0.0012853224145717471,0.9743251019010722
4.0,150.0,-0.04213133826963924,0.2911264434712877
4.0,150.0,-0.03785951272662353,0.3428431271305158
4.0,150.0,0.0033097077354124946,0.9341013409890313
4.0,150.0,-0.053062412663444185,0.1834054012068599
4.0,150.0,-0.055300227748382835,0.16587807660448395
4.0,150.0,-0.08654432749345342,0.02999011748359481
4.0,150.0,-0.05353212575955342,0.18178614868605267
4.0,150.0,-0.086526353827201,0.029807884577387853
4.0,150.0,-0.0029614792019218884,0.9408941764167613
4.0,150.0,-0.03389190997460097,0.3959405367368254
4.0,150.0,-0.02046447587783472,0.6082080091690961
4.0,150.0,-0.01452287648391445,0.7160410437405074
4.0,150.0,-0.030336946925544662,0.4477248156681407
4.0,150.0,-0.06913891594480133,0.08390228943727569
4.0,150.0,0.01606724889962001,0.6877129439122729
4.0,150.0,-0.01909153932921461,0.6327216486367495
4.0,150.0,-0.13643387800629111,0.0006192523593185644
4.0,150.0,-0.02420814595412318,0.5443660834046078
4.0,150.0,-0.051812950014417894,0.1939522789762222
4.0,150.0,-0.011848385945663922,0.7674167631099977
4.0,150.0,-0.006899295260013607,0.863030093380418
4.0,150.0,-0.12968496941199723,0.0011043411306832936
4.0,150.0,-0.06078252034981746,0.12883576103406974
4.0,150.0,-0.05244956600174389,0.18854395197991528
4.0,150.0,0.042968606458726015,0.2820768118853149
4.0,150.0,-0.07635276295746272,0.05564304924126997
4.0,150.0,-0.04033653333217508,0.3131561948989607
4.0,150.0,-0.02476029434449279,0.5354784825143604
4.0,150.0,0.006755412576363843,0.8660400949070683
4.0,150.0,-0.006814497681836023,0.8646666251117016
4.0,150.0,-0.047981252258250416,0.2294135176822393
4.0,150.0,0.004738290299794193,0.90578233289629
4.0,150.0,0.002529803269163544,0.949810408826828
4.0,150.0,-0.05432553668808098,0.17394373006751668
4.0,150.0,-0.0041036906389768976,0.9181348313671689
4.0,150.0,-0.06275750792267847,0.11713637173528132
4.0,150.0,-0.03907358974403758,0.3288878169415165
4.0,150.0,-0.03731164087112503,0.3502453162763838
4.0,150.0,-0.03628457808414546,0.3640713803588922
4.0,150.0,-0.0897344376926011,0.024187771153334578
4.0,150.0,0.0043463798839532075,0.9133362858425758
4.0,150.0,-0.04313406080108906,0.28019650662669254
4.0,150.0,-0.03152697829788076,0.4303798705895322
4.0,150.0,-0.043367216089107,0.2774215214013803
4.0,150.0,-0.02721866730825263,0.49573721137923954
4.0,150.0,-0.052774146943816234,0.18600668573926332
4.0,150.0,-0.05384808896919047,0.1775929647669896
4.0,150.0,-0.02732457838585185,0.4936582859880818
4.0,150.0,-0.06313576081943083,0.11331256888868711
4.0,150.0,-0.013977653954129749,0.7262780966506122
4.0,150.0,-0.06993077988518086,0.07950437249912029
4.0,150.0,0.01213513983350913,0.7612675411162602
4.0,150.0,-0.03154619700957747,0.4311605843396302
4.0,150.0,0.005521982022458738,0.8899938910119751
4.0,150.0,-0.021965261437487157,0.5839552834666056
4.0,150.0,-0.00692343949001756,0.8625352207374013
4.0,150.0,0.011119133319360014,0.7807446321294493
4.0,150.0,-0.036907957460708435,0.35701390531968424
4.0,150.0,-0.015740707831210433,0.6933734057227908
4.0,150.0,-0.039399194668565916,0.32448408246294913
4.0,150.0,-0.003183868887189265,0.93664328320929
4.0,150.0,-0.005019014437497022,0.90071442512124
4.0,150.0,-0.024199407284632064,0.5447111871729546
4.0,150.0,-0.07450727040142517,0.06172634582704206
4.0,150.0,-0.04697044254626317,0.24033296785661157
4.0,150.0,-0.011164076906038534,0.7802545984061406
4.0,150.0,-0.00881872604274173,0.8252824783096246
4.0,150.0,-0.020278752546015903,0.6116322165321979
4.0,150.0,0.022786849163263435,0.5682442667424046
5.0,120.0,-0.04826161739422052,0.15432457638885178
5.0,120.0,0.01965458749636448,0.5622178765976211
5.0,120.0,-0.00414466750968042,0.9027884478556187
5.0,120.0,0.031834276333355435,0.3474158786812902
5.0,120.0,-0.0014392334768276735,0.9662295422757586
5.0,120.0,-0.00293296838375811,0.9310590490068527
5.0,120.0,0.029407755766029053,0.3866374453616338
5.0,120.0,-0.05294933184081115,0.11893613325116174
5.0,120.0,-0.06598028283551942,0.05276040745035366
5.0,120.0,-0.04431107773266974,0.1909561247729548
5.0,120.0,0.004065077928421849,0.9046902880966367
5.0,120.0,-0.010100540171255853,0.7657566473824677
5.0,120.0,-0.041203354101378764,0.22471213041155333
5.0,120.0,-0.043100609562446233,0.20368315509200696
5.0,120.0,-0.021921721248717614,0.5193112844422803
5.0,120.0,0.005324864890172073,0.8756182964961419
5.0,120.0,-0.03754573576312464,0.26800854672784785
5.0,120.0,-0.049857661868023186,0.14118866178074538
5.0,120.0,0.08384651596627853,0.013074489092648947
5.0,120.0,-0.018062638828694338,0.5946299573236064
5.0,120.0,-0.01964082345085209,0.5632400748795526
5.0,120.0,-0.03738748684395097,0.2701542517965141
5.0,120.0,-0.06019347088866665,0.07584164798483133
5.0,120.0,-0.013014045201554292,0.7010851653235264
5.0,120.0,-0.06555794360873494,0.05442850065127471
5.0,120.0,0.026593989352456944,0.4330828324967878
5.0,120.0,-0.020487603320772672,0.5456715594067183
5.0,120.0,0.007256861977645193,0.8310609569536629
5.0,120.0,-0.03635341595474447,0.28347340355594874
5.0,120.0,-0.019897858782112685,0.5574541084334417
5.0,120.0,0.005218404993666633,0.8777629100845624
5.0,120.0,-0.06145283966689032,0.06982149635991036
5.0,120.0,-0.012322203028726475,0.7168892239615392
5.0,120.0,0.008162936283230967,0.8110949681176898
5.0,120.0,0.004739698294733852,0.8890966624623204
5.0,120.0,0.02094610207164402,0.5365488529758511
5.0,120.0,-0.0023917209492119937,0.9438737977044893
5.0,120.0,-0.03709485164629684,0.27395912830927555
5.0,120.0,-0.014774484607702995,0.6632191894420757
5.0,120.0,-0.041140494849946634,0.22474369824753523
5.0,120.0,-0.016600879795045893,0.6243560661992815
5.0,120.0,0.05069509826522598,0.1343216743847645
5.0,120.0,0.023194904353296186,0.493785368583638
5.0,120.0,0.006869203865103433,0.8399580455741285
5.0,120.0,-0.07995189351173064,0.018108077631528455
5.0,120.0,0.02446487205179659,0.4705059331796788
5.0,120.0,-0.03030293902934589,0.372074027044876
5.0,120.0,-0.011082373372479531,0.7444842193379666
5.0,120.0,-0.00748544053298882,0.8253025434528484
5.0,120.0,-0.03633946539088894,0.2839580533133645
5.0,120.0,-0.055712132757123826,0.10001945495948139
5.0,120.0,-0.023857096478511804,0.4830454192354001
5.0,120.0,-0.04912186600989627,0.14720776107838343
5.0,120.0,-0.07743998229702902,0.022080473695940354
5.0,120.0,-0.030358493269741032,0.38086334356227436
5.0,120.0,-0.01354950687142487,0.6894680040744764
5.0,120.0,0.009094645283186641,0.7885588800015263
5.0,120.0,-0.030597261977130086,0.3667096180696843
5.0,120.0,-0.019009603196447594,0.5750117450794858
5.0,120.0,-0.07659604276555218,0.02358263816607214
5.0,120.0,0.01615968848816803,0.6350924145720772
5.0,120.0,-0.02721986401913486,0.4222082188277817
5.0,120.0,0.0165371207828427,0.6258461099631284
5.0,120.0,0.0068481549555513095,0.8400652810258262
5.0,120.0,0.005067407583517946,0.8812049409060223
5.0,120.0,-0.035522692729474614,0.2946258889224525
5.0,120.0,-0.007221605325156419,0.8317673082360059
5.0,120.0,-0.04337334987044772,0.20201721440753698
5.0,120.0,-0.03737607017153337,0.2700669196034682
5.0,120.0,-0.06537000791735162,0.054079700290138255
5.0,120.0,-0.07224097577921966,0.03393198623229959
5.0,120.0,-0.012875170884624138,0.7043426825346559
5.0,120.0,0.0062789991767429,0.853201423240657
5.0,120.0,-0.01952427692918236,0.5656517327465872
5.0,120.0,0.004927206696327593,0.8844603127634347
5.0,120.0,-0.054123708918467434,0.11004701188026637
5.0,120.0,-0.04890998718831285,0.14925609886692917
5.0,120.0,0.008006142672486763,0.813292634631734
5.0,120.0,-0.021101796523702282,0.5336193611330593
5.0,120.0,-0.011673966805572818,0.730756781334384
5.0,120.0,0.042858514126332195,0.20623457194849065
5.0,120.0,-0.02814137039025731,0.4064119738116353
5.0,120.0,-0.09504289691805594,0.0049441985805440646
5.0,120.0,0.023857075771799005,0.4838813137936039
5.0,120.0,-0.005709637166723676,0.8662602158849315
5.0,120.0,-0.011984268895297384,0.7238363069109345
5.0,120.0,-0.013119688054437096,0.6990811234562825
5.0,120.0,-0.04645176717427803,0.1704145453398597
5.0,120.0,0.011118266696533272,0.7432026315567566
5.0,120.0,-0.046227682061588,0.17263579252282166
5.0,120.0,0.020885445655222993,0.5378647248654799
5.0,120.0,-0.03984891705867701,0.23967968035129403
5.0,120.0,0.009016363161849708,0.7902848999733824
5.0,120.0,-0.008604672015261815,0.7998480107205821
5.0,120.0,-0.0438043934589102,0.19606818392165054
5.0,120.0,-0.02391307615695481,0.48085013298616697
5.0,120.0,0.019477455366330484,0.5655919383519957
5.0,120.0,0.0016029608739113672,0.9623143228058149
5.0,120.0,-0.06527990943919416,0.05381496087637541
5.0,120.0,0.03550492518084382,0.29508915390004337
6.0,100.0,0.03289072572080356,0.26178345720865404
6.0,100.0,-0.0067607708213035765,0.8176588831103995
6.0,100.0,-0.046233100692646245,0.11480708276870633
6.0,100.0,-0.06726601384183897,0.021587893737119796
6.0,100.0,-0.0401741873122555,0.17181195680640016
6.0,100.0,0.03072051854079429,0.29480864974781135
6.0,100.0,0.018869223529706606,0.5197140559298237
6.0,100.0,-0.03070636596199349,0.2952109220656231
6.0,100.0,-0.0608732925063742,0.03809577443579603
6.0,100.0,-0.06880043278893144,0.01882711836392103
6.0,100.0,0.01707178434474003,0.5601231364288866
6.0,100.0,0.016430558460831166,0.5750680528998656
6.0,100.0,-0.04002936699442125,0.172201563429693
6.0,100.0,-0.04005605405648427,0.17157069880543485
6.0,100.0,-0.0409377962610319,0.16284368320158202
6.0,100.0,-0.023789118006138095,0.4169602359432988
6.0,100.0,-0.05181382574074827,0.07692046153870302
6.0,100.0,-0.010173356939516267,0.7286721599581837
6.0,100.0,-0.008980579486506077,0.7601189002589928
6.0,100.0,-0.06405539695270708,0.028838094611166255
6.0,100.0,-0.011874016732909318,0.6857392039760176
6.0,100.0,-0.012729749862004053,0.6640723954818492
6.0,100.0,-0.0426071194421888,0.14585689799239157
6.0,100.0,-0.02912472282533308,0.3239989041867606
6.0,100.0,0.00927633513644117,0.751904478584613
6.0,100.0,0.0012008934624843752,0.96733151358997
6.0,100.0,-0.05627099063644914,0.05521953739275995
6.0,100.0,0.0291185550265905,0.3207801324395509
6.0,100.0,-0.04693290646770969,0.10944983631068636
6.0,100.0,-0.012972012287431764,0.6582278332857584
6.0,100.0,0.03230466400368705,0.27001802109669104
6.0,100.0,-0.02659792046882224,0.3644096744915122
6.0,100.0,0.034613947527866,0.2371992602202272
6.0,100.0,-0.06476721364669279,0.02763801649114744
6.0,100.0,-0.05118920820362519,0.08118684770036097
6.0,100.0,-0.00936738184789146,0.7494353109516585
6.0,100.0,-0.02605194053217793,0.37431885959566147
6.0,100.0,0.031101800386464658,0.2882887081255806
6.0,100.0,-0.046498314734550725,0.11240133710149085
6.0,100.0,-0.0432315850975179,0.14002274855569852
6.0,100.0,-0.022695544427510064,0.4394622904037142
6.0,100.0,-0.051740989412223666,0.07731990504047426
6.0,100.0,-0.01639815755891199,0.575824030748697
6.0,100.0,-0.06917292879410336,0.018802306157024436
6.0,100.0,-0.044159404235883784,0.1316722456302715
6.0,100.0,0.04730246189842927,0.1065717944324759
6.0,100.0,-0.017309917136871356,0.5548376314043744
6.0,100.0,-0.034193643898027204,0.24327797884945473
6.0,100.0,0.047886043621988235,0.1018779584274589
6.0,100.0,-0.04947714062779798,0.09114896819336932
6.0,100.0,-0.023688732750788248,0.41904913827380885
6.0,100.0,-0.01039162502471198,0.7241501904040836
6.0,100.0,0.006174083375009546,0.8332382179974217
6.0,100.0,-0.03554400867548669,0.22587332783165096
6.0,100.0,-0.006494221093842784,0.8249544433322565
6.0,100.0,-0.03994424410831976,0.1728545398261087
6.0,100.0,0.024738226073897942,0.3988506369071686
6.0,100.0,0.050628785220546015,0.0837809460617004
6.0,100.0,0.017131088205407676,0.55882732461956
6.0,100.0,0.00033043831819954534,0.9910062007152328
6.0,100.0,-0.017260093510726344,0.5559180406287799
6.0,100.0,-0.018187356878361243,0.535017974480073
6.0,100.0,0.05721429288656618,0.05117210074555391
6.0,100.0,-0.00410322241255404,0.8886596342917792
6.0,100.0,-0.01500644827314666,0.6088824551694398
6.0,100.0,0.06132798081832408,0.03627812676828298
6.0,100.0,0.008075004789250224,0.7831946702000715
6.0,100.0,-0.04570739104819488,0.11884638195249794
6.0,100.0,0.020211548731357245,0.4903011332697491
6.0,100.0,-0.012681220658802783,0.6656813194213447
6.0,100.0,0.014600932207587411,0.6184276991920103
6.0,100.0,-0.040127441522923434,0.17080069341367438
6.0,100.0,-0.0462998372824311,0.11432587688370295
6.0,100.0,-0.05267817917794517,0.07205405251487332
6.0,100.0,-0.012989387320051596,0.6588074026865804
6.0,100.0,-0.0517549142182466,0.07719358168534801
6.0,100.0,-0.035491135174564814,0.22618318331597267
6.0,100.0,-0.039400094769301286,0.17887652967257803
6.0,100.0,-0.0077714901967518065,0.7908876327676964
6.0,100.0,-0.05066032830780183,0.08400222266899339
6.0,100.0,0.02766195360986831,0.3454445295416697
6.0,100.0,0.04717929425644999,0.10694806126426197
6.0,100.0,-0.10453614477427106,0.0003410354172337352
6.0,100.0,-0.012658574830458366,0.6659625629008794
6.0,100.0,-0.059176932937555556,0.04323481865319177
6.0,100.0,-0.01844451242558844,0.5291502860006879
6.0,100.0,-0.031158820800267637,0.2881818229276979
6.0,100.0,-0.03405250313796008,0.24548014520084466
6.0,100.0,-0.00022671210448758133,0.9938319619755813
6.0,100.0,0.003203305421847582,0.9130234815233793
6.0,100.0,0.02721480377892149,0.35290127385634196
6.0,100.0,0.01013590544097187,0.7301437247051916
6.0,100.0,0.004178992252223656,0.886984594155387
6.0,100.0,-0.06897081604942631,0.018805778070446755
6.0,100.0,0.011536000893370545,0.693859145341182
6.0,100.0,0.02978162853125154,0.3095901294526878
6.0,100.0,0.030664612221157933,0.2954480139091387
6.0,100.0,-0.04739336126946446,0.10652179588988057
6.0,100.0,0.007122628075470096,0.8079952563111297
6.0,100.0,-0.04894133162254565,0.09471600333532043
10.0,60.0,-0.01147616392499251,0.5749064776129811
10.0,60.0,-0.03064432355218298,0.1341472443981944
10.0,60.0,9.44087340002996e-05,0.9963194570282554
10.0,60.0,-0.02602586478102967,0.20336756162077474
10.0,60.0,-0.009926051637354376,0.6278984284789455
10.0,60.0,-0.0005294474797239016,0.9793607421382613
10.0,60.0,0.014834700119178488,0.4684183905614001
10.0,60.0,-0.015181619025612669,0.4582614800008201
10.0,60.0,-0.004920202723602705,0.8100035199128064
10.0,60.0,0.02377728310946088,0.24504884011784284
10.0,60.0,0.008015542992417538,0.6951881507238884
10.0,60.0,-0.021622016484268553,0.2906851854005011
10.0,60.0,-0.01807797011863764,0.37697505047666846
10.0,60.0,0.030158387957808393,0.1406372452411598
10.0,60.0,0.005180849558867809,0.8000942910508938
10.0,60.0,0.0008946400301554426,0.9651717050422037
10.0,60.0,0.02721535794944707,0.1832831151222023
10.0,60.0,0.0032594735403220195,0.8734499952425718
10.0,60.0,-0.038114087314448056,0.06239289516923252
10.0,60.0,-0.0313563123601636,0.12525813492298654
10.0,60.0,0.00676295813285019,0.7409689530047066
