num_bins,bin_size,betas,p-val
2.0,300.0,-0.2092446027044166,1.8459325616669976e-07
2.0,300.0,-0.18251500136253632,7.735017465439179e-07
2.0,300.0,-0.18253017073867084,1.649817942354935e-06
2.0,300.0,-0.15660673065919664,3.294609981817917e-05
2.0,300.0,-0.14699404300830587,0.00014177638431047722
2.0,300.0,-0.17188800573299015,3.3254583124381606e-06
2.0,300.0,-0.15572145846758984,5.1205674189651326e-05
2.0,300.0,-0.19765089823815105,2.099828688172148e-07
2.0,300.0,-0.18277483821102133,1.1918449478378097e-06
2.0,300.0,-0.17875644678132147,3.583030872299942e-06
2.0,300.0,-0.16693037945168002,6.681500707929849e-06
2.0,300.0,-0.17199092986796166,1.002597304225362e-05
2.0,300.0,-0.18921375251725886,5.827370618397183e-07
2.0,300.0,-0.15487532666050657,1.9293681145491684e-05
2.0,300.0,-0.16972020375548702,1.2465223785034413e-05
2.0,300.0,-0.16803114597265556,9.519569368050582e-06
2.0,300.0,-0.14511566179791868,6.128012269405363e-05
2.0,300.0,-0.1843533367046179,1.3014824863251795e-06
2.0,300.0,-0.14877173745812325,0.00011318917752938813
2.0,300.0,-0.17819630883193746,3.7700940148938817e-06
2.0,300.0,-0.1575683405975654,3.926054979829921e-05
2.0,300.0,-0.1390816256338491,0.0003313442725118518
2.0,300.0,-0.1743075965195792,6.451222526916315e-06
2.0,300.0,-0.17766787787209576,3.508090130733941e-06
2.0,300.0,-0.17245598767549286,6.3711527317711005e-06
2.0,300.0,-0.19242288349881775,1.976869133731185e-06
2.0,300.0,-0.18683724789884842,9.128580823945915e-07
2.0,300.0,-0.16543387044575839,2.907103127501463e-05
2.0,300.0,-0.15649640581572585,7.477991708875526e-05
2.0,300.0,-0.15775964365309653,3.892322969132643e-05
2.0,300.0,-0.16451700237382502,2.3030700170460667e-05
2.0,300.0,-0.16679150100431675,3.168341606741979e-05
2.0,300.0,-0.17090185397513386,6.778109358919228e-06
2.0,300.0,-0.16779210560065005,1.5011503243868353e-05
2.0,300.0,-0.16960163044617615,5.39965260106409e-06
2.0,300.0,-0.16223810173366499,1.1794194193369506e-05
2.0,300.0,-0.16858128633599195,8.356955006199048e-06
2.0,300.0,-0.17194402774737924,7.562396222580575e-06
2.0,300.0,-0.17157172191191894,6.7000185367906855e-06
2.0,300.0,-0.20454846463627277,4.354952099617139e-07
2.0,300.0,-0.15295628006019646,7.070767073115843e-05
2.0,300.0,-0.18102177336411546,3.7974092561101558e-06
2.0,300.0,-0.16876459523961015,6.456357072263982e-06
2.0,300.0,-0.16915083413230142,1.0208212926855487e-05
2.0,300.0,-0.14687087666186052,0.0001781676089962935
2.0,300.0,-0.15672702585954734,3.8731104113599895e-05
2.0,300.0,-0.1936363502010521,1.0459001037853762e-06
2.0,300.0,-0.16827861075392192,2.248410828416332e-05
2.0,300.0,-0.18157886372965976,5.847818112075757e-06
2.0,300.0,-0.1941476757373682,2.1621735618010817e-07
2.0,300.0,-0.17480348024821418,3.29896601448714e-06
2.0,300.0,-0.18666597989056816,1.6994388235744055e-06
2.0,300.0,-0.15225132244327025,7.206682739609325e-05
2.0,300.0,-0.18985618349940894,3.963567601264603e-07
2.0,300.0,-0.190093179249771,1.086966650777637e-06
2.0,300.0,-0.16297313115195622,2.5935091551001506e-05
2.0,300.0,-0.16855841500769414,8.93498905939696e-06
2.0,300.0,-0.16860062432573295,5.6264530491782e-06
2.0,300.0,-0.15361844451361445,6.937505358684036e-05
3.0,200.0,-0.11853760557032411,0.00010262923951672634
3.0,200.0,-0.10069900588726173,0.0013037595222271442
3.0,200.0,-0.12138870361458631,4.7057526807988305e-05
3.0,200.0,-0.11322118142075899,0.0003337058917695795
3.0,200.0,-0.09565464035734922,0.001953802223553492
3.0,200.0,-0.12036404046010063,0.00016441909609884683
3.0,200.0,-0.08142733024549334,0.010473653862448407
3.0,200.0,-0.11502916265603622,0.00033374231578528214
3.0,200.0,-0.11695089607371127,0.00018371499383519223
3.0,200.0,-0.09681377393976838,0.0014915736457824554
3.0,200.0,-0.11183974136575439,0.00025936567675603295
3.0,200.0,-0.0882732839678568,0.002175949038978449
3.0,200.0,-0.11067721257433166,0.000731148776890444
3.0,200.0,-0.13982413907010377,2.4202932080493303e-05
3.0,200.0,-0.08262993702109409,0.005378891982510234
3.0,200.0,-0.11503833465895882,0.00025581111014354125
3.0,200.0,-0.09523779063954144,0.002135821555948632
3.0,200.0,-0.11163767854884764,0.0004327928188344043
3.0,200.0,-0.08466933952025539,0.004449580550530923
3.0,200.0,-0.09523759450480351,0.0035626359899422907
3.0,200.0,-0.08951189807755272,0.005425840991072664
3.0,200.0,-0.1100717967640308,0.0005025839533472354
3.0,200.0,-0.09097571555115437,0.0030543265688276473
3.0,200.0,-0.09390516201802539,0.004311813430428853
3.0,200.0,-0.1181270294437541,0.00014674961798682962
3.0,200.0,-0.12329970708812553,0.0001408252694762409
3.0,200.0,-0.09083512921318272,0.001655430854523496
3.0,200.0,-0.10489733817574574,0.0009825272615025826
3.0,200.0,-0.09581521496721898,0.0015411926992019657
3.0,200.0,-0.11821348748572305,0.00011472347826173899
3.0,200.0,-0.0874976361238528,0.0026097830179436184
3.0,200.0,-0.10894892727219314,0.0007650887119529737
3.0,200.0,-0.08056127247088293,0.00721073069479042
3.0,200.0,-0.09177429610291754,0.0033071990397308695
3.0,200.0,-0.10816464281666935,0.000266871221866473
3.0,200.0,-0.10760157677633633,0.0005936083327604733
3.0,200.0,-0.11052969897110239,0.0004385629722694836
3.0,200.0,-0.11469120141421062,0.00022695024632897627
3.0,200.0,-0.11356334974365982,0.0005863313268187343
3.0,200.0,-0.10910361846018846,0.0010408055309938788
3.0,200.0,-0.12218822804449768,0.00011717542311924364
3.0,200.0,-0.11044083121743833,0.00035226310820213406
3.0,200.0,-0.10964758551554946,0.00016462986394016226
3.0,200.0,-0.0963598683808377,0.001378485911542945
3.0,200.0,-0.10792798848493515,0.0007466671819120929
3.0,200.0,-0.10743276198655677,0.0012574393221321605
3.0,200.0,-0.11034260160511399,0.0005124326596316414
3.0,200.0,-0.13916858675090726,6.3718922808609e-06
3.0,200.0,-0.07273587465138852,0.013377116653529529
3.0,200.0,-0.11178484379041198,0.0002796975257381929
3.0,200.0,-0.11643557238751902,0.00010079129901587244
3.0,200.0,-0.12495459349759636,7.091518716304108e-05
3.0,200.0,-0.12158998577224696,0.0001164803007553006
3.0,200.0,-0.10119635069434253,0.0005142370100391628
3.0,200.0,-0.08794385500521229,0.0038377487411860164
3.0,200.0,-0.10136329652901234,0.0006820420156537155
3.0,200.0,-0.11722076135428654,0.0001386167175460935
3.0,200.0,-0.09907785647836961,0.0011465081795325924
3.0,200.0,-0.09405894220754993,0.0028166356230148962
3.0,200.0,-0.11779034462182503,9.63172474520826e-05
3.0,200.0,-0.09470140113029522,0.0011313835717417565
3.0,200.0,-0.10709763893549769,0.0010309465457769543
3.0,200.0,-0.1069238006548824,0.00041159006365826506
3.0,200.0,-0.11845657447407405,0.00010348701784438152
3.0,200.0,-0.07981484510342424,0.016961438183879348
3.0,200.0,-0.10548195913675801,0.0007569232829197405
3.0,200.0,-0.11057948668241575,0.001585127906025607
3.0,200.0,-0.1432716676680936,4.354969462564308e-06
3.0,200.0,-0.09417998335309205,0.0016468946066450821
3.0,200.0,-0.09947330129143359,0.0024313041640953215
3.0,200.0,-0.12856188361607768,5.2289635155762695e-05
3.0,200.0,-0.10480911807767807,0.00039765555174191617
3.0,200.0,-0.1276346508414525,8.829048375345663e-05
3.0,200.0,-0.11632549764536818,0.0005445207368294897
3.0,200.0,-0.09507896549019032,0.003912269768897455
3.0,200.0,-0.09743888314931767,0.0016064433143598636
3.0,200.0,-0.06343313757531883,0.06120357559315277
3.0,200.0,-0.10944430138811194,0.0009582070623300235
3.0,200.0,-0.0782244366206541,0.01155797153379458
3.0,200.0,-0.1097992775860075,0.0008714554784480261
3.0,200.0,-0.11328084875621527,0.000463740842253675
3.0,200.0,-0.1031992487639735,0.0005817775787337169
3.0,200.0,-0.11895466260708831,8.033867761570515e-05
3.0,200.0,-0.11482124426585029,0.0003337554229159368
3.0,200.0,-0.09137011589080692,0.0032708767812760138
3.0,200.0,-0.10917564701729092,0.00043632710958726133
3.0,200.0,-0.09526037834544321,0.0018470375812484991
3.0,200.0,-0.12349632095770866,0.00030900085146789725
3.0,200.0,-0.09885019624065518,0.0021223957279097295
3.0,200.0,-0.10092736523037965,0.002206470922420405
3.0,200.0,-0.1210544373653027,0.00032271188521461374
3.0,200.0,-0.07483478137687546,0.018201803851888597
3.0,200.0,-0.08938651062974808,0.00454888289401223
3.0,200.0,-0.11530061553338712,0.00033857593994755217
3.0,200.0,-0.09895997658768843,0.0011219031836632114
3.0,200.0,-0.08931206887337657,0.0041484303828963585
3.0,200.0,-0.07933009190076788,0.013749247335379945
3.0,200.0,-0.10262166059049642,0.0013605475269558868
3.0,200.0,-0.07925941298784994,0.008520800816246586
3.0,200.0,-0.11657993004303531,0.00019794448319950883
4.0,150.0,-0.0791264553211393,0.0058915535207981415
4.0,150.0,-0.06751308704579051,0.009493799765689532
4.0,150.0,-0.07567104543688086,0.007199732686558183
4.0,150.0,-0.05355555310361809,0.03871784658768812
4.0,150.0,-0.06961197580786212,0.02050020054459757
4.0,150.0,-0.07788030146420846,0.0021879244233553256
4.0,150.0,-0.06845556438891509,0.012014098913466687
4.0,150.0,-0.07269575783476002,0.007317938227005603
4.0,150.0,-0.050523829416426955,0.0757312992293157
4.0,150.0,-0.07563929419460347,0.002283620336355023
4.0,150.0,-0.07937059320977767,0.0037785783948145603
4.0,150.0,-0.05091682433502379,0.0549348382801105
4.0,150.0,-0.08747372909914136,0.000826191506801666
4.0,150.0,-0.06283783236859188,0.027629599735735578
4.0,150.0,-0.06775521563088208,0.013417351072985183
4.0,150.0,-0.08792607768970849,0.0014752234325728216
4.0,150.0,-0.058340339617877206,0.024837008643285727
4.0,150.0,-0.06045295529013639,0.01907556784428533
4.0,150.0,-0.06936442531144225,0.009076124840957761
4.0,150.0,-0.05955083766479667,0.019959575489260382
4.0,150.0,-0.03586390440274395,0.18622504534209267
4.0,150.0,-0.07207736813681423,0.005341859454090591
4.0,150.0,-0.07903430725411904,0.004313926614209809
4.0,150.0,-0.09060123232897513,0.0005015101074218722
4.0,150.0,-0.05785812287133504,0.04128343123892255
4.0,150.0,-0.06943461331789533,0.0074865897233021735
4.0,150.0,-0.07023781487817232,0.006557593900637852
4.0,150.0,-0.08080766508317296,0.0021282385500472046
4.0,150.0,-0.07224111050600233,0.009526225200265331
4.0,150.0,-0.05477656951547486,0.04792738445473033
4.0,150.0,-0.057060927419777877,0.032954914915455026
4.0,150.0,-0.06884627566278086,0.011840645139353697
4.0,150.0,-0.06397201715619973,0.01687697170478046
4.0,150.0,-0.06269966026104994,0.015947993099537004
4.0,150.0,-0.07057721957316959,0.006371970959310924
4.0,150.0,-0.07847149871722907,0.004925088476211101
4.0,150.0,-0.08321930586193386,0.001719685470253061
4.0,150.0,-0.06814340477118247,0.008995563207872145
4.0,150.0,-0.0786406848347985,0.005245763716654155
4.0,150.0,-0.0811080914603389,0.002050323146693839
4.0,150.0,-0.05961656606712898,0.021654774846584148
4.0,150.0,-0.043658122619186376,0.10074565072397043
4.0,150.0,-0.05721487854040697,0.03027356477148864
4.0,150.0,-0.07542299448006164,0.00464284636998553
4.0,150.0,-0.04210392318976391,0.12442328797307492
4.0,150.0,-0.053637912950854905,0.048948914262800985
4.0,150.0,-0.07246539679028954,0.007894443090871686
4.0,150.0,-0.04505012781757508,0.06643770884501883
4.0,150.0,-0.05537351601394814,0.03625192458126543
4.0,150.0,-0.0738619759006833,0.002613100830176538
4.0,150.0,-0.055617689825264174,0.029076479804313392
4.0,150.0,-0.08180952529041756,0.004833540282861584
4.0,150.0,-0.06605791005156278,0.016255190001468866
4.0,150.0,-0.07798001143306617,0.004558320833724514
4.0,150.0,-0.07116046616208031,0.00922164275386346
4.0,150.0,-0.07747133887441272,0.0039765079408272406
4.0,150.0,-0.08148350952581578,0.0022737831985177987
4.0,150.0,-0.07947620752848973,0.003390370532385499
4.0,150.0,-0.06739274408356012,0.013538965835473512
4.0,150.0,-0.09092825394690363,0.0009949631178159792
4.0,150.0,-0.06115302069703829,0.026740440619162004
4.0,150.0,-0.05010814944350616,0.08980707703741017
4.0,150.0,-0.044794731119488805,0.07936922983738441
4.0,150.0,-0.08636047894184136,0.0008430112680736139
4.0,150.0,-0.055833692989624706,0.03998975751714953
4.0,150.0,-0.07436867778334474,0.004344355805650962
4.0,150.0,-0.07971768894645882,0.005021046569095162
4.0,150.0,-0.05073636534829233,0.045647538488271265
4.0,150.0,-0.07048175367617145,0.01073576532190547
4.0,150.0,-0.06446553742616203,0.022413467093842027
4.0,150.0,-0.06685230380156791,0.015927069778692182
4.0,150.0,-0.06427565518686482,0.017176794682857155
4.0,150.0,-0.06838320539784251,0.006226825431501343
4.0,150.0,-0.07019907672909559,0.012514485497373298
4.0,150.0,-0.07752331412628766,0.006566484985372317
4.0,150.0,-0.06291174788816689,0.02824949405634957
4.0,150.0,-0.07631745450324022,0.004123094381039932
4.0,150.0,-0.050521183189342136,0.05593680942403476
4.0,150.0,-0.0593534569140156,0.014466866409373445
4.0,150.0,-0.07165885910998303,0.005192247329863469
4.0,150.0,-0.06392283151895635,0.016194604455567786
4.0,150.0,-0.0788275939851691,0.004920522402177575
4.0,150.0,-0.06799599587791595,0.01083849165136171
4.0,150.0,-0.058329423883243636,0.03816102674966652
4.0,150.0,-0.06347338167625884,0.017067759846250325
4.0,150.0,-0.07017622380998338,0.007288994395165354
4.0,150.0,-0.078291480455884,0.003683699280047819
4.0,150.0,-0.07635035271683757,0.004558395119528639
4.0,150.0,-0.06751093937609756,0.01696895091691872
4.0,150.0,-0.08555555842968202,0.0010377015946289002
4.0,150.0,-0.051807676549638824,0.05063920578761147
4.0,150.0,-0.07854468171594366,0.006727819691736125
4.0,150.0,-0.06607010340391227,0.010675092593235428
4.0,150.0,-0.046618945758228676,0.06548926716352704
4.0,150.0,-0.08244122135232256,0.002655869886108194
4.0,150.0,-0.06918155264148844,0.020888711709805826
4.0,150.0,-0.06061901850931518,0.020856859544789372
4.0,150.0,-0.06846819840980187,0.01474664165739166
4.0,150.0,-0.0787060709878059,0.00511525999992671
4.0,150.0,-0.0727527837756086,0.0027283773130504655
5.0,120.0,-0.017008695818735216,0.43242212596649643
5.0,120.0,-0.05087340131379106,0.024394389125854846
5.0,120.0,-0.04343731390503862,0.07642198478740578
5.0,120.0,-0.026225913540367397,0.2757366702830232
5.0,120.0,-0.05198562872524444,0.025698660060701692
5.0,120.0,-0.030938080044381498,0.16482124925364436
5.0,120.0,-0.05766413501216785,0.02538662168588634
5.0,120.0,-0.041827740884843825,0.06422594706190661
5.0,120.0,-0.06685576208721951,0.0026663583725890913
5.0,120.0,-0.0578236715806481,0.014268445307508155
5.0,120.0,-0.05754264999174145,0.013251761707587281
5.0,120.0,-0.032869361219408436,0.13182971462509666
5.0,120.0,-0.042551340972452084,0.0674631266322947
5.0,120.0,-0.0611192272339652,0.007316218125193889
5.0,120.0,-0.03473909241588572,0.14102520439924582
5.0,120.0,-0.03965858393408415,0.08551894580244887
5.0,120.0,-0.0540378716901061,0.022509997776639902
5.0,120.0,-0.04799226072878728,0.04037326331868564
5.0,120.0,-0.038656754029148706,0.11304269058447525
5.0,120.0,-0.04220353911966888,0.05688591561074875
5.0,120.0,-0.05876000766853048,0.00911989890141225
5.0,120.0,-0.057267698405465375,0.01224099559732673
5.0,120.0,-0.03453632242525287,0.12899137862187618
5.0,120.0,-0.0482063449163816,0.03506276324695583
5.0,120.0,-0.055922229417138675,0.013656332118933518
5.0,120.0,-0.04031643001092963,0.07953909128417855
5.0,120.0,-0.01903652514630285,0.41006100316670346
5.0,120.0,-0.06500974420178901,0.007302295818473996
5.0,120.0,-0.04059741065570121,0.06471410304363501
5.0,120.0,-0.04874357839878167,0.05162004937355271
5.0,120.0,-0.037603462133862696,0.1296250164307783
5.0,120.0,-0.03640152521704874,0.10754278859729947
5.0,120.0,-0.03734947543806234,0.12943477960771993
5.0,120.0,-0.052545772493370425,0.01504331537188367
5.0,120.0,-0.039070253957534225,0.0968678295160381
5.0,120.0,-0.03618955185860645,0.14022662393741858
5.0,120.0,-0.04834945780690506,0.049050556789167095
5.0,120.0,-0.05132126414437143,0.02341522397415599
5.0,120.0,-0.05642794149680106,0.02073207368968601
5.0,120.0,-0.05751909995875725,0.00888044723215028
5.0,120.0,-0.050047170168278955,0.03359773383045277
5.0,120.0,-0.025320543900189518,0.3121455748661083
5.0,120.0,-0.049122666068363956,0.033075516643997445
5.0,120.0,-0.029997922894037743,0.14918423529050165
5.0,120.0,-0.04644089860955468,0.04408757125927297
5.0,120.0,-0.04784952617704756,0.03673240221728747
5.0,120.0,-0.052017343265699664,0.022164693039685476
5.0,120.0,-0.06242644593311984,0.002788698365142733
5.0,120.0,-0.04360874727351462,0.05934734405275657
5.0,120.0,-0.07288613479051557,0.001296128873767255
5.0,120.0,-0.03826496451347925,0.10624855347511268
5.0,120.0,-0.05682672925280062,0.020889930778213533
5.0,120.0,-0.03945429256413336,0.1027777840515106
5.0,120.0,-0.05007840508982928,0.023058514573878905
5.0,120.0,-0.022323073219350082,0.31824482643685614
5.0,120.0,-0.04000738192460077,0.05148459954641135
5.0,120.0,-0.052965086526191404,0.015544767088766202
5.0,120.0,-0.045874850892917436,0.035776463322471835
5.0,120.0,-0.04292670838775902,0.0517947955070869
5.0,120.0,-0.0355606471570181,0.11385959451542006
5.0,120.0,-0.04465323750662678,0.04607785771728018
5.0,120.0,-0.04619520161193505,0.033647767926348084
5.0,120.0,-0.05907475919095545,0.010372992319594621
5.0,120.0,-0.04972859703269553,0.02487410896758623
5.0,120.0,-0.03770231004872292,0.1145800857892698
5.0,120.0,-0.02895832776365276,0.21637128241999193
5.0,120.0,-0.04019356260468415,0.06946194613304388
5.0,120.0,-0.03251560488032815,0.1264491395556344
5.0,120.0,-0.03976667382245297,0.06669321538867796
5.0,120.0,-0.028358674412472692,0.19747213584381548
5.0,120.0,-0.036493761788136216,0.0889309738500991
5.0,120.0,-0.0327699455513927,0.12675238829353344
5.0,120.0,-0.03528162346141471,0.1350723825416905
5.0,120.0,-0.0432332650251898,0.06675968943948526
5.0,120.0,-0.02905471445748876,0.19038461878837257
5.0,120.0,-0.034765745421596286,0.1152088750838902
5.0,120.0,-0.0479806725623656,0.051524606228202326
5.0,120.0,-0.038741337200640394,0.09310014981815587
5.0,120.0,-0.0635668645898895,0.007718350905821237
5.0,120.0,-0.05050246793722476,0.026048198115759827
5.0,120.0,-0.0533102114398365,0.03058997433143001
5.0,120.0,-0.039083378834447235,0.06320241472752801
5.0,120.0,-0.06918424681439415,0.0036497585453564713
5.0,120.0,-0.05501884492639977,0.027966339380022978
5.0,120.0,-0.03437634124400559,0.1449734441042755
5.0,120.0,-0.03881645264889023,0.0820601296686348
5.0,120.0,-0.043987110509156005,0.07194953127806195
5.0,120.0,-0.06193928348878093,0.003832784959406449
5.0,120.0,-0.045965407665698815,0.03816491181569779
5.0,120.0,-0.04561293218780133,0.0503326908005126
5.0,120.0,-0.061756671431824214,0.010423791131654717
5.0,120.0,-0.021520359889922118,0.31067048179596546
5.0,120.0,-0.046487861742209785,0.030200910245568466
5.0,120.0,-0.05949490140331167,0.010225548141224297
5.0,120.0,-0.06556514155349656,0.0012332717850442316
5.0,120.0,-0.03491544536076955,0.10730597568785007
5.0,120.0,-0.058852343442943586,0.01192838253588324
5.0,120.0,-0.008460566986953482,0.7135417704182628
5.0,120.0,-0.039309077834305206,0.10057896590164883
5.0,120.0,-0.0373027130676948,0.09939561151837599
6.0,100.0,-0.05215304082170412,0.01588547420915138
6.0,100.0,-0.04612456878457526,0.029998201035937474
6.0,100.0,-0.04626405369082638,0.03615559894181359
6.0,100.0,-0.045927752552453606,0.044234142728199026
6.0,100.0,-0.05108395590404593,0.022666568787105736
6.0,100.0,-0.04073352673103261,0.04541635260878235
6.0,100.0,-0.02858184755795387,0.21560309082352727
6.0,100.0,-0.040092293483680264,0.06626705897568998
6.0,100.0,-0.05372902044131573,0.015449677981246163
6.0,100.0,-0.041191608686800725,0.06028802008382916
6.0,100.0,-0.021862042379066426,0.3420314832304726
6.0,100.0,-0.05914805637762862,0.006421460292983397
6.0,100.0,-0.05400064396660665,0.015086032010698873
6.0,100.0,-0.03772963728680234,0.11026724169182088
6.0,100.0,-0.05806914543231343,0.00694374276200305
6.0,100.0,-0.035586855449489016,0.09596492339983527
6.0,100.0,-0.03601869360239374,0.10693840850082141
6.0,100.0,-0.01753930487821295,0.3760706628783218
6.0,100.0,-0.04887116536405618,0.01629806320752855
6.0,100.0,-0.029072881808607016,0.16915083032844783
6.0,100.0,-0.0305087417355011,0.16855132271153123
6.0,100.0,-0.030167850115375244,0.1658117151408362
6.0,100.0,-0.032026145332409175,0.15571373986653214
6.0,100.0,-0.03309848733924991,0.16159815482089182
6.0,100.0,-0.022594882561696967,0.2809468890161752
6.0,100.0,-0.04283224352399259,0.07055584467775465
6.0,100.0,-0.014137665379742028,0.4989966895027328
6.0,100.0,-0.019805775318235287,0.3724145816772809
6.0,100.0,-0.042350153497859665,0.05823783101143933
6.0,100.0,-0.04988351316495693,0.035474688443887084
6.0,100.0,-0.037263150022252285,0.09557191849032473
6.0,100.0,-0.028464061669420584,0.1946928856799989
6.0,100.0,-0.034890323078853876,0.10460265692086489
6.0,100.0,-0.033440579306512085,0.13466663067386556
6.0,100.0,-0.06198446190446542,0.008477168616355668
6.0,100.0,-0.030423788445815607,0.11797750733342394
6.0,100.0,-0.049333615967961625,0.03347969621931101
6.0,100.0,-0.02546577526134284,0.25229579153194454
6.0,100.0,-0.034615513711258046,0.11000887679121302
6.0,100.0,-0.05183225108213441,0.013363083738973625
6.0,100.0,-0.03141769453483518,0.12778432608121548
6.0,100.0,-0.029006311823143595,0.2037017935676464
6.0,100.0,-0.04521245644123234,0.05898445537271703
6.0,100.0,-0.0354820867475358,0.08556946767420694
6.0,100.0,-0.04264740756531944,0.049724025756438146
6.0,100.0,-0.022299260392244474,0.2820517752700941
6.0,100.0,-0.027213286583599724,0.21429659511928917
6.0,100.0,-0.04434857179303573,0.045206615513802374
6.0,100.0,-0.027755879725810204,0.17176656054714898
6.0,100.0,-0.03472175960228409,0.09626123827564903
6.0,100.0,-0.01219974288811847,0.595518098337855
6.0,100.0,-0.019189053837152418,0.36520677435609594
6.0,100.0,-0.03604748857571696,0.11889189364990356
6.0,100.0,-0.020369047723533415,0.35695058205222563
6.0,100.0,-0.0562725623640536,0.012951434221605882
6.0,100.0,-0.025204573986422264,0.2395408064338903
6.0,100.0,-0.03594016827347394,0.10830098484666553
6.0,100.0,-0.04069200230071776,0.03867752718543959
6.0,100.0,-0.026582816993153874,0.22573640394573002
6.0,100.0,-0.033391578079862407,0.09185302126567903
6.0,100.0,-0.024930266002528532,0.24040952105990968
6.0,100.0,-0.037907677898714326,0.05949459653833902
6.0,100.0,-0.03679593577440228,0.0791706826837818
6.0,100.0,-0.02479921692743913,0.2205522082630533
6.0,100.0,-0.054493813346054715,0.009727875285272018
6.0,100.0,-0.01770979389419994,0.41466907036037615
6.0,100.0,-0.05352499413010973,0.01786895913835837
6.0,100.0,-0.03690978290040638,0.0770011851231969
6.0,100.0,-0.025677837110140413,0.25579359692553577
6.0,100.0,-0.051648803781312216,0.02048801585535978
6.0,100.0,-0.018100532916084867,0.3947964206338861
6.0,100.0,-0.02918037980565318,0.17956773273476206
6.0,100.0,-0.02553867806545702,0.2103717728609251
6.0,100.0,-0.03219684727625163,0.12547463109259696
6.0,100.0,-0.020406460782825014,0.31064374993380917
6.0,100.0,-0.011037095079872236,0.6225708175997757
6.0,100.0,-0.053069660292184725,0.024234656970995923
6.0,100.0,-0.03728119094671025,0.08878272019328734
6.0,100.0,-0.033170398047804674,0.1380178774426977
6.0,100.0,-0.028696592044582817,0.16823706443516434
6.0,100.0,-0.025960876016368716,0.21852987549965808
6.0,100.0,-0.035031849150525145,0.15662879843039762
6.0,100.0,-0.018014282782359965,0.4588344497789112
6.0,100.0,-0.044470200187598785,0.049727790473425425
6.0,100.0,-0.047154678761491195,0.0320007452484137
6.0,100.0,-0.051905621601063524,0.014659115235995298
6.0,100.0,-0.055681364640349944,0.011027198317804503
6.0,100.0,-0.020230029684555485,0.32780871097799136
6.0,100.0,-0.025097775213081215,0.2600180786997106
6.0,100.0,-0.016016712173379827,0.49229541013427136
6.0,100.0,-0.034684640017973285,0.06548931639326665
6.0,100.0,-0.026710760693834747,0.21727100204592636
6.0,100.0,-0.043727769072302164,0.04069870083254667
6.0,100.0,-0.03125511063047711,0.175360412455528
6.0,100.0,-0.03712842952610071,0.09602394626548817
6.0,100.0,-0.05038126458569687,0.02796083921608518
6.0,100.0,-0.03355815226378082,0.10284765639196497
6.0,100.0,-0.04156127047344798,0.05043996511254717
6.0,100.0,-0.01706971946793956,0.3994022446229406
6.0,100.0,-0.02743584875541587,0.2079362954767734
10.0,60.0,-0.016095916377103957,0.26478394897307167
10.0,60.0,-0.004894277593818175,0.7584527677133215
10.0,60.0,-0.00322942833030043,0.8475958776513467
10.0,60.0,-0.011155569999548259,0.4528130647462004
10.0,60.0,-0.017807040486638618,0.25714709568965305
