subID,factor_1_self_mean,factor_1_partner_mean,factor_1_self_var,factor_1_partner_var,avg_connection_self_mean,avg_connection_partner_mean,avg_connection_self_var,avg_connection_partner_var,mean_gap_convo_self_mean,mean_gap_convo_partner_mean,mean_gap_convo_self_var,mean_gap_convo_partner_var,median_gap_convo_self_mean,median_gap_convo_partner_mean,median_gap_convo_self_var,median_gap_convo_partner_var,mean_gap_speaker_self_mean,mean_gap_speaker_partner_mean,mean_gap_speaker_self_var,mean_gap_speaker_partner_var,median_gap_speaker_self_mean,median_gap_speaker_partner_mean,median_gap_speaker_self_var,median_gap_speaker_partner_var,mean_gap_partner_self_mean,mean_gap_partner_partner_mean,mean_gap_partner_self_var,mean_gap_partner_partner_var,median_gap_partner_self_mean,median_gap_partner_partner_mean,median_gap_partner_self_var,median_gap_partner_partner_var,factor_1_centered_self_mean,factor_1_centered_partner_mean,factor_1_centered_self_var,factor_1_centered_partner_var,avg_connection_centered_self_mean,avg_connection_centered_partner_mean,avg_connection_centered_self_var,avg_connection_centered_partner_var,mean_gap_convo_centered_self_mean,mean_gap_convo_centered_partner_mean,mean_gap_convo_centered_self_var,mean_gap_convo_centered_partner_var,median_gap_convo_centered_self_mean,median_gap_convo_centered_partner_mean,median_gap_convo_centered_self_var,median_gap_convo_centered_partner_var,mean_gap_speaker_centered_self_mean,mean_gap_speaker_centered_partner_mean,mean_gap_speaker_centered_self_var,mean_gap_speaker_centered_partner_var,median_gap_speaker_centered_self_mean,median_gap_speaker_centered_partner_mean,median_gap_speaker_centered_self_var,median_gap_speaker_centered_partner_var,mean_gap_partner_centered_self_mean,mean_gap_partner_centered_partner_mean,mean_gap_partner_centered_self_var,mean_gap_partner_centered_partner_var,median_gap_partner_centered_self_mean,median_gap_partner_centered_partner_mean,median_gap_partner_centered_self_var,median_gap_partner_centered_partner_var
11,1.1848204730573682,-0.13665240237753098,0.08105475350172271,0.25922411241720833,77.92683333333335,55.44831666666666,64.29673327160495,84.45619570648148,207.63546904263248,207.63546904263248,11239.143163449538,11239.143163449538,241.95,241.95,6447.413888888889,6447.413888888889,170.78514599887296,244.44178847729827,19092.940573883545,10690.420493722142,211.25,267.75,8102.624999999998,7436.069444444444,244.44178847729827,170.78514599887296,10690.420493722142,19092.940573883545,267.75,211.25,7436.069444444444,8102.624999999998,4.4408920985006264e-17,-0.20943583318262035,0.08105475350172271,0.5736147362314485,-1.4210854715202004e-14,-5.364970000000001,64.29673327160496,63.30922478683947,2.842170943040401e-15,16.728395146985825,11239.143163449537,6073.621502774798,1.1368683772161604e-14,16.145000000000003,6447.413888888888,2888.201916666667,1.8474111129762605e-14,49.869346869468856,19092.940573883552,6901.83559373847,0.0,38.15,8102.625,3941.2816666666663,-2.2737367544323207e-14,-16.42163136111389,10690.420493722142,10377.771689277439,0.0,-12.700000000000001,7436.069444444444,3854.004444444444
20,-0.2873726260897008,0.8890484611490763,0.6439633867769325,0.21271078742820318,67.47491666666666,76.23258333333332,102.20068874603173,87.40676849999997,104.93846050722118,104.93846050722118,13358.024390507233,13358.024390507233,160.4375,160.4375,4335.674107142857,4335.674107142857,32.56449877966745,177.7471134283355,12564.409496288781,22932.4262855699,107.375,212.0,4768.196428571428,8432.285714285716,177.7471134283355,32.56449877966745,22932.4262855699,12564.409496288781,212.0,107.375,8432.285714285716,4768.196428571428,-2.7755575615628914e-17,0.6555165403593001,0.6439633867769325,0.20051476228066134,6.217248937900877e-15,11.601333333333331,102.20068874603173,29.343639053333334,-1.0658141036401503e-14,-48.261253649208804,13358.024390507233,8892.70788927164,0.0,-48.074999999999996,4335.674107142857,4605.331428571429,-3.552713678800501e-15,18.911825595093852,12564.409496288781,8889.908485719041,0.0,-7.637500000000003,4768.196428571428,3518.999107142857,1.4210854715202004e-14,-115.10447027433695,22932.4262855699,10347.925066704303,0.0,-98.69999999999999,8432.285714285716,6069.149285714286
21,0.16146607711837374,0.1525299809842958,0.9726846293052501,0.46063121354869657,55.52808333333333,64.11165,514.435832625,165.06183505833317,124.32978931980351,124.32978931980351,17459.433630010855,17459.433630010855,172.7,172.7,3586.4555555555553,3586.4555555555553,76.33092316936067,171.5725379480414,11357.101149522668,33751.619726625395,161.75,206.7,3758.402777777777,8801.844444444445,171.5725379480414,76.33092316936067,33751.619726625395,11357.101149522668,206.7,161.75,8801.844444444445,3758.402777777777,0.0,0.0730140629177896,0.9726846293052501,0.5012889953363182,4.973799150320701e-15,0.5177888888888873,514.435832625,91.30099186341401,-2.842170943040401e-15,-38.344181412652404,17459.43363001085,8760.378710437428,1.1368683772161604e-14,-39.80041666666667,3586.4555555555553,3493.150121763546,-4.263256414560601e-15,5.328292832256718,11357.101149522668,11976.837242523434,0.0,-12.305833333333334,3758.402777777778,3846.7378402777777,5.684341886080802e-15,-82.99486230058446,33751.61972662539,9498.223244942958,1.1368683772161604e-14,-55.12888888888889,8801.844444444445,4451.355650205761
22,0.17243417403871264,0.5315317923476481,1.2959406709449202,0.49034561784438846,69.53051666666667,67.02611666666667,477.0277281941357,152.69686723487644,97.77624184258187,97.77624184258187,17700.004494138222,17700.004494138222,173.25,173.25,7203.069444444444,7203.069444444444,84.1402582749594,111.291392273799,16204.535590289153,24934.50489160626,164.65,176.95,7853.5583333333325,7975.302777777777,111.291392273799,84.1402582749594,24934.50489160626,16204.535590289153,176.95,164.65,7975.302777777777,7853.5583333333325,-2.2204460492503132e-17,0.45311268397317583,1.2959406709449202,0.1860236986147723,-4.263256414560601e-15,4.832498888888889,477.0277281941357,83.4853989961836,-1.5631940186722205e-14,-67.55308363759623,17700.00449413822,4573.885372074478,0.0,-39.195416666666674,7203.069444444445,2209.2210554055214,-2.842170943040401e-15,-54.1719193314258,16204.535590289152,10227.801147793378,-2.842170943040401e-15,-41.76583333333333,7853.5583333333325,5468.213988425925,7.105427357601002e-15,-81.21364176240998,24934.50489160626,6973.848059954025,1.1368683772161604e-14,-55.203888888888876,7975.302777777779,4134.422208847737
23,-0.42176021773353417,0.32682498953252126,1.0157400469173403,0.7276857126211721,43.68531481481481,60.09012962962964,351.7300597253087,500.9137090331791,142.47447121294508,142.47447121294508,15398.802085913967,15398.802085913967,182.72222222222223,182.72222222222223,5475.819444444444,5475.819444444444,146.0037722070791,138.88672796357852,13949.830968218626,23020.62152614406,175.5,216.33333333333334,4529.562499999999,12734.062499999998,138.88672796357852,146.0037722070791,23020.62152614406,13949.830968218626,216.33333333333334,175.5,12734.062499999998,4529.562499999999,5.551115123125783e-17,0.14174075602066902,1.0157400469173403,1.093516790521098,3.947459643111668e-15,-4.388366255144033,351.73005972530865,463.62496185063446,3.157967714489334e-15,-24.598480445298968,15398.80208591397,3160.0744664055205,-6.315935428978668e-15,-34.44938271604938,5475.819444444444,970.6667395404669,-2.210577400142534e-14,-34.46939462980605,13949.830968218625,1317.9769667079138,0.0,-13.54814814814815,4529.5625,1146.7106558641979,-9.473903143468002e-15,-14.906955710207448,23020.62152614406,8720.079361011358,-6.315935428978668e-15,-40.85061728395061,12734.062499999998,2143.920906207133
24,-0.10361203676371562,-0.732235588875189,0.5249747893322296,1.9434245696644865,73.41246666666666,50.84341666666666,190.12279596790125,788.2451561620371,297.1020462671233,297.1020462671233,13156.464924492677,13156.464924492677,293.3,293.3,9201.288888888888,9201.288888888888,393.69307535905875,200.95767047492333,17481.118590211718,16997.864932162807,414.2,236.0,14835.233333333334,8942.11111111111,200.95767047492333,393.69307535905875,16997.864932162807,17481.118590211718,236.0,414.2,8942.11111111111,14835.233333333334,0.0,-0.838259318329904,0.5249747893322296,0.8932361975805408,5.684341886080802e-15,-10.96200611111111,190.12279596790125,327.44131601539243,-1.7053025658242404e-14,151.70530122939937,13156.464924492679,6695.32414513755,-1.1368683772161604e-14,92.85958333333333,9201.28888888889,4027.653646454904,1.7053025658242404e-14,66.44964057810846,17481.118590211714,6652.035384412792,1.1368683772161604e-14,42.23916666666666,14835.233333333334,2437.2945995370374,1.1368683772161604e-14,237.30580314180185,16997.864932162807,11208.709890131615,0.0,200.2511111111111,8942.11111111111,9131.54552674897
25,-0.5419452080527087,0.5971299628310593,2.860979644971846,0.46368613363546896,42.56218333333334,73.18746666666667,473.7580149966051,114.13851910370369,90.84242171786052,90.84242171786052,16878.529628607994,16878.529628607994,192.4,192.4,8708.1,8708.1,73.90579182045414,107.91949158619755,7660.174251515003,34801.342142643334,192.75,209.6,4434.347222222223,22206.877777777776,107.91949158619755,73.90579182045414,34801.342142643334,7660.174251515003,209.6,192.75,22206.877777777776,4434.347222222223,-8.881784197001253e-17,0.44727291624744503,2.8609796449718465,0.33500054194380524,-3.197442310920451e-15,8.297015555555555,473.7580149966051,147.51016865881058,-1.9895196601282804e-14,-75.18028577478971,16878.529628607997,6873.103962064857,-5.684341886080802e-15,-18.130416666666665,8708.1,3193.971717442558,2.842170943040401e-15,-58.56726666447778,7660.174251515003,8571.882498763189,0.0,-6.305833333333334,4434.347222222223,3796.755432870371,1.1368683772161604e-14,-91.78529828567537,34801.34214264334,8638.737698061628,0.0,-23.83888888888888,22206.877777777772,4987.260329218107
26,0.9973545252907264,-0.8236480313721067,0.14277299539074154,0.7477101286816067,70.6121,51.998866666666665,59.59597389629633,250.19429510370375,268.81454559147915,268.81454559147915,9093.201459362412,9093.201459362412,261.4,261.4,6356.766666666667,6356.766666666667,315.9636051714191,222.3494923617198,13122.206138065832,10846.81776515333,292.1,235.95,8485.155555555555,11262.191666666668,222.3494923617198,315.9636051714191,10846.81776515333,13122.206138065832,235.95,292.1,11262.191666666668,8485.155555555555,5.551115123125783e-17,-0.8195751046213775,0.14277299539074154,0.8112185908119451,2.842170943040401e-15,-10.086592777777781,59.5959738962963,188.37615616846247,2.842170943040401e-15,120.58905048619079,9093.20145936241,1779.6994546616359,2.2737367544323207e-14,57.76958333333332,6356.766666666666,1433.2269952203358,3.979039320256561e-14,80.06851544614096,13122.206138065832,4664.660570089536,-2.2737367544323207e-14,29.979166666666668,8485.155555555555,1647.176747685185,-8.526512829121202e-15,161.71551514284184,10846.817765153328,4429.533603443616,1.1368683772161604e-14,78.1461111111111,11262.191666666668,3513.476159465021
27,-0.20249726471153925,-0.4361446571046308,0.15384127698267525,1.4730703783381762,63.256462962962964,53.40135185185185,34.69562892206788,588.2999768364198,278.05885167275653,278.05885167275653,16005.850643582673,16005.850643582673,286.44444444444446,286.44444444444446,5324.902777777779,5324.902777777779,289.52280067452773,266.84479882354356,3949.062505000749,45679.531816815885,311.8333333333333,298.55555555555554,1049.5625000000005,27552.277777777777,266.84479882354356,289.52280067452773,45679.531816815885,3949.062505000749,298.55555555555554,311.8333333333333,27552.277777777777,1049.5625000000005,2.4671622769447922e-17,-0.5968663402807058,0.15384127698267525,0.7928759138909423,0.0,-8.902572016460907,34.6956289220679,297.827373858699,-6.315935428978668e-15,126.05083117671377,16005.850643582673,3172.511593628691,-1.2631870857957336e-14,80.79753086419753,5324.902777777777,1200.9938743141288,5.0527483431829344e-14,109.4352349487644,3949.062505000751,11046.293368968227,1.8947806286936004e-14,83.82222222222224,1049.5625,7622.3138194444455,0.0,142.82963618612627,45679.53181681588,1578.30105487233,1.2631870857957336e-14,104.61851851851851,27552.277777777777,901.981211419753
28,0.9612783387290464,0.28045157182911007,1.0024464309406027,0.6537463041997662,69.3533,66.19475,389.23412419629636,274.74610868672835,180.78607126224395,180.78607126224395,10144.326564358338,10144.326564358338,238.95,238.95,3006.8027777777775,3006.8027777777775,185.57312892216288,176.49927485169442,10533.213760807517,20828.055312876957,233.15,228.2,2041.3916666666669,8977.399999999996,176.49927485169442,185.57312892216288,20828.055312876957,10533.213760807517,228.2,233.15,8977.399999999996,2041.3916666666669,1.554312234475219e-16,0.2809168799236711,1.0024464309406027,0.5695264156652651,-7.105427357601002e-15,3.983410555555556,389.23412419629636,190.21413266470665,5.684341886080802e-15,23.75772872403209,10144.326564358336,4495.929775580533,1.1368683772161604e-14,33.07458333333334,3006.8027777777775,1822.0883547882377,2.842170943040401e-15,21.179250311189964,10533.213760807515,5905.429456433308,-5.684341886080802e-15,16.33416666666667,2041.3916666666669,4183.004543981481,2.842170943040401e-15,26.740017142583053,20828.055312876957,7442.165520859732,1.1368683772161604e-14,18.421111111111117,8977.400000000001,1549.2344773662553
29,0.362579654814895,0.09905538755846388,0.4848961361284528,1.4935593134614578,75.05455,59.33836666666666,90.30646590771603,312.5418693814815,119.88235268657077,119.88235268657077,18749.910150485946,18749.910150485946,201.2,201.2,7109.066666666666,7109.066666666666,129.4527621188218,110.21125365260082,15235.521388487887,28279.281354197457,182.25,197.1,4146.347222222222,15010.711111111113,110.21125365260082,129.4527621188218,28279.281354197457,15235.521388487887,197.1,182.25,15010.711111111113,4146.347222222222,2.2204460492503132e-17,0.039650827261609844,0.4848961361284528,0.8320463793638038,-5.684341886080802e-15,-2.302847777777778,90.30646590771603,141.64204877156374,-5.684341886080802e-15,-43.23636170920843,18749.910150485946,7409.223238597446,1.1368683772161604e-14,-8.450416666666666,7109.0666666666675,2422.4589334919406,-2.5579538487363607e-14,-50.72080756823778,15235.52138848789,7966.759022697723,0.0,-19.855833333333333,4146.347222222222,3310.560340277779,-1.1368683772161604e-14,-36.00915178066741,28279.281354197457,11224.9486873273,5.684341886080802e-15,-35.58888888888889,15010.711111111113,2649.2896502057606
30,-0.1413001588571201,0.3588593878382391,0.23461760052977057,0.35134708686721666,60.99680000000001,71.4485,81.85737892469135,170.4242900432099,46.06424456377681,46.06424456377681,6733.130073566426,6733.130073566426,134.9,134.9,3091.655555555554,3091.655555555554,11.622757829696543,80.55063928305883,7465.195475637104,8953.984775507144,116.25,158.1,2316.125,7997.766666666667,80.55063928305883,11.622757829696543,8953.984775507144,7465.195475637104,158.1,116.25,7997.766666666667,2316.125,-1.6653345369377347e-17,0.24906684617418354,0.23461760052977057,0.19863815631290774,-6.394884621840902e-15,8.401510555555557,81.85737892469135,160.28041252937055,3.552713678800501e-15,-124.43628064428177,6733.130073566426,1900.0780639621214,-5.684341886080802e-15,-81.38041666666668,3091.6555555555556,1577.6804365783612,4.618527782440651e-15,-92.16442236669226,7465.195475637104,5461.281888991588,0.0,-65.45583333333335,2316.125,3428.709969907408,0.0,-156.80521750674689,8953.984775507144,3751.980079316343,5.684341886080802e-15,-105.4888888888889,7997.766666666666,1540.5958230452673
40,-0.69271656835215,-0.4698842889913556,1.3124232634829667,0.8683374117926093,37.686383333333325,54.948183333333326,255.53247024722234,597.6094684595681,391.20016962455975,391.20016962455975,24693.96018013646,24693.96018013646,333.25,333.25,11564.847222222223,11564.847222222223,386.6424342448075,395.56873414593537,19880.587549902553,40989.03536091488,341.55,328.95,12761.136111111111,13116.136111111111,395.56873414593537,386.6424342448075,40989.03536091488,19880.587549902553,328.95,341.55,13116.136111111111,12761.136111111111,-7.771561172376095e-17,-0.3183301756444926,1.3124232634829667,0.8201672302876424,7.460698725481052e-15,-1.1842083333333335,255.53247024722228,201.06153447347216,-1.4210854715202004e-14,68.86030821786612,24693.96018013646,10470.757875425908,0.0,34.485,11564.847222222223,5180.953916666666,1.7053025658242404e-14,73.14352709056647,19880.587549902553,17988.964523017316,-1.1368683772161604e-14,31.820000000000004,12761.136111111113,6372.200666666667,-5.684341886080802e-15,65.1098571795514,40989.03536091487,6320.6772534747615,1.1368683772161604e-14,43.160000000000004,13116.136111111111,4945.672666666667
41,-0.31452609688918864,-0.21585705989963352,0.4019918238831037,0.44704117477702965,32.82813333333333,56.21346666666667,118.04883494320987,276.4375287395062,346.87935562197595,346.87935562197595,13558.474085636233,13558.474085636233,313.25,313.25,4289.069444444444,4289.069444444444,341.4010045482978,351.9496064488827,18583.89374694191,14681.672728533109,298.25,312.45,11962.236111111111,4655.025000000001,351.9496064488827,341.4010045482978,14681.672728533109,18583.89374694191,312.45,298.25,4655.025000000001,11962.236111111111,0.0,-0.026483899406474453,0.40199182388310367,0.2789778730004047,7.105427357601002e-15,-0.4047499999999992,118.04883494320987,207.38454328080252,-2.842170943040401e-15,20.10741281502394,13558.474085636237,8106.1160224882915,0.0,12.485000000000003,4289.069444444444,1450.253916666667,-1.1368683772161604e-14,25.000256423862844,18583.89374694191,6683.593963330331,0.0,10.990000000000004,11962.236111111111,1173.8354444444442,-8.526512829121202e-15,15.506514713336434,14681.672728533109,13019.13730580205,1.1368683772161604e-14,-1.7899999999999978,4655.025,7377.718777777776
