awkward_1_1,connected_1_1,topics_1_1,laughter_1,laughter_who_1,laughter_genuine_1,gestures_1,gestures_describe_1,rater_know_1,rater_know_how_1,notes_1,awkward_2_1,connected_2_1,topics_2_1,laughter_2,laughter_who_2,laughter_genuine_2,gestures_2,gestures_describe_2,rater_know_2,rater_know_how_2,notes_2,awkward_3_1,connected_3_1,topics_3_1,laughter_3,laughter_who_3,laughter_genuine_3,gestures_3,gestures_describe_3,rater_know_3,rater_know_how_3,notes_3,awkward_4_1,connected_4_1,topics_4_1,laughter_4,laughter_who_4,laughter_genuine_4,gestures_4,gestures_describe_4,rater_know_4,rater_know_how_4,notes_4,awkward_5_1,connected_5_1,topics_5_1,laughter_5,laughter_who_5,laughter_genuine_5,gestures_5,gestures_describe_5,rater_know_5,rater_know_how_5,notes_5,awkward_6_1,connected_6_1,topics_6_1,laughter_6,laughter_who_6,laughter_genuine_6,gestures_6,gestures_describe_6,rater_know_6,rater_know_how_6,notes_6,awkward_7_1,connected_7_1,topics_7_1,laughter_7,laughter_who_7,laughter_genuine_7,gestures_7,gestures_describe_7,rater_know_7,rater_know_how_7,notes_7,awkward_8_1,connected_8_1,topics_8_1,laughter_8,laughter_who_8,laughter_genuine_8,gestures_8,gestures_describe_8,rater_know_8,rater_know_how_8,notes_8,awkward_9_1,connected_9_1,topics_9_1,laughter_9,laughter_who_9,laughter_genuine_9,gestures_9,gestures_describe_9,rater_know_9,rater_know_how_9,notes_9,awkward_10_1,connected_10_1,topics_10_1,laughter_10,laughter_who_10,laughter_genuine_10,gestures_10,gestures_describe_10,rater_know_10,rater_know_how_10,notes_10,awkward_11_1,connected_11_1,topics_11_1,laughter_11,laughter_who_11,laughter_genuine_11,gestures_11,gestures_describe_11,rater_know_11,rater_know_how_11,notes_11,awkward_12_1,connected_12_1,topics_12_1,laughter_12,laughter_who_12,laughter_genuine_12,gestures_12,gestures_describe_12,rater_know_12,rater_know_how_12,notes_12,awkward_13_1,connected_13_1,topics_13_1,laughter_13,laughter_who_13,laughter_genuine_13,gestures_13,gestures_describe_13,rater_know_13,rater_know_how_13,notes_13,awkward_14_1,connected_14_1,topics_14_1,laughter_14,laughter_who_14,laughter_genuine_14,gestures_14,gestures_describe_14,rater_know_14,rater_know_how_14,notes_14,awkward_15_1,connected_15_1,topics_15_1,laughter_15,laughter_who_15,laughter_genuine_15,gestures_15,gestures_describe_15,rater_know_15,rater_know_how_15,notes_15,awkward_16_1,connected_16_1,topics_16_1,laughter_16,laughter_who_16,laughter_genuine_16,gestures_16,gestures_describe_16,rater_know_16,rater_know_how_16,notes_16,awkward_17_1,connected_17_1,topics_17_1,laughter_17,laughter_who_17,laughter_genuine_17,gestures_17,gestures_describe_17,rater_know_17,rater_know_how_17,notes_17,awkward_18_1,connected_18_1,topics_18_1,laughter_18,laughter_who_18,laughter_genuine_18,gestures_18,gestures_describe_18,rater_know_18,rater_know_how_18,notes_18,awkward_19_1,connected_19_1,topics_19_1,laughter_19,laughter_who_19,laughter_genuine_19,gestures_19,gestures_describe_19,rater_know_19,rater_know_how_19,notes_19,awkward_20_1,connected_20_1,topics_20_1,laughter_20,laughter_who_20,laughter_genuine_20,gestures_20,gestures_describe_20,rater_know_20,rater_know_how_20,notes_20,awkward_21_1,connected_21_1,topics_21_1,laughter_21,laughter_who_21,laughter_genuine_21,gestures_21,gestures_describe_21,rater_know_21,rater_know_how_21,notes_21,awkward_22_1,connected_22_1,topics_22_1,laughter_22,laughter_who_22,laughter_genuine_22,gestures_22,gestures_describe_22,rater_know_22,rater_know_how_22,notes_22,awkward_23_1,connected_23_1,topics_23_1,laughter_23,laughter_who_23,laughter_genuine_23,gestures_23,gestures_describe_23,rater_know_23,rater_know_how_23,notes_23,awkward_24_1,connected_24_1,topics_24_1,laughter_24,laughter_who_24,laughter_genuine_24,gestures_24,gestures_describe_24,rater_know_24,rater_know_how_24,notes_24,awkward_25_1,connected_25_1,topics_25_1,laughter_25,laughter_who_25,laughter_genuine_25,gestures_25,gestures_describe_25,rater_know_25,rater_know_how_25,notes_25,awkward_26_1,connected_26_1,topics_26_1,laughter_26,laughter_who_26,laughter_genuine_26,gestures_26,gestures_describe_26,rater_know_26,rater_know_how_26,notes_26,awkward_27_1,connected_27_1,topics_27_1,laughter_27,laughter_who_27,laughter_genuine_27,gestures_27,gestures_describe_27,rater_know_27,rater_know_how_27,notes_27,awkward_28_1,connected_28_1,topics_28_1,laughter_28,laughter_who_28,laughter_genuine_28,gestures_28,gestures_describe_28,rater_know_28,rater_know_how_28,notes_28,awkward_29_1,connected_29_1,topics_29_1,laughter_29,laughter_who_29,laughter_genuine_29,gestures_29,gestures_describe_29,rater_know_29,rater_know_how_29,notes_29,awkward_30_1,connected_30_1,topics_30_1,laughter_30,laughter_who_30,laughter_genuine_30,gestures_30,gestures_describe_30,rater_know_30,rater_know_how_30,notes_30,awkward_31_1,connected_31_1,topics_31_1,laughter_31,laughter_who_31,laughter_genuine_31,gestures_31,gestures_describe_31,rater_know_31,rater_know_how_31,notes_31,awkward_32_1,connected_32_1,topics_32_1,laughter_32,laughter_who_32,laughter_genuine_32,gestures_32,gestures_describe_32,rater_know_32,rater_know_how_32,notes_32,awkward_33_1,connected_33_1,topics_33_1,laughter_33,laughter_who_33,laughter_genuine_33,gestures_33,gestures_describe_33,rater_know_33,rater_know_how_33,notes_33,awkward_34_1,connected_34_1,topics_34_1,laughter_34,laughter_who_34,laughter_genuine_34,gestures_34,gestures_describe_34,rater_know_34,rater_know_how_34,notes_34,awkward_35_1,connected_35_1,topics_35_1,laughter_35,laughter_who_35,laughter_genuine_35,gestures_35,gestures_describe_35,rater_know_35,rater_know_how_35,notes_35,awkward_36_1,connected_36_1,topics_36_1,laughter_36,laughter_who_36,laughter_genuine_36,gestures_36,gestures_describe_36,rater_know_36,rater_know_how_36,notes_36,awkward_37_1,connected_37_1,topics_37_1,laughter_37,laughter_who_37,laughter_genuine_37,gestures_37,gestures_describe_37,rater_know_37,rater_know_how_37,notes_37,awkward_38_1,connected_38_1,topics_38_1,laughter_38,laughter_who_38,laughter_genuine_38,gestures_38,gestures_describe_38,rater_know_38,rater_know_how_38,notes_38,awkward_39_1,connected_39_1,topics_39_1,laughter_39,laughter_who_39,laughter_genuine_39,gestures_39,gestures_describe_39,rater_know_39,rater_know_how_39,notes_39,awkward_40_1,connected_40_1,topics_40_1,laughter_40,laughter_who_40,laughter_genuine_40,gestures_40,gestures_describe_40,rater_know_40,rater_know_how_40,notes_40,awkward_41_1,connected_41_1,topics_41_1,laughter_41,laughter_who_41,laughter_genuine_41,gestures_41,gestures_describe_41,rater_know_41,rater_know_how_41,notes_41,awkward_42_1,connected_42_1,topics_42_1,laughter_42,laughter_who_42,laughter_genuine_42,gestures_42,gestures_describe_42,rater_know_42,rater_know_how_42,notes_42,awkward_43_1,connected_43_1,topics_43_1,laughter_43,laughter_who_43,laughter_genuine_43,gestures_43,gestures_describe_43,rater_know_43,rater_know_how_43,notes_43,awkward_44_1,connected_44_1,topics_44_1,laughter_44,laughter_who_44,laughter_genuine_44,gestures_44,gestures_describe_44,rater_know_44,rater_know_how_44,notes_44,awkward_45_1,connected_45_1,topics_45_1,laughter_45,laughter_who_45,laughter_genuine_45,gestures_45,gestures_describe_45,rater_know_45,rater_know_how_45,notes_45,awkward_46_1,connected_46_1,topics_46_1,laughter_46,laughter_who_46,laughter_genuine_46,gestures_46,gestures_describe_46,rater_know_46,rater_know_how_46,notes_46,awkward_47_1,connected_47_1,topics_47_1,laughter_47,laughter_who_47,laughter_genuine_47,gestures_47,gestures_describe_47,rater_know_47,rater_know_how_47,notes_47,awkward_48_1,connected_48_1,topics_48_1,laughterr_48,laughter_who_48,laughter_genuine_48,gestures_48,gestures_describe_48,rater_know_48,rater_know_how_48,notes_48,awkward_49_1,connected_49_1,topics_49_1,laughter_49,laughter_who_49,laughter_genuine_49,gestures_49,gestures_describe_49,rater_know_49,rater_know_how_49,notes_49,awkward_50_1,connected_50_1,topics_50_1,laughter_50,laughter_who_50,laughter_genuine_50,gestures_50,gestures_describe_50,rater_know_50,rater_know_how_50,notes_50,awkward_51_1,connected_51_1,topics_51_1,laughter_51,laughter_who_51,laughter_genuine_51,gestures_51,gestures_describe_51,rater_know_51,rater_know_how_51,notes_51,awkward_52_1,connected_52_1,topics_52_1,laughter_52,laughter_who_52,laughter_genuine_52,gestures_52,gestures_describe_52,rater_know_52,rater_know_how_52,notes_52,awkward_53_1,connected_53_1,topics_53_1,laughter_53,laughter_who_53,laughter_genuine_53,gestures_53,gestures_describe_53,rater_know_53,rater_know_how_53,notes_53,awkward_54_1,connected_54_1,topics_54_1,laughter_54,laughter_who_54,laughter_genuine_54,gestures_54,gestures_describe_54,rater_know_54,rater_know_how_54,notes_54,awkward_55_1,connected_55_1,topics_55_1,laughter_55,laughter_who_55,laughter_genuine_55,gestures_55,gestures_describe_55,rater_know_55,rater_know_how_55,notes_55,awkward_56_1,connected_56_1,topics_56_1,laughter_56,laughter_who_56,laughter_genuine_56,gestures_56,gestures_describe_56,rater_know_56,rater_know_how_56,notes_56,awkward_57_1,connected_57_1,topics_57_1,laughter_57,laughter_who_57,laughter_genuine_57,gestures_57,gestures_describe_57,rater_know_57,rater_know_how_57,notes_57,awkward_58_1,connected_58_1,topics_58_1,laughter_58,laughter_who_58,laughter_genuine_58,gestures_58,gestures_describe_58,rater_know_58,rater_know_how_58,notes_58,awkward_59_1,connected_59_1,topics_59_1,laughter_59,laughter_who_59,laughter_genuine_59,gestures_59,gestures_describe_59,rater_know_59,rater_know_how_59,notes_59,awkward_60_1,connected_60_1,topics_60_1,laughter_60,laughter_who_60,laughter_genuine_60,gestures_60,gestures_describe_60,rater_know_60,rater_know_how_60,notes_60,awkward_61_1,connected_61_1,topics_61_1,laughter_61,laughter_who_61,laughter_genuine_61,gestures_61,gestures_describe_61,rater_know_61,rater_know_how_61,notes_61,awkward_62_1,connected_62_1,topics_62_1,laughter_62,laughter_who_62,laughter_genuine_62,gestures_62,gestures_describe_62,rater_know_62,rater_know_how_62,notes_62,awkward_63_1,connected_63_1,topics_63_1,laughter_63,laughter_who_63,laughter_genuine_63,gestures_63,gestures_describe_63,rater_know_63,rater_know_how_63,notes_63,awkward_64_1,connected_64_1,topics_64_1,laughter_64,laughter_who_64,laughter_genuine_64,gestures_64,gestures_describe_64,rater_know_64,rater_know_how_64,notes_64,awkward_65_1,connected_65_1,topics_65_1,laughter_65,laughter_who_65,laughter_genuine_65,gestures_65,gestures_describe_65,rater_know_65,rater_know_how_65,notes_65,awkward_66_1,connected_66_1,topics_66_1,laughter_66,laughter_who_66,laughter_genuine_66,gestures_66,gestures_describe_66,rater_know_66,rater_know_how_66,notes_66,awkward_67_1,connected_67_1,topics_67_1,laughter_67,laughter_who_67,laughter_genuine_67,gestures_67,gestures_describe_67,rater_know_67,rater_know_how_67,notes_67,awkward_68_1,connected_68_1,topics_68_1,laughter_68,laughter_who_68,laughter_genuine_68,gestures_68,gestures_describe_68,rater_know_68,rater_know_how_68,notes_68,awkward_69_1,connected_69_1,topics_69_1,laughter_69,laughter_who_69,laughter_genuine_69,gestures_69,gestures_describe_69,rater_know_69,rater_know_how_69,notes_69,awkward_70_1,connected_70_1,topics_70_1,laughter_70,laughter_who_70,laughter_genuine_70,gestures_70,gestures_describe_70,rater_know_70,rater_know_how_70,notes_70,awkward_71_1,connected_71_1,topics_71_1,laughter_71,laughter_who_71,laughter_genuine_71,gestures_71,gestures_describe_71,rater_know_71,rater_know_how_71,notes_71,awkward_72_1,connected_72_1,topics_72_1,laughter_72,laughter_who_72,laughter_genuine_72,gestures_72,gestures_describe_72,rater_know_72,rater_know_how_72,notes_72,awkward_73_1,connected_73_1,topics_73_1,laughter_73,laughter_who_73,laughter_genuine_73,gestures_73,gestures_describe_73,rater_know_73,rater_know_how_73,notes_73,awkward_74_1,connected_74_1,topics_74_1,laughter_74,laughter_who_74,laughter_genuine_74,gestures_74,gestures_describe_74,rater_know_74,rater_know_how_74,notes_74,awkward_75_1,connected_75_1,topics_75_1,laughter_75,laughter_who_75,laughter_genuine_75,gestures_75,gestures_describe_75,rater_know_75,rater_know_how_75,notes_75,awkward_76_1,connected_76_1,topics_76_1,laughter_76,laughter_who_76,laughter_genuine_76,gestures_76,gestures_describe_76,rater_know_76,rater_know_how_76,notes_76,awkward_77_1,connected_77_1,topics_77_1,laughter_77,laughter_who_77,laughter_genuine_77,gestures_77,gestures_describe_77,rater_know_77,rater_know_how_77,notes_77,awkward_78_1,connected_78_1,topics_78_1,laughter_78,laughter_who_78,laughter_genuine_78,gestures_78,gestures_describe_78,rater_know_78,rater_know_how_78,notes_78,awkward_79_1,connected_79_1,topics_79_1,laughter_79,laughter_who_79,laughter_genuine_79,gestures_79,gestures_describe_79,rater_know_79,rater_know_how_79,notes_79,awkward_80_1,connected_80_1,topics_80_1,laughter_80,laughter_who_80,laughter_genuine_80,gestures_80,gestures_describe_80,rater_know_80,rater_know_how_80,notes_80,awkward_81_1,connected_81_1,topics_81_1,laughter_81,laughter_who_81,laughter_genuine_81,gestures_81,gestures_describe_81,rater_know_81,rater_know_how_81,notes_81,awkward_82_1,connected_82_1,topics_82_1,laughter_82,laughter_who_82,laughter_genuine_82,gestures_82,gestures_describe_82,rater_know_82,rater_know_how_82,notes_82,awkward_83_1,connected_83_1,topics_83_1,laughter_83,laughter_who_83,laughter_genuine_83,gestures_83,gestures_describe_83,rater_know_83,rater_know_how_83,notes_83,awkward_84_1,connected_84_1,topics_84_1,laughter_84,laughter_who_84,laughter_genuine_84,gestures_84,gestures_describe_84,rater_know_84,rater_know_how_84,notes_84,awkward_85_1,connected_85_1,topics_85_1,laughter_85,laughter_who_85,laughter_genuine_85,gestures_85,gestures_describe_85,rater_know_85,rater_know_how_85,notes_85,awkward_86_1,connected_86_1,topics_86_1,laughter_86,laughter_who_86,laughter_genuine_86,gestures_86,gestures_describe_86,rater_know_86,rater_know_how_86,notes_86,awkward_87_1,connected_87_1,topics_87_1,laughter_87,laughter_who_87,laughter_genuine_87,gestures_87,gestures_describe_87,rater_know_87,rater_know_how_87,notes_87,awkward_88_1,connected_88_1,topics_88_1,laughter_88,laughter_who_88,laughter_genuine_88,gestures_88,gestures_describe_88,rater_know_88,rater_know_how_88,notes_88,awkward_89_1,connected_89_1,topics_89_1,laughter_89,laughter_who_89,laughter_genuine_89,gestures_89,gestures_describe_89,rater_know_89,rater_know_how_89,notes_89,awkward_90_1,connected_90_1,topics_90_1,laughter_90,laughter_who_90,laughter_genuine_90,gestures_90,gestures_describe_90,rater_know_90,rater_know_how_90,notes_90,awkward_91_1,connected_91_1,topics_91_1,laughter_91,laughter_who_91,laughter_genuine_91,gestures_91,gestures_describe_91,rater_know_91,rater_know_how_91,notes_91,awkward_92_1,connected_92_1,topics_92_1,laughter_92,laughter_who_92,laughter_genuine_92,gestures_92,gestures_describe_92,rater_know_92,rater_know_how_92,notes_92,awkward_93_1,connected_93_1,topics_93_1,laughter_93,laughter_who_93,laughter_genuine_93,gestures_93,gestures_describe_93,rater_know_93,rater_know_how_93,notes_93,awkward_94_1,connected_94_1,topics_94_1,laughter_94,laughter_who_94,laughter_genuine_94,gestures_94,gestures_describe_94,rater_know_94,rater_know_how_94,notes_94,awkward_95_1,connected_95_1,topics_95_1,laughter_95,laughter_who_95,laughter_genuine_95,gestures_95,gestures_describe_95,rater_know_95,rater_know_how_95,notes_95,awkward_96_1,connected_96_1,topics_96_1,laughter_96,laughter_who_96,laughter_genuine_96,gestures_96,gestures_describe_96,rater_know_96,rater_know_how_96,notes_96,awkward_97_1,connected_97_1,topics_97_1,laughter_97,laughter_who_97,laughter_genuine_97,gestures_97,gestures_describe_97,rater_know_97,rater_know_how_97,notes_97,awkward_98_1,connected_98_1,topics_98_1,laughter_98,laughter_who_98,laughter_genuine_98,gestures_98,gestures_describe_98,rater_know_98,rater_know_how_98,notes_98,awkward_99_1,connected_99_1,topics_99_1,laughter_99,laughter_who_99,laughter_genuine_99,gestures_99,gestures_describe_99,rater_know_99,rater_know_how_99,notes_99,awkward_100_1,connected_100_1,topics_100_1,laughter_100,laughter_who_100,laughter_genuine_100,gestures_100,gestures_describe_100,rater_know_100,rater_know_how_100,notes_100
68,14,50,2,,,2,,1,Both are in the same sorority as me; the person on the left also works in Luke's lab with me,,0,0,80,2,,,2,,2,,,9,70,94,1,3,6,2,,2,,,13,70,78,2,,,1,Person on the left nodding his head,2,,,10,57,100,2,,,2,,2,,,0,67,100,2,,,2,,1,I know the person on the right from the Dartmouth Symphony Orchestra,,18,71,100,2,,,1,Exaggerated facial expression,2,,,0,90,91,1,3,8,2,,2,,,63,55,63,2,,,1,Nodding their heads,1,Person on the left I know from being in the Dartmouth Symphony Orchestra together,,0,66,100,2,,,2,,2,,,57,51,100,2,,,2,,2,,,67,59,29,2,,,1,Nodding their head (person on the right),2,,,22,4,100,2,,,2,,2,,,11,23,0,2,,,1,Nodding their head,2,,,70,37,0,2,,,2,,2,,,16,42,100,2,,,2,,2,,,5,79,100,2,,,1,Nodding their head,2,,,17,25,100,2,,,2,,1,I know the person on the right (just acquaintances though),,3,95,100,1,3,9,2,,2,,,26,40,100,2,,,2,,2,,,86,17,0,2,,,2,,2,,,14,84,100,1,3,8,1,Shaking their head (person on the left),2,,,49,7,100,2,,,2,,1,Friends with the person on the left from the Dartmouth Symphony Orchestra,,12,25,0,1,1,6,1,Nodding their head,2,,,0,50,100,2,,,2,,1,Person on the left is from my sorority,,20,78,0,1,1,8,2,,2,,,13,8,81,2,,,2,,2,,,18,81,100,1,3,6,2,,1,Friends with the person on the left through mutual friends,,82,17,73,1,3,3,2,,2,,,31,26,100,2,,,2,,2,,,53,62,0,1,2,4,2,,2,,,88,6,100,2,,,1,Nodding their head,2,,,73,17,84,2,,,2,,2,,,69,19,0,2,,,2,,1,Person on the right was my freshman floormate (don't really know him besides the fact that he exists),,86,6,0,2,,,2,,1,Person on the left from the Dartmouth Symphony Orchestra,,0,68,100,2,,,1,Exaggerated facial expression (like a grimace),1,"Person on the left from a class I took with her; person on the right, we've been good friends for a couple years, met through mutual friends",,73,16,0,2,,,1,Nodding their heads,1,"Person on the left is also in the Dartmouth Symphony Orchestra with me, person on the right -- I just know him (acquaintances) but can't remember how",,66,55,0,1,3,5,2,,1,Friends with the person on the left through mutual friends,,75,14,27,2,,,1,Both nodded their heads,2,,,60,64,0,2,,,2,,1,"I know the person on the left from a class we took together, and the person on the right from being in the same sorority",,63,68,95,1,3,6,2,,1,I know the person on the left from the Dartmouth Symphony Orchestra,,56,37,14,2,,,1,Nodding their head (person on the left),1,I know the person on the left from my sorority,,85,5,89,2,,,1,Nodding their head (person on the left),1,I know the person on the left from being in the Dartmouth Symphony Orchestra together,,37,24,100,2,,,2,,2,,,10,73,100,2,,,2,,1,Person on the right - we took a class together last spring,,86,16,88,2,,,1,Both nodded their heads,2,,,28,70,100,1,2,8,1,Person on the left shook their head multiple times,2,,,68,10,0,1,2,6,1,Nodding their head,2,,,33,5,100,1,3,5,1,Nodding their heads,1,Acquaintances w/person on the right (don't remember how we met),,100,0,0,2,,,2,,1,Acquaintances by association with the person on the right (also don't remember how I met them),,0,100,14,1,3,7,2,,2,,,70,27,94,2,,,2,,1,They're both just acquaintances,,0,100,100,1,3,8,1,Exaggerated facial expression,1,I tutored the person on the left during his freshman year!,,63,65,100,1,3,4,1,A little head motion / gesture from the person on the left,2,,,0,93,100,1,3,9,2,,2,,,9,63,95,2,,,1,Nodding their head,2,,,0,51,100,2,,,1,Smile-like exaggerated facial expression,1,"Person on the left is a friend of a good friend, person on the right I'm in the Dartmouth Symphony Orchestra with",,30,61,83,1,1,8,1,Nodding their head (person on the right),2,,,1,56,100,2,,,2,,2,,,0,100,100,2,,,1,Exaggerated facial expression (smile) from the person on the right,1,Person on the left - I tutored him my freshman year,,9,70,0,2,,,2,,2,,,9,85,100,1,1,9,2,,2,,,6,94,69,1,3,8,2,,2,,,10,84,86,1,2,9,2,,1,Person on the left is just an acquaintance from my orgo I (and maybe II class) and Mia (on the right) is in the same sorority as me and we both work in Luke's lab,,0,100,78,1,3,8,2,,2,,,40,79,12,2,,,2,,2,,,0,100,100,1,3,9,2,,1,Tutored the person on the left his freshman year,,9,63,100,2,,,2,,1,I know both people from the Dartmouth Symphony Orchestra; the one on the right is one of my best friends on campus,,5,59,100,2,,,2,,2,,,23,65,0,1,3,7,2,,2,,,6,69,100,2,,,2,,2,,,16,79,100,1,2,5,1,Exaggerated facial expression (of distaste it seemed like),2,,,13,53,88,2,,,2,,2,,,24,15,98,2,,,2,,2,,,5,95,97,1,3,9,2,,2,,,17,18,88,2,,,1,Exaggerated facial expression,1,I'm in the Dartmouth Symphony Orchestra with the person on the right!,,11,83,100,1,3,6,2,,2,,,0,64,100,2,,,1,Hand gestures and facial expressions,1,I know the person on the left from premed classes and we're just friends in general,,21,15,96,2,,,2,,1,Both from the Dartmouth Symphony Orchestra,,40,66,32,2,,,1,Nodding their head (person on the right),2,,,21,68,18,2,,,2,,2,,,25,69,0,1,3,7,1,Exaggerated facial expression,2,,,19,59,100,1,1,8,2,,1,Friends with the person on the right from Dartmouth Symphony Orchestra,,21,74,100,1,3,7,2,,2,,,5,95,0,1,3,8,2,,2,,,0,94,100,1,3,8,2,,2,,,15,80,0,1,3,8,1,Exaggerated facial expression,1,I tutored the person on the left in two classes during his freshman year ,,12,74,100,2,,,2,,1,Person on the left was in my freshman fall chemistry class,,55,59,53,1,3,4,1,Nodding their head (person on left),1,From Greek life (person on the right),,20,71,100,1,3,5,2,,2,,,0,100,100,1,3,9,2,,2,,,16,62,100,2,,,2,,2,,,57,13,0,2,,,1,Nodding their head (person on the right),1,Both from the Dartmouth Symphony Orchestra,,75,20,100,2,,,2,,1,Friends with the person on the right from the Dartmouth Symphony Orchestra,,26,56,100,1,1,6,2,,2,,,84,8,93,2,,,1,Nodding their head,2,,,0,97,0,1,3,9,1,Hand movement type gesture,2,,,0,100,0,1,3,8,2,,2,,,0,100,100,1,3,9,2,,2,,,0,100,100,1,3,9,1,Exaggerated facial expression,2,,
