turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.020,0.0,0.0,1020.0,1.0
1,S2,00:01.313,00:02.856,293.0,1313.0,2856.0,4.0
2,S1,00:03.202,00:04.536,346.0,3202.0,4536.0,6.0
3,S2,00:04.779,00:06.397,243.0,4779.0,6397.0,6.0
4,S1,00:07.262,00:09.593,865.0,7262.0,9593.0,15.0
5,S2,00:09.620,00:11.464,27.0,9620.0,11464.0,10.0
6,S1,00:12.041,00:16.254,577.0,12041.0,16254.0,8.0
7,S2,00:16.732,00:17.392,478.0,16732.0,17392.0,4.0
8,S1,00:17.659,00:18.134,267.0,17659.0,18134.0,3.0
9,S2,00:18.346,00:20.759,212.0,18346.0,20759.0,9.0
10,S1,00:21.219,00:22.559,460.0,21219.0,22559.0,4.0
11,S2,00:22.551,00:22.904,-8.0,22551.0,22904.0,1.0
12,S1,00:23.934,00:30.292,1030.0,23934.0,30292.0,29.0
13,S2,00:30.650,00:32.285,358.0,30650.0,32285.0,5.0
14,S1,00:31.802,00:31.885,-483.0,31802.0,31885.0,1.0
15,S2,00:32.433,00:34.532,548.0,32433.0,34532.0,4.0
16,S1,00:34.157,00:39.797,-375.0,34157.0,39797.0,22.0
17,S2,00:39.883,00:42.202,86.0,39883.0,42202.0,11.0
18,S1,00:42.455,00:42.756,253.0,42455.0,42756.0,1.0
19,S2,00:42.598,00:44.566,-158.0,42598.0,44566.0,11.0
20,S1,00:44.916,00:58.551,350.0,44916.0,58551.0,50.0
21,S2,01:00.762,01:03.190,2211.0,60762.0,63190.0,12.0
22,S1,01:03.868,01:06.873,678.0,63868.0,66873.0,10.0
23,S2,01:05.219,01:06.911,-1654.0,65219.0,66911.0,2.0
24,S1,01:07.077,01:08.346,166.0,67077.0,68346.0,7.0
25,S2,01:08.535,01:08.777,189.0,68535.0,68777.0,2.0
26,S1,01:09.867,01:10.843,1090.0,69867.0,70843.0,5.0
27,S2,01:11.050,01:14.340,207.0,71050.0,74340.0,15.0
28,S1,01:14.445,01:14.792,105.0,74445.0,74792.0,3.0
29,S2,01:15.066,01:16.811,274.0,75066.0,76811.0,10.0
30,S1,01:16.675,01:19.727,-136.0,76675.0,79727.0,10.0
31,S2,01:20.151,01:25.842,424.0,80151.0,85842.0,30.0
32,S1,01:26.450,01:27.841,608.0,86450.0,87841.0,7.0
33,S2,01:28.567,01:31.955,726.0,88567.0,91955.0,13.0
34,S1,01:32.485,01:32.883,530.0,92485.0,92883.0,2.0
35,S2,01:32.921,01:33.703,38.0,92921.0,93703.0,5.0
36,S1,01:34.055,01:35.173,352.0,94055.0,95173.0,4.0
37,S2,01:35.174,01:35.840,1.0,95174.0,95840.0,5.0
38,S1,01:35.917,01:36.078,77.0,95917.0,96078.0,1.0
39,S2,01:37.217,01:42.409,1139.0,97217.0,102409.0,25.0
40,S1,01:42.796,01:43.543,387.0,102796.0,103543.0,3.0
41,S2,01:42.834,01:44.483,-709.0,102834.0,104483.0,6.0
42,S1,01:44.935,01:49.502,452.0,104935.0,109502.0,17.0
43,S2,01:49.117,01:51.094,-385.0,109117.0,111094.0,5.0
44,S1,01:51.974,01:57.665,880.0,111974.0,117665.0,25.0
45,S2,01:57.632,01:57.764,-33.0,117632.0,117764.0,1.0
46,S1,01:58.262,02:06.453,498.0,118262.0,126453.0,32.0
47,S2,02:06.716,02:18.343,263.0,126716.0,138343.0,53.0
48,S1,02:18.404,02:19.001,61.0,138404.0,139001.0,3.0
49,S2,02:19.243,02:19.299,242.0,139243.0,139299.0,1.0
50,S1,02:19.912,02:33.192,613.0,139912.0,153192.0,50.0
51,S2,02:33.475,02:35.747,283.0,153475.0,155747.0,7.0
52,S1,02:35.136,02:38.044,-611.0,155136.0,158044.0,12.0
53,S2,02:39.441,02:42.941,1397.0,159441.0,162941.0,12.0
54,S1,02:43.238,02:43.831,297.0,163238.0,163831.0,5.0
55,S2,02:43.567,02:46.244,-264.0,163567.0,166244.0,4.0
56,S1,02:46.987,02:48.036,743.0,166987.0,168036.0,6.0
57,S2,02:48.104,02:50.364,68.0,168104.0,170364.0,8.0
58,S1,02:50.679,02:52.271,315.0,170679.0,172271.0,5.0
59,S2,02:52.409,02:52.622,138.0,172409.0,172622.0,1.0
60,S1,02:53.344,02:55.167,722.0,173344.0,175167.0,5.0
61,S2,02:55.859,02:56.989,692.0,175859.0,176989.0,1.0
62,S1,02:55.812,02:58.019,-1177.0,175812.0,178019.0,6.0
63,S2,03:00.375,03:02.074,2356.0,180375.0,182074.0,15.0
64,S1,03:02.272,03:19.253,198.0,182272.0,199253.0,52.0
65,S2,03:18.269,03:19.006,-984.0,198269.0,199006.0,3.0
66,S1,03:19.988,03:20.687,982.0,199988.0,200687.0,4.0
67,S2,03:21.191,03:23.837,504.0,201191.0,203837.0,9.0
68,S1,03:23.892,03:24.483,55.0,203892.0,204483.0,3.0
69,S2,03:24.651,03:26.137,168.0,204651.0,206137.0,10.0
70,S1,03:27.826,03:33.559,1689.0,207826.0,213559.0,23.0
71,S2,03:33.976,03:36.618,417.0,213976.0,216618.0,10.0
72,S1,03:36.385,03:38.724,-233.0,216385.0,218724.0,8.0
73,S2,03:39.588,03:44.878,864.0,219588.0,224878.0,23.0
74,S1,03:45.325,03:47.051,447.0,225325.0,227051.0,4.0
75,S2,03:47.224,03:59.929,173.0,227224.0,239929.0,44.0
76,S1,04:02.676,04:03.299,2747.0,242676.0,243299.0,4.0
77,S2,04:03.503,04:04.756,204.0,243503.0,244756.0,3.0
78,S1,04:04.185,04:23.181,-571.0,244185.0,263181.0,72.0
79,S2,04:23.604,04:24.584,423.0,263604.0,264584.0,4.0
80,S1,04:24.647,04:25.413,63.0,264647.0,265413.0,4.0
81,S2,04:26.192,04:26.638,779.0,266192.0,266638.0,3.0
82,S1,04:27.226,04:32.414,588.0,267226.0,272414.0,21.0
83,S2,04:32.918,04:34.507,504.0,272918.0,274507.0,7.0
84,S1,04:34.435,04:39.987,-72.0,274435.0,279987.0,20.0
85,S2,04:40.790,04:41.243,803.0,280790.0,281243.0,3.0
86,S1,04:41.579,04:42.043,336.0,281579.0,282043.0,3.0
87,S2,04:43.253,04:45.490,1210.0,283253.0,285490.0,10.0
88,S1,04:45.536,04:48.777,46.0,285536.0,288777.0,12.0
89,S2,04:49.529,04:53.988,752.0,289529.0,293988.0,19.0
90,S1,04:54.532,05:01.603,544.0,294532.0,301603.0,23.0
91,S2,05:01.754,05:03.866,151.0,301754.0,303866.0,10.0
92,S1,05:03.929,05:04.091,63.0,303929.0,304091.0,1.0
93,S2,05:04.665,05:09.931,574.0,304665.0,309931.0,24.0
94,S1,05:10.969,05:29.883,1038.0,310969.0,329883.0,69.0
95,S2,05:29.735,05:30.980,-148.0,329735.0,330980.0,8.0
96,S1,05:31.901,05:38.432,921.0,331901.0,338432.0,28.0
97,S2,05:39.060,05:45.218,628.0,339060.0,345218.0,24.0
98,S1,05:45.210,05:45.486,-8.0,345210.0,345486.0,1.0
99,S2,05:45.877,05:58.472,391.0,345877.0,358472.0,49.0
100,S1,05:58.239,06:01.875,-233.0,358239.0,361875.0,13.0
101,S2,06:02.105,06:05.851,230.0,362105.0,365851.0,8.0
102,S1,06:06.026,06:06.390,175.0,366026.0,366390.0,3.0
103,S2,06:06.731,06:07.008,341.0,366731.0,367008.0,1.0
104,S1,06:07.219,06:11.169,211.0,367219.0,371169.0,20.0
105,S2,06:11.295,06:17.039,126.0,371295.0,377039.0,19.0
106,S1,06:17.715,06:24.095,676.0,377715.0,384095.0,17.0
107,S2,06:24.405,06:25.117,310.0,384405.0,385117.0,3.0
108,S1,06:25.528,06:28.912,411.0,385528.0,388912.0,16.0
109,S2,06:29.206,06:34.764,294.0,389206.0,394764.0,22.0
110,S1,06:35.772,06:37.012,1008.0,395772.0,397012.0,7.0
111,S2,06:37.295,06:38.343,283.0,397295.0,398343.0,4.0
112,S1,06:38.397,06:39.796,54.0,398397.0,399796.0,5.0
113,S2,06:39.990,06:41.957,194.0,399990.0,401957.0,9.0
114,S1,06:41.307,06:46.551,-650.0,401307.0,406551.0,14.0
115,S2,06:46.155,06:47.515,-396.0,406155.0,407515.0,6.0
116,S1,06:47.691,06:52.444,176.0,407691.0,412444.0,22.0
117,S2,06:52.296,06:55.981,-148.0,412296.0,415981.0,9.0
118,S1,06:56.140,06:57.085,159.0,416140.0,417085.0,2.0
119,S2,06:57.685,06:58.557,600.0,417685.0,418557.0,4.0
120,S1,06:58.767,06:59.232,210.0,418767.0,419232.0,2.0
121,S2,06:59.332,07:01.549,100.0,419332.0,421549.0,5.0
122,S1,07:01.840,07:03.125,291.0,421840.0,423125.0,5.0
123,S2,07:03.327,07:04.915,202.0,423327.0,424915.0,7.0
124,S1,07:04.878,07:09.034,-37.0,424878.0,429034.0,9.0
125,S2,07:08.540,07:09.266,-494.0,428540.0,429266.0,1.0
126,S1,07:09.122,07:10.345,-144.0,429122.0,430345.0,7.0
