turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.220,00:01.128,220.0,220.0,1128.0,4.0
1,S2,00:01.296,00:01.534,168.0,1296.0,1534.0,1.0
2,S1,00:01.755,00:01.942,221.0,1755.0,1942.0,1.0
3,S2,00:02.099,00:02.881,157.0,2099.0,2881.0,3.0
4,S1,00:03.061,00:03.189,180.0,3061.0,3189.0,1.0
5,S2,00:03.687,00:03.876,498.0,3687.0,3876.0,1.0
6,S1,00:04.034,00:05.920,158.0,4034.0,5920.0,6.0
7,S2,00:06.073,00:07.160,153.0,6073.0,7160.0,3.0
8,S1,00:07.417,00:10.210,257.0,7417.0,10210.0,14.0
9,S2,00:10.210,00:10.510,0.0,10210.0,10510.0,1.0
10,S1,00:10.817,00:13.546,307.0,10817.0,13546.0,10.0
11,S2,00:13.693,00:18.388,147.0,13693.0,18388.0,11.0
12,S1,00:18.094,00:19.732,-294.0,18094.0,19732.0,9.0
13,S2,00:19.849,00:20.664,117.0,19849.0,20664.0,4.0
14,S1,00:20.494,00:23.466,-170.0,20494.0,23466.0,9.0
15,S2,00:23.841,00:24.546,375.0,23841.0,24546.0,4.0
16,S2,00:26.406,00:27.391,1860.0,26406.0,27391.0,5.0
17,S1,00:27.765,00:28.231,374.0,27765.0,28231.0,2.0
18,S2,00:28.416,00:29.092,185.0,28416.0,29092.0,4.0
19,S1,00:29.316,00:32.315,224.0,29316.0,32315.0,13.0
20,S2,00:32.466,00:33.419,151.0,32466.0,33419.0,3.0
21,S1,00:32.594,00:35.161,-825.0,32594.0,35161.0,14.0
22,S2,00:35.053,00:36.195,-108.0,35053.0,36195.0,3.0
23,S1,00:36.332,00:36.884,137.0,36332.0,36884.0,4.0
24,S2,00:37.197,00:44.247,313.0,37197.0,44247.0,32.0
25,S1,00:44.354,00:44.781,107.0,44354.0,44781.0,4.0
26,S2,00:44.937,00:45.704,156.0,44937.0,45704.0,6.0
27,S1,00:45.894,00:46.283,190.0,45894.0,46283.0,2.0
28,S2,00:46.638,00:51.060,355.0,46638.0,51060.0,11.0
29,S1,00:51.220,00:52.503,160.0,51220.0,52503.0,7.0
30,S2,00:52.622,01:01.877,119.0,52622.0,61877.0,34.0
31,S1,01:02.137,01:02.380,260.0,62137.0,62380.0,1.0
32,S2,01:02.810,01:09.575,430.0,62810.0,69575.0,27.0
33,S1,01:09.817,01:13.042,242.0,69817.0,73042.0,12.0
34,S2,01:13.280,01:14.632,238.0,73280.0,74632.0,9.0
35,S1,01:14.967,01:19.647,335.0,74967.0,79647.0,20.0
36,S2,01:19.690,01:20.718,43.0,79690.0,80718.0,3.0
37,S1,01:20.798,01:23.872,80.0,80798.0,83872.0,14.0
38,S2,01:23.943,01:24.859,71.0,83943.0,84859.0,3.0
39,S1,01:24.405,01:24.821,-454.0,84405.0,84821.0,4.0
40,S2,01:25.455,01:26.847,634.0,85455.0,86847.0,7.0
41,S1,01:27.252,01:28.337,405.0,87252.0,88337.0,6.0
42,S2,01:28.492,01:30.782,155.0,88492.0,90782.0,4.0
43,S1,01:30.816,01:35.502,34.0,90816.0,95502.0,16.0
44,S2,01:35.565,01:38.023,63.0,95565.0,98023.0,9.0
45,S1,01:38.112,01:39.162,89.0,98112.0,99162.0,2.0
46,S2,01:39.303,01:47.813,141.0,99303.0,107813.0,34.0
47,S1,01:47.666,01:54.558,-147.0,107666.0,114558.0,32.0
48,S2,01:54.339,01:54.641,-219.0,114339.0,114641.0,2.0
49,S1,01:55.175,01:55.927,534.0,115175.0,115927.0,2.0
50,S2,01:55.761,01:58.595,-166.0,115761.0,118595.0,9.0
51,S1,01:59.017,02:03.977,422.0,119017.0,123977.0,21.0
52,S2,02:04.242,02:04.733,265.0,124242.0,124733.0,2.0
53,S1,02:04.833,02:06.491,100.0,124833.0,126491.0,9.0
54,S2,02:06.105,02:13.785,-386.0,126105.0,133785.0,28.0
55,S1,02:13.074,02:16.559,-711.0,133074.0,136559.0,20.0
56,S2,02:16.789,02:21.450,230.0,136789.0,141450.0,24.0
57,S1,02:21.864,02:22.839,414.0,141864.0,142839.0,5.0
58,S2,02:23.097,02:24.495,258.0,143097.0,144495.0,7.0
59,S1,02:25.165,02:28.644,670.0,145165.0,148644.0,16.0
60,S2,02:28.788,02:29.470,144.0,148788.0,149470.0,4.0
61,S1,02:29.932,02:29.999,462.0,149932.0,149999.0,1.0
62,S2,02:30.046,02:49.450,47.0,150046.0,169450.0,76.0
63,S1,02:49.622,02:49.839,172.0,169622.0,169839.0,1.0
64,S2,02:50.844,02:52.007,1005.0,170844.0,172007.0,10.0
65,S1,02:53.826,02:55.348,1819.0,173826.0,175348.0,8.0
66,S2,02:55.348,02:56.313,0.0,175348.0,176313.0,5.0
67,S1,02:56.250,02:56.978,-63.0,176250.0,176978.0,2.0
68,S2,02:58.252,03:29.145,1274.0,178252.0,209145.0,92.0
69,S1,03:28.511,03:28.563,-634.0,208511.0,208563.0,1.0
70,S2,03:29.942,03:31.233,1379.0,209942.0,211233.0,10.0
71,S1,03:31.256,03:34.124,23.0,211256.0,214124.0,10.0
72,S2,03:34.316,03:37.344,192.0,214316.0,217344.0,10.0
73,S1,03:38.129,03:40.769,785.0,218129.0,220769.0,13.0
74,S2,03:40.830,03:53.217,61.0,220830.0,233217.0,35.0
75,S1,03:52.583,03:58.270,-634.0,232583.0,238270.0,18.0
76,S2,03:57.960,04:15.954,-310.0,237960.0,255954.0,61.0
77,S1,04:15.996,04:18.373,42.0,255996.0,258373.0,14.0
78,S2,04:18.424,04:37.019,51.0,258424.0,277019.0,61.0
79,S1,04:37.369,04:39.780,350.0,277369.0,279780.0,17.0
80,S2,04:39.876,04:39.972,96.0,279876.0,279972.0,1.0
81,S1,04:40.250,04:40.637,278.0,280250.0,280637.0,1.0
82,S2,04:40.476,04:48.392,-161.0,280476.0,288392.0,39.0
83,S1,04:47.695,04:48.003,-697.0,287695.0,288003.0,1.0
84,S2,04:49.324,04:59.583,1321.0,289324.0,299583.0,28.0
85,S1,04:59.836,05:02.440,253.0,299836.0,302440.0,13.0
86,S2,05:02.505,05:02.606,65.0,302505.0,302606.0,1.0
87,S1,05:02.589,05:04.873,-17.0,302589.0,304873.0,12.0
88,S2,05:05.262,05:06.108,389.0,305262.0,306108.0,3.0
89,S1,05:06.458,05:10.487,350.0,306458.0,310487.0,15.0
90,S2,05:10.546,05:10.896,59.0,310546.0,310896.0,2.0
91,S1,05:11.104,05:19.915,208.0,311104.0,319915.0,42.0
92,S2,05:20.734,05:24.495,819.0,320734.0,324495.0,17.0
93,S1,05:24.904,05:24.944,409.0,324904.0,324944.0,1.0
94,S2,05:25.608,05:31.662,664.0,325608.0,331662.0,23.0
95,S1,05:31.742,05:32.539,80.0,331742.0,332539.0,6.0
96,S2,05:33.168,05:35.624,629.0,333168.0,335624.0,11.0
97,S1,05:35.884,05:39.927,260.0,335884.0,339927.0,16.0
98,S2,05:40.171,05:40.279,244.0,340171.0,340279.0,1.0
99,S1,05:40.447,05:42.488,168.0,340447.0,342488.0,15.0
100,S2,05:42.693,05:45.520,205.0,342693.0,345520.0,14.0
101,S1,05:45.392,05:56.403,-128.0,345392.0,356403.0,46.0
102,S2,05:55.834,05:56.331,-569.0,355834.0,356331.0,2.0
103,S1,05:56.836,05:59.019,505.0,356836.0,359019.0,9.0
104,S2,05:59.307,06:21.834,288.0,359307.0,381834.0,83.0
105,S1,06:22.232,06:23.299,398.0,382232.0,383299.0,6.0
106,S2,06:23.584,06:26.993,285.0,383584.0,386993.0,15.0
107,S1,06:27.059,06:28.758,66.0,387059.0,388758.0,7.0
108,S2,06:28.998,06:31.836,240.0,388998.0,391836.0,10.0
109,S1,06:31.855,06:32.683,19.0,391855.0,392683.0,5.0
