turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.294,00:00.531,294.0,294.0,531.0,1.0
1,S2,00:01.709,00:02.019,1178.0,1709.0,2019.0,4.0
2,S1,00:02.439,00:02.968,420.0,2439.0,2968.0,2.0
3,S2,00:03.483,00:04.368,515.0,3483.0,4368.0,3.0
4,S1,00:04.673,00:08.368,305.0,4673.0,8368.0,12.0
5,S2,00:08.310,00:09.540,-58.0,8310.0,9540.0,6.0
6,S1,00:09.610,00:10.930,70.0,9610.0,10930.0,2.0
7,S2,00:10.980,00:11.493,50.0,10980.0,11493.0,5.0
8,S1,00:11.740,00:12.190,247.0,11740.0,12190.0,4.0
9,S2,00:12.360,00:16.084,170.0,12360.0,16084.0,15.0
10,S1,00:17.339,00:19.490,1255.0,17339.0,19490.0,7.0
11,S2,00:21.615,00:22.992,2125.0,21615.0,22992.0,15.0
12,S1,00:23.249,00:24.942,257.0,23249.0,24942.0,8.0
13,S2,00:25.077,00:26.116,135.0,25077.0,26116.0,3.0
14,S1,00:26.818,00:27.454,702.0,26818.0,27454.0,2.0
15,S2,00:28.121,00:32.502,667.0,28121.0,32502.0,19.0
16,S1,00:32.543,00:32.908,41.0,32543.0,32908.0,2.0
17,S2,00:33.104,00:33.530,196.0,33104.0,33530.0,3.0
18,S1,00:34.598,00:36.768,1068.0,34598.0,36768.0,6.0
19,S2,00:36.768,00:40.477,0.0,36768.0,40477.0,14.0
20,S1,00:40.656,00:42.083,179.0,40656.0,42083.0,4.0
21,S2,00:42.240,00:46.830,157.0,42240.0,46830.0,18.0
22,S1,00:47.764,00:53.994,934.0,47764.0,53994.0,21.0
23,S2,00:54.074,00:54.677,80.0,54074.0,54677.0,4.0
24,S1,00:55.112,00:55.249,435.0,55112.0,55249.0,1.0
25,S2,00:55.582,00:56.446,333.0,55582.0,56446.0,4.0
26,S1,00:56.884,01:01.378,438.0,56884.0,61378.0,8.0
27,S2,01:02.176,01:15.399,798.0,62176.0,75399.0,31.0
28,S1,01:17.894,01:27.220,2495.0,77894.0,87220.0,20.0
29,S2,01:27.707,01:28.342,487.0,87707.0,88342.0,3.0
30,S1,01:28.487,01:34.695,145.0,88487.0,94695.0,12.0
31,S2,01:34.695,01:43.674,0.0,94695.0,103674.0,26.0
32,S1,01:44.772,01:47.246,1098.0,104772.0,107246.0,7.0
33,S2,01:47.246,01:48.234,0.0,107246.0,108234.0,5.0
34,S1,01:47.914,01:51.428,-320.0,107914.0,111428.0,8.0
35,S2,01:52.011,01:55.507,583.0,112011.0,115507.0,6.0
36,S1,01:55.569,01:58.528,62.0,115569.0,118528.0,12.0
37,S2,01:58.848,02:00.334,320.0,118848.0,120334.0,4.0
38,S1,02:00.703,02:05.144,369.0,120703.0,125144.0,16.0
39,S2,02:05.332,02:06.810,188.0,125332.0,126810.0,8.0
40,S1,02:07.343,02:19.593,533.0,127343.0,139593.0,26.0
41,S2,02:20.060,02:23.801,467.0,140060.0,143801.0,13.0
42,S1,02:25.728,02:26.840,1927.0,145728.0,146840.0,4.0
43,S2,02:27.059,02:27.220,219.0,147059.0,147220.0,1.0
44,S1,02:27.641,02:28.262,421.0,147641.0,148262.0,2.0
45,S2,02:28.570,02:28.804,308.0,148570.0,148804.0,1.0
46,S1,02:29.217,02:31.896,413.0,149217.0,151896.0,9.0
47,S2,02:32.595,02:58.970,699.0,152595.0,178970.0,53.0
48,S1,03:00.811,03:02.638,1841.0,180811.0,182638.0,8.0
49,S2,03:02.819,03:19.008,181.0,182819.0,199008.0,44.0
50,S1,03:19.580,03:21.887,572.0,199580.0,201887.0,5.0
51,S2,03:21.887,03:23.372,0.0,201887.0,203372.0,4.0
52,S1,03:23.963,03:26.562,591.0,203963.0,206562.0,6.0
53,S2,03:26.765,03:27.776,203.0,206765.0,207776.0,3.0
54,S1,03:27.776,03:28.016,0.0,207776.0,208016.0,3.0
55,S2,03:28.369,03:42.171,353.0,208369.0,222171.0,42.0
56,S1,03:43.277,03:46.840,1106.0,223277.0,226840.0,17.0
57,S2,03:47.155,03:48.539,315.0,227155.0,228539.0,6.0
58,S1,03:49.143,03:50.278,604.0,229143.0,230278.0,2.0
59,S2,03:50.516,03:50.711,238.0,230516.0,230711.0,1.0
60,S1,03:50.882,03:51.566,171.0,230882.0,231566.0,3.0
61,S2,03:52.039,03:52.961,473.0,232039.0,232961.0,5.0
62,S1,03:52.847,03:52.923,-114.0,232847.0,232923.0,1.0
63,S2,03:53.142,03:54.070,219.0,233142.0,234070.0,5.0
64,S1,03:54.202,03:54.591,132.0,234202.0,234591.0,3.0
65,S2,03:55.341,03:58.234,750.0,235341.0,238234.0,15.0
66,S1,03:58.524,03:59.332,290.0,238524.0,239332.0,4.0
67,S2,03:59.408,04:03.038,76.0,239408.0,243038.0,17.0
68,S1,04:03.513,04:05.078,475.0,243513.0,245078.0,7.0
69,S2,04:04.966,04:14.838,-112.0,244966.0,254838.0,40.0
70,S1,04:15.194,04:15.758,356.0,255194.0,255758.0,3.0
71,S2,04:15.657,04:22.073,-101.0,255657.0,262073.0,19.0
72,S1,04:23.910,04:41.491,1837.0,263910.0,281491.0,45.0
73,S2,04:41.598,04:44.047,107.0,281598.0,284047.0,10.0
74,S1,04:44.410,04:52.764,363.0,284410.0,292764.0,20.0
75,S2,04:52.560,05:00.099,-204.0,292560.0,300099.0,27.0
76,S1,05:01.065,05:04.879,966.0,301065.0,304879.0,14.0
77,S2,05:05.024,05:05.629,145.0,305024.0,305629.0,3.0
78,S1,05:05.705,05:06.690,76.0,305705.0,306690.0,4.0
79,S2,05:06.973,05:08.786,283.0,306973.0,308786.0,8.0
80,S1,05:09.134,05:13.211,348.0,309134.0,313211.0,13.0
81,S2,05:13.182,05:16.657,-29.0,313182.0,316657.0,10.0
82,S1,05:16.785,05:17.593,128.0,316785.0,317593.0,4.0
83,S2,05:18.002,05:19.185,409.0,318002.0,319185.0,4.0
84,S1,05:18.616,05:21.493,-569.0,318616.0,321493.0,12.0
85,S2,05:21.616,05:39.951,123.0,321616.0,339951.0,58.0
86,S1,05:40.401,05:57.471,450.0,340401.0,357471.0,43.0
87,S2,05:57.782,05:57.898,311.0,357782.0,357898.0,1.0
88,S1,05:59.485,06:10.355,1587.0,359485.0,370355.0,31.0
89,S2,06:10.450,06:11.298,95.0,370450.0,371298.0,4.0
90,S1,06:11.454,06:11.563,156.0,371454.0,371563.0,1.0
91,S2,06:11.833,06:16.612,270.0,371833.0,376612.0,15.0
92,S1,06:17.278,06:18.553,666.0,377278.0,378553.0,6.0
93,S2,06:18.363,06:19.589,-190.0,378363.0,379589.0,5.0
94,S1,06:19.430,06:23.402,-159.0,379430.0,383402.0,12.0
95,S2,06:23.832,06:24.602,430.0,383832.0,384602.0,1.0
96,S1,06:24.411,06:24.728,-191.0,384411.0,384728.0,1.0
97,S2,06:24.854,06:29.023,126.0,384854.0,389023.0,15.0
