turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:00.648,0.0,0.0,648.0,3.0
1,S2,00:00.938,00:01.061,290.0,938.0,1061.0,1.0
2,S1,00:01.282,00:02.042,221.0,1282.0,2042.0,4.0
3,S2,00:02.579,00:03.021,537.0,2579.0,3021.0,4.0
4,S1,00:03.101,00:03.759,80.0,3101.0,3759.0,3.0
5,S2,00:04.199,00:04.526,440.0,4199.0,4526.0,1.0
6,S1,00:04.725,00:05.314,199.0,4725.0,5314.0,4.0
7,S2,00:05.921,00:06.504,607.0,5921.0,6504.0,3.0
8,S1,00:06.698,00:07.585,194.0,6698.0,7585.0,5.0
9,S2,00:08.613,00:09.719,1028.0,8613.0,9719.0,7.0
10,S1,00:09.748,00:10.218,29.0,9748.0,10218.0,3.0
11,S2,00:10.838,00:11.299,620.0,10838.0,11299.0,3.0
12,S1,00:11.557,00:11.991,258.0,11557.0,11991.0,2.0
13,S2,00:12.149,00:12.967,158.0,12149.0,12967.0,6.0
14,S1,00:13.106,00:20.055,139.0,13106.0,20055.0,15.0
15,S2,00:20.493,00:21.019,438.0,20493.0,21019.0,3.0
16,S1,00:21.210,00:21.890,191.0,21210.0,21890.0,5.0
17,S2,00:22.051,00:25.725,161.0,22051.0,25725.0,14.0
18,S1,00:26.165,00:26.700,440.0,26165.0,26700.0,4.0
19,S2,00:27.359,00:31.151,659.0,27359.0,31151.0,16.0
20,S1,00:31.151,00:38.951,0.0,31151.0,38951.0,22.0
21,S2,00:37.905,00:43.838,-1046.0,37905.0,43838.0,20.0
22,S1,00:43.616,00:48.203,-222.0,43616.0,48203.0,21.0
23,S2,00:48.094,00:52.488,-109.0,48094.0,52488.0,17.0
24,S1,00:52.373,00:55.019,-115.0,52373.0,55019.0,8.0
25,S2,00:55.802,00:56.978,783.0,55802.0,56978.0,4.0
26,S1,00:57.206,00:57.651,228.0,57206.0,57651.0,4.0
27,S2,00:58.145,00:58.809,494.0,58145.0,58809.0,4.0
28,S1,01:00.153,01:04.489,1344.0,60153.0,64489.0,14.0
29,S2,01:05.388,01:38.036,899.0,65388.0,98036.0,101.0
30,S1,01:38.150,01:38.483,114.0,98150.0,98483.0,2.0
31,S2,01:38.949,01:40.461,466.0,98949.0,100461.0,5.0
32,S1,01:40.802,01:47.396,341.0,100802.0,107396.0,26.0
33,S2,01:47.766,02:00.045,370.0,107766.0,120045.0,37.0
34,S1,02:00.223,02:00.577,178.0,120223.0,120577.0,2.0
35,S2,02:00.733,02:06.186,156.0,120733.0,126186.0,13.0
36,S1,02:06.311,02:06.798,125.0,126311.0,126798.0,2.0
37,S2,02:06.870,02:08.840,72.0,126870.0,128840.0,7.0
38,S1,02:09.040,02:11.389,200.0,129040.0,131389.0,6.0
39,S2,02:11.743,02:12.126,354.0,131743.0,132126.0,4.0
40,S1,02:12.446,02:14.806,320.0,132446.0,134806.0,7.0
41,S2,02:14.939,02:16.109,133.0,134939.0,136109.0,5.0
42,S1,02:16.275,02:18.475,166.0,136275.0,138475.0,7.0
43,S2,02:18.626,02:19.561,151.0,138626.0,139561.0,6.0
44,S1,02:19.680,02:20.778,119.0,139680.0,140778.0,5.0
45,S2,02:21.229,02:22.004,451.0,141229.0,142004.0,4.0
46,S1,02:22.102,02:22.136,98.0,142102.0,142136.0,1.0
47,S2,02:22.876,02:24.926,740.0,142876.0,144926.0,11.0
48,S1,02:25.084,02:34.431,158.0,145084.0,154431.0,26.0
49,S2,02:34.938,02:36.972,507.0,154938.0,156972.0,13.0
50,S1,02:37.210,02:38.647,238.0,157210.0,158647.0,8.0
51,S2,02:38.953,02:40.310,306.0,158953.0,160310.0,8.0
52,S1,02:40.237,03:13.956,-73.0,160237.0,193956.0,98.0
53,S2,03:14.334,03:14.571,378.0,194334.0,194571.0,1.0
54,S1,03:14.744,03:18.808,173.0,194744.0,198808.0,23.0
55,S2,03:18.911,03:20.941,103.0,198911.0,200941.0,9.0
56,S1,03:21.539,03:35.502,598.0,201539.0,215502.0,35.0
57,S2,03:35.862,03:36.440,360.0,215862.0,216440.0,2.0
58,S1,03:36.701,03:44.871,261.0,216701.0,224871.0,21.0
59,S2,03:45.190,03:45.459,319.0,225190.0,225459.0,2.0
60,S1,03:45.685,03:53.879,226.0,225685.0,233879.0,30.0
61,S2,03:53.994,03:54.695,115.0,233994.0,234695.0,4.0
62,S1,03:54.836,03:55.798,141.0,234836.0,235798.0,3.0
63,S2,03:55.955,03:58.774,157.0,235955.0,238774.0,16.0
64,S1,03:58.852,03:59.601,78.0,238852.0,239601.0,4.0
65,S2,04:00.123,04:01.011,522.0,240123.0,241011.0,4.0
66,S1,04:01.031,04:01.492,20.0,241031.0,241492.0,3.0
67,S2,04:02.328,04:03.964,836.0,242328.0,243964.0,10.0
68,S1,04:04.284,04:06.198,320.0,244284.0,246198.0,7.0
69,S2,04:06.593,04:08.347,395.0,246593.0,248347.0,9.0
70,S1,04:08.650,04:09.090,303.0,248650.0,249090.0,3.0
71,S2,04:09.545,04:11.177,455.0,249545.0,251177.0,11.0
72,S1,04:12.525,04:33.985,1348.0,252525.0,273985.0,59.0
73,S2,04:34.387,04:35.424,402.0,274387.0,275424.0,7.0
74,S1,04:35.635,04:41.674,211.0,275635.0,281674.0,21.0
75,S2,04:42.129,04:43.198,455.0,282129.0,283198.0,6.0
76,S1,04:43.477,04:44.778,279.0,283477.0,284778.0,6.0
77,S2,04:45.706,04:47.116,928.0,285706.0,287116.0,7.0
