turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.477,00:00:01.046,477.0,477.0,1046.0,4.0
1,S2,00:01.105,00:00:02.066,59.0,1105.0,2066.0,2.0
2,S1,00:02.443,00:00:02.779,377.0,2443.0,2779.0,1.0
3,S2,00:03.052,00:00:03.709,273.0,3052.0,3709.0,4.0
4,S1,00:04.344,00:00:04.376,635.0,4344.0,4376.0,4.0
5,S2,00:04.510,00:00:06.010,134.0,4510.0,6010.0,7.0
6,S1,00:06.061,00:00:07.530,51.0,6061.0,7530.0,2.0
7,S2,00:07.630,00:00:07.906,100.0,7630.0,7906.0,2.0
8,S1,00:08.312,00:00:08.790,406.0,8312.0,8790.0,1.0
9,S2,00:09.050,00:00:09.580,260.0,9050.0,9580.0,1.0
10,S1,00:09.640,00:00:11.661,60.0,9640.0,11661.0,11.0
11,S2,00:12.433,00:00:14.150,772.0,12433.0,14150.0,8.0
12,S1,00:13.415,00:00:15.247,-735.0,13415.0,15247.0,8.0
13,S2,00:15.592,00:00:17.070,345.0,15592.0,17070.0,7.0
14,S1,00:17.164,00:00:21.448,94.0,17164.0,21448.0,16.0
15,S2,00:21.448,00:00:22.478,0.0,21448.0,22478.0,6.0
16,S1,00:23.131,00:00:24.248,653.0,23131.0,24248.0,6.0
17,S2,00:24.762,00:00:34.085,514.0,24762.0,34085.0,33.0
18,S1,00:33.985,00:00:37.702,-100.0,33985.0,37702.0,15.0
19,S2,00:37.298,00:00:39.325,-404.0,37298.0,39325.0,5.0
20,S1,00:39.410,00:00:39.555,85.0,39410.0,39555.0,1.0
21,S2,00:39.659,00:00:47.380,104.0,39659.0,47380.0,18.0
22,S1,00:45.400,00:00:46.040,-1980.0,45400.0,46040.0,2.0
23,S2,00:45.580,00:00:46.577,-460.0,45580.0,46577.0,6.0
24,S1,00:46.738,00:00:46.898,161.0,46738.0,46898.0,1.0
25,S2,00:47.228,00:00:56.028,330.0,47228.0,56028.0,31.0
26,S1,00:56.078,00:00:56.379,50.0,56078.0,56379.0,1.0
27,S2,00:56.844,00:00:57.024,465.0,56844.0,57024.0,1.0
28,S1,00:57.502,00:00:59.471,478.0,57502.0,59471.0,10.0
29,S2,01:00.091,00:01:05.986,620.0,60091.0,65986.0,22.0
30,S1,01:04.986,00:01:05.488,-1000.0,64986.0,65488.0,2.0
31,S2,01:06.098,00:01:09.908,610.0,66098.0,69908.0,9.0
32,S1,01:09.439,00:01:10.962,-469.0,69439.0,70962.0,3.0
33,S2,01:10.915,00:01:16.481,-47.0,70915.0,76481.0,19.0
34,S1,01:15.909,00:01:16.576,-572.0,75909.0,76576.0,2.0
35,S2,01:17.114,00:01:22.508,538.0,77114.0,82508.0,11.0
36,S1,01:22.508,00:01:22.682,0.0,82508.0,82682.0,1.0
37,S2,01:22.844,00:01:25.042,162.0,82844.0,85042.0,9.0
38,S1,01:25.235,00:01:25.514,193.0,85235.0,85514.0,1.0
39,S2,01:25.729,00:01:26.421,215.0,85729.0,86421.0,3.0
40,S1,01:26.650,00:01:26.911,229.0,86650.0,86911.0,1.0
41,S2,01:27.094,00:01:30.384,183.0,87094.0,90384.0,16.0
42,S1,01:30.219,00:01:30.508,-165.0,90219.0,90508.0,1.0
43,S2,01:31.123,00:01:34.426,615.0,91123.0,94426.0,15.0
44,S1,01:34.425,00:01:38.195,-1.0,94425.0,98195.0,9.0
45,S2,01:38.642,00:01:39.869,447.0,98642.0,99869.0,4.0
46,S1,01:39.949,00:01:41.922,80.0,99949.0,101922.0,10.0
47,S2,01:42.176,00:01:42.371,254.0,102176.0,102371.0,1.0
48,S1,01:42.692,00:01:43.206,321.0,102692.0,103206.0,2.0
49,S2,01:43.288,00:01:45.767,82.0,103288.0,105767.0,8.0
50,S1,01:46.173,00:01:46.498,406.0,106173.0,106498.0,1.0
51,S2,01:46.945,00:01:47.169,447.0,106945.0,107169.0,1.0
52,S1,01:47.456,00:01:48.836,287.0,107456.0,108836.0,6.0
53,S2,01:49.080,00:01:49.254,244.0,109080.0,109254.0,1.0
54,S1,01:49.567,00:01:52.663,313.0,109567.0,112663.0,10.0
55,S2,01:53.294,00:01:57.855,631.0,113294.0,117855.0,12.0
56,S1,01:57.520,00:02:03.439,-335.0,117520.0,123439.0,19.0
57,S2,02:03.855,00:02:05.549,416.0,123855.0,125549.0,11.0
58,S1,02:05.620,00:02:05.780,71.0,125620.0,125780.0,1.0
