turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.800,00:02.603,800.0,800.0,2603.0,4.0
1,S2,00:03.070,00:03.629,467.0,3070.0,3629.0,2.0
2,S1,00:04.115,00:04.817,486.0,4115.0,4817.0,4.0
3,S2,00:05.185,00:05.476,368.0,5185.0,5476.0,2.0
4,S1,00:06.873,00:10.647,1397.0,6873.0,10647.0,14.0
5,S2,00:11.146,00:11.465,499.0,11146.0,11465.0,1.0
6,S1,00:11.971,00:13.640,506.0,11971.0,13640.0,3.0
7,S2,00:13.523,00:14.582,-117.0,13523.0,14582.0,5.0
8,S1,00:15.140,00:17.247,558.0,15140.0,17247.0,7.0
9,S2,00:17.260,00:17.541,13.0,17260.0,17541.0,1.0
10,S1,00:18.240,00:20.030,699.0,18240.0,20030.0,10.0
11,S2,00:20.310,00:22.512,280.0,20310.0,22512.0,10.0
12,S1,00:22.686,00:30.521,174.0,22686.0,30521.0,26.0
13,S2,00:30.610,00:32.192,89.0,30610.0,32192.0,2.0
14,S1,00:33.549,00:34.749,1357.0,33549.0,34749.0,6.0
15,S2,00:35.371,00:35.988,622.0,35371.0,35988.0,3.0
16,S1,00:36.114,00:36.336,126.0,36114.0,36336.0,1.0
17,S2,00:36.658,00:37.680,322.0,36658.0,37680.0,5.0
18,S1,00:38.045,00:38.883,365.0,38045.0,38883.0,4.0
19,S2,00:39.457,00:41.337,574.0,39457.0,41337.0,11.0
20,S1,00:41.788,00:45.256,451.0,41788.0,45256.0,9.0
21,S2,00:45.375,00:45.566,119.0,45375.0,45566.0,1.0
22,S1,00:46.021,00:47.839,455.0,46021.0,47839.0,8.0
23,S2,00:48.163,00:49.979,324.0,48163.0,49979.0,8.0
24,S1,00:50.739,00:51.585,760.0,50739.0,51585.0,3.0
25,S2,00:51.110,00:52.124,-475.0,51110.0,52124.0,5.0
26,S1,00:52.592,00:57.381,468.0,52592.0,57381.0,14.0
27,S2,00:58.654,00:59.411,1273.0,58654.0,59411.0,4.0
28,S1,00:59.901,01:01.033,490.0,59901.0,61033.0,3.0
29,S2,01:01.506,01:01.944,473.0,61506.0,61944.0,4.0
30,S1,01:02.393,01:03.219,449.0,62393.0,63219.0,3.0
31,S2,01:03.901,01:04.457,682.0,63901.0,64457.0,3.0
32,S1,01:04.738,01:05.086,281.0,64738.0,65086.0,3.0
33,S2,01:05.236,01:05.598,150.0,65236.0,65598.0,1.0
34,S1,01:06.143,01:06.407,545.0,66143.0,66407.0,1.0
35,S2,01:06.963,01:07.308,556.0,66963.0,67308.0,1.0
36,S1,01:08.577,01:09.406,1269.0,68577.0,69406.0,5.0
37,S2,01:09.546,01:10.316,140.0,69546.0,70316.0,4.0
38,S1,01:10.401,01:11.102,85.0,70401.0,71102.0,3.0
39,S2,01:11.156,01:12.063,54.0,71156.0,72063.0,5.0
40,S1,01:12.282,01:23.133,219.0,72282.0,83133.0,34.0
41,S2,01:24.043,01:27.849,910.0,84043.0,87849.0,19.0
42,S1,01:28.754,01:30.360,905.0,88754.0,90360.0,9.0
43,S2,01:30.610,01:34.581,250.0,90610.0,94581.0,16.0
44,S1,01:35.154,01:35.744,573.0,95154.0,95744.0,2.0
45,S2,01:36.085,01:37.890,341.0,96085.0,97890.0,5.0
46,S1,01:38.346,01:42.430,456.0,98346.0,102430.0,15.0
47,S2,01:41.609,01:45.221,-821.0,101609.0,105221.0,11.0
48,S1,01:45.221,01:45.427,0.0,105221.0,105427.0,1.0
49,S2,01:45.756,01:47.823,329.0,105756.0,107823.0,5.0
50,S1,01:48.562,01:50.292,739.0,108562.0,110292.0,1.0
51,S2,01:51.341,01:56.356,1049.0,111341.0,116356.0,18.0
52,S1,01:56.316,02:00.256,-40.0,116316.0,120256.0,15.0
53,S2,02:00.425,02:00.575,169.0,120425.0,120575.0,1.0
54,S1,02:01.190,02:07.751,615.0,121190.0,127751.0,15.0
55,S2,02:08.510,02:09.186,759.0,128510.0,129186.0,3.0
56,S1,02:11.574,02:18.651,2388.0,131574.0,138651.0,24.0
57,S2,02:19.236,02:21.982,585.0,139236.0,141982.0,6.0
58,S1,02:22.010,02:36.502,28.0,142010.0,156502.0,45.0
59,S2,02:36.710,02:39.645,208.0,156710.0,159645.0,15.0
60,S1,02:40.092,02:42.944,447.0,160092.0,162944.0,9.0
61,S2,02:43.689,02:44.093,745.0,163689.0,164093.0,1.0
62,S1,02:44.429,02:45.527,336.0,164429.0,165527.0,4.0
63,S2,02:45.342,02:46.114,-185.0,165342.0,166114.0,2.0
64,S1,02:46.935,02:49.794,821.0,166935.0,169794.0,11.0
65,S2,02:49.961,02:50.721,167.0,169961.0,170721.0,2.0
66,S1,02:50.938,02:59.998,217.0,170938.0,179998.0,17.0
67,S2,03:00.851,03:02.355,853.0,180851.0,182355.0,9.0
68,S1,03:02.499,03:13.975,144.0,182499.0,193975.0,39.0
69,S2,03:14.207,03:15.644,232.0,194207.0,195644.0,3.0
70,S1,03:15.423,03:24.536,-221.0,195423.0,204536.0,29.0
71,S2,03:24.486,03:25.015,-50.0,204486.0,205015.0,1.0
72,S1,03:25.215,03:25.413,200.0,205215.0,205413.0,1.0
73,S2,03:26.014,03:37.025,601.0,206014.0,217025.0,43.0
74,S1,03:37.080,03:37.868,55.0,217080.0,217868.0,3.0
75,S2,03:38.246,04:02.224,378.0,218246.0,242224.0,83.0
76,S1,04:03.463,04:05.514,1239.0,243463.0,245514.0,7.0
77,S2,04:05.760,04:11.178,246.0,245760.0,251178.0,16.0
78,S1,04:11.589,04:24.204,411.0,251589.0,264204.0,31.0
79,S2,04:24.549,04:24.667,345.0,264549.0,264667.0,1.0
80,S1,04:24.836,04:28.381,169.0,264836.0,268381.0,13.0
81,S2,04:28.972,04:36.517,591.0,268972.0,276517.0,24.0
82,S1,04:36.775,04:37.171,258.0,276775.0,277171.0,3.0
