turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.080,0.0,0.0,1080.0,4.0
1,S2,00:01.518,00:02.616,438.0,1518.0,2616.0,6.0
2,S1,00:02.860,00:03.605,244.0,2860.0,3605.0,6.0
3,S2,00:03.793,00:04.177,188.0,3793.0,4177.0,3.0
4,S1,00:04.771,00:07.631,594.0,4771.0,7631.0,6.0
5,S2,00:07.305,00:08.991,-326.0,7305.0,8991.0,6.0
6,S1,00:09.021,00:18.455,30.0,9021.0,18455.0,14.0
7,S2,00:18.071,00:19.462,-384.0,18071.0,19462.0,6.0
8,S1,00:20.057,00:23.530,595.0,20057.0,23530.0,7.0
9,S2,00:23.780,00:24.611,250.0,23780.0,24611.0,8.0
10,S1,00:24.854,00:27.199,243.0,24854.0,27199.0,7.0
11,S2,00:27.256,00:32.127,57.0,27256.0,32127.0,18.0
12,S1,00:32.260,00:32.801,133.0,32260.0,32801.0,4.0
13,S2,00:33.317,00:41.403,516.0,33317.0,41403.0,30.0
14,S1,00:40.703,00:50.619,-700.0,40703.0,50619.0,24.0
15,S2,00:51.022,00:54.394,403.0,51022.0,54394.0,15.0
16,S1,00:54.408,00:55.425,14.0,54408.0,55425.0,4.0
17,S2,00:55.566,00:56.425,141.0,55566.0,56425.0,6.0
18,S1,00:56.528,01:08.702,103.0,56528.0,68702.0,32.0
19,S2,01:09.790,01:10.081,1088.0,69790.0,70081.0,2.0
20,S1,01:10.046,01:11.798,-35.0,70046.0,71798.0,5.0
21,S2,01:11.890,01:12.263,92.0,71890.0,72263.0,1.0
22,S1,01:13.845,01:24.713,1582.0,73845.0,84713.0,26.0
23,S2,01:24.792,01:25.797,79.0,84792.0,85797.0,6.0
24,S1,01:27.300,01:32.965,1503.0,87300.0,92965.0,18.0
25,S2,01:32.670,01:33.522,-295.0,92670.0,93522.0,4.0
26,S1,01:33.661,01:37.959,139.0,93661.0,97959.0,14.0
27,S2,01:40.176,01:46.378,2217.0,100176.0,106378.0,14.0
28,S1,01:46.392,01:46.735,14.0,106392.0,106735.0,2.0
29,S2,01:46.739,01:55.527,4.0,106739.0,115527.0,40.0
30,S1,01:55.711,01:55.883,184.0,115711.0,115883.0,1.0
31,S2,01:57.071,02:05.584,1188.0,117071.0,125584.0,32.0
32,S1,02:05.860,02:06.106,276.0,125860.0,126106.0,1.0
33,S2,02:05.920,02:06.325,-186.0,125920.0,126325.0,3.0
34,S1,02:06.722,02:13.718,397.0,126722.0,133718.0,21.0
35,S2,02:13.874,02:14.675,156.0,133874.0,134675.0,4.0
36,S1,02:14.794,02:17.827,119.0,134794.0,137827.0,12.0
37,S2,02:18.007,02:25.970,180.0,138007.0,145970.0,47.0
38,S1,02:26.260,02:26.372,290.0,146260.0,146372.0,1.0
39,S2,02:26.409,02:42.749,37.0,146409.0,162749.0,55.0
40,S1,02:43.181,02:45.916,432.0,163181.0,165916.0,12.0
41,S2,02:46.355,02:48.452,439.0,166355.0,168452.0,12.0
42,S1,02:48.650,02:50.656,198.0,168650.0,170656.0,6.0
43,S2,02:49.629,02:53.130,-1027.0,169629.0,173130.0,6.0
44,S1,02:53.301,02:53.405,171.0,173301.0,173405.0,1.0
45,S2,02:53.663,02:55.034,258.0,173663.0,175034.0,12.0
46,S1,02:55.178,02:55.318,144.0,175178.0,175318.0,1.0
47,S2,02:56.634,02:58.149,1316.0,176634.0,178149.0,4.0
48,S1,02:58.744,02:58.813,595.0,178744.0,178813.0,1.0
49,S2,03:00.184,03:03.838,1371.0,180184.0,183838.0,17.0
50,S1,03:04.912,03:15.246,1074.0,184912.0,195246.0,27.0
51,S2,03:15.246,03:15.987,0.0,195246.0,195987.0,3.0
52,S1,03:16.140,03:34.122,153.0,196140.0,214122.0,53.0
53,S2,03:34.362,03:34.952,240.0,214362.0,214952.0,3.0
54,S1,03:35.324,03:48.558,372.0,215324.0,228558.0,37.0
55,S2,03:48.765,03:49.667,207.0,228765.0,229667.0,4.0
56,S1,03:50.030,04:06.774,363.0,230030.0,246774.0,60.0
57,S2,04:06.984,04:22.603,210.0,246984.0,262603.0,73.0
58,S1,04:21.666,04:28.868,-937.0,261666.0,268868.0,18.0
59,S2,04:28.868,04:29.954,0.0,268868.0,269954.0,5.0
60,S1,04:30.220,04:39.555,266.0,270220.0,279555.0,21.0
61,S2,04:39.409,04:41.674,-146.0,279409.0,281674.0,8.0
62,S1,04:42.281,04:43.139,607.0,282281.0,283139.0,3.0
63,S2,04:43.525,04:43.869,386.0,283525.0,283869.0,1.0
64,S1,04:43.894,04:44.873,25.0,283894.0,284873.0,4.0
65,S2,04:45.124,04:51.866,251.0,285124.0,291866.0,22.0
66,S1,04:52.151,05:15.325,285.0,292151.0,315325.0,73.0
67,S2,05:14.979,05:15.754,-346.0,314979.0,315754.0,3.0
68,S1,05:15.890,05:32.030,136.0,315890.0,332030.0,48.0
69,S2,05:32.030,05:36.221,0.0,332030.0,336221.0,12.0
70,S1,05:35.510,05:38.076,-711.0,335510.0,338076.0,3.0
71,S2,05:38.207,05:40.103,131.0,338207.0,340103.0,12.0
72,S1,05:40.076,05:46.178,-27.0,340076.0,346178.0,17.0
73,S2,05:46.868,06:15.019,690.0,346868.0,375019.0,88.0
74,S1,06:14.947,06:19.795,-72.0,374947.0,379795.0,15.0
75,S2,06:19.795,06:20.196,0.0,379795.0,380196.0,3.0
76,S1,06:21.110,06:21.200,914.0,381110.0,381200.0,1.0
77,S2,06:22.138,06:27.111,938.0,382138.0,387111.0,15.0
78,S1,06:27.637,06:42.508,526.0,387637.0,402508.0,48.0
79,S2,06:42.713,06:43.148,205.0,402713.0,403148.0,1.0
80,S1,06:44.268,06:47.236,1120.0,404268.0,407236.0,13.0
81,S2,06:47.826,06:48.748,590.0,407826.0,408748.0,5.0
82,S1,06:48.943,06:50.719,195.0,408943.0,410719.0,10.0
