turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:00.760,0.0,0.0,760.0,3.0
1,S2,00:01.178,00:01.426,418.0,1178.0,1426.0,1.0
2,S1,00:01.727,00:04.277,301.0,1727.0,4277.0,9.0
3,S2,00:04.537,00:04.758,260.0,4537.0,4758.0,1.0
4,S1,00:04.902,00:07.229,144.0,4902.0,7229.0,11.0
5,S2,00:07.681,00:08.222,452.0,7681.0,8222.0,1.0
6,S1,00:07.671,00:13.764,-551.0,7671.0,13764.0,25.0
7,S2,00:13.133,00:13.794,-631.0,13133.0,13794.0,2.0
8,S1,00:14.366,00:15.045,572.0,14366.0,15045.0,4.0
9,S2,00:15.553,00:22.265,508.0,15553.0,22265.0,32.0
10,S1,00:22.635,00:25.501,370.0,22635.0,25501.0,13.0
11,S2,00:25.754,00:30.191,253.0,25754.0,30191.0,11.0
12,S1,00:29.071,00:31.390,-1120.0,29071.0,31390.0,3.0
13,S2,00:30.817,00:48.333,-573.0,30817.0,48333.0,58.0
14,S1,00:48.839,00:50.104,506.0,48839.0,50104.0,3.0
15,S2,00:50.167,00:50.340,63.0,50167.0,50340.0,1.0
16,S1,00:50.376,00:54.048,36.0,50376.0,54048.0,19.0
17,S2,00:54.212,00:54.380,164.0,54212.0,54380.0,1.0
18,S1,00:54.807,00:54.921,427.0,54807.0,54921.0,1.0
19,S2,00:55.218,00:56.745,297.0,55218.0,56745.0,4.0
20,S1,00:56.010,00:58.165,-735.0,56010.0,58165.0,8.0
21,S2,00:57.319,00:58.478,-846.0,57319.0,58478.0,5.0
22,S1,00:58.561,01:05.580,83.0,58561.0,65580.0,20.0
23,S2,01:05.719,01:06.014,139.0,65719.0,66014.0,1.0
24,S1,01:06.356,01:06.633,342.0,66356.0,66633.0,1.0
25,S2,01:06.633,01:09.422,0.0,66633.0,69422.0,14.0
26,S1,01:09.085,01:25.881,-337.0,69085.0,85881.0,87.0
27,S2,01:26.387,01:38.684,506.0,86387.0,98684.0,28.0
28,S1,01:38.161,01:38.910,-523.0,98161.0,98910.0,4.0
29,S2,01:37.738,01:41.598,-1172.0,97738.0,101598.0,9.0
30,S1,01:41.952,01:44.032,354.0,101952.0,104032.0,10.0
31,S2,01:44.274,01:45.423,242.0,104274.0,105423.0,3.0
32,S1,01:45.319,01:46.921,-104.0,105319.0,106921.0,3.0
33,S2,01:47.320,01:52.352,399.0,107320.0,112352.0,22.0
34,S1,01:52.502,01:54.507,150.0,112502.0,114507.0,4.0
35,S2,01:54.899,01:55.573,392.0,114899.0,115573.0,4.0
36,S1,01:55.813,01:56.337,240.0,115813.0,116337.0,2.0
37,S2,01:56.629,02:02.109,292.0,116629.0,122109.0,21.0
38,S1,02:02.468,02:06.443,359.0,122468.0,126443.0,13.0
39,S2,02:06.376,02:06.490,-67.0,126376.0,126490.0,1.0
40,S1,02:06.737,02:08.631,247.0,126737.0,128631.0,7.0
41,S2,02:08.153,02:08.879,-478.0,128153.0,128879.0,3.0
42,S1,02:09.431,02:13.497,552.0,129431.0,133497.0,18.0
43,S2,02:13.829,02:15.467,332.0,133829.0,135467.0,8.0
44,S1,02:15.366,02:30.323,-101.0,135366.0,150323.0,61.0
45,S2,02:29.694,02:30.486,-629.0,149694.0,150486.0,2.0
46,S1,02:30.708,02:31.180,222.0,150708.0,151180.0,2.0
47,S2,02:31.488,02:32.989,308.0,151488.0,152989.0,8.0
48,S1,02:33.314,02:35.764,325.0,153314.0,155764.0,9.0
49,S2,02:35.170,02:36.629,-594.0,155170.0,156629.0,3.0
50,S1,02:35.926,02:40.275,-703.0,155926.0,160275.0,15.0
51,S2,02:40.557,02:43.506,282.0,160557.0,163506.0,14.0
52,S1,02:42.620,02:45.891,-886.0,162620.0,165891.0,11.0
53,S2,02:46.224,02:48.610,333.0,166224.0,168610.0,4.0
54,S1,02:46.824,02:53.161,-1786.0,166824.0,173161.0,24.0
55,S2,02:53.416,02:53.584,255.0,173416.0,173584.0,1.0
56,S1,02:53.729,02:57.939,145.0,173729.0,177939.0,18.0
57,S2,02:58.233,02:59.018,294.0,178233.0,179018.0,5.0
58,S1,02:59.720,03:04.811,702.0,179720.0,184811.0,15.0
59,S2,03:03.107,03:03.464,-1704.0,183107.0,183464.0,2.0
60,S1,03:05.261,03:31.035,1797.0,185261.0,211035.0,100.0
61,S2,03:31.819,03:32.274,784.0,211819.0,212274.0,1.0
62,S1,03:32.456,03:33.272,182.0,212456.0,213272.0,5.0
63,S2,03:33.654,03:34.264,382.0,213654.0,214264.0,3.0
64,S1,03:34.515,03:35.301,251.0,214515.0,215301.0,4.0
65,S2,03:35.505,03:38.109,204.0,215505.0,218109.0,7.0
66,S1,03:37.975,03:38.046,-134.0,217975.0,218046.0,1.0
67,S2,03:38.441,03:47.777,395.0,218441.0,227777.0,25.0
68,S1,03:46.287,03:48.807,-1490.0,226287.0,228807.0,9.0
69,S2,03:48.496,03:55.647,-311.0,228496.0,235647.0,18.0
70,S1,03:55.015,03:55.824,-632.0,235015.0,235824.0,4.0
71,S2,03:56.138,03:57.181,314.0,236138.0,237181.0,3.0
72,S1,03:57.241,03:58.079,60.0,237241.0,238079.0,5.0
73,S2,03:58.135,03:58.463,56.0,238135.0,238463.0,1.0
74,S1,03:58.574,03:59.232,111.0,238574.0,239232.0,3.0
75,S2,04:00.245,04:03.592,1013.0,240245.0,243592.0,15.0
76,S1,04:03.971,04:08.125,379.0,243971.0,248125.0,20.0
77,S2,04:07.684,04:08.626,-441.0,247684.0,248626.0,2.0
78,S1,04:08.775,04:09.605,149.0,248775.0,249605.0,6.0
79,S2,04:09.992,04:16.074,387.0,249992.0,256074.0,16.0
80,S1,04:16.380,04:17.961,306.0,256380.0,257961.0,8.0
81,S2,04:17.928,04:18.522,-33.0,257928.0,258522.0,3.0
82,S1,04:18.695,04:18.804,173.0,258695.0,258804.0,1.0
83,S2,04:18.798,04:19.448,-6.0,258798.0,259448.0,6.0
84,S1,04:19.255,04:20.273,-193.0,259255.0,260273.0,4.0
85,S2,04:20.475,04:20.589,202.0,260475.0,260589.0,1.0
86,S1,04:20.635,04:33.237,46.0,260635.0,273237.0,63.0
87,S2,04:32.641,04:33.878,-596.0,272641.0,273878.0,10.0
88,S1,04:34.305,04:35.673,427.0,274305.0,275673.0,8.0
89,S2,04:34.868,04:35.852,-805.0,274868.0,275852.0,3.0
90,S1,04:36.022,04:42.896,170.0,276022.0,282896.0,29.0
91,S2,04:43.330,04:44.694,434.0,283330.0,284694.0,6.0
92,S1,04:45.328,04:53.383,634.0,285328.0,293383.0,38.0
93,S2,04:53.617,04:54.547,234.0,293617.0,294547.0,4.0
94,S1,04:54.500,04:59.148,-47.0,294500.0,299148.0,23.0
95,S2,05:00.539,05:06.310,1391.0,300539.0,306310.0,25.0
96,S1,05:06.263,05:07.522,-47.0,306263.0,307522.0,5.0
97,S2,05:07.315,05:14.155,-207.0,307315.0,314155.0,26.0
98,S1,05:14.338,05:14.587,183.0,314338.0,314587.0,2.0
99,S2,05:14.593,05:19.390,6.0,314593.0,319390.0,13.0
100,S1,05:18.074,05:20.750,-1316.0,318074.0,320750.0,9.0
101,S2,05:21.142,05:27.437,392.0,321142.0,327437.0,19.0
102,S1,05:27.855,05:28.796,418.0,327855.0,328796.0,4.0
103,S2,05:27.877,05:29.794,-919.0,327877.0,329794.0,8.0
104,S1,05:29.918,05:32.169,124.0,329918.0,332169.0,9.0
105,S2,05:32.587,05:33.181,418.0,332587.0,333181.0,3.0
106,S1,05:33.615,05:44.073,434.0,333615.0,344073.0,20.0
107,S2,05:44.166,05:44.397,93.0,344166.0,344397.0,1.0
108,S1,05:44.629,05:44.722,232.0,344629.0,344722.0,1.0
109,S2,05:45.611,05:48.271,889.0,345611.0,348271.0,13.0
110,S1,05:48.779,05:55.101,508.0,348779.0,355101.0,28.0
111,S2,05:53.031,05:59.006,-2070.0,353031.0,359006.0,12.0
112,S1,05:58.970,06:00.466,-36.0,358970.0,360466.0,5.0
113,S2,06:00.872,06:01.912,406.0,360872.0,361912.0,8.0
114,S1,06:01.957,06:03.986,45.0,361957.0,363986.0,13.0
115,S2,06:04.287,06:06.716,301.0,364287.0,366716.0,5.0
116,S1,06:06.934,06:11.358,218.0,366934.0,371358.0,18.0
117,S2,06:11.517,06:11.546,159.0,371517.0,371546.0,1.0
118,S1,06:11.908,06:12.001,362.0,371908.0,372001.0,1.0
119,S2,06:12.112,06:16.957,111.0,372112.0,376957.0,12.0
120,S1,06:16.610,06:25.024,-347.0,376610.0,385024.0,31.0
121,S2,06:25.333,06:26.674,309.0,385333.0,386674.0,6.0
122,S1,06:26.114,06:34.591,-560.0,386114.0,394591.0,25.0
123,S2,06:34.947,06:35.051,356.0,394947.0,395051.0,1.0
124,S1,06:35.453,06:37.237,402.0,395453.0,397237.0,10.0
125,S2,06:37.488,06:46.689,251.0,397488.0,406689.0,22.0
126,S1,06:45.565,06:45.961,-1124.0,405565.0,405961.0,2.0
127,S2,06:47.530,06:48.059,1569.0,407530.0,408059.0,4.0
128,S1,06:48.673,07:01.303,614.0,408673.0,421303.0,43.0
129,S2,07:01.530,07:02.913,227.0,421530.0,422913.0,9.0
130,S1,07:03.518,07:40.095,605.0,423518.0,460095.0,148.0
131,S2,07:39.575,07:41.012,-520.0,459575.0,461012.0,6.0
132,S1,07:40.789,08:06.054,-223.0,460789.0,486054.0,103.0
133,S2,08:06.237,08:06.874,183.0,486237.0,486874.0,1.0
134,S1,08:06.831,08:06.919,-43.0,486831.0,486919.0,1.0
135,S2,08:07.471,08:08.268,552.0,487471.0,488268.0,5.0
136,S1,08:08.510,08:08.897,242.0,488510.0,488897.0,3.0
137,S2,08:09.200,08:09.346,303.0,489200.0,489346.0,1.0
138,S1,08:09.446,08:09.840,100.0,489446.0,489840.0,3.0
139,S2,08:10.100,08:10.529,260.0,490100.0,490529.0,3.0
140,S1,08:10.718,08:11.242,189.0,490718.0,491242.0,2.0
141,S2,08:11.384,08:11.524,142.0,491384.0,491524.0,1.0
142,S1,08:11.629,08:12.411,105.0,491629.0,492411.0,6.0
143,S2,08:12.659,08:17.395,248.0,492659.0,497395.0,15.0
144,S1,08:16.754,08:18.626,-641.0,496754.0,498626.0,6.0
145,S2,08:18.705,08:25.133,79.0,498705.0,505133.0,13.0
146,S1,08:24.233,08:26.518,-900.0,504233.0,506518.0,8.0
147,S2,08:26.774,08:27.864,256.0,506774.0,507864.0,6.0
148,S1,08:27.920,08:53.571,56.0,507920.0,533571.0,115.0
149,S2,08:53.585,08:57.958,14.0,533585.0,537958.0,15.0
150,S1,08:58.077,09:32.500,119.0,538077.0,572500.0,137.0
151,S2,09:32.840,09:33.029,340.0,572840.0,573029.0,1.0
152,S1,09:33.596,09:37.610,567.0,573596.0,577610.0,16.0
153,S2,09:37.540,09:42.546,-70.0,577540.0,582546.0,13.0
154,S1,09:42.612,10:00.000,66.0,582612.0,600000.0,73.0
