turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.010,00:00.830,10.0,10.0,830.0,3.0
1,S2,00:01.240,00:02.140,410.0,1240.0,2140.0,3.0
2,S1,00:02.550,00:04.350,410.0,2550.0,4350.0,8.0
3,S2,00:04.620,00:05.360,270.0,4620.0,5360.0,1.0
4,S1,00:05.510,00:07.590,150.0,5510.0,7590.0,8.0
5,S2,00:08.380,00:08.580,790.0,8380.0,8580.0,1.0
6,S1,00:08.700,00:10.740,120.0,8700.0,10740.0,8.0
7,S2,00:10.750,00:12.328,10.0,10750.0,12328.0,3.0
8,S1,00:12.849,00:13.655,521.0,12849.0,13655.0,2.0
9,S2,00:14.786,00:15.467,1131.0,14786.0,15467.0,2.0
10,S1,00:15.644,00:18.743,177.0,15644.0,18743.0,12.0
11,S2,00:19.402,00:23.410,659.0,19402.0,23410.0,15.0
12,S1,00:23.419,00:33.550,9.0,23419.0,33550.0,31.0
13,S2,00:33.560,00:33.730,10.0,33560.0,33730.0,1.0
14,S1,00:33.889,00:34.563,159.0,33889.0,34563.0,4.0
15,S2,00:34.673,00:39.310,110.0,34673.0,39310.0,21.0
16,S1,00:39.039,00:39.814,-271.0,39039.0,39814.0,2.0
17,S2,00:40.035,00:42.351,221.0,40035.0,42351.0,13.0
18,S1,00:42.419,00:54.935,68.0,42419.0,54935.0,43.0
19,S2,00:55.406,00:55.871,471.0,55406.0,55871.0,1.0
20,S1,00:56.206,01:02.098,335.0,56206.0,62098.0,23.0
21,S2,01:02.222,01:07.466,124.0,62222.0,67466.0,20.0
22,S1,01:07.765,01:25.804,299.0,67765.0,85804.0,65.0
23,S2,01:26.571,01:27.010,767.0,86571.0,87010.0,1.0
24,S1,01:26.571,01:47.947,-439.0,86571.0,107947.0,64.0
25,S2,01:48.121,01:50.551,174.0,108121.0,110551.0,7.0
26,S1,01:50.654,01:55.566,103.0,110654.0,115566.0,14.0
27,S2,01:56.017,01:57.556,451.0,116017.0,117556.0,9.0
