turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.675,0.0,0.0,1675.0,6.0
1,S2,00:01.714,00:04.041,39.0,1714.0,4041.0,6.0
2,S1,00:03.901,00:04.458,-140.0,3901.0,4458.0,3.0
3,S2,00:04.927,00:05.853,469.0,4927.0,5853.0,3.0
4,S1,00:06.161,00:07.731,308.0,6161.0,7731.0,8.0
5,S2,00:08.200,00:08.582,469.0,8200.0,8582.0,1.0
6,S1,00:08.664,00:08.874,82.0,8664.0,8874.0,1.0
7,S2,00:09.323,00:10.403,449.0,9323.0,10403.0,7.0
8,S1,00:10.650,00:20.514,247.0,10650.0,20514.0,34.0
9,S2,00:21.413,00:25.372,899.0,21413.0,25372.0,15.0
10,S1,00:26.283,00:26.616,911.0,26283.0,26616.0,1.0
11,S2,00:26.897,00:28.013,281.0,26897.0,28013.0,4.0
12,S1,00:28.275,00:31.184,262.0,28275.0,31184.0,6.0
13,S2,00:32.500,00:35.246,1316.0,32500.0,35246.0,4.0
14,S1,00:35.147,00:36.027,-99.0,35147.0,36027.0,4.0
15,S2,00:36.540,00:38.436,513.0,36540.0,38436.0,5.0
16,S1,00:38.529,00:44.618,93.0,38529.0,44618.0,22.0
17,S2,00:45.017,00:46.144,399.0,45017.0,46144.0,3.0
18,S1,00:46.259,00:52.546,115.0,46259.0,52546.0,11.0
19,S2,00:52.660,00:53.267,114.0,52660.0,53267.0,1.0
20,S1,00:53.282,00:57.316,15.0,53282.0,57316.0,7.0
21,S2,00:56.526,01:00.117,-790.0,56526.0,60117.0,11.0
22,S1,01:00.332,01:13.678,215.0,60332.0,73678.0,51.0
23,S2,01:13.552,01:14.602,-126.0,73552.0,74602.0,5.0
24,S1,01:14.092,01:18.999,-510.0,74092.0,78999.0,19.0
25,S2,01:18.940,01:20.550,-59.0,78940.0,80550.0,2.0
26,S1,01:20.668,01:20.733,118.0,80668.0,80733.0,1.0
27,S2,01:20.897,01:32.944,164.0,80897.0,92944.0,45.0
28,S1,01:33.000,01:33.473,56.0,93000.0,93473.0,1.0
29,S2,01:33.655,01:36.977,182.0,93655.0,96977.0,9.0
30,S1,01:33.152,01:51.049,-3825.0,93152.0,111049.0,56.0
31,S2,01:51.757,01:52.058,708.0,111757.0,112058.0,1.0
32,S1,01:52.094,01:53.953,36.0,112094.0,113953.0,6.0
33,S2,01:54.079,02:01.688,126.0,114079.0,121688.0,28.0
34,S1,02:01.647,02:04.687,-41.0,121647.0,124687.0,9.0
35,S2,02:04.560,02:09.094,-127.0,124560.0,129094.0,18.0
36,S1,02:09.299,02:15.883,205.0,129299.0,135883.0,28.0
37,S2,02:16.426,02:16.615,543.0,136426.0,136615.0,1.0
38,S1,02:16.388,02:20.108,-227.0,136388.0,140108.0,13.0
39,S2,02:19.777,02:20.169,-331.0,139777.0,140169.0,1.0
40,S1,02:20.291,02:22.485,122.0,140291.0,142485.0,15.0
41,S2,02:22.918,02:23.816,433.0,142918.0,143816.0,1.0
42,S1,02:23.714,02:31.373,-102.0,143714.0,151373.0,27.0
43,S2,02:31.421,02:31.667,48.0,151421.0,151667.0,1.0
44,S1,02:31.980,02:34.430,313.0,151980.0,154430.0,6.0
45,S2,02:32.785,02:34.076,-1645.0,152785.0,154076.0,9.0
46,S1,02:34.547,02:39.053,471.0,154547.0,159053.0,23.0
