turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.212,0.0,0.0,1212.0,2.0
1,S2,00:01.523,00:02.693,311.0,1523.0,2693.0,3.0
2,S1,00:02.447,00:04.018,-246.0,2447.0,4018.0,9.0
3,S2,00:04.328,00:05.740,310.0,4328.0,5740.0,5.0
4,S1,00:06.880,00:07.986,1140.0,6880.0,7986.0,6.0
5,S2,00:08.503,00:10.134,517.0,8503.0,10134.0,9.0
6,S1,00:10.224,00:13.138,90.0,10224.0,13138.0,8.0
7,S2,00:14.353,00:15.710,1215.0,14353.0,15710.0,8.0
8,S1,00:15.843,00:17.920,133.0,15843.0,17920.0,8.0
9,S2,00:18.226,00:22.247,306.0,18226.0,22247.0,18.0
10,S1,00:22.874,00:23.136,627.0,22874.0,23136.0,1.0
11,S2,00:22.836,00:49.461,-300.0,22836.0,49461.0,86.0
12,S1,00:49.645,00:54.191,184.0,49645.0,54191.0,22.0
13,S2,00:53.841,00:53.918,-350.0,53841.0,53918.0,1.0
14,S1,00:54.674,00:55.700,756.0,54674.0,55700.0,7.0
15,S2,00:54.783,00:55.478,-917.0,54783.0,55478.0,4.0
16,S1,00:56.456,01:01.321,978.0,56456.0,61321.0,22.0
17,S2,01:00.594,01:02.303,-727.0,60594.0,62303.0,4.0
18,S1,01:03.316,01:09.034,1013.0,63316.0,69034.0,26.0
19,S2,01:09.478,01:09.617,444.0,69478.0,69617.0,1.0
20,S1,01:10.195,01:10.952,578.0,70195.0,70952.0,3.0
21,S2,01:11.448,01:14.087,496.0,71448.0,74087.0,12.0
22,S1,01:14.620,01:19.321,533.0,74620.0,79321.0,17.0
23,S2,01:19.643,01:19.776,322.0,79643.0,79776.0,1.0
24,S1,01:20.701,01:25.826,925.0,80701.0,85826.0,15.0
25,S2,01:26.110,01:29.119,284.0,86110.0,89119.0,13.0
26,S1,01:30.174,01:35.000,1055.0,90174.0,95000.0,25.0
27,S2,01:36.178,01:37.459,1178.0,96178.0,97459.0,6.0
28,S1,01:37.571,01:38.789,112.0,97571.0,98789.0,5.0
29,S2,01:37.510,01:39.688,-1279.0,97510.0,99688.0,10.0
30,S1,01:39.845,01:40.941,157.0,99845.0,100941.0,6.0
31,S2,01:41.119,01:41.217,178.0,101119.0,101217.0,1.0
32,S1,01:41.578,01:48.996,361.0,101578.0,108996.0,31.0
33,S2,01:49.371,01:49.528,375.0,109371.0,109528.0,1.0
