turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:00.800,0.0,0.0,800.0,3.0
1,S2,00:01.398,00:02.122,598.0,1398.0,2122.0,4.0
2,S1,00:02.393,00:10.217,271.0,2393.0,10217.0,17.0
3,S2,00:10.294,00:11.088,77.0,10294.0,11088.0,5.0
4,S1,00:11.342,00:13.092,254.0,11342.0,13092.0,3.0
5,S2,00:12.192,00:21.299,-900.0,12192.0,21299.0,37.0
6,S1,00:21.486,00:22.448,187.0,21486.0,22448.0,2.0
7,S2,00:22.666,00:23.491,218.0,22666.0,23491.0,2.0
8,S1,00:23.940,00:24.472,449.0,23940.0,24472.0,2.0
9,S2,00:24.900,00:26.936,428.0,24900.0,26936.0,7.0
10,S1,00:27.358,00:28.140,422.0,27358.0,28140.0,4.0
11,S2,00:28.875,00:28.879,735.0,28875.0,28879.0,1.0
12,S1,00:29.106,00:29.854,227.0,29106.0,29854.0,4.0
13,S2,00:30.719,00:31.611,865.0,30719.0,31611.0,6.0
14,S1,00:31.871,00:35.033,260.0,31871.0,35033.0,9.0
15,S2,00:35.885,00:36.254,852.0,35885.0,36254.0,2.0
16,S1,00:36.705,00:39.845,451.0,36705.0,39845.0,19.0
17,S2,00:40.105,00:41.143,260.0,40105.0,41143.0,5.0
18,S1,00:41.379,00:42.108,236.0,41379.0,42108.0,3.0
19,S2,00:42.447,00:43.810,339.0,42447.0,43810.0,6.0
20,S1,00:44.027,00:51.756,217.0,44027.0,51756.0,33.0
21,S2,00:52.233,00:52.652,477.0,52233.0,52652.0,4.0
22,S1,00:52.898,00:53.332,246.0,52898.0,53332.0,3.0
23,S2,00:53.667,00:54.749,335.0,53667.0,54749.0,2.0
24,S1,00:54.661,00:56.208,-88.0,54661.0,56208.0,5.0
25,S2,00:55.483,00:56.765,-725.0,55483.0,56765.0,6.0
26,S1,00:57.114,00:58.284,349.0,57114.0,58284.0,6.0
27,S2,00:59.450,00:59.897,1166.0,59450.0,59897.0,2.0
28,S1,01:00.054,01:03.089,157.0,60054.0,63089.0,9.0
29,S2,01:03.360,01:03.417,271.0,63360.0,63417.0,1.0
30,S1,01:03.778,01:05.222,361.0,63778.0,65222.0,5.0
31,S2,01:05.507,01:07.520,285.0,65507.0,67520.0,9.0
32,S1,01:08.222,01:16.085,702.0,68222.0,76085.0,27.0
33,S2,01:15.476,01:18.245,-609.0,75476.0,78245.0,11.0
34,S1,01:17.992,01:19.001,-253.0,77992.0,79001.0,2.0
35,S2,01:19.241,01:31.607,240.0,79241.0,91607.0,45.0
36,S1,01:31.664,01:34.123,57.0,91664.0,94123.0,14.0
37,S2,01:34.732,01:34.760,609.0,94732.0,94760.0,1.0
38,S1,01:35.263,01:35.296,503.0,95263.0,95296.0,1.0
39,S2,01:35.637,01:40.879,341.0,95637.0,100879.0,25.0
40,S1,01:42.321,01:43.904,1442.0,102321.0,103904.0,5.0
41,S2,01:44.285,01:44.318,381.0,104285.0,104318.0,1.0
42,S1,01:44.712,01:51.082,394.0,104712.0,111082.0,24.0
43,S2,01:51.492,01:51.612,410.0,111492.0,111612.0,1.0
44,S1,01:51.835,01:57.801,223.0,111835.0,117801.0,22.0
45,S2,01:58.211,02:08.821,410.0,118211.0,128821.0,40.0
46,S1,02:08.741,02:17.243,-80.0,128741.0,137243.0,36.0
47,S2,02:17.707,02:18.941,464.0,137707.0,138941.0,7.0
48,S1,02:19.083,02:29.126,142.0,139083.0,149126.0,28.0
49,S2,02:29.226,02:29.718,100.0,149226.0,149718.0,4.0
50,S1,02:30.550,02:33.630,832.0,150550.0,153630.0,15.0
