turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:02.152,0.0,0.0,2152.0,3.0
1,S2,00:02.870,00:04.904,718.0,2870.0,4904.0,4.0
2,S1,00:03.929,00:06.047,-975.0,3929.0,6047.0,6.0
3,S2,00:06.297,00:07.381,250.0,6297.0,7381.0,5.0
4,S1,00:07.960,00:08.948,579.0,7960.0,8948.0,3.0
5,S2,00:09.120,00:09.194,172.0,9120.0,9194.0,1.0
6,S1,00:09.455,00:10.526,261.0,9455.0,10526.0,6.0
7,S2,00:10.850,00:14.172,324.0,10850.0,14172.0,13.0
8,S1,00:14.046,00:28.382,-126.0,14046.0,28382.0,47.0
9,S2,00:29.540,00:42.326,1158.0,29540.0,42326.0,41.0
10,S1,00:43.217,00:47.928,891.0,43217.0,47928.0,13.0
11,S2,00:48.245,00:58.070,317.0,48245.0,58070.0,27.0
12,S1,00:58.765,00:59.523,695.0,58765.0,59523.0,2.0
13,S2,00:58.831,01:13.142,-692.0,58831.0,73142.0,48.0
14,S1,01:13.906,01:18.117,764.0,73906.0,78117.0,10.0
15,S2,01:18.592,01:56.693,475.0,78592.0,116693.0,81.0
16,S1,01:57.413,01:59.210,720.0,117413.0,119210.0,9.0
17,S2,02:00.490,02:05.721,1280.0,120490.0,125721.0,22.0
18,S1,02:06.136,02:06.913,415.0,126136.0,126913.0,4.0
19,S2,02:07.561,02:44.294,648.0,127561.0,164294.0,105.0
20,S1,02:44.530,02:47.268,236.0,164530.0,167268.0,12.0
21,S2,02:46.532,02:48.119,-736.0,166532.0,168119.0,5.0
22,S1,02:48.373,02:50.389,254.0,168373.0,170389.0,12.0
23,S2,02:51.659,02:54.589,1270.0,171659.0,174589.0,8.0
24,S1,02:55.319,03:04.766,730.0,175319.0,184766.0,40.0
25,S2,03:03.549,03:07.071,-1217.0,183549.0,187071.0,11.0
26,S1,03:07.689,03:07.947,618.0,187689.0,187947.0,2.0
27,S2,03:08.491,03:12.417,544.0,188491.0,192417.0,17.0
28,S1,03:12.649,03:13.666,232.0,192649.0,193666.0,5.0
29,S2,03:13.824,03:21.947,158.0,193824.0,201947.0,25.0
30,S1,03:20.832,03:40.247,-1115.0,200832.0,220247.0,78.0
31,S2,03:40.956,04:11.004,709.0,220956.0,251004.0,102.0
32,S1,04:11.826,04:13.496,822.0,251826.0,253496.0,9.0
33,S2,04:15.541,04:43.407,2045.0,255541.0,283407.0,74.0
34,S1,04:43.044,04:44.337,-363.0,283044.0,284337.0,3.0
35,S2,04:44.730,04:52.302,393.0,284730.0,292302.0,20.0
36,S1,04:52.831,04:58.040,529.0,292831.0,298040.0,12.0
37,S2,04:57.931,04:59.673,-109.0,297931.0,299673.0,7.0
38,S1,04:59.961,05:00.449,288.0,299961.0,300449.0,2.0
39,S2,05:00.717,05:30.465,268.0,300717.0,330465.0,82.0
40,S1,05:29.939,05:30.633,-526.0,329939.0,330633.0,4.0
41,S2,05:30.648,05:44.759,15.0,330648.0,344759.0,44.0
42,S1,05:45.637,05:48.227,878.0,345637.0,348227.0,11.0
43,S2,05:48.003,05:48.696,-224.0,348003.0,348696.0,3.0
44,S1,05:48.860,05:52.467,164.0,348860.0,352467.0,15.0
45,S2,05:52.829,06:30.399,362.0,352829.0,390399.0,120.0
46,S1,06:31.497,06:34.188,1098.0,391497.0,394188.0,14.0
47,S2,06:35.893,06:49.101,1705.0,395893.0,409101.0,44.0
48,S1,06:49.742,06:50.902,641.0,409742.0,410902.0,3.0
49,S2,06:51.206,06:52.771,304.0,411206.0,412771.0,10.0
50,S1,06:53.286,06:53.547,515.0,413286.0,413547.0,1.0
51,S2,06:54.238,06:55.176,691.0,414238.0,415176.0,2.0
52,S1,06:56.132,07:07.278,956.0,416132.0,427278.0,43.0
53,S2,07:07.485,07:08.754,207.0,427485.0,428754.0,5.0
54,S1,07:09.383,07:14.421,629.0,429383.0,434421.0,21.0
55,S2,07:14.500,07:15.938,79.0,434500.0,435938.0,3.0
56,S1,07:15.271,07:16.762,-667.0,435271.0,436762.0,7.0
57,S2,07:17.123,07:18.614,361.0,437123.0,438614.0,7.0
58,S1,07:19.153,07:24.903,539.0,439153.0,444903.0,24.0
59,S2,07:24.336,07:32.181,-567.0,444336.0,452181.0,30.0
60,S1,07:31.926,07:32.466,-255.0,451926.0,452466.0,5.0
61,S1,07:32.267,07:56.499,-199.0,452267.0,476499.0,62.0
62,S1,07:57.367,08:00.882,868.0,477367.0,480882.0,13.0
63,S2,08:00.179,08:02.317,-703.0,480179.0,482317.0,4.0
64,S1,08:02.675,08:24.504,358.0,482675.0,504504.0,84.0
65,S2,08:24.704,08:49.276,200.0,504704.0,529276.0,71.0
66,S1,08:49.694,08:49.867,418.0,529694.0,529867.0,1.0
67,S2,08:50.063,09:06.387,196.0,530063.0,546387.0,45.0
68,S1,09:05.316,09:05.744,-1071.0,545316.0,545744.0,2.0
69,S2,09:06.978,09:15.472,1234.0,546978.0,555472.0,29.0
70,S1,09:15.987,09:28.544,515.0,555987.0,568544.0,39.0
71,S2,09:28.604,10:00.000,60.0,568604.0,600000.0,120.0
