turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:07.290,0.0,0.0,7290.0,12.0
1,S2,00:07.614,00:12.536,324.0,7614.0,12536.0,19.0
2,S1,00:12.934,00:15.848,398.0,12934.0,15848.0,9.0
3,S2,00:16.157,00:16.797,309.0,16157.0,16797.0,3.0
4,S1,00:16.837,00:18.663,40.0,16837.0,18663.0,11.0
5,S2,00:18.990,00:19.606,327.0,18990.0,19606.0,4.0
6,S1,00:20.072,00:20.685,466.0,20072.0,20685.0,5.0
7,S2,00:21.018,00:22.204,333.0,21018.0,22204.0,7.0
8,S1,00:23.073,00:23.492,869.0,23073.0,23492.0,1.0
9,S2,00:23.990,00:27.152,498.0,23990.0,27152.0,7.0
10,S1,00:25.666,00:43.995,-1486.0,25666.0,43995.0,56.0
11,S2,00:44.543,00:45.562,548.0,44543.0,45562.0,2.0
12,S1,00:45.638,00:56.754,76.0,45638.0,56754.0,40.0
13,S2,00:56.141,00:57.247,-613.0,56141.0,57247.0,3.0
14,S1,00:57.622,01:01.416,375.0,57622.0,61416.0,9.0
15,S2,01:00.284,01:01.081,-1132.0,60284.0,61081.0,5.0
16,S1,01:03.787,01:04.734,2706.0,63787.0,64734.0,7.0
17,S2,01:06.213,01:07.300,1479.0,66213.0,67300.0,3.0
18,S1,01:08.538,01:15.290,1238.0,68538.0,75290.0,20.0
19,S2,01:15.407,01:16.092,117.0,75407.0,76092.0,2.0
20,S1,01:16.340,01:17.870,248.0,76340.0,77870.0,6.0
21,S2,01:18.204,01:18.953,334.0,78204.0,78953.0,2.0
22,S1,01:19.147,01:27.402,194.0,79147.0,87402.0,26.0
23,S2,01:28.062,01:28.886,660.0,88062.0,88886.0,2.0
24,S1,01:29.168,01:29.293,282.0,89168.0,89293.0,1.0
25,S2,01:29.897,01:33.745,604.0,89897.0,93745.0,12.0
26,S1,01:33.746,01:33.785,1.0,93746.0,93785.0,1.0
27,S2,01:34.475,01:35.016,690.0,94475.0,95016.0,2.0
28,S1,01:35.215,01:35.335,199.0,95215.0,95335.0,1.0
29,S2,01:36.092,01:37.979,757.0,96092.0,97979.0,8.0
30,S1,01:38.045,01:40.351,66.0,98045.0,100351.0,10.0
31,S2,01:40.103,01:40.384,-248.0,100103.0,100384.0,1.0
32,S1,01:41.144,02:05.840,760.0,101144.0,125840.0,83.0
33,S2,02:03.390,02:06.131,-2450.0,123390.0,126131.0,7.0
34,S1,02:06.959,02:10.886,828.0,126959.0,130886.0,13.0
35,S2,02:10.807,02:11.125,-79.0,130807.0,131125.0,1.0
36,S1,02:11.316,02:41.037,191.0,131316.0,161037.0,103.0
37,S2,02:39.894,02:41.635,-1143.0,159894.0,161635.0,8.0
38,S1,02:42.761,02:55.665,1126.0,162761.0,175665.0,47.0
39,S2,02:55.932,02:58.483,267.0,175932.0,178483.0,7.0
40,S1,03:00.035,03:10.844,1552.0,180035.0,190844.0,25.0
41,S2,03:11.066,03:13.276,222.0,191066.0,193276.0,6.0
42,S1,03:13.618,03:16.212,342.0,193618.0,196212.0,12.0
43,S2,03:15.262,03:16.488,-950.0,195262.0,196488.0,5.0
44,S1,03:18.160,03:47.346,1672.0,198160.0,227346.0,97.0
45,S2,03:47.597,03:48.417,251.0,227597.0,228417.0,6.0
46,S1,03:48.809,04:38.888,392.0,228809.0,278888.0,168.0
47,S2,04:38.924,04:39.427,36.0,278924.0,279427.0,4.0
48,S1,04:41.075,04:49.405,1648.0,281075.0,289405.0,29.0
49,S2,04:47.681,04:52.521,-1724.0,287681.0,292521.0,10.0
50,S1,04:52.514,04:53.332,-7.0,292514.0,293332.0,2.0
51,S2,04:53.470,04:56.208,138.0,293470.0,296208.0,10.0
52,S1,04:56.953,04:58.321,745.0,296953.0,298321.0,3.0
53,S2,04:57.223,05:00.499,-1098.0,297223.0,300499.0,10.0
54,S1,05:00.420,05:01.442,-79.0,300420.0,301442.0,4.0
55,S2,05:01.672,05:02.324,230.0,301672.0,302324.0,5.0
56,S1,05:01.948,05:03.822,-376.0,301948.0,303822.0,8.0
57,S2,05:03.440,05:06.126,-382.0,303440.0,306126.0,4.0
58,S1,05:06.418,05:10.925,292.0,306418.0,310925.0,12.0
59,S2,05:10.877,05:16.195,-48.0,310877.0,316195.0,21.0
60,S1,05:16.925,05:48.157,730.0,316925.0,348157.0,97.0
61,S2,05:47.694,05:48.753,-463.0,347694.0,348753.0,2.0
62,S1,05:48.830,06:01.737,77.0,348830.0,361737.0,37.0
