turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.153,00:01.012,153.0,153.0,1012.0,2.0
1,S2,00:01.633,00:01.990,621.0,1633.0,1990.0,2.0
2,S1,00:02.190,00:02.580,200.0,2190.0,2580.0,1.0
3,S2,00:03.500,00:04.840,920.0,3500.0,4840.0,2.0
4,S1,00:03.540,00:04.386,-1300.0,3540.0,4386.0,6.0
5,S2,00:05.143,00:05.227,757.0,5143.0,5227.0,1.0
6,S1,00:05.617,00:06.113,390.0,5617.0,6113.0,1.0
7,S2,00:06.143,00:08.080,30.0,6143.0,8080.0,5.0
8,S1,00:08.130,00:08.435,50.0,8130.0,8435.0,1.0
9,S2,00:08.449,00:10.090,14.0,8449.0,10090.0,7.0
10,S1,00:10.333,00:10.896,243.0,10333.0,10896.0,2.0
11,S2,00:10.977,00:11.501,81.0,10977.0,11501.0,1.0
12,S1,00:12.155,00:13.460,654.0,12155.0,13460.0,5.0
13,S2,00:13.798,00:14.213,338.0,13798.0,14213.0,1.0
14,S1,00:14.282,00:14.979,69.0,14282.0,14979.0,4.0
15,S2,00:15.610,00:15.992,631.0,15610.0,15992.0,2.0
16,S1,00:16.888,00:19.710,896.0,16888.0,19710.0,10.0
17,S2,00:19.963,00:27.588,253.0,19963.0,27588.0,22.0
18,S1,00:27.955,00:31.734,367.0,27955.0,31734.0,6.0
19,S2,00:32.263,00:34.190,529.0,32263.0,34190.0,5.0
20,S1,00:34.942,00:37.272,752.0,34942.0,37272.0,10.0
21,S2,00:37.217,00:38.641,-55.0,37217.0,38641.0,4.0
22,S1,00:40.345,00:41.490,1704.0,40345.0,41490.0,6.0
23,S2,00:43.005,00:45.917,1515.0,43005.0,45917.0,9.0
24,S1,00:46.288,00:46.682,371.0,46288.0,46682.0,1.0
25,S2,00:46.334,00:53.355,-348.0,46334.0,53355.0,18.0
26,S1,00:53.510,00:58.974,155.0,53510.0,58974.0,16.0
27,S2,00:59.092,00:59.637,118.0,59092.0,59637.0,2.0
28,S1,00:59.937,01:02.162,300.0,59937.0,62162.0,8.0
29,S2,01:02.363,01:05.619,201.0,62363.0,65619.0,7.0
30,S1,01:06.443,01:07.362,824.0,66443.0,67362.0,4.0
31,S2,01:08.573,01:09.743,1211.0,68573.0,69743.0,6.0
32,S1,01:11.622,01:14.060,1879.0,71622.0,74060.0,6.0
33,S2,01:14.292,01:16.950,232.0,74292.0,76950.0,8.0
34,S1,01:17.309,01:21.739,359.0,77309.0,81739.0,10.0
35,S2,01:22.004,01:22.493,265.0,82004.0,82493.0,2.0
36,S1,01:23.686,01:25.979,1193.0,83686.0,85979.0,8.0
37,S2,01:26.117,01:30.382,138.0,86117.0,90382.0,12.0
38,S1,01:30.622,01:37.492,240.0,90622.0,97492.0,24.0
39,S2,01:38.517,01:39.272,1025.0,98517.0,99272.0,4.0
40,S1,01:39.488,01:44.553,216.0,99488.0,104553.0,10.0
41,S2,01:44.917,01:45.709,364.0,104917.0,105709.0,3.0
42,S1,01:46.025,01:46.851,316.0,106025.0,106851.0,2.0
43,S2,01:47.395,01:48.932,544.0,107395.0,108932.0,5.0
44,S1,01:48.898,01:50.177,-34.0,108898.0,110177.0,5.0
45,S2,01:50.187,01:50.499,10.0,110187.0,110499.0,1.0
46,S1,01:50.760,01:51.825,261.0,110760.0,111825.0,6.0
47,S2,01:51.917,01:52.329,92.0,111917.0,112329.0,2.0
48,S1,01:52.484,01:52.996,155.0,112484.0,112996.0,4.0
49,S2,01:53.142,01:56.014,146.0,113142.0,116014.0,6.0
50,S1,01:56.581,01:56.877,567.0,116581.0,116877.0,1.0
51,S2,01:57.084,01:57.219,207.0,117084.0,117219.0,1.0
52,S1,01:57.744,01:59.395,525.0,117744.0,119395.0,4.0
53,S2,01:59.654,02:01.302,259.0,119654.0,121302.0,6.0
54,S1,02:01.568,02:02.018,266.0,121568.0,122018.0,1.0
55,S2,02:02.018,02:03.328,0.0,122018.0,123328.0,9.0
56,S1,02:03.733,02:04.067,405.0,123733.0,124067.0,1.0
57,S2,02:05.471,02:08.204,1404.0,125471.0,128204.0,6.0
58,S1,02:09.243,02:12.643,1039.0,129243.0,132643.0,9.0
59,S2,02:12.867,02:13.370,224.0,132867.0,133370.0,2.0
60,S1,02:13.599,02:15.522,229.0,133599.0,135522.0,6.0
61,S2,02:16.279,02:25.576,757.0,136279.0,145576.0,31.0
62,S1,02:25.822,02:29.708,246.0,145822.0,149708.0,11.0
63,S2,02:29.619,02:33.028,-89.0,149619.0,153028.0,6.0
64,S1,02:34.152,02:40.795,1124.0,154152.0,160795.0,17.0
65,S2,02:40.891,02:41.460,96.0,160891.0,161460.0,3.0
66,S1,02:41.753,02:47.602,293.0,161753.0,167602.0,17.0
67,S2,02:48.651,02:49.853,1049.0,168651.0,169853.0,6.0
68,S1,02:50.256,02:57.626,403.0,170256.0,177626.0,22.0
69,S2,02:57.899,02:58.278,273.0,177899.0,178278.0,2.0
70,S1,02:58.708,02:59.364,430.0,178708.0,179364.0,2.0
71,S2,02:59.574,03:06.769,210.0,179574.0,186769.0,18.0
72,S1,03:07.251,03:11.403,482.0,187251.0,191403.0,13.0
