turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.490,0.0,0.0,1490.0,2.0
1,S2,00:01.895,00:02.206,405.0,1895.0,2206.0,1.0
2,S1,00:02.390,00:03.069,184.0,2390.0,3069.0,4.0
3,S2,00:03.254,00:03.573,185.0,3254.0,3573.0,4.0
4,S1,00:03.420,00:03.913,-153.0,3420.0,3913.0,4.0
5,S2,00:04.070,00:04.086,157.0,4070.0,4086.0,1.0
6,S1,00:04.346,00:04.523,260.0,4346.0,4523.0,2.0
7,S2,00:04.792,00:05.071,269.0,4792.0,5071.0,2.0
8,S1,00:05.278,00:06.455,207.0,5278.0,6455.0,7.0
9,S2,00:06.696,00:07.387,241.0,6696.0,7387.0,5.0
10,S1,00:07.661,00:07.875,274.0,7661.0,7875.0,2.0
11,S2,00:08.194,00:08.609,319.0,8194.0,8609.0,3.0
12,S1,00:08.522,00:08.764,-87.0,8522.0,8764.0,2.0
13,S2,00:09.218,00:09.865,454.0,9218.0,9865.0,2.0
14,S1,00:10.120,00:11.627,255.0,10120.0,11627.0,6.0
15,S2,00:11.684,00:11.905,57.0,11684.0,11905.0,2.0
16,S1,00:11.939,00:13.006,34.0,11939.0,13006.0,5.0
17,S2,00:13.118,00:13.598,112.0,13118.0,13598.0,5.0
18,S1,00:13.916,00:14.357,318.0,13916.0,14357.0,2.0
19,S2,00:14.377,00:16.213,20.0,14377.0,16213.0,14.0
20,S1,00:16.410,00:19.051,197.0,16410.0,19051.0,14.0
21,S2,00:19.349,00:20.458,298.0,19349.0,20458.0,3.0
22,S1,00:20.815,00:21.638,357.0,20815.0,21638.0,4.0
23,S2,00:21.885,00:23.291,247.0,21885.0,23291.0,5.0
24,S1,00:22.403,00:24.602,-888.0,22403.0,24602.0,7.0
25,S2,00:24.660,00:25.398,58.0,24660.0,25398.0,3.0
26,S1,00:25.353,00:35.487,-45.0,25353.0,35487.0,44.0
27,S2,00:35.924,00:36.552,437.0,35924.0,36552.0,5.0
28,S1,00:37.151,00:38.770,599.0,37151.0,38770.0,6.0
29,S2,00:38.474,00:39.352,-296.0,38474.0,39352.0,5.0
30,S1,00:39.578,00:40.140,226.0,39578.0,40140.0,2.0
31,S2,00:40.216,00:40.746,76.0,40216.0,40746.0,1.0
32,S1,00:41.115,00:42.411,369.0,41115.0,42411.0,6.0
33,S2,00:42.839,00:43.130,428.0,42839.0,43130.0,1.0
34,S1,00:43.577,00:49.110,447.0,43577.0,49110.0,17.0
35,S2,00:49.454,00:50.134,344.0,49454.0,50134.0,4.0
36,S1,00:50.213,00:52.757,79.0,50213.0,52757.0,13.0
37,S2,00:52.755,00:53.426,-2.0,52755.0,53426.0,2.0
38,S1,00:53.599,00:54.498,173.0,53599.0,54498.0,2.0
39,S2,00:54.778,00:55.001,280.0,54778.0,55001.0,2.0
40,S1,00:55.492,00:59.070,491.0,55492.0,59070.0,14.0
41,S2,01:00.239,01:00.994,1169.0,60239.0,60994.0,9.0
42,S1,01:01.304,01:03.685,310.0,61304.0,63685.0,9.0
43,S2,01:04.353,01:04.819,668.0,64353.0,64819.0,2.0
44,S1,01:05.047,01:24.703,228.0,65047.0,84703.0,82.0
45,S2,01:24.168,01:24.524,-535.0,84168.0,84524.0,2.0
46,S1,01:24.808,01:29.709,284.0,84808.0,89709.0,19.0
47,S2,01:29.749,01:32.699,40.0,89749.0,92699.0,13.0
48,S1,01:31.089,01:41.106,-1610.0,91089.0,101106.0,24.0
49,S2,01:41.233,01:41.538,127.0,101233.0,101538.0,2.0
50,S1,01:41.601,01:47.017,63.0,101601.0,107017.0,20.0
51,S2,01:46.968,01:47.448,-49.0,106968.0,107448.0,2.0
52,S1,01:47.614,01:49.729,166.0,107614.0,109729.0,10.0
53,S2,01:49.557,01:51.148,-172.0,109557.0,111148.0,7.0
54,S1,01:51.418,01:55.055,270.0,111418.0,115055.0,16.0
55,S2,01:55.111,02:00.338,56.0,115111.0,120338.0,15.0
56,S1,02:00.831,02:02.679,493.0,120831.0,122679.0,9.0
57,S2,02:02.973,02:03.007,294.0,122973.0,123007.0,1.0
