turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.457,0.0,0.0,1457.0,2.0
1,S2,00:01.897,00:03.846,440.0,1897.0,3846.0,9.0
2,S1,00:04.061,00:04.554,215.0,4061.0,4554.0,3.0
3,S2,00:04.951,00:05.150,397.0,4951.0,5150.0,1.0
4,S1,00:05.622,00:09.032,472.0,5622.0,9032.0,13.0
5,S2,00:09.080,00:09.583,48.0,9080.0,9583.0,1.0
6,S1,00:09.750,00:09.763,167.0,9750.0,9763.0,1.0
7,S2,00:10.268,00:10.798,505.0,10268.0,10798.0,2.0
8,S1,00:10.846,00:11.686,48.0,10846.0,11686.0,6.0
9,S2,00:12.312,00:13.375,626.0,12312.0,13375.0,5.0
10,S1,00:13.708,00:13.785,333.0,13708.0,13785.0,1.0
11,S2,00:14.154,00:15.289,369.0,14154.0,15289.0,6.0
12,S1,00:15.592,00:15.717,303.0,15592.0,15717.0,1.0
13,S2,00:16.232,00:20.050,515.0,16232.0,20050.0,17.0
14,S1,00:19.508,00:21.277,-542.0,19508.0,21277.0,9.0
15,S2,00:21.543,00:21.828,266.0,21543.0,21828.0,1.0
16,S1,00:22.216,00:24.534,388.0,22216.0,24534.0,7.0
17,S2,00:24.734,00:25.991,200.0,24734.0,25991.0,5.0
18,S1,00:26.345,00:26.838,354.0,26345.0,26838.0,1.0
19,S2,00:27.619,00:28.096,781.0,27619.0,28096.0,4.0
20,S1,00:29.314,00:35.597,1218.0,29314.0,35597.0,17.0
21,S2,00:35.905,00:36.190,308.0,35905.0,36190.0,1.0
22,S1,00:36.636,00:39.720,446.0,36636.0,39720.0,7.0
23,S2,00:39.000,00:41.447,-720.0,39000.0,41447.0,10.0
24,S1,00:41.881,00:42.271,434.0,41881.0,42271.0,2.0
25,S2,00:42.177,00:46.830,-94.0,42177.0,46830.0,13.0
26,S1,00:47.234,00:47.396,404.0,47234.0,47396.0,1.0
27,S2,00:47.925,00:48.562,529.0,47925.0,48562.0,3.0
28,S1,00:49.300,00:59.229,738.0,49300.0,59229.0,23.0
29,S2,00:59.563,01:00.006,334.0,59563.0,60006.0,1.0
30,S1,01:00.209,01:02.137,203.0,60209.0,62137.0,11.0
31,S2,01:02.511,01:02.649,374.0,62511.0,62649.0,1.0
32,S1,01:03.318,01:05.936,669.0,63318.0,65936.0,10.0
33,S2,01:06.162,01:06.931,226.0,66162.0,66931.0,5.0
34,S1,01:07.168,01:07.214,237.0,67168.0,67214.0,1.0
35,S2,01:07.600,01:08.434,386.0,67600.0,68434.0,5.0
36,S1,01:08.148,01:08.540,-286.0,68148.0,68540.0,2.0
37,S2,01:08.799,01:13.081,259.0,68799.0,73081.0,21.0
38,S1,01:12.973,01:15.493,-108.0,72973.0,75493.0,8.0
39,S2,01:14.888,01:15.029,-605.0,74888.0,75029.0,1.0
40,S1,01:15.618,01:16.250,589.0,75618.0,76250.0,4.0
41,S2,01:16.551,01:17.332,301.0,76551.0,77332.0,3.0
42,S1,01:17.634,01:19.118,302.0,77634.0,79118.0,6.0
43,S2,01:19.277,01:22.236,159.0,79277.0,82236.0,10.0
44,S1,01:22.958,01:23.205,722.0,82958.0,83205.0,1.0
45,S2,01:24.447,01:25.244,1242.0,84447.0,85244.0,5.0
46,S1,01:25.358,01:25.408,114.0,85358.0,85408.0,1.0
47,S2,01:26.091,01:26.611,683.0,86091.0,86611.0,2.0
48,S1,01:27.512,01:29.749,901.0,87512.0,89749.0,8.0
49,S2,01:29.881,01:30.833,132.0,89881.0,90833.0,6.0
50,S1,01:31.495,01:33.918,662.0,91495.0,93918.0,7.0
51,S2,01:34.650,01:36.071,732.0,94650.0,96071.0,8.0
52,S1,01:36.244,01:37.441,173.0,96244.0,97441.0,2.0
53,S2,01:36.621,01:37.428,-820.0,96621.0,97428.0,5.0
54,S1,01:38.312,01:44.793,884.0,98312.0,104793.0,18.0
55,S2,01:45.472,01:46.171,679.0,105472.0,106171.0,1.0
56,S1,01:47.082,01:51.143,911.0,107082.0,111143.0,15.0
57,S2,01:52.130,01:52.485,987.0,112130.0,112485.0,2.0
58,S1,01:52.750,01:52.841,265.0,112750.0,112841.0,1.0
59,S2,01:53.456,01:54.595,615.0,113456.0,114595.0,8.0
60,S1,01:56.118,01:58.254,1523.0,116118.0,118254.0,7.0
61,S2,01:58.614,01:59.715,360.0,118614.0,119715.0,5.0
62,S1,02:00.116,02:09.079,401.0,120116.0,129079.0,29.0
63,S2,02:09.289,02:09.360,210.0,129289.0,129360.0,1.0
64,S1,02:10.100,02:13.308,740.0,130100.0,133308.0,13.0
65,S2,02:14.627,02:16.688,1319.0,134627.0,136688.0,8.0
66,S1,02:17.352,02:19.184,664.0,137352.0,139184.0,9.0
67,S2,02:20.278,02:21.265,1094.0,140278.0,141265.0,4.0
68,S1,02:21.664,02:21.757,399.0,141664.0,141757.0,1.0
69,S2,02:21.875,02:22.224,118.0,141875.0,142224.0,2.0
70,S1,02:23.696,02:32.683,1472.0,143696.0,152683.0,23.0
71,S2,02:33.160,02:33.662,477.0,153160.0,153662.0,2.0
72,S1,02:35.175,02:38.201,1513.0,155175.0,158201.0,9.0
73,S2,02:38.455,02:38.601,254.0,158455.0,158601.0,1.0
74,S1,02:39.158,02:47.139,557.0,159158.0,167139.0,18.0
75,S2,02:47.924,02:49.404,785.0,167924.0,169404.0,9.0
76,S1,02:50.308,02:52.652,904.0,170308.0,172652.0,8.0
77,S2,02:52.969,02:53.329,317.0,172969.0,173329.0,1.0
78,S1,02:53.395,02:55.557,66.0,173395.0,175557.0,5.0
79,S2,02:56.085,02:56.381,528.0,176085.0,176381.0,1.0
80,S1,02:56.597,03:11.280,216.0,176597.0,191280.0,43.0
81,S2,03:11.685,03:13.522,405.0,191685.0,193522.0,4.0
82,S1,03:13.611,03:20.782,89.0,193611.0,200782.0,8.0
83,S2,03:21.683,03:22.560,901.0,201683.0,202560.0,3.0
84,S1,03:22.642,03:22.681,82.0,202642.0,202681.0,1.0
85,S2,03:23.064,03:25.196,383.0,203064.0,205196.0,16.0
86,S1,03:25.341,03:26.266,145.0,205341.0,206266.0,3.0
87,S2,03:26.951,03:28.588,685.0,206951.0,208588.0,8.0
88,S1,03:28.727,03:31.631,139.0,208727.0,211631.0,8.0
89,S2,03:31.898,03:32.610,267.0,211898.0,212610.0,3.0
90,S1,03:32.665,03:39.324,55.0,212665.0,219324.0,21.0
91,S2,03:39.702,03:41.464,378.0,219702.0,221464.0,3.0
92,S1,03:41.804,03:54.346,340.0,221804.0,234346.0,36.0
93,S2,03:55.039,03:56.833,693.0,235039.0,236833.0,9.0
94,S1,03:57.264,03:57.330,431.0,237264.0,237330.0,1.0
95,S2,03:58.128,04:01.810,798.0,238128.0,241810.0,12.0
96,S1,04:02.015,04:02.476,205.0,242015.0,242476.0,3.0
97,S2,04:02.793,04:03.649,317.0,242793.0,243649.0,3.0
98,S1,04:03.815,04:10.350,166.0,243815.0,250350.0,18.0
99,S2,04:10.624,04:11.262,274.0,250624.0,251262.0,3.0
100,S1,04:11.661,04:14.885,399.0,251661.0,254885.0,13.0
101,S2,04:15.116,04:15.710,231.0,255116.0,255710.0,2.0
102,S1,04:15.909,04:15.954,199.0,255909.0,255954.0,1.0
103,S2,04:16.964,04:19.270,1010.0,256964.0,259270.0,9.0
104,S1,04:19.667,04:20.917,397.0,259667.0,260917.0,5.0
105,S2,04:21.429,04:22.610,512.0,261429.0,262610.0,5.0
106,S1,04:23.878,04:27.336,1268.0,263878.0,267336.0,11.0
107,S2,04:28.391,04:31.401,1055.0,268391.0,271401.0,9.0
108,S1,04:31.623,04:31.695,222.0,271623.0,271695.0,1.0
109,S2,04:31.920,04:33.186,225.0,271920.0,273186.0,8.0
110,S1,04:33.524,04:36.443,338.0,273524.0,276443.0,8.0
111,S2,04:36.723,04:37.646,280.0,276723.0,277646.0,6.0
112,S1,04:38.030,04:49.815,384.0,278030.0,289815.0,36.0
113,S2,04:50.111,04:52.151,296.0,290111.0,292151.0,6.0
114,S1,04:53.056,04:57.019,905.0,293056.0,297019.0,9.0
115,S2,04:57.517,04:57.743,498.0,297517.0,297743.0,1.0
116,S1,04:58.049,05:03.187,306.0,298049.0,303187.0,11.0
117,S2,05:03.011,05:04.234,-176.0,303011.0,304234.0,7.0
118,S1,05:05.130,05:11.746,896.0,305130.0,311746.0,26.0
119,S2,05:11.860,05:12.620,114.0,311860.0,312620.0,3.0
120,S1,05:13.177,05:13.265,557.0,313177.0,313265.0,1.0
121,S2,05:13.587,05:14.788,322.0,313587.0,314788.0,8.0
122,S1,05:15.254,05:23.619,466.0,315254.0,323619.0,21.0
