turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:01.671,00:04.322,1671.0,1671.0,4322.0,9.0
1,S2,00:04.888,00:16.943,566.0,4888.0,16943.0,46.0
2,S1,00:17.961,00:29.425,1018.0,17961.0,29425.0,46.0
3,S2,00:29.562,00:29.993,137.0,29562.0,29993.0,1.0
4,S1,00:30.483,00:33.968,490.0,30483.0,33968.0,14.0
5,S2,00:33.319,00:34.491,-649.0,33319.0,34491.0,2.0
6,S1,00:34.751,00:35.487,260.0,34751.0,35487.0,4.0
7,S2,00:35.750,00:37.403,263.0,35750.0,37403.0,9.0
8,S1,00:37.961,00:44.622,558.0,37961.0,44622.0,19.0
9,S2,00:44.714,00:48.180,92.0,44714.0,48180.0,10.0
10,S1,00:48.403,00:50.503,223.0,48403.0,50503.0,9.0
11,S2,00:50.681,00:52.276,178.0,50681.0,52276.0,4.0
12,S1,00:54.947,00:56.303,2671.0,54947.0,56303.0,7.0
13,S2,00:58.815,01:04.576,2512.0,58815.0,64576.0,18.0
14,S1,01:04.939,01:07.664,363.0,64939.0,67664.0,14.0
15,S2,01:07.930,01:35.695,266.0,67930.0,95695.0,97.0
16,S1,01:35.889,01:37.205,194.0,95889.0,97205.0,4.0
17,S2,01:37.278,01:37.428,73.0,97278.0,97428.0,1.0
18,S1,01:37.781,01:40.643,353.0,97781.0,100643.0,14.0
19,S2,01:40.833,01:40.983,190.0,100833.0,100983.0,1.0
20,S1,01:41.347,01:52.883,364.0,101347.0,112883.0,44.0
21,S2,01:53.030,01:53.864,147.0,113030.0,113864.0,3.0
22,S1,01:53.718,01:57.470,-146.0,113718.0,117470.0,11.0
23,S2,01:57.821,02:01.637,351.0,117821.0,121637.0,15.0
24,S1,02:01.583,02:05.186,-54.0,121583.0,125186.0,15.0
25,S2,02:05.381,02:07.682,195.0,125381.0,127682.0,14.0
26,S1,02:07.927,02:10.040,245.0,127927.0,130040.0,10.0
27,S2,02:10.201,02:21.368,161.0,130201.0,141368.0,39.0
28,S1,02:21.284,02:28.269,-84.0,141284.0,148269.0,21.0
29,S2,02:27.872,02:39.424,-397.0,147872.0,159424.0,48.0
30,S1,02:38.868,02:42.566,-556.0,158868.0,162566.0,7.0
31,S2,02:42.970,02:43.333,404.0,162970.0,163333.0,1.0
32,S1,02:43.413,02:43.457,80.0,163413.0,163457.0,1.0
33,S2,02:43.914,02:50.152,457.0,163914.0,170152.0,21.0
34,S1,02:50.139,02:59.193,-13.0,170139.0,179193.0,33.0
35,S2,03:00.833,03:11.369,1640.0,180833.0,191369.0,34.0
36,S1,03:11.879,03:14.261,510.0,191879.0,194261.0,11.0
37,S2,03:15.134,03:23.757,873.0,195134.0,203757.0,28.0
38,S1,03:24.301,03:27.500,544.0,204301.0,207500.0,10.0
39,S2,03:27.754,03:36.868,254.0,207754.0,216868.0,33.0
40,S1,03:37.265,03:44.698,397.0,217265.0,224698.0,29.0
41,S2,03:44.480,03:55.932,-218.0,224480.0,235932.0,46.0
42,S1,03:56.413,04:12.981,481.0,236413.0,252981.0,49.0
43,S2,04:11.603,04:13.463,-1378.0,251603.0,253463.0,2.0
44,S1,04:13.646,04:18.877,183.0,253646.0,258877.0,22.0
45,S2,04:18.951,04:20.284,74.0,258951.0,260284.0,3.0
46,S1,04:20.584,04:24.533,300.0,260584.0,264533.0,17.0
47,S2,04:25.179,04:25.392,646.0,265179.0,265392.0,1.0
48,S1,04:27.256,04:27.732,1864.0,267256.0,267732.0,3.0
49,S2,04:27.732,04:29.024,0.0,267732.0,269024.0,5.0
50,S1,04:29.606,04:29.881,582.0,269606.0,269881.0,1.0
51,S2,04:30.104,04:31.315,223.0,270104.0,271315.0,8.0
52,S1,04:32.369,04:35.395,1054.0,272369.0,275395.0,8.0
53,S2,04:35.607,04:45.991,212.0,275607.0,285991.0,51.0
54,S1,04:45.879,04:47.822,-112.0,285879.0,287822.0,8.0
55,S2,04:48.109,04:57.199,287.0,288109.0,297199.0,33.0
56,S1,04:59.051,04:59.686,1852.0,299051.0,299686.0,4.0
57,S2,05:00.687,05:04.727,1001.0,300687.0,304727.0,19.0
58,S1,05:03.927,05:06.855,-800.0,303927.0,306855.0,6.0
59,S2,05:07.178,05:20.216,323.0,307178.0,320216.0,57.0
60,S1,05:20.492,05:24.444,276.0,320492.0,324444.0,13.0
61,S2,05:25.175,05:29.978,731.0,325175.0,329978.0,17.0
62,S1,05:30.073,05:30.622,95.0,330073.0,330622.0,2.0
63,S2,05:30.072,05:31.307,-550.0,330072.0,331307.0,6.0
64,S1,05:31.903,05:33.434,596.0,331903.0,333434.0,10.0
65,S2,05:34.052,05:37.045,618.0,334052.0,337045.0,6.0
66,S1,05:37.386,05:38.882,341.0,337386.0,338882.0,5.0
67,S2,05:39.309,05:40.989,427.0,339309.0,340989.0,6.0
68,S1,05:41.407,05:44.790,418.0,341407.0,344790.0,13.0
69,S2,05:45.119,05:57.207,329.0,345119.0,357207.0,37.0
70,S1,05:57.626,06:04.130,419.0,357626.0,364130.0,23.0
71,S2,06:04.423,06:04.619,293.0,364423.0,364619.0,1.0
72,S1,06:05.010,06:07.565,391.0,365010.0,367565.0,15.0
73,S2,06:07.229,06:08.707,-336.0,367229.0,368707.0,5.0
74,S1,06:09.032,06:09.401,325.0,369032.0,369401.0,1.0
75,S2,06:11.109,06:12.428,1708.0,371109.0,372428.0,6.0
76,S1,06:13.912,06:14.275,1484.0,373912.0,374275.0,1.0
77,S2,06:14.610,06:16.012,335.0,374610.0,376012.0,4.0
78,S1,06:15.924,06:20.467,-88.0,375924.0,380467.0,15.0
79,S2,06:20.535,06:20.734,68.0,380535.0,380734.0,1.0
80,S1,06:20.636,06:21.054,-98.0,380636.0,381054.0,2.0
81,S2,06:21.632,06:22.152,578.0,381632.0,382152.0,1.0
82,S1,06:22.937,06:23.120,785.0,382937.0,383120.0,1.0
83,S2,06:23.640,06:31.835,520.0,383640.0,391835.0,32.0
84,S1,06:32.611,06:53.041,776.0,392611.0,413041.0,68.0
85,S2,06:53.368,07:01.221,327.0,413368.0,421221.0,24.0
86,S1,06:59.758,07:00.351,-1463.0,419758.0,420351.0,2.0
87,S2,07:01.347,07:04.362,996.0,421347.0,424362.0,13.0
88,S1,07:04.812,07:11.691,450.0,424812.0,431691.0,22.0
89,S2,07:11.776,07:24.659,85.0,431776.0,444659.0,38.0
90,S1,07:26.075,07:29.861,1416.0,446075.0,449861.0,16.0
91,S2,07:30.370,07:48.016,509.0,450370.0,468016.0,61.0
