turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:00.916,0.0,0.0,916.0,2.0
1,S2,00:01.416,00:06.397,500.0,1416.0,6397.0,16.0
2,S1,00:05.071,00:08.163,-1326.0,5071.0,8163.0,5.0
3,S2,00:08.095,00:09.618,-68.0,8095.0,9618.0,9.0
4,S1,00:09.493,00:10.144,-125.0,9493.0,10144.0,4.0
5,S2,00:10.255,00:10.955,111.0,10255.0,10955.0,2.0
6,S1,00:11.090,00:13.079,135.0,11090.0,13079.0,11.0
7,S2,00:13.240,00:13.836,161.0,13240.0,13836.0,3.0
8,S1,00:13.794,00:14.006,-42.0,13794.0,14006.0,1.0
9,S2,00:14.307,00:17.130,301.0,14307.0,17130.0,15.0
10,S1,00:17.429,00:17.584,299.0,17429.0,17584.0,1.0
11,S2,00:18.256,00:20.124,672.0,18256.0,20124.0,8.0
12,S1,00:20.430,00:20.533,306.0,20430.0,20533.0,1.0
13,S2,00:20.820,00:26.003,287.0,20820.0,26003.0,15.0
14,S1,00:26.634,00:26.840,631.0,26634.0,26840.0,1.0
15,S2,00:26.922,00:28.033,82.0,26922.0,28033.0,3.0
16,S1,00:28.257,00:29.787,224.0,28257.0,29787.0,9.0
17,S2,00:30.223,00:31.087,436.0,30223.0,31087.0,5.0
18,S1,00:31.356,00:31.831,269.0,31356.0,31831.0,2.0
19,S2,00:31.762,00:38.715,-69.0,31762.0,38715.0,18.0
20,S1,00:38.849,00:39.564,134.0,38849.0,39564.0,6.0
21,S2,00:40.902,00:49.136,1338.0,40902.0,49136.0,26.0
22,S1,00:49.306,00:51.854,170.0,49306.0,51854.0,10.0
23,S2,00:51.612,00:51.691,-242.0,51612.0,51691.0,1.0
24,S1,00:51.920,00:55.786,229.0,51920.0,55786.0,21.0
25,S2,00:55.845,01:08.312,59.0,55845.0,68312.0,36.0
26,S1,01:08.373,01:09.497,61.0,68373.0,69497.0,1.0
27,S2,01:09.855,01:12.172,358.0,69855.0,72172.0,9.0
28,S1,01:12.281,01:19.106,109.0,72281.0,79106.0,35.0
29,S2,01:18.736,01:32.941,-370.0,78736.0,92941.0,52.0
30,S1,01:33.063,01:35.069,122.0,93063.0,95069.0,10.0
31,S2,01:34.909,01:36.268,-160.0,94909.0,96268.0,2.0
32,S1,01:35.795,01:36.809,-473.0,95795.0,96809.0,7.0
33,S2,01:37.475,01:43.670,666.0,97475.0,103670.0,18.0
34,S1,01:44.353,01:46.784,683.0,104353.0,106784.0,8.0
35,S2,01:47.019,01:48.484,235.0,107019.0,108484.0,7.0
36,S1,01:49.353,01:50.064,869.0,109353.0,110064.0,1.0
37,S2,01:50.686,01:54.138,622.0,110686.0,114138.0,8.0
38,S1,01:54.654,01:55.378,516.0,114654.0,115378.0,6.0
39,S2,01:55.764,01:55.918,386.0,115764.0,115918.0,1.0
40,S1,01:56.835,01:57.598,917.0,116835.0,117598.0,1.0
41,S2,01:58.212,01:59.377,614.0,118212.0,119377.0,4.0
42,S1,02:00.165,02:02.358,788.0,120165.0,122358.0,7.0
43,S2,02:02.773,02:03.207,415.0,122773.0,123207.0,2.0
44,S1,02:03.570,02:05.814,363.0,123570.0,125814.0,11.0
45,S2,02:05.161,02:07.127,-653.0,125161.0,127127.0,10.0
46,S1,02:07.310,02:07.963,183.0,127310.0,127963.0,2.0
47,S2,02:08.663,02:11.718,700.0,128663.0,131718.0,14.0
48,S1,02:12.360,02:16.524,642.0,132360.0,136524.0,15.0
49,S2,02:15.851,02:21.618,-673.0,135851.0,141618.0,14.0
50,S1,02:21.707,02:21.804,89.0,141707.0,141804.0,1.0
51,S2,02:21.947,02:37.522,143.0,141947.0,157522.0,78.0
52,S1,02:37.646,02:38.858,124.0,157646.0,158858.0,9.0
53,S2,02:38.914,02:46.453,56.0,158914.0,166453.0,20.0
54,S1,02:46.846,02:47.619,393.0,166846.0,167619.0,6.0
55,S2,02:47.879,02:47.917,260.0,167879.0,167917.0,1.0
56,S1,02:48.436,02:51.776,519.0,168436.0,171776.0,9.0
