turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:00.587,0.0,0.0,587.0,1.0
1,S2,00:00.919,00:01.707,332.0,919.0,1707.0,4.0
2,S1,00:01.891,00:02.345,184.0,1891.0,2345.0,1.0
3,S2,00:02.517,00:03.412,172.0,2517.0,3412.0,4.0
4,S1,00:03.724,00:04.556,312.0,3724.0,4556.0,4.0
5,S2,00:04.554,00:05.010,-2.0,4554.0,5010.0,4.0
6,S1,00:05.227,00:05.898,217.0,5227.0,5898.0,3.0
7,S2,00:06.002,00:07.420,104.0,6002.0,7420.0,5.0
8,S1,00:07.635,00:07.826,215.0,7635.0,7826.0,1.0
9,S2,00:08.113,00:08.424,287.0,8113.0,8424.0,1.0
10,S1,00:09.124,00:10.116,700.0,9124.0,10116.0,5.0
11,S2,00:10.449,00:10.760,333.0,10449.0,10760.0,2.0
12,S1,00:10.999,00:11.352,239.0,10999.0,11352.0,2.0
13,S2,00:11.724,00:17.182,372.0,11724.0,17182.0,15.0
14,S1,00:17.677,00:19.893,495.0,17677.0,19893.0,4.0
15,S2,00:18.581,00:23.883,-1312.0,18581.0,23883.0,30.0
16,S1,00:23.594,00:25.908,-289.0,23594.0,25908.0,12.0
17,S2,00:25.810,00:26.881,-98.0,25810.0,26881.0,7.0
18,S1,00:26.993,00:27.277,112.0,26993.0,27277.0,1.0
19,S2,00:27.098,00:29.350,-179.0,27098.0,29350.0,13.0
20,S1,00:29.390,00:29.865,40.0,29390.0,29865.0,1.0
21,S2,00:30.537,00:37.794,672.0,30537.0,37794.0,31.0
22,S1,00:37.828,00:38.107,34.0,37828.0,38107.0,1.0
23,S2,00:38.483,00:38.633,376.0,38483.0,38633.0,1.0
24,S1,00:39.704,00:44.343,1071.0,39704.0,44343.0,21.0
25,S2,00:43.533,00:46.195,-810.0,43533.0,46195.0,11.0
26,S1,00:46.257,00:47.394,62.0,46257.0,47394.0,5.0
27,S2,00:47.760,00:56.849,366.0,47760.0,56849.0,35.0
28,S1,00:57.081,00:57.223,232.0,57081.0,57223.0,1.0
29,S2,00:57.431,01:05.014,208.0,57431.0,65014.0,40.0
30,S1,01:05.266,01:05.490,252.0,65266.0,65490.0,1.0
31,S2,01:05.712,01:06.839,222.0,65712.0,66839.0,5.0
32,S1,01:07.222,01:09.020,383.0,67222.0,69020.0,8.0
33,S2,01:09.709,01:15.416,689.0,69709.0,75416.0,20.0
34,S1,01:15.302,01:15.894,-114.0,75302.0,75894.0,3.0
35,S2,01:16.117,01:16.756,223.0,76117.0,76756.0,2.0
36,S1,01:16.654,01:16.798,-102.0,76654.0,76798.0,1.0
37,S2,01:17.792,01:18.610,994.0,77792.0,78610.0,6.0
38,S1,01:18.920,01:21.968,310.0,78920.0,81968.0,8.0
39,S2,01:21.201,01:22.881,-767.0,81201.0,82881.0,6.0
40,S1,01:23.167,01:25.173,286.0,83167.0,85173.0,4.0
41,S2,01:25.115,01:25.467,-58.0,85115.0,85467.0,4.0
42,S1,01:25.571,01:36.634,104.0,85571.0,96634.0,43.0
43,S2,01:36.761,01:37.066,127.0,96761.0,97066.0,1.0
44,S1,01:37.686,01:45.597,620.0,97686.0,105597.0,18.0
45,S2,01:44.764,01:46.251,-833.0,104764.0,106251.0,2.0
