turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:00.976,0.0,0.0,976.0,1.0
1,S2,00:01.825,00:02.728,849.0,1825.0,2728.0,5.0
2,S1,00:02.976,00:03.987,248.0,2976.0,3987.0,5.0
3,S2,00:04.362,00:05.196,375.0,4362.0,5196.0,5.0
4,S1,00:05.222,00:07.443,26.0,5222.0,7443.0,11.0
5,S2,00:07.459,00:07.923,16.0,7459.0,7923.0,4.0
6,S1,00:08.381,00:09.916,458.0,8381.0,9916.0,3.0
7,S2,00:10.893,00:13.298,977.0,10893.0,13298.0,11.0
8,S1,00:13.163,00:18.992,-135.0,13163.0,18992.0,18.0
9,S2,00:19.567,00:26.350,575.0,19567.0,26350.0,32.0
10,S1,00:26.255,00:26.662,-95.0,26255.0,26662.0,2.0
11,S2,00:27.021,00:32.584,359.0,27021.0,32584.0,31.0
12,S1,00:32.816,00:33.818,232.0,32816.0,33818.0,7.0
13,S2,00:34.201,00:34.793,383.0,34201.0,34793.0,1.0
14,S1,00:34.894,00:36.789,101.0,34894.0,36789.0,8.0
15,S2,00:36.853,00:37.195,64.0,36853.0,37195.0,2.0
16,S1,00:37.283,00:44.420,88.0,37283.0,44420.0,27.0
17,S2,00:44.524,00:45.723,104.0,44524.0,45723.0,7.0
18,S1,00:45.762,00:52.786,39.0,45762.0,52786.0,19.0
19,S2,00:53.279,00:55.038,493.0,53279.0,55038.0,4.0
20,S1,00:55.355,00:55.714,317.0,55355.0,55714.0,1.0
21,S2,00:55.818,00:56.098,104.0,55818.0,56098.0,1.0
22,S1,00:56.291,00:57.270,193.0,56291.0,57270.0,3.0
23,S2,00:59.004,01:16.968,1734.0,59004.0,76968.0,66.0
24,S1,01:17.176,01:25.644,208.0,77176.0,85644.0,36.0
25,S2,01:25.022,01:25.422,-622.0,85022.0,85422.0,2.0
26,S1,01:26.059,01:27.584,637.0,86059.0,87584.0,9.0
27,S2,01:27.908,01:31.140,324.0,87908.0,91140.0,19.0
28,S1,01:30.918,01:31.718,-222.0,90918.0,91718.0,4.0
29,S2,01:31.818,01:45.957,100.0,91818.0,105957.0,39.0
30,S1,01:45.103,01:51.342,-854.0,105103.0,111342.0,23.0
31,S2,01:51.845,01:52.334,503.0,111845.0,112334.0,3.0
32,S1,01:52.597,01:52.853,263.0,112597.0,112853.0,1.0
33,S2,01:53.008,02:03.070,155.0,113008.0,123070.0,34.0
34,S1,02:03.182,02:04.402,112.0,123182.0,124402.0,5.0
35,S2,02:04.517,02:16.531,115.0,124517.0,136531.0,33.0
36,S1,02:16.509,02:17.912,-22.0,136509.0,137912.0,9.0
37,S2,02:18.094,02:19.645,182.0,138094.0,139645.0,10.0
38,S1,02:19.619,02:20.475,-26.0,139619.0,140475.0,6.0
39,S2,02:20.841,02:31.009,366.0,140841.0,151009.0,48.0
40,S1,02:31.036,02:32.109,27.0,151036.0,152109.0,4.0
41,S2,02:32.416,02:36.608,307.0,152416.0,156608.0,23.0
42,S1,02:36.816,02:40.575,208.0,156816.0,160575.0,16.0
43,S2,02:40.351,02:41.422,-224.0,160351.0,161422.0,3.0
44,S1,02:41.236,02:49.676,-186.0,161236.0,169676.0,38.0
45,S2,02:49.926,02:50.334,250.0,169926.0,170334.0,2.0
46,S1,02:50.678,02:52.590,344.0,170678.0,172590.0,11.0
47,S2,02:52.797,02:54.524,207.0,172797.0,174524.0,8.0
48,S1,02:54.519,02:58.827,-5.0,174519.0,178827.0,17.0
49,S2,02:58.096,03:12.151,-731.0,178096.0,192151.0,47.0
50,S1,03:12.054,03:12.344,-97.0,192054.0,192344.0,2.0
51,S2,03:12.711,03:19.204,367.0,192711.0,199204.0,24.0
52,S1,03:18.109,03:20.773,-1095.0,198109.0,200773.0,5.0
53,S2,03:21.063,03:30.614,290.0,201063.0,210614.0,34.0
54,S1,03:30.614,03:34.244,0.0,210614.0,214244.0,16.0
55,S2,03:34.698,03:39.236,454.0,214698.0,219236.0,17.0
56,S1,03:39.196,03:50.316,-40.0,219196.0,230316.0,41.0
57,S2,03:50.924,04:08.300,608.0,230924.0,248300.0,60.0
58,S1,04:07.701,04:09.553,-599.0,247701.0,249553.0,6.0
59,S2,04:09.565,04:18.915,12.0,249565.0,258915.0,47.0
60,S1,04:18.667,04:21.823,-248.0,258667.0,261823.0,11.0
61,S2,04:22.416,04:24.319,593.0,262416.0,264319.0,10.0
62,S1,04:24.319,04:28.020,0.0,264319.0,268020.0,22.0
63,S2,04:28.507,04:30.141,487.0,268507.0,270141.0,11.0
64,S1,04:30.290,04:35.720,149.0,270290.0,275720.0,21.0
65,S2,04:35.896,04:36.286,176.0,275896.0,276286.0,1.0
66,S1,04:36.285,04:39.205,-1.0,276285.0,279205.0,15.0
67,S2,04:39.763,04:46.583,558.0,279763.0,286583.0,34.0
68,S1,04:46.791,04:55.086,208.0,286791.0,295086.0,33.0
69,S2,04:55.702,04:58.909,616.0,295702.0,298909.0,18.0
70,S1,04:58.948,05:02.139,39.0,298948.0,302139.0,15.0
71,S2,05:02.651,05:06.174,512.0,302651.0,306174.0,13.0
72,S1,05:06.205,05:11.516,31.0,306205.0,311516.0,26.0
73,S2,05:11.508,05:11.771,-8.0,311508.0,311771.0,1.0
74,S1,05:11.666,05:13.624,-105.0,311666.0,313624.0,9.0
75,S2,05:13.465,05:14.743,-159.0,313465.0,314743.0,4.0
76,S1,05:13.764,05:25.276,-979.0,313764.0,325276.0,54.0
77,S2,05:25.379,05:25.877,103.0,325379.0,325877.0,3.0
78,S1,05:25.877,05:28.032,0.0,325877.0,328032.0,14.0
79,S2,05:28.505,05:29.212,473.0,328505.0,329212.0,3.0
80,S1,05:29.547,05:30.514,335.0,329547.0,330514.0,4.0
81,S2,05:30.370,05:33.214,-144.0,330370.0,333214.0,14.0
82,S1,05:33.469,05:35.325,255.0,333469.0,335325.0,8.0
83,S2,05:35.509,05:36.358,184.0,335509.0,336358.0,2.0
84,S1,05:35.748,05:39.059,-610.0,335748.0,339059.0,16.0
85,S2,05:39.390,05:41.452,331.0,339390.0,341452.0,5.0
86,S1,05:41.612,05:43.554,160.0,341612.0,343554.0,8.0
87,S2,05:44.377,05:51.974,823.0,344377.0,351974.0,23.0
88,S1,05:51.843,05:54.858,-131.0,351843.0,354858.0,11.0
89,S2,05:54.953,05:55.184,95.0,354953.0,355184.0,2.0
90,S1,05:55.599,06:01.109,415.0,355599.0,361109.0,20.0
91,S2,05:58.609,06:00.072,-2500.0,358609.0,360072.0,5.0
92,S1,06:01.052,06:21.654,980.0,361052.0,381654.0,73.0
93,S2,06:21.973,06:30.189,319.0,381973.0,390189.0,34.0
94,S1,06:30.483,06:30.883,294.0,390483.0,390883.0,2.0
95,S2,06:30.909,06:35.892,26.0,390909.0,395892.0,22.0
96,S1,06:36.033,06:38.042,141.0,396033.0,398042.0,9.0
97,S2,06:38.226,06:38.232,184.0,398226.0,398232.0,1.0
98,S1,06:38.535,06:40.001,303.0,398535.0,400001.0,7.0
99,S2,06:40.525,06:45.350,524.0,400525.0,405350.0,20.0
100,S1,06:45.276,06:45.707,-74.0,405276.0,405707.0,2.0
101,S2,06:46.018,06:47.562,311.0,406018.0,407562.0,8.0
102,S1,06:47.921,06:50.833,359.0,407921.0,410833.0,15.0
103,S2,06:51.447,06:52.870,614.0,411447.0,412870.0,8.0
104,S1,06:53.133,06:53.285,263.0,413133.0,413285.0,1.0
105,S2,06:53.396,06:54.438,111.0,413396.0,414438.0,5.0
106,S1,06:54.925,06:56.205,487.0,414925.0,416205.0,8.0
