turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:02.530,0.0,0.0,2530.0,3.0
1,S2,00:02.787,00:03.211,257.0,2787.0,3211.0,2.0
2,S1,00:03.643,00:04.422,432.0,3643.0,4422.0,5.0
3,S2,00:04.130,00:04.980,-292.0,4130.0,4980.0,6.0
4,S1,00:05.688,00:07.120,708.0,5688.0,7120.0,6.0
5,S2,00:07.056,00:07.224,-64.0,7056.0,7224.0,1.0
6,S1,00:07.633,00:07.961,409.0,7633.0,7961.0,2.0
7,S2,00:08.834,00:12.609,873.0,8834.0,12609.0,7.0
8,S1,00:12.757,00:13.447,148.0,12757.0,13447.0,2.0
9,S2,00:13.647,00:14.620,200.0,13647.0,14620.0,6.0
10,S1,00:14.585,00:14.785,-35.0,14585.0,14785.0,1.0
11,S2,00:14.976,00:15.650,191.0,14976.0,15650.0,5.0
12,S1,00:16.175,00:17.197,525.0,16175.0,17197.0,5.0
13,S2,00:16.590,00:18.658,-607.0,16590.0,18658.0,6.0
14,S1,00:18.947,00:25.884,289.0,18947.0,25884.0,27.0
15,S2,00:26.651,00:28.632,767.0,26651.0,28632.0,5.0
16,S1,00:27.955,00:34.392,-677.0,27955.0,34392.0,8.0
17,S2,00:34.016,00:38.456,-376.0,34016.0,38456.0,19.0
18,S1,00:38.626,00:56.532,170.0,38626.0,56532.0,68.0
19,S1,00:57.578,00:57.905,1046.0,57578.0,57905.0,1.0
20,S2,00:57.862,00:59.320,-43.0,57862.0,59320.0,2.0
21,S1,01:00.232,01:01.626,912.0,60232.0,61626.0,9.0
22,S2,01:02.161,01:07.348,535.0,62161.0,67348.0,17.0
23,S1,01:07.816,01:08.800,468.0,67816.0,68800.0,3.0
24,S2,01:08.911,01:09.110,111.0,68911.0,69110.0,2.0
25,S1,01:09.484,01:22.361,374.0,69484.0,82361.0,31.0
26,S2,01:22.736,01:26.270,375.0,82736.0,86270.0,7.0
27,S1,01:27.042,01:28.334,772.0,87042.0,88334.0,5.0
28,S2,01:28.466,01:31.981,132.0,88466.0,91981.0,20.0
29,S1,01:32.108,01:33.108,127.0,92108.0,93108.0,6.0
30,S2,01:33.100,01:34.934,-8.0,93100.0,94934.0,7.0
31,S1,01:34.820,01:41.059,-114.0,94820.0,101059.0,25.0
32,S2,01:40.503,01:40.697,-556.0,100503.0,100697.0,1.0
33,S1,01:41.547,01:42.498,850.0,101547.0,102498.0,5.0
34,S2,01:42.687,01:43.122,189.0,102687.0,103122.0,3.0
35,S1,01:43.340,01:46.772,218.0,103340.0,106772.0,6.0
36,S2,01:47.094,01:48.022,322.0,107094.0,108022.0,3.0
37,S1,01:48.677,01:49.287,655.0,108677.0,109287.0,4.0
38,S2,01:49.505,01:55.056,218.0,109505.0,115056.0,22.0
39,S1,01:55.246,02:06.349,190.0,115246.0,126349.0,42.0
40,S2,02:06.733,02:12.711,384.0,126733.0,132711.0,16.0
41,S1,02:11.489,02:12.793,-1222.0,131489.0,132793.0,3.0
42,S2,02:13.272,02:21.307,479.0,133272.0,141307.0,30.0
43,S1,02:20.771,02:21.553,-536.0,140771.0,141553.0,2.0
