turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:01.360,00:04.465,1360.0,1360.0,4465.0,4.0
1,S2,00:04.571,00:09.090,106.0,4571.0,9090.0,11.0
2,S1,00:09.590,00:10.670,500.0,9590.0,10670.0,5.0
3,S2,00:10.810,00:21.530,140.0,10810.0,21530.0,18.0
4,S1,00:22.205,00:23.101,675.0,22205.0,23101.0,5.0
5,S2,00:23.317,00:24.994,216.0,23317.0,24994.0,6.0
6,S1,00:25.257,00:25.800,263.0,25257.0,25800.0,2.0
7,S2,00:26.353,00:28.293,553.0,26353.0,28293.0,3.0
8,S1,00:29.562,00:30.563,1269.0,29562.0,30563.0,5.0
9,S2,00:30.800,00:32.149,237.0,30800.0,32149.0,4.0
10,S1,00:32.936,00:33.544,787.0,32936.0,33544.0,4.0
11,S2,00:33.882,00:53.080,338.0,33882.0,53080.0,52.0
12,S1,00:53.561,00:54.301,481.0,53561.0,54301.0,3.0
13,S2,00:55.173,00:56.920,872.0,55173.0,56920.0,6.0
14,S1,00:57.701,01:01.802,781.0,57701.0,61802.0,11.0
15,S2,01:02.441,01:09.441,639.0,62441.0,69441.0,27.0
16,S1,01:10.043,01:10.874,602.0,70043.0,70874.0,7.0
17,S2,01:11.503,01:20.122,629.0,71503.0,80122.0,19.0
18,S1,01:20.671,01:24.604,549.0,80671.0,84604.0,11.0
19,S2,01:25.167,01:26.051,563.0,85167.0,86051.0,5.0
20,S1,01:26.263,01:26.572,212.0,86263.0,86572.0,1.0
21,S2,01:27.229,01:27.827,657.0,87229.0,87827.0,3.0
22,S1,01:27.984,01:28.281,157.0,87984.0,88281.0,2.0
23,S2,01:30.248,01:31.109,1967.0,90248.0,91109.0,5.0
24,S1,01:31.524,01:35.648,415.0,91524.0,95648.0,9.0
25,S2,01:36.400,01:36.705,752.0,96400.0,96705.0,1.0
26,S1,01:36.919,01:41.829,214.0,96919.0,101829.0,15.0
27,S2,01:42.688,01:43.984,859.0,102688.0,103984.0,1.0
28,S1,01:44.444,01:44.997,460.0,104444.0,104997.0,1.0
29,S2,01:45.581,01:51.630,584.0,105581.0,111630.0,22.0
30,S1,01:51.691,01:51.863,61.0,111691.0,111863.0,1.0
31,S2,01:52.333,01:53.181,470.0,112333.0,113181.0,4.0
32,S1,01:53.591,01:56.000,410.0,113591.0,116000.0,9.0
33,S2,01:55.504,01:56.694,-496.0,115504.0,116694.0,4.0
34,S1,01:56.694,01:56.915,0.0,116694.0,116915.0,1.0
35,S2,01:57.073,02:04.988,158.0,117073.0,124988.0,22.0
36,S1,02:05.393,02:08.577,405.0,125393.0,128577.0,11.0
37,S2,02:08.803,02:10.044,226.0,128803.0,130044.0,5.0
38,S1,02:10.269,02:10.638,225.0,130269.0,130638.0,1.0
39,S2,02:10.756,02:22.336,118.0,130756.0,142336.0,18.0
40,S1,02:22.683,02:28.783,347.0,142683.0,148783.0,19.0
41,S2,02:28.710,02:30.134,-73.0,148710.0,150134.0,10.0
42,S1,02:30.256,02:34.218,122.0,150256.0,154218.0,14.0
43,S2,02:35.219,02:38.431,1001.0,155219.0,158431.0,10.0
44,S1,02:38.655,02:39.033,224.0,158655.0,159033.0,1.0
45,S2,02:39.313,02:42.216,280.0,159313.0,162216.0,11.0
46,S1,02:42.646,02:42.996,430.0,162646.0,162996.0,1.0
47,S2,02:43.101,02:46.113,105.0,163101.0,166113.0,9.0
48,S1,02:46.752,02:47.685,639.0,166752.0,167685.0,5.0
49,S2,02:48.264,02:48.542,579.0,168264.0,168542.0,1.0
50,S1,02:48.687,02:51.275,145.0,168687.0,171275.0,9.0
51,S2,02:52.180,02:55.248,905.0,172180.0,175248.0,8.0
52,S1,02:55.995,03:10.200,747.0,175995.0,190200.0,39.0
53,S2,03:12.059,03:16.487,1859.0,192059.0,196487.0,15.0
54,S1,03:17.207,03:24.112,720.0,197207.0,204112.0,23.0
55,S2,03:22.932,03:26.030,-1180.0,202932.0,206030.0,12.0
56,S1,03:27.014,03:30.149,984.0,207014.0,210149.0,11.0
57,S2,03:30.198,03:32.768,49.0,210198.0,212768.0,7.0
58,S1,03:33.569,03:37.107,801.0,213569.0,217107.0,4.0
59,S2,03:38.574,03:39.408,1467.0,218574.0,219408.0,5.0
60,S1,03:39.713,03:43.987,305.0,219713.0,223987.0,13.0
