turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.010,00:03.060,10.0,10.0,3060.0,11.0
1,S2,00:02.880,00:03.760,-180.0,2880.0,3760.0,4.0
2,S1,00:04.480,00:07.664,720.0,4480.0,7664.0,11.0
3,S2,00:06.430,00:11.450,-1234.0,6430.0,11450.0,10.0
4,S1,00:12.440,00:12.563,990.0,12440.0,12563.0,2.0
5,S2,00:11.490,00:11.631,-1073.0,11490.0,11631.0,1.0
6,S1,00:13.600,00:15.830,1969.0,13600.0,15830.0,8.0
7,S2,00:16.326,00:17.071,496.0,16326.0,17071.0,1.0
8,S1,00:15.445,00:15.766,-1626.0,15445.0,15766.0,1.0
9,S2,00:17.602,00:20.193,1836.0,17602.0,20193.0,11.0
10,S1,00:20.165,00:29.431,-28.0,20165.0,29431.0,32.0
11,S2,00:29.425,00:30.119,-6.0,29425.0,30119.0,4.0
12,S1,00:30.112,00:46.066,-7.0,30112.0,46066.0,66.0
13,S2,00:45.288,00:46.740,-778.0,45288.0,46740.0,4.0
14,S1,00:51.722,01:06.145,4982.0,51722.0,66145.0,60.0
15,S2,01:06.211,01:10.683,66.0,66211.0,70683.0,16.0
16,S1,01:10.556,01:11.236,-127.0,70556.0,71236.0,2.0
17,S2,01:11.154,01:11.425,-82.0,71154.0,71425.0,1.0
18,S1,01:11.398,01:18.511,-27.0,71398.0,78511.0,24.0
19,S2,01:17.537,01:18.511,-974.0,77537.0,78511.0,3.0
20,S1,01:18.531,01:22.057,20.0,78531.0,82057.0,20.0
21,S2,01:22.056,01:23.560,-1.0,82056.0,83560.0,8.0
22,S1,01:23.988,01:24.650,428.0,83988.0,84650.0,2.0
23,S2,01:24.727,01:25.382,77.0,84727.0,85382.0,5.0
24,S1,01:25.543,01:28.164,161.0,85543.0,88164.0,9.0
25,S2,01:27.888,01:28.905,-276.0,87888.0,88905.0,3.0
26,S1,01:28.926,01:33.452,21.0,88926.0,93452.0,16.0
27,S2,01:33.602,01:35.362,150.0,93602.0,95362.0,8.0
28,S1,01:35.661,01:36.824,299.0,95661.0,96824.0,3.0
29,S2,01:37.151,01:37.959,327.0,97151.0,97959.0,2.0
30,S1,01:37.706,01:41.992,-253.0,97706.0,101992.0,21.0
31,S2,01:42.119,01:44.589,127.0,102119.0,104589.0,11.0
32,S1,01:44.534,01:46.162,-55.0,104534.0,106162.0,10.0
33,S2,01:45.875,01:46.637,-287.0,105875.0,106637.0,7.0
34,S1,01:47.255,01:47.677,618.0,107255.0,107677.0,3.0
35,S2,01:47.829,01:51.972,152.0,107829.0,111972.0,12.0
36,S1,01:49.751,01:53.933,-2221.0,109751.0,113933.0,12.0
37,S2,01:54.007,02:01.553,74.0,114007.0,121553.0,29.0
38,S1,02:04.040,02:05.748,2487.0,124040.0,125748.0,11.0
39,S2,02:06.041,02:07.177,293.0,126041.0,127177.0,7.0
40,S1,02:07.119,02:08.445,-58.0,127119.0,128445.0,5.0
41,S2,02:09.359,02:15.062,914.0,129359.0,135062.0,20.0
42,S1,02:15.487,02:19.461,425.0,135487.0,139461.0,12.0
43,S2,02:19.507,02:19.939,46.0,139507.0,139939.0,1.0
44,S1,02:20.087,02:24.906,148.0,140087.0,144906.0,16.0
45,S1,02:26.581,02:35.252,1675.0,146581.0,155252.0,20.0
46,S2,02:35.521,02:36.704,269.0,155521.0,156704.0,1.0
47,S1,02:36.095,02:38.514,-609.0,156095.0,158514.0,5.0
48,S2,02:38.651,02:39.404,137.0,158651.0,159404.0,3.0
49,S1,02:39.255,02:40.722,-149.0,159255.0,160722.0,7.0
50,S2,02:41.295,02:41.989,573.0,161295.0,161989.0,3.0
51,S1,02:42.159,02:44.806,170.0,162159.0,164806.0,10.0
52,S2,02:44.555,02:47.236,-251.0,164555.0,167236.0,10.0
53,S1,02:47.606,02:51.135,370.0,167606.0,171135.0,16.0
54,S2,02:50.755,02:51.529,-380.0,170755.0,171529.0,4.0
55,S1,02:51.115,02:59.111,-414.0,171115.0,179111.0,19.0
56,S2,02:59.731,03:06.086,620.0,179731.0,186086.0,22.0
57,S1,03:06.683,03:08.382,597.0,186683.0,188382.0,8.0
58,S2,03:07.614,03:08.901,-768.0,187614.0,188901.0,3.0
59,S1,03:10.421,03:11.958,1520.0,190421.0,191958.0,6.0
60,S2,03:12.780,03:13.600,822.0,192780.0,193600.0,3.0
