turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.607,00:02.368,607.0,607.0,2368.0,7.0
1,S2,00:03.087,00:15.340,719.0,3087.0,15340.0,36.0
2,S1,00:16.060,00:19.573,720.0,16060.0,19573.0,9.0
3,S2,00:20.440,00:27.257,867.0,20440.0,27257.0,23.0
4,S1,00:27.338,00:29.984,81.0,27338.0,29984.0,4.0
5,S2,00:31.167,00:33.749,1183.0,31167.0,33749.0,9.0
6,S1,00:33.181,00:34.113,-568.0,33181.0,34113.0,3.0
7,S2,00:34.632,00:43.337,519.0,34632.0,43337.0,24.0
8,S1,00:43.511,00:43.780,174.0,43511.0,43780.0,1.0
9,S2,00:43.720,00:43.980,-60.0,43720.0,43980.0,3.0
10,S1,00:43.880,00:44.296,-100.0,43880.0,44296.0,2.0
11,S2,00:44.025,00:51.844,-271.0,44025.0,51844.0,30.0
12,S1,00:52.178,00:52.524,334.0,52178.0,52524.0,1.0
13,S2,00:53.140,00:57.468,616.0,53140.0,57468.0,12.0
14,S1,00:57.824,01:03.115,356.0,57824.0,63115.0,18.0
15,S2,01:03.005,01:03.650,-110.0,63005.0,63650.0,6.0
16,S1,01:03.756,01:33.119,106.0,63756.0,93119.0,89.0
17,S2,01:33.685,01:35.690,566.0,93685.0,95690.0,7.0
18,S1,01:34.416,01:43.562,-1274.0,94416.0,103562.0,25.0
19,S2,01:40.965,01:42.800,-2597.0,100965.0,102800.0,6.0
20,S1,01:43.086,01:43.540,286.0,103086.0,103540.0,1.0
21,S2,01:43.692,01:44.196,152.0,103692.0,104196.0,1.0
22,S1,01:44.316,01:48.939,120.0,104316.0,108939.0,19.0
23,S2,01:49.614,01:50.664,675.0,109614.0,110664.0,5.0
24,S1,01:50.821,01:51.132,157.0,110821.0,111132.0,1.0
25,S2,01:51.254,01:52.535,122.0,111254.0,112535.0,4.0
26,S1,01:51.755,02:02.103,-780.0,111755.0,122103.0,39.0
27,S2,02:01.361,02:02.433,-742.0,121361.0,122433.0,2.0
28,S1,02:02.902,02:10.364,469.0,122902.0,130364.0,26.0
29,S2,02:09.937,02:10.881,-427.0,129937.0,130881.0,4.0
30,S1,02:11.032,02:11.092,151.0,131032.0,131092.0,1.0
31,S2,02:11.229,02:13.243,137.0,131229.0,133243.0,9.0
32,S1,02:13.996,02:14.133,753.0,133996.0,134133.0,1.0
33,S2,02:13.955,02:25.518,-178.0,133955.0,145518.0,28.0
34,S1,02:25.952,02:27.631,434.0,145952.0,147631.0,6.0
35,S2,02:27.274,02:39.407,-357.0,147274.0,159407.0,40.0
36,S1,02:39.233,02:40.962,-174.0,159233.0,160962.0,9.0
37,S2,02:40.788,02:42.239,-174.0,160788.0,162239.0,6.0
38,S1,02:42.450,02:43.301,211.0,162450.0,163301.0,4.0
39,S2,02:43.761,02:47.084,460.0,163761.0,167084.0,11.0
40,S1,02:45.882,02:47.487,-1202.0,165882.0,167487.0,8.0
41,S2,02:47.607,03:02.357,120.0,167607.0,182357.0,52.0
42,S1,03:02.405,03:03.641,48.0,182405.0,183641.0,2.0
43,S2,03:03.622,03:03.861,-19.0,183622.0,183861.0,1.0
44,S1,03:03.992,03:18.766,131.0,183992.0,198766.0,57.0
45,S2,03:18.494,03:18.945,-272.0,198494.0,198945.0,3.0
46,S1,03:19.066,03:19.816,121.0,199066.0,199816.0,3.0
47,S2,03:19.648,03:22.596,-168.0,199648.0,202596.0,8.0
48,S1,03:22.814,03:23.093,218.0,202814.0,203093.0,1.0
49,S2,03:23.392,03:26.862,299.0,203392.0,206862.0,10.0
50,S1,03:27.271,03:27.734,409.0,207271.0,207734.0,1.0
51,S2,03:28.141,03:33.941,407.0,208141.0,213941.0,21.0
52,S1,03:34.120,03:36.438,179.0,214120.0,216438.0,8.0
53,S2,03:35.383,03:46.980,-1055.0,215383.0,226980.0,47.0
54,S1,03:47.063,03:47.471,83.0,227063.0,227471.0,2.0
55,S2,03:47.722,04:01.291,251.0,227722.0,241291.0,51.0
56,S1,04:02.200,04:02.739,909.0,242200.0,242739.0,1.0
57,S2,04:02.940,04:07.714,201.0,242940.0,247714.0,14.0
58,S1,04:07.888,04:09.964,174.0,247888.0,249964.0,7.0
59,S2,04:08.117,04:15.256,-1847.0,248117.0,255256.0,27.0
60,S1,04:15.503,04:15.830,247.0,255503.0,255830.0,1.0
61,S2,04:16.102,04:25.628,272.0,256102.0,265628.0,32.0
62,S1,04:25.965,04:27.553,337.0,265965.0,267553.0,4.0
63,S2,04:27.541,04:27.870,-12.0,267541.0,267870.0,2.0
64,S1,04:27.871,04:28.753,1.0,267871.0,268753.0,4.0
65,S2,04:28.902,04:29.265,149.0,268902.0,269265.0,2.0
66,S1,04:29.615,04:29.968,350.0,269615.0,269968.0,1.0
67,S2,04:30.708,04:34.017,740.0,270708.0,274017.0,10.0
68,S1,04:34.358,04:35.660,341.0,274358.0,275660.0,8.0
69,S2,04:35.888,04:36.028,228.0,275888.0,276028.0,1.0
70,S1,04:36.229,04:37.738,201.0,276229.0,277738.0,6.0
71,S2,04:38.209,04:39.611,471.0,278209.0,279611.0,5.0
72,S1,04:39.227,04:41.231,-384.0,279227.0,281231.0,8.0
73,S2,04:41.170,04:41.606,-61.0,281170.0,281606.0,2.0
74,S1,04:42.016,04:42.182,410.0,282016.0,282182.0,1.0
75,S2,04:42.466,04:44.826,284.0,282466.0,284826.0,13.0
76,S1,04:45.005,04:46.385,179.0,285005.0,286385.0,9.0
77,S2,04:46.597,04:56.275,212.0,286597.0,296275.0,34.0
78,S1,04:56.605,04:56.949,330.0,296605.0,296949.0,2.0
79,S2,04:57.360,05:02.773,411.0,297360.0,302773.0,12.0
80,S1,05:02.956,05:09.357,183.0,302956.0,309357.0,30.0
81,S2,05:10.711,05:11.565,1354.0,310711.0,311565.0,5.0
82,S1,05:11.562,05:18.468,-3.0,311562.0,318468.0,28.0
83,S2,05:18.160,05:21.835,-308.0,318160.0,321835.0,10.0
84,S1,05:21.448,05:24.249,-387.0,321448.0,324249.0,11.0
85,S2,05:23.576,05:45.023,-673.0,323576.0,345023.0,64.0
86,S1,05:44.563,05:45.084,-460.0,344563.0,345084.0,3.0
87,S2,05:45.398,05:46.910,314.0,345398.0,346910.0,8.0
88,S1,05:47.175,05:52.526,265.0,347175.0,352526.0,10.0
89,S2,05:52.569,05:53.083,43.0,352569.0,353083.0,2.0
90,S1,05:53.161,05:55.059,78.0,353161.0,355059.0,9.0
91,S2,05:55.083,05:55.704,24.0,355083.0,355704.0,3.0
92,S1,05:55.712,06:00.987,8.0,355712.0,360987.0,17.0
93,S2,06:01.234,06:01.410,247.0,361234.0,361410.0,1.0
94,S1,06:01.527,06:03.229,117.0,361527.0,363229.0,8.0
95,S2,06:03.693,06:03.943,464.0,363693.0,363943.0,1.0
96,S1,06:04.144,06:06.327,201.0,364144.0,366327.0,9.0
97,S2,06:06.979,06:07.414,652.0,366979.0,367414.0,1.0
98,S1,06:09.245,06:11.404,1831.0,369245.0,371404.0,3.0
99,S2,06:11.484,06:11.835,80.0,371484.0,371835.0,1.0
100,S1,06:11.972,06:20.521,137.0,371972.0,380521.0,20.0
101,S2,06:21.516,06:22.112,995.0,381516.0,382112.0,3.0
102,S1,06:22.259,06:22.428,147.0,382259.0,382428.0,1.0
103,S2,06:23.216,06:30.992,788.0,383216.0,390992.0,24.0
104,S1,06:30.210,06:33.021,-782.0,390210.0,393021.0,7.0
105,S2,06:33.450,06:58.201,429.0,393450.0,418201.0,82.0
106,S1,06:58.393,07:00.412,192.0,418393.0,420412.0,3.0
107,S2,07:00.456,07:02.002,44.0,420456.0,422002.0,4.0
108,S1,07:02.182,07:02.999,180.0,422182.0,422999.0,3.0
109,S2,07:03.067,07:26.534,68.0,423067.0,446534.0,76.0
110,S1,07:26.943,07:49.821,409.0,446943.0,469821.0,66.0
111,S2,07:49.800,07:52.113,-21.0,469800.0,472113.0,4.0
112,S1,07:52.617,08:14.324,504.0,472617.0,494324.0,63.0
113,S2,08:13.990,08:14.639,-334.0,493990.0,494639.0,2.0
