turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.010,00:01.270,10.0,10.0,1270.0,1.0
1,S2,00:01.530,00:02.250,260.0,1530.0,2250.0,1.0
2,S1,00:02.665,00:03.603,415.0,2665.0,3603.0,3.0
3,S2,00:04.137,00:08.140,534.0,4137.0,8140.0,11.0
4,S1,00:08.520,00:14.057,380.0,8520.0,14057.0,10.0
5,S2,00:14.933,00:15.387,876.0,14933.0,15387.0,2.0
6,S1,00:16.050,00:32.380,663.0,16050.0,32380.0,42.0
7,S2,00:30.425,00:35.172,-1955.0,30425.0,35172.0,10.0
8,S1,00:32.227,00:35.464,-2945.0,32227.0,35464.0,4.0
9,S2,00:35.506,00:35.788,42.0,35506.0,35788.0,1.0
10,S1,00:36.270,00:42.448,482.0,36270.0,42448.0,14.0
11,S2,00:41.751,00:43.264,-697.0,41751.0,43264.0,3.0
12,S1,00:43.260,00:48.707,-4.0,43260.0,48707.0,11.0
13,S2,00:49.834,00:52.529,1127.0,49834.0,52529.0,13.0
14,S1,00:51.813,00:54.210,-716.0,51813.0,54210.0,7.0
15,S2,00:54.768,01:07.343,558.0,54768.0,67343.0,41.0
16,S1,01:06.659,01:07.080,-684.0,66659.0,67080.0,1.0
17,S2,01:08.393,01:09.523,1313.0,68393.0,69523.0,5.0
18,S1,01:09.452,01:09.736,-71.0,69452.0,69736.0,1.0
19,S2,01:10.883,01:41.517,1147.0,70883.0,101517.0,88.0
20,S1,01:38.526,01:43.002,-2991.0,98526.0,103002.0,9.0
21,S2,01:42.839,02:09.966,-163.0,102839.0,129966.0,80.0
22,S1,02:10.222,02:10.646,256.0,130222.0,130646.0,2.0
23,S2,02:11.332,02:14.706,686.0,131332.0,134706.0,16.0
24,S1,02:15.050,02:16.479,344.0,135050.0,136479.0,5.0
25,S2,02:15.621,02:21.457,-858.0,135621.0,141457.0,16.0
26,S1,02:21.320,02:25.183,-137.0,141320.0,145183.0,10.0
27,S2,02:24.897,02:26.915,-286.0,144897.0,146915.0,8.0
28,S2,02:28.412,02:29.581,1497.0,148412.0,149581.0,5.0
29,S1,02:29.148,02:30.977,-433.0,149148.0,150977.0,1.0
30,S2,02:31.149,02:46.437,172.0,151149.0,166437.0,38.0
31,S1,02:46.139,02:49.215,-298.0,166139.0,169215.0,9.0
32,S2,02:49.972,02:50.218,757.0,169972.0,170218.0,1.0
33,S1,02:50.581,02:52.886,363.0,170581.0,172886.0,6.0
34,S2,02:53.063,03:01.662,177.0,173063.0,181662.0,25.0
35,S1,03:02.189,03:14.306,527.0,182189.0,194306.0,36.0
36,S2,03:14.306,03:15.143,0.0,194306.0,195143.0,4.0
37,S1,03:15.444,03:41.222,301.0,195444.0,221222.0,85.0
38,S2,03:42.412,03:46.407,1190.0,222412.0,226407.0,11.0
39,S1,03:46.359,03:50.981,-48.0,226359.0,230981.0,15.0
40,S2,03:50.064,03:55.919,-917.0,230064.0,235919.0,12.0
41,S1,03:56.192,04:01.104,273.0,236192.0,241104.0,11.0
42,S2,04:02.567,04:03.949,1463.0,242567.0,243949.0,3.0
43,S1,04:04.133,04:08.905,184.0,244133.0,248905.0,11.0
44,S2,04:08.686,04:11.902,-219.0,248686.0,251902.0,7.0
45,S1,04:11.835,04:12.397,-67.0,251835.0,252397.0,1.0
46,S2,04:12.278,04:12.958,-119.0,252278.0,252958.0,2.0
47,S1,04:13.698,04:20.449,740.0,253698.0,260449.0,23.0
48,S2,04:20.506,04:20.832,57.0,260506.0,260832.0,1.0
49,S1,04:21.255,04:22.784,423.0,261255.0,262784.0,6.0
50,S2,04:22.892,04:23.947,108.0,262892.0,263947.0,2.0
51,S2,04:25.244,04:26.116,1297.0,265244.0,266116.0,2.0
52,S1,04:26.336,04:30.742,220.0,266336.0,270742.0,11.0
53,S2,04:31.120,04:31.644,378.0,271120.0,271644.0,1.0
54,S1,04:31.755,04:32.290,111.0,271755.0,272290.0,3.0
55,S2,04:32.583,04:33.939,293.0,272583.0,273939.0,5.0
56,S1,04:35.278,04:35.772,1339.0,275278.0,275772.0,2.0
57,S2,04:35.952,04:42.494,180.0,275952.0,282494.0,17.0
58,S2,04:43.746,04:49.833,1252.0,283746.0,289833.0,9.0
59,S1,04:49.923,04:56.775,90.0,289923.0,296775.0,25.0
60,S2,04:56.145,04:57.387,-630.0,296145.0,297387.0,6.0
61,S1,04:57.573,05:09.357,186.0,297573.0,309357.0,33.0
62,S2,05:10.942,05:11.094,1585.0,310942.0,311094.0,1.0
63,S1,05:11.319,05:17.483,225.0,311319.0,317483.0,21.0
64,S2,05:17.901,05:19.106,418.0,317901.0,319106.0,3.0
65,S1,05:20.033,05:26.214,927.0,320033.0,326214.0,17.0
66,S2,05:26.214,05:30.160,0.0,326214.0,330160.0,13.0
67,S1,05:30.562,05:31.232,402.0,330562.0,331232.0,3.0
68,S2,05:31.370,05:34.111,138.0,331370.0,334111.0,12.0
69,S1,05:34.295,05:44.144,184.0,334295.0,344144.0,41.0
70,S2,05:44.231,05:45.871,87.0,344231.0,345871.0,7.0
71,S1,05:45.867,05:50.327,-4.0,345867.0,350327.0,19.0
72,S2,05:51.691,05:55.750,1364.0,351691.0,355750.0,11.0
73,S1,05:56.427,05:58.148,677.0,356427.0,358148.0,6.0
74,S2,05:58.148,05:58.306,0.0,358148.0,358306.0,1.0
75,S1,05:59.241,06:01.564,935.0,359241.0,361564.0,8.0
76,S2,06:02.120,06:04.716,556.0,362120.0,364716.0,10.0
77,S1,06:04.805,06:13.291,89.0,364805.0,373291.0,28.0
78,S2,06:13.350,06:13.853,59.0,373350.0,373853.0,2.0
79,S1,06:13.686,06:16.259,-167.0,373686.0,376259.0,4.0
80,S2,06:17.992,06:24.285,1733.0,377992.0,384285.0,16.0
81,S1,06:24.646,06:25.472,361.0,384646.0,385472.0,1.0
82,S2,06:25.874,06:27.755,402.0,385874.0,387755.0,5.0
83,S1,06:27.799,06:29.967,44.0,387799.0,389967.0,9.0
84,S2,06:29.043,06:30.652,-924.0,389043.0,390652.0,3.0
85,S1,06:30.097,06:33.877,-555.0,390097.0,393877.0,13.0
86,S2,06:34.447,06:41.966,570.0,394447.0,401966.0,17.0
87,S1,06:42.864,06:44.847,898.0,402864.0,404847.0,11.0
88,S2,06:44.914,06:45.624,67.0,404914.0,405624.0,2.0
89,S2,06:46.466,06:46.656,842.0,406466.0,406656.0,2.0
90,S1,06:46.933,06:48.364,277.0,406933.0,408364.0,7.0
91,S2,06:48.869,06:51.644,505.0,408869.0,411644.0,13.0
92,S1,06:51.874,06:56.277,230.0,411874.0,416277.0,11.0
93,S2,06:55.095,07:01.853,-1182.0,415095.0,421853.0,14.0
94,S1,07:00.904,07:02.221,-949.0,420904.0,422221.0,4.0
95,S2,07:02.313,07:04.113,92.0,422313.0,424113.0,8.0
96,S1,07:03.915,07:04.566,-198.0,423915.0,424566.0,2.0
97,S2,07:04.717,07:10.485,151.0,424717.0,430485.0,20.0
98,S1,07:10.069,07:11.614,-416.0,430069.0,431614.0,4.0
99,S2,07:11.729,07:14.020,115.0,431729.0,434020.0,8.0
100,S1,07:13.118,07:19.999,-902.0,433118.0,439999.0,19.0
101,S2,07:19.242,07:21.419,-757.0,439242.0,441419.0,4.0
102,S1,07:21.611,07:35.473,192.0,441611.0,455473.0,50.0
103,S2,07:36.031,07:36.381,558.0,456031.0,456381.0,1.0
104,S1,07:39.507,07:42.925,3126.0,459507.0,462925.0,13.0
105,S2,07:43.191,07:49.197,266.0,463191.0,469197.0,17.0
106,S1,07:49.456,07:54.135,259.0,469456.0,474135.0,14.0
107,S2,07:53.829,08:00.748,-306.0,473829.0,480748.0,16.0
108,S1,08:01.121,08:03.259,373.0,481121.0,483259.0,4.0
109,S2,08:03.374,08:09.041,115.0,483374.0,489041.0,16.0
110,S1,08:09.203,08:12.193,162.0,489203.0,492193.0,10.0
111,S2,08:12.193,08:14.218,0.0,492193.0,494218.0,8.0
112,S1,08:14.514,08:21.104,296.0,494514.0,501104.0,15.0
113,S2,08:21.813,08:22.716,709.0,501813.0,502716.0,5.0
114,S1,08:23.587,08:36.415,871.0,503587.0,516415.0,38.0
115,S2,08:36.549,08:37.007,134.0,516549.0,517007.0,2.0
116,S1,08:37.050,08:44.390,43.0,517050.0,524390.0,30.0
117,S2,08:44.706,08:46.789,316.0,524706.0,526789.0,8.0
118,S2,08:47.158,08:49.852,369.0,527158.0,529852.0,11.0
119,S1,08:49.852,08:52.979,0.0,529852.0,532979.0,13.0
120,S2,08:53.376,09:01.745,397.0,533376.0,541745.0,24.0
121,S1,09:02.329,09:04.384,584.0,542329.0,544384.0,12.0
122,S2,09:04.514,09:15.557,130.0,544514.0,555557.0,31.0
123,S2,09:15.045,09:15.557,-512.0,555045.0,555557.0,1.0
124,S2,09:16.022,09:19.680,465.0,556022.0,559680.0,15.0
125,S1,09:20.022,09:25.785,342.0,560022.0,565785.0,21.0
126,S2,09:24.971,09:25.249,-814.0,564971.0,565249.0,1.0
127,S1,09:26.807,09:53.013,1558.0,566807.0,593013.0,80.0
128,S2,09:51.350,09:52.519,-1663.0,591350.0,592519.0,2.0
129,S1,09:53.547,09:59.160,1028.0,593547.0,599160.0,19.0
