turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.010,00:04.350,10.0,10.0,4350.0,12.0
1,S2,00:04.381,00:11.160,31.0,4381.0,11160.0,32.0
2,S1,00:11.160,00:11.240,0.0,11160.0,11240.0,1.0
3,S2,00:11.308,00:14.221,68.0,11308.0,14221.0,14.0
4,S1,00:14.281,00:14.291,60.0,14281.0,14291.0,3.0
5,S2,00:14.311,00:15.990,20.0,14311.0,15990.0,2.0
6,S1,00:16.040,00:16.600,50.0,16040.0,16600.0,5.0
7,S2,00:16.770,00:27.180,170.0,16770.0,27180.0,43.0
8,S2,00:27.530,00:27.530,350.0,27530.0,27530.0,6.0
9,S1,00:27.610,00:28.060,80.0,27610.0,28060.0,1.0
10,S2,00:28.350,00:30.485,290.0,28350.0,30485.0,4.0
11,S1,00:30.970,00:31.550,485.0,30970.0,31550.0,6.0
12,S2,00:31.970,00:32.830,420.0,31970.0,32830.0,2.0
13,S1,00:32.382,00:34.086,-448.0,32382.0,34086.0,6.0
14,S2,00:34.042,00:38.488,-44.0,34042.0,38488.0,17.0
15,S1,00:38.520,00:41.321,32.0,38520.0,41321.0,9.0
16,S2,00:40.648,00:41.830,-673.0,40648.0,41830.0,5.0
17,S1,00:42.145,00:45.150,315.0,42145.0,45150.0,12.0
18,S2,00:45.250,00:46.020,100.0,45250.0,46020.0,4.0
19,S1,00:45.829,00:47.475,-191.0,45829.0,47475.0,6.0
20,S2,00:47.036,00:50.020,-439.0,47036.0,50020.0,10.0
21,S1,00:49.062,00:51.111,-958.0,49062.0,51111.0,4.0
22,S2,00:50.322,00:56.781,-789.0,50322.0,56781.0,27.0
23,S1,00:56.832,00:57.845,51.0,56832.0,57845.0,8.0
24,S2,00:58.241,00:58.818,396.0,58241.0,58818.0,2.0
25,S1,00:58.880,00:59.208,62.0,58880.0,59208.0,1.0
26,S2,01:01.197,01:04.326,1989.0,61197.0,64326.0,16.0
