turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:01.100,00:03.340,1100.0,1100.0,3340.0,12.0
1,S2,00:03.920,00:04.724,580.0,3920.0,4724.0,1.0
2,S1,00:05.342,00:06.363,618.0,5342.0,6363.0,5.0
3,S2,00:06.730,00:06.980,367.0,6730.0,6980.0,1.0
4,S1,00:06.540,00:07.460,-440.0,6540.0,7460.0,2.0
5,S2,00:07.801,00:27.691,341.0,7801.0,27691.0,49.0
6,S1,00:28.050,00:28.170,359.0,28050.0,28170.0,3.0
7,S2,00:28.174,00:28.657,4.0,28174.0,28657.0,5.0
8,S1,00:28.202,00:29.252,-455.0,28202.0,29252.0,3.0
9,S2,00:29.316,01:00.500,64.0,29316.0,60500.0,84.0
10,S1,01:01.060,01:01.399,560.0,61060.0,61399.0,1.0
11,S2,01:01.335,01:29.720,-64.0,61335.0,89720.0,78.0
12,S1,01:30.078,01:30.529,358.0,90078.0,90529.0,1.0
13,S2,01:30.035,01:32.110,-494.0,90035.0,92110.0,3.0
14,S1,01:32.151,01:33.035,41.0,92151.0,93035.0,3.0
15,S2,01:33.187,01:35.527,152.0,93187.0,95527.0,7.0
16,S1,01:34.809,01:39.444,-718.0,94809.0,99444.0,17.0
17,S2,01:39.104,01:40.160,-340.0,99104.0,100160.0,1.0
18,S1,01:40.450,01:40.925,290.0,100450.0,100925.0,1.0
19,S2,01:41.188,01:41.793,263.0,101188.0,101793.0,1.0
20,S1,01:41.825,01:42.919,32.0,101825.0,102919.0,8.0
21,S2,01:43.053,01:44.481,134.0,103053.0,104481.0,5.0
22,S1,01:44.685,01:46.841,204.0,104685.0,106841.0,6.0
23,S2,01:47.648,01:51.919,807.0,107648.0,111919.0,5.0
24,S1,01:54.522,01:55.704,2603.0,114522.0,115704.0,2.0
25,S2,01:56.439,01:57.163,735.0,116439.0,117163.0,1.0
26,S1,01:57.355,02:02.279,192.0,117355.0,122279.0,5.0
27,S2,02:03.474,02:06.889,1195.0,123474.0,126889.0,5.0
28,S1,02:06.977,02:08.131,88.0,126977.0,128131.0,3.0
29,S2,02:08.183,02:08.371,52.0,128183.0,128371.0,1.0
30,S1,02:08.316,02:18.811,-55.0,128316.0,138811.0,25.0
31,S2,02:19.527,02:20.170,716.0,139527.0,140170.0,3.0
32,S1,02:20.708,02:21.221,538.0,140708.0,141221.0,1.0
33,S2,02:21.872,02:22.454,651.0,141872.0,142454.0,1.0
34,S1,02:22.681,02:23.021,227.0,142681.0,143021.0,1.0
35,S2,02:23.510,02:23.792,489.0,143510.0,143792.0,1.0
36,S1,02:24.199,02:24.642,407.0,144199.0,144642.0,1.0
37,S2,02:24.667,02:26.026,25.0,144667.0,146026.0,5.0
38,S1,02:26.301,02:33.275,275.0,146301.0,153275.0,26.0
39,S2,02:33.275,02:33.521,0.0,153275.0,153521.0,1.0
40,S1,02:34.022,02:45.187,501.0,154022.0,165187.0,40.0
41,S2,02:45.560,02:45.908,373.0,165560.0,165908.0,1.0
42,S1,02:45.684,02:57.121,-224.0,165684.0,177121.0,38.0
43,S2,02:57.343,02:57.639,222.0,177343.0,177639.0,1.0
44,S1,02:57.581,03:04.194,-58.0,177581.0,184194.0,27.0
45,S2,03:04.552,03:08.505,358.0,184552.0,188505.0,11.0
46,S1,03:08.500,03:09.067,-5.0,188500.0,189067.0,2.0
47,S2,03:09.071,03:11.767,4.0,189071.0,191767.0,10.0
48,S1,03:11.025,03:14.971,-742.0,191025.0,194971.0,9.0
49,S2,03:15.263,03:15.910,292.0,195263.0,195910.0,2.0
50,S1,03:15.362,03:59.112,-548.0,195362.0,239112.0,133.0
51,S2,03:59.350,03:59.610,238.0,239350.0,239610.0,1.0
52,S1,04:00.564,04:28.007,954.0,240564.0,268007.0,108.0
53,S2,04:29.873,04:30.146,1866.0,269873.0,270146.0,1.0
54,S1,04:30.368,04:30.638,222.0,270368.0,270638.0,1.0
55,S2,04:31.083,04:31.967,445.0,271083.0,271967.0,1.0
56,S1,04:31.843,04:44.257,-124.0,271843.0,284257.0,39.0
57,S2,04:44.380,04:45.439,123.0,284380.0,285439.0,6.0
58,S1,04:45.794,05:01.420,355.0,285794.0,301420.0,56.0
59,S2,05:01.027,05:02.639,-393.0,301027.0,302639.0,3.0
60,S1,05:01.485,05:11.489,-1154.0,301485.0,311489.0,36.0
61,S2,05:10.517,05:11.998,-972.0,310517.0,311998.0,3.0
62,S1,05:12.217,05:12.626,219.0,312217.0,312626.0,1.0
63,S2,05:13.430,05:13.792,804.0,313430.0,313792.0,1.0
64,S1,05:14.006,05:14.304,214.0,314006.0,314304.0,1.0
65,S2,05:14.394,05:15.217,90.0,314394.0,315217.0,3.0
66,S1,05:15.381,05:16.859,164.0,315381.0,316859.0,6.0
67,S2,05:15.933,05:17.593,-926.0,315933.0,317593.0,3.0
68,S1,05:17.773,05:41.554,180.0,317773.0,341554.0,70.0
69,S2,05:43.212,05:50.573,1658.0,343212.0,350573.0,14.0
70,S1,05:50.833,05:51.312,260.0,350833.0,351312.0,1.0
71,S2,05:51.473,05:52.366,161.0,351473.0,352366.0,3.0
72,S1,05:52.428,05:52.783,62.0,352428.0,352783.0,2.0
73,S2,05:53.037,05:53.324,254.0,353037.0,353324.0,2.0
74,S1,05:52.820,05:54.905,-504.0,352820.0,354905.0,9.0
75,S2,05:55.812,05:57.960,907.0,355812.0,357960.0,9.0
76,S1,05:56.624,05:58.346,-1336.0,356624.0,358346.0,7.0
77,S2,05:58.598,06:07.255,252.0,358598.0,367255.0,14.0
78,S1,06:07.393,06:07.833,138.0,367393.0,367833.0,1.0
79,S2,06:07.863,06:09.521,30.0,367863.0,369521.0,5.0
80,S1,06:08.311,06:33.541,-1210.0,368311.0,393541.0,72.0
81,S2,06:33.793,06:34.126,252.0,393793.0,394126.0,1.0
82,S1,06:34.901,06:35.083,775.0,394901.0,395083.0,1.0
83,S2,06:36.139,06:36.487,1056.0,396139.0,396487.0,1.0
84,S1,06:36.653,06:42.448,166.0,396653.0,402448.0,11.0
85,S2,06:42.887,06:43.675,439.0,402887.0,403675.0,4.0
86,S1,06:43.774,06:52.874,99.0,403774.0,412874.0,34.0
87,S2,06:53.602,06:54.774,728.0,413602.0,414774.0,5.0
88,S1,06:54.858,07:01.838,84.0,414858.0,421838.0,21.0
89,S2,07:01.858,07:02.907,20.0,421858.0,422907.0,4.0
90,S1,07:02.907,07:07.560,0.0,422907.0,427560.0,19.0
91,S2,07:07.738,07:09.288,178.0,427738.0,429288.0,5.0
92,S1,07:09.682,07:12.746,394.0,429682.0,432746.0,14.0
93,S2,07:13.495,07:14.911,749.0,433495.0,434911.0,5.0
94,S1,07:14.457,07:15.035,-454.0,434457.0,435035.0,5.0
95,S2,07:15.147,07:18.111,112.0,435147.0,438111.0,11.0
96,S1,07:16.275,07:22.658,-1836.0,436275.0,442658.0,17.0
97,S2,07:20.862,07:23.754,-1796.0,440862.0,443754.0,10.0
98,S1,07:24.099,07:31.456,345.0,444099.0,451456.0,39.0
99,S2,07:30.243,07:32.875,-1213.0,450243.0,452875.0,9.0
100,S1,07:32.361,07:36.799,-514.0,452361.0,456799.0,17.0
101,S2,07:37.683,07:38.843,884.0,457683.0,458843.0,6.0
102,S1,07:38.103,07:42.799,-740.0,458103.0,462799.0,14.0
103,S2,07:43.078,07:44.818,279.0,463078.0,464818.0,7.0
104,S1,07:44.989,07:47.784,171.0,464989.0,467784.0,14.0
105,S2,07:47.711,07:57.407,-73.0,467711.0,477407.0,29.0
106,S1,07:56.075,08:07.060,-1332.0,476075.0,487060.0,44.0
107,S2,08:07.861,08:12.053,801.0,487861.0,492053.0,9.0
108,S1,08:11.891,08:12.955,-162.0,491891.0,492955.0,5.0
109,S2,08:13.326,08:20.427,371.0,493326.0,500427.0,22.0
110,S1,08:19.646,08:52.226,-781.0,499646.0,532226.0,109.0
111,S2,08:52.451,08:54.011,225.0,532451.0,534011.0,10.0
112,S1,08:54.267,09:19.009,256.0,534267.0,559009.0,75.0
113,S2,09:19.346,09:20.346,337.0,559346.0,560346.0,5.0
114,S1,09:20.474,09:20.784,128.0,560474.0,560784.0,1.0
115,S2,09:20.858,09:25.697,74.0,560858.0,565697.0,22.0
116,S1,09:26.067,09:27.371,370.0,566067.0,567371.0,4.0
117,S2,09:26.792,09:28.383,-579.0,566792.0,568383.0,5.0
118,S1,09:28.383,09:29.278,0.0,568383.0,569278.0,5.0
119,S2,09:31.077,09:32.414,1799.0,571077.0,572414.0,5.0
120,S1,09:32.626,09:32.895,212.0,572626.0,572895.0,2.0
121,S2,09:33.123,09:33.377,228.0,573123.0,573377.0,1.0
122,S1,09:33.747,09:40.642,370.0,573747.0,580642.0,29.0
123,S2,09:41.137,09:41.433,495.0,581137.0,581433.0,1.0
124,S1,09:41.601,09:41.858,168.0,581601.0,581858.0,1.0
125,S2,09:41.935,09:44.680,77.0,581935.0,584680.0,13.0
126,S1,09:44.732,09:46.335,52.0,584732.0,586335.0,8.0
