turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.333,00:01.020,333.0,333.0,1020.0,4.0
1,S2,00:01.140,00:02.290,120.0,1140.0,2290.0,3.0
2,S1,00:03.680,00:06.580,1390.0,3680.0,6580.0,6.0
3,S2,00:06.870,00:07.990,290.0,6870.0,7990.0,1.0
4,S1,00:08.422,00:09.011,432.0,8422.0,9011.0,2.0
5,S2,00:09.367,00:09.915,356.0,9367.0,9915.0,2.0
6,S1,00:10.606,00:11.030,691.0,10606.0,11030.0,9.0
7,S2,00:11.310,00:13.888,280.0,11310.0,13888.0,10.0
8,S1,00:16.421,00:17.388,2533.0,16421.0,17388.0,6.0
9,S2,00:17.780,00:19.531,392.0,17780.0,19531.0,7.0
10,S1,00:18.624,00:19.257,-907.0,18624.0,19257.0,5.0
11,S2,00:19.372,00:27.420,115.0,19372.0,27420.0,38.0
12,S1,00:27.954,00:30.305,534.0,27954.0,30305.0,10.0
13,S2,00:32.821,00:33.142,2516.0,32821.0,33142.0,1.0
14,S1,00:33.146,00:37.112,4.0,33146.0,37112.0,15.0
15,S2,00:37.925,00:38.439,813.0,37925.0,38439.0,1.0
16,S1,00:36.644,00:37.423,-1795.0,36644.0,37423.0,6.0
17,S2,00:37.606,00:39.463,183.0,37606.0,39463.0,9.0
18,S1,00:39.313,00:42.955,-150.0,39313.0,42955.0,18.0
19,S2,00:43.399,00:43.522,444.0,43399.0,43522.0,1.0
20,S1,00:43.704,00:46.728,182.0,43704.0,46728.0,15.0
21,S2,00:46.820,00:48.408,92.0,46820.0,48408.0,8.0
22,S1,00:48.707,00:50.302,299.0,48707.0,50302.0,7.0
23,S2,00:54.925,00:55.056,4623.0,54925.0,55056.0,1.0
24,S1,00:55.510,00:55.568,454.0,55510.0,55568.0,1.0
25,S2,00:56.647,00:58.320,1079.0,56647.0,58320.0,5.0
26,S1,00:58.665,01:06.454,345.0,58665.0,66454.0,24.0
27,S2,01:06.611,01:07.131,157.0,66611.0,67131.0,3.0
28,S1,01:07.402,01:08.057,271.0,67402.0,68057.0,3.0
29,S2,01:08.742,01:09.845,685.0,68742.0,69845.0,4.0
30,S1,01:10.235,01:11.852,390.0,70235.0,71852.0,4.0
31,S2,01:11.858,01:12.285,6.0,71858.0,72285.0,3.0
32,S1,01:12.432,01:15.938,147.0,72432.0,75938.0,12.0
33,S2,01:15.652,01:16.315,-286.0,75652.0,76315.0,2.0
34,S1,01:16.637,01:22.263,322.0,76637.0,82263.0,19.0
35,S2,01:22.907,01:23.112,644.0,82907.0,83112.0,1.0
36,S1,01:23.481,01:24.735,369.0,83481.0,84735.0,5.0
37,S2,01:24.498,01:25.800,-237.0,84498.0,85800.0,7.0
38,S1,01:25.554,01:26.481,-246.0,85554.0,86481.0,3.0
39,S2,01:26.747,01:27.962,266.0,86747.0,87962.0,5.0
40,S1,01:28.041,01:28.259,79.0,88041.0,88259.0,1.0
41,S2,01:28.267,01:29.734,8.0,88267.0,89734.0,6.0
42,S1,01:29.978,01:33.148,244.0,89978.0,93148.0,8.0
43,S2,01:33.377,01:33.592,229.0,93377.0,93592.0,1.0
44,S1,01:33.877,01:44.839,285.0,93877.0,104839.0,23.0
45,S2,01:44.917,01:45.220,78.0,104917.0,105220.0,1.0
46,S1,01:46.022,02:00.934,802.0,106022.0,120934.0,53.0
47,S2,02:01.240,02:01.917,306.0,121240.0,121917.0,3.0
48,S1,02:02.434,02:03.014,517.0,122434.0,123014.0,4.0
49,S2,02:03.336,02:10.377,322.0,123336.0,130377.0,35.0
50,S1,02:10.622,02:10.844,245.0,130622.0,130844.0,1.0
51,S2,02:11.258,02:16.303,414.0,131258.0,136303.0,24.0
52,S1,02:16.449,02:18.119,146.0,136449.0,138119.0,9.0
53,S2,02:17.862,02:28.629,-257.0,137862.0,148629.0,45.0
54,S1,02:28.533,02:29.710,-96.0,148533.0,149710.0,9.0
55,S2,02:29.823,02:58.890,113.0,149823.0,178890.0,100.0
56,S1,02:59.110,03:00.846,220.0,179110.0,180846.0,10.0
57,S2,03:01.043,03:10.953,197.0,181043.0,190953.0,12.0
58,S1,03:11.473,03:12.659,520.0,191473.0,192659.0,5.0
59,S2,03:13.998,03:28.143,1339.0,193998.0,208143.0,59.0
60,S1,03:28.444,03:29.283,301.0,208444.0,209283.0,9.0
61,S2,03:29.822,03:30.018,539.0,209822.0,210018.0,1.0
62,S1,03:30.301,03:31.464,283.0,210301.0,211464.0,9.0
63,S2,03:31.567,03:31.649,103.0,211567.0,211649.0,1.0
64,S1,03:32.300,03:40.578,651.0,212300.0,220578.0,28.0
65,S2,03:40.861,03:42.657,283.0,220861.0,222657.0,6.0
66,S1,03:41.554,03:43.796,-1103.0,221554.0,223796.0,9.0
67,S2,03:44.636,04:00.488,840.0,224636.0,240488.0,52.0
68,S1,04:00.554,04:02.574,66.0,240554.0,242574.0,12.0
69,S2,04:02.087,04:02.449,-487.0,242087.0,242449.0,3.0
70,S1,04:02.846,04:04.103,397.0,242846.0,244103.0,5.0
71,S2,04:04.579,04:05.773,476.0,244579.0,245773.0,4.0
72,S1,04:05.325,04:08.227,-448.0,245325.0,248227.0,13.0
73,S2,04:08.550,04:08.861,323.0,248550.0,248861.0,3.0
