turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:01.120,00:02.817,1120.0,1120.0,2817.0,4.0
1,S2,00:03.829,00:06.933,1012.0,3829.0,6933.0,19.0
2,S1,00:08.250,00:09.680,1317.0,8250.0,9680.0,9.0
3,S2,00:09.720,00:12.040,40.0,9720.0,12040.0,7.0
4,S1,00:13.124,00:23.960,1084.0,13124.0,23960.0,35.0
5,S2,00:24.483,00:24.760,523.0,24483.0,24760.0,1.0
6,S1,00:25.483,00:27.150,723.0,25483.0,27150.0,12.0
7,S2,00:27.540,00:27.631,390.0,27540.0,27631.0,7.0
8,S1,00:27.215,00:28.334,-416.0,27215.0,28334.0,4.0
9,S2,00:28.336,00:28.999,2.0,28336.0,28999.0,4.0
10,S1,00:29.366,00:31.918,367.0,29366.0,31918.0,18.0
11,S2,00:32.374,00:32.523,456.0,32374.0,32523.0,1.0
12,S1,00:32.722,00:50.882,199.0,32722.0,50882.0,67.0
13,S2,00:51.135,00:51.635,253.0,51135.0,51635.0,2.0
14,S1,00:51.780,00:56.173,145.0,51780.0,56173.0,12.0
15,S2,00:56.800,00:58.540,627.0,56800.0,58540.0,5.0
16,S1,00:58.300,01:02.166,-240.0,58300.0,62166.0,16.0
17,S2,01:02.280,01:02.654,114.0,62280.0,62654.0,2.0
18,S1,01:04.494,01:18.750,1840.0,64494.0,78750.0,51.0
19,S2,01:19.056,01:21.239,306.0,79056.0,81239.0,12.0
20,S1,01:21.334,01:21.630,95.0,81334.0,81630.0,1.0
21,S2,01:21.574,01:23.009,-56.0,81574.0,83009.0,6.0
22,S1,01:23.009,01:31.823,0.0,83009.0,91823.0,31.0
23,S2,01:32.650,01:33.175,827.0,92650.0,93175.0,2.0
24,S1,01:32.744,01:33.423,-431.0,92744.0,93423.0,4.0
25,S2,01:33.976,01:34.593,553.0,93976.0,94593.0,3.0
26,S1,01:34.732,01:46.316,139.0,94732.0,106316.0,40.0
27,S2,01:47.388,01:48.002,1072.0,107388.0,108002.0,3.0
28,S1,01:48.375,01:49.254,373.0,108375.0,109254.0,5.0
29,S2,01:50.564,01:54.533,1310.0,110564.0,114533.0,11.0
30,S1,01:54.744,01:57.259,211.0,114744.0,117259.0,10.0
31,S2,01:58.587,01:59.788,1328.0,118587.0,119788.0,7.0
32,S1,02:00.363,02:01.469,575.0,120363.0,121469.0,6.0
33,S2,02:02.132,02:02.569,663.0,122132.0,122569.0,2.0
34,S1,02:02.702,02:12.315,133.0,122702.0,132315.0,33.0
35,S2,02:13.514,02:19.705,1199.0,133514.0,139705.0,19.0
36,S1,02:20.326,02:25.158,621.0,140326.0,145158.0,21.0
37,S2,02:26.221,02:31.297,1063.0,146221.0,151297.0,18.0
38,S1,02:31.297,02:31.971,0.0,151297.0,151971.0,3.0
39,S2,02:31.909,02:33.863,-62.0,151909.0,153863.0,7.0
40,S1,02:34.382,02:36.826,519.0,154382.0,156826.0,10.0
41,S2,02:36.822,02:41.941,-4.0,156822.0,161941.0,20.0
42,S1,02:41.147,02:42.216,-794.0,161147.0,162216.0,6.0
43,S2,02:42.258,02:44.027,42.0,162258.0,164027.0,6.0
44,S1,02:44.888,02:49.526,861.0,164888.0,169526.0,15.0
45,S2,02:48.851,02:51.802,-675.0,168851.0,171802.0,13.0
46,S1,02:51.802,02:51.937,0.0,171802.0,171937.0,1.0
47,S2,02:52.846,02:54.732,909.0,172846.0,174732.0,12.0
48,S1,02:54.929,02:57.051,197.0,174929.0,177051.0,8.0
49,S2,02:57.080,03:05.385,29.0,177080.0,185385.0,21.0
50,S1,03:05.481,03:06.221,96.0,185481.0,186221.0,4.0
51,S2,03:06.664,03:07.818,443.0,186664.0,187818.0,2.0
52,S1,03:08.111,03:11.251,293.0,188111.0,191251.0,14.0
53,S2,03:10.849,03:11.251,-402.0,190849.0,191251.0,2.0
54,S1,03:11.946,03:15.428,695.0,191946.0,195428.0,14.0
55,S2,03:15.887,03:22.055,459.0,195887.0,202055.0,18.0
56,S1,03:23.085,03:24.172,1030.0,203085.0,204172.0,4.0
57,S2,03:25.068,03:30.876,896.0,205068.0,210876.0,14.0
58,S1,03:31.099,03:31.858,223.0,211099.0,211858.0,3.0
59,S2,03:32.604,03:32.808,746.0,212604.0,212808.0,1.0
60,S1,03:33.156,03:35.566,348.0,213156.0,215566.0,3.0
61,S2,03:34.201,03:40.826,-1365.0,214201.0,220826.0,17.0
62,S1,03:41.128,03:42.063,302.0,221128.0,222063.0,6.0
63,S2,03:42.287,03:44.252,224.0,222287.0,224252.0,7.0
64,S1,03:43.666,03:48.073,-586.0,223666.0,228073.0,14.0
65,S2,03:47.991,03:58.111,-82.0,227991.0,238111.0,29.0
66,S1,03:58.198,03:59.492,87.0,238198.0,239492.0,6.0
67,S2,03:59.370,04:00.662,-122.0,239370.0,240662.0,7.0
68,S1,04:00.668,04:02.433,6.0,240668.0,242433.0,7.0
69,S2,04:01.776,04:04.256,-657.0,241776.0,244256.0,8.0
70,S1,04:03.540,04:06.425,-716.0,243540.0,246425.0,16.0
71,S2,04:06.129,04:07.760,-296.0,246129.0,247760.0,7.0
72,S1,04:09.113,04:09.635,1353.0,249113.0,249635.0,2.0
73,S2,04:10.224,04:12.142,589.0,250224.0,252142.0,10.0
74,S1,04:11.302,04:14.263,-840.0,251302.0,254263.0,13.0
75,S2,04:14.468,04:15.625,205.0,254468.0,255625.0,4.0
76,S1,04:14.931,04:18.089,-694.0,254931.0,258089.0,16.0
77,S2,04:18.849,04:20.029,760.0,258849.0,260029.0,5.0
78,S1,04:20.050,04:20.670,21.0,260050.0,260670.0,5.0
79,S2,04:21.352,04:26.484,682.0,261352.0,266484.0,15.0
80,S1,04:26.375,04:27.554,-109.0,266375.0,267554.0,4.0
81,S2,04:27.701,04:28.246,147.0,267701.0,268246.0,3.0
82,S1,04:28.486,04:30.326,240.0,268486.0,270326.0,7.0
83,S2,04:30.572,04:31.219,246.0,270572.0,271219.0,5.0
84,S1,04:30.553,04:32.283,-666.0,270553.0,272283.0,13.0
