turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.506,0.0,0.0,1506.0,3.0
1,S2,00:01.725,00:02.360,219.0,1725.0,2360.0,3.0
2,S1,00:02.307,00:05.993,-53.0,2307.0,5993.0,15.0
3,S2,00:06.027,00:06.375,34.0,6027.0,6375.0,1.0
4,S1,00:06.613,00:10.743,238.0,6613.0,10743.0,20.0
5,S2,00:10.939,00:12.208,196.0,10939.0,12208.0,6.0
6,S1,00:12.218,00:17.401,10.0,12218.0,17401.0,25.0
7,S2,00:17.432,00:18.969,31.0,17432.0,18969.0,5.0
8,S1,00:18.590,00:21.463,-379.0,18590.0,21463.0,13.0
9,S1,00:22.540,00:24.190,1077.0,22540.0,24190.0,6.0
10,S2,00:25.120,00:25.210,930.0,25120.0,25210.0,1.0
11,S1,00:26.542,00:29.093,1332.0,26542.0,29093.0,11.0
12,S2,00:29.181,00:29.543,88.0,29181.0,29543.0,1.0
13,S1,00:29.685,00:29.930,142.0,29685.0,29930.0,1.0
14,S2,00:30.256,00:32.023,326.0,30256.0,32023.0,7.0
15,S1,00:31.820,00:32.681,-203.0,31820.0,32681.0,4.0
16,S2,00:32.632,00:32.984,-49.0,32632.0,32984.0,1.0
17,S1,00:32.985,00:40.480,1.0,32985.0,40480.0,34.0
18,S2,00:40.213,00:41.226,-267.0,40213.0,41226.0,2.0
19,S1,00:41.468,00:48.691,242.0,41468.0,48691.0,26.0
20,S2,00:48.668,00:49.371,-23.0,48668.0,49371.0,2.0
21,S1,00:49.009,01:02.039,-362.0,49009.0,62039.0,45.0
22,S2,01:02.296,01:06.423,257.0,62296.0,66423.0,14.0
23,S1,01:06.192,01:10.044,-231.0,66192.0,70044.0,14.0
24,S2,01:09.245,01:10.533,-799.0,69245.0,70533.0,4.0
25,S1,01:10.466,01:30.173,-67.0,70466.0,90173.0,63.0
26,S2,01:30.844,01:33.049,671.0,90844.0,93049.0,9.0
27,S1,01:32.315,01:45.677,-734.0,92315.0,105677.0,49.0
28,S2,01:45.188,01:49.428,-489.0,105188.0,109428.0,19.0
29,S1,01:49.553,02:00.183,125.0,109553.0,120183.0,45.0
30,S2,02:00.744,02:06.689,561.0,120744.0,126689.0,21.0
31,S1,02:06.038,02:07.133,-651.0,126038.0,127133.0,2.0
32,S2,02:07.358,02:36.654,225.0,127358.0,156654.0,93.0
33,S1,02:36.660,02:36.726,6.0,156660.0,156726.0,1.0
