turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:05.809,0.0,0.0,5809.0,25.0
1,S2,00:05.786,00:06.513,-23.0,5786.0,6513.0,1.0
2,S1,00:06.800,00:07.177,287.0,6800.0,7177.0,2.0
3,S2,00:07.053,00:09.260,-124.0,7053.0,9260.0,5.0
4,S1,00:08.442,00:15.726,-818.0,8442.0,15726.0,34.0
5,S2,00:13.784,00:16.112,-1942.0,13784.0,16112.0,4.0
6,S1,00:16.112,00:19.320,0.0,16112.0,19320.0,16.0
7,S2,00:19.336,00:19.918,16.0,19336.0,19918.0,1.0
8,S1,00:19.754,00:21.992,-164.0,19754.0,21992.0,12.0
9,S2,00:21.214,00:22.989,-778.0,21214.0,22989.0,9.0
10,S1,00:23.338,00:25.169,349.0,23338.0,25169.0,11.0
11,S2,00:25.382,00:27.326,213.0,25382.0,27326.0,10.0
12,S1,00:27.860,00:41.747,534.0,27860.0,41747.0,60.0
13,S2,00:42.142,00:43.668,395.0,42142.0,43668.0,4.0
14,S1,00:42.643,00:44.130,-1025.0,42643.0,44130.0,2.0
15,S2,00:44.244,00:47.248,114.0,44244.0,47248.0,8.0
16,S1,00:47.369,00:52.052,121.0,47369.0,52052.0,14.0
17,S2,00:51.273,00:52.285,-779.0,51273.0,52285.0,2.0
18,S1,00:52.729,00:53.167,444.0,52729.0,53167.0,1.0
19,S2,00:53.261,00:58.131,94.0,53261.0,58131.0,14.0
20,S1,00:57.735,00:58.257,-396.0,57735.0,58257.0,1.0
21,S2,00:58.345,00:59.656,88.0,58345.0,59656.0,6.0
22,S1,00:59.480,01:02.410,-176.0,59480.0,62410.0,7.0
23,S2,01:00.887,01:03.351,-1523.0,60887.0,63351.0,7.0
24,S1,01:05.042,01:05.838,1691.0,65042.0,65838.0,5.0
25,S2,01:05.998,01:18.965,160.0,65998.0,78965.0,41.0
26,S1,01:18.149,01:22.039,-816.0,78149.0,82039.0,19.0
27,S2,01:22.014,01:31.979,-25.0,82014.0,91979.0,35.0
28,S1,01:32.218,01:33.380,239.0,92218.0,93380.0,4.0
29,S2,01:33.259,01:39.090,-121.0,93259.0,99090.0,25.0
30,S1,01:38.113,01:39.417,-977.0,98113.0,99417.0,8.0
31,S2,01:40.793,01:41.254,1376.0,100793.0,101254.0,2.0
32,S1,01:41.435,01:44.561,181.0,101435.0,104561.0,19.0
33,S2,01:44.659,01:48.767,98.0,104659.0,108767.0,13.0
34,S1,01:48.953,01:49.240,186.0,108953.0,109240.0,1.0
35,S2,01:49.269,01:53.428,29.0,109269.0,113428.0,19.0
36,S1,01:53.512,01:53.981,84.0,113512.0,113981.0,2.0
37,S2,01:54.073,02:00.267,92.0,114073.0,120267.0,32.0
38,S1,02:00.208,02:00.917,-59.0,120208.0,120917.0,1.0
39,S2,02:01.020,02:02.558,103.0,121020.0,122558.0,5.0
40,S1,02:02.581,02:03.322,23.0,122581.0,123322.0,2.0
41,S2,02:03.187,02:06.309,-135.0,123187.0,126309.0,13.0
42,S1,02:06.452,02:17.531,143.0,126452.0,137531.0,39.0
43,S2,02:17.205,02:18.219,-326.0,137205.0,138219.0,3.0
44,S1,02:18.001,02:29.306,-218.0,138001.0,149306.0,42.0
45,S2,02:27.713,02:28.576,-1593.0,147713.0,148576.0,2.0
46,S1,02:29.449,02:50.950,873.0,149449.0,170950.0,76.0
47,S2,02:50.303,02:51.484,-647.0,170303.0,171484.0,6.0
48,S1,02:51.370,03:01.304,-114.0,171370.0,181304.0,35.0
49,S2,03:00.991,03:02.243,-313.0,180991.0,182243.0,3.0
50,S1,03:02.134,03:06.657,-109.0,182134.0,186657.0,9.0
51,S2,03:06.594,03:10.901,-63.0,186594.0,190901.0,15.0
52,S1,03:09.955,03:13.746,-946.0,189955.0,193746.0,14.0
53,S2,03:13.198,03:18.084,-548.0,193198.0,198084.0,16.0
54,S1,03:17.050,03:23.511,-1034.0,197050.0,203511.0,27.0
55,S2,03:23.581,03:23.836,70.0,203581.0,203836.0,1.0
56,S1,03:23.928,03:24.438,92.0,203928.0,204438.0,3.0
57,S2,03:24.633,03:26.763,195.0,204633.0,206763.0,11.0
58,S1,03:26.903,03:29.220,140.0,206903.0,209220.0,8.0
59,S2,03:27.235,03:32.676,-1985.0,207235.0,212676.0,18.0
60,S1,03:33.312,03:37.450,636.0,213312.0,217450.0,4.0
61,S2,03:37.335,03:40.163,-115.0,217335.0,220163.0,12.0
62,S1,03:40.401,04:06.871,238.0,220401.0,246871.0,93.0
63,S2,04:06.053,04:07.694,-818.0,246053.0,247694.0,3.0
64,S1,04:07.496,04:09.655,-198.0,247496.0,249655.0,5.0
65,S2,04:08.565,04:11.699,-1090.0,248565.0,251699.0,12.0
66,S1,04:11.400,04:12.827,-299.0,251400.0,252827.0,7.0
67,S2,04:12.953,04:13.858,126.0,252953.0,253858.0,2.0
68,S1,04:13.865,04:14.391,7.0,253865.0,254391.0,3.0
69,S2,04:14.398,04:15.452,7.0,254398.0,255452.0,5.0
70,S1,04:15.026,04:28.162,-426.0,255026.0,268162.0,34.0
71,S2,04:28.156,04:28.934,-6.0,268156.0,268934.0,4.0
72,S1,04:29.084,04:34.376,150.0,269084.0,274376.0,23.0
73,S2,04:34.443,04:35.124,67.0,274443.0,275124.0,3.0
74,S1,04:34.580,04:36.987,-544.0,274580.0,276987.0,11.0
75,S2,04:37.094,04:41.072,107.0,277094.0,281072.0,10.0
76,S1,04:40.432,04:49.028,-640.0,280432.0,289028.0,34.0
77,S2,04:47.283,04:51.771,-1745.0,287283.0,291771.0,5.0
78,S1,04:49.864,04:52.889,-1907.0,289864.0,292889.0,13.0
79,S2,04:53.562,05:05.561,673.0,293562.0,305561.0,47.0
