turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.452,00:01.851,452.0,452.0,1851.0,4.0
1,S2,00:02.560,00:04.920,709.0,2560.0,4920.0,4.0
2,S1,00:03.180,00:06.417,-1740.0,3180.0,6417.0,8.0
3,S2,00:07.626,00:09.443,1209.0,7626.0,9443.0,6.0
4,S1,00:10.110,00:15.301,667.0,10110.0,15301.0,15.0
5,S2,00:15.195,00:16.050,-106.0,15195.0,16050.0,5.0
6,S1,00:17.100,00:19.320,1050.0,17100.0,19320.0,1.0
7,S2,00:17.600,00:17.951,-1720.0,17600.0,17951.0,1.0
8,S1,00:18.426,00:24.360,475.0,18426.0,24360.0,25.0
9,S2,00:25.041,00:25.606,681.0,25041.0,25606.0,2.0
10,S1,00:26.202,00:38.296,596.0,26202.0,38296.0,40.0
11,S2,00:39.127,00:39.342,831.0,39127.0,39342.0,1.0
12,S1,00:39.565,00:43.647,223.0,39565.0,43647.0,15.0
13,S2,00:43.647,00:44.705,0.0,43647.0,44705.0,7.0
14,S1,00:44.637,00:56.303,-68.0,44637.0,56303.0,38.0
15,S2,00:56.069,00:57.672,-234.0,56069.0,57672.0,6.0
16,S1,00:58.619,01:04.525,947.0,58619.0,64525.0,22.0
17,S2,01:04.213,01:04.760,-312.0,64213.0,64760.0,3.0
18,S1,01:05.179,01:09.322,419.0,65179.0,69322.0,5.0
19,S2,01:09.231,01:11.362,-91.0,69231.0,71362.0,8.0
20,S1,01:11.815,01:12.136,453.0,71815.0,72136.0,1.0
21,S2,01:13.059,01:13.618,923.0,73059.0,73618.0,4.0
22,S1,01:13.810,01:17.057,192.0,73810.0,77057.0,10.0
23,S2,01:17.806,01:19.564,749.0,77806.0,79564.0,10.0
24,S1,01:19.713,01:20.023,149.0,79713.0,80023.0,2.0
25,S2,01:20.707,01:21.434,684.0,80707.0,81434.0,2.0
26,S1,01:21.859,01:23.038,425.0,81859.0,83038.0,5.0
27,S2,01:23.193,01:25.766,155.0,83193.0,85766.0,11.0
28,S1,01:25.430,01:29.718,-336.0,85430.0,89718.0,15.0
29,S2,01:29.634,01:30.638,-84.0,89634.0,90638.0,5.0
30,S1,01:30.568,01:31.115,-70.0,90568.0,91115.0,2.0
31,S2,01:31.362,01:31.770,247.0,91362.0,91770.0,3.0
32,S1,01:31.808,01:32.575,38.0,91808.0,92575.0,4.0
33,S2,01:32.966,01:41.335,391.0,92966.0,101335.0,29.0
34,S1,01:41.265,01:41.581,-70.0,101265.0,101581.0,1.0
35,S2,01:42.173,01:42.558,592.0,102173.0,102558.0,3.0
36,S1,01:42.490,01:43.321,-68.0,102490.0,103321.0,5.0
37,S2,01:43.534,01:45.829,213.0,103534.0,105829.0,14.0
38,S1,01:45.945,01:50.697,116.0,105945.0,110697.0,16.0
39,S2,01:50.236,01:51.602,-461.0,110236.0,111602.0,7.0
40,S1,01:51.602,01:56.245,0.0,111602.0,116245.0,12.0
41,S2,01:56.107,01:56.688,-138.0,116107.0,116688.0,2.0
42,S1,01:56.688,01:57.166,0.0,116688.0,117166.0,2.0
43,S2,01:57.155,01:58.070,-11.0,117155.0,118070.0,7.0
44,S1,01:58.200,02:01.547,130.0,118200.0,121547.0,10.0
45,S2,02:01.890,02:02.127,343.0,121890.0,122127.0,1.0
46,S1,02:02.260,02:07.358,133.0,122260.0,127358.0,17.0
47,S2,02:07.499,02:07.731,141.0,127499.0,127731.0,1.0
48,S1,02:07.867,02:21.710,136.0,127867.0,141710.0,41.0
49,S2,02:21.912,02:25.834,202.0,141912.0,145834.0,12.0
50,S1,02:26.292,02:27.552,458.0,146292.0,147552.0,4.0
51,S2,02:27.837,02:33.119,285.0,147837.0,153119.0,21.0
52,S1,02:33.550,02:35.580,431.0,153550.0,155580.0,5.0
53,S2,02:35.754,02:46.579,174.0,155754.0,166579.0,41.0
54,S1,02:47.970,02:51.002,1391.0,167970.0,171002.0,13.0
55,S2,02:51.107,02:53.060,105.0,171107.0,173060.0,8.0
56,S1,02:52.960,02:54.369,-100.0,172960.0,174369.0,4.0
57,S2,02:54.823,03:08.246,454.0,174823.0,188246.0,44.0
58,S1,03:08.396,03:19.291,150.0,188396.0,199291.0,39.0
59,S1,03:19.995,03:24.432,704.0,199995.0,204432.0,14.0
60,S2,03:23.844,03:25.442,-588.0,203844.0,205442.0,5.0
61,S1,03:26.952,03:35.123,1510.0,206952.0,215123.0,30.0
62,S2,03:35.338,03:35.473,215.0,215338.0,215473.0,1.0
63,S1,03:37.406,03:39.934,1933.0,217406.0,219934.0,10.0
64,S2,03:40.352,03:42.030,418.0,220352.0,222030.0,10.0
65,S1,03:42.172,03:42.527,142.0,222172.0,222527.0,1.0
66,S2,03:43.143,03:46.771,616.0,223143.0,226771.0,12.0
67,S1,03:46.834,03:48.297,63.0,226834.0,228297.0,3.0
68,S2,03:48.776,03:57.998,479.0,228776.0,237998.0,39.0
69,S1,03:58.687,04:01.906,689.0,238687.0,241906.0,12.0
70,S2,04:01.754,04:02.314,-152.0,241754.0,242314.0,3.0
71,S1,04:02.544,04:05.062,230.0,242544.0,245062.0,8.0
72,S2,04:05.135,04:10.732,73.0,245135.0,250732.0,25.0
73,S1,04:10.725,04:11.200,-7.0,250725.0,251200.0,1.0
74,S2,04:10.815,04:11.517,-385.0,250815.0,251517.0,5.0
75,S1,04:12.315,04:17.919,798.0,252315.0,257919.0,13.0
76,S2,04:18.035,04:21.389,116.0,258035.0,261389.0,15.0
77,S1,04:21.389,04:27.347,0.0,261389.0,267347.0,17.0
78,S2,04:27.347,04:34.036,0.0,267347.0,274036.0,21.0
79,S1,04:33.838,04:38.495,-198.0,273838.0,278495.0,16.0
80,S2,04:39.082,04:43.995,587.0,279082.0,283995.0,25.0
81,S1,04:44.417,04:44.646,422.0,284417.0,284646.0,1.0
82,S2,04:45.133,04:48.319,487.0,285133.0,288319.0,15.0
83,S1,04:48.619,04:50.879,300.0,288619.0,290879.0,9.0
84,S2,04:51.322,05:03.223,443.0,291322.0,303223.0,40.0
85,S1,05:03.456,05:03.577,233.0,303456.0,303577.0,1.0
86,S2,05:03.467,05:04.885,-110.0,303467.0,304885.0,7.0
87,S1,05:04.684,05:13.429,-201.0,304684.0,313429.0,26.0
88,S2,05:14.266,05:15.467,837.0,314266.0,315467.0,6.0
89,S1,05:15.248,05:16.755,-219.0,315248.0,316755.0,5.0
90,S2,05:16.841,05:17.357,86.0,316841.0,317357.0,2.0
