turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.151,00:00.858,151.0,151.0,858.0,2.0
1,S2,00:01.280,00:02.746,422.0,1280.0,2746.0,13.0
2,S1,00:03.026,00:06.450,280.0,3026.0,6450.0,10.0
3,S2,00:06.570,00:08.920,120.0,6570.0,8920.0,10.0
4,S1,00:09.080,00:13.448,160.0,9080.0,13448.0,20.0
5,S2,00:13.313,00:13.957,-135.0,13313.0,13957.0,3.0
6,S1,00:15.580,00:17.030,1623.0,15580.0,17030.0,9.0
7,S2,00:17.030,00:17.600,0.0,17030.0,17600.0,2.0
8,S1,00:17.942,00:26.180,342.0,17942.0,26180.0,20.0
9,S2,00:23.754,00:27.028,-2426.0,23754.0,27028.0,10.0
10,S1,00:28.348,00:31.771,1320.0,28348.0,31771.0,13.0
11,S2,00:32.481,00:44.206,710.0,32481.0,44206.0,42.0
12,S1,00:44.255,00:49.093,49.0,44255.0,49093.0,18.0
13,S2,00:49.179,00:56.857,86.0,49179.0,56857.0,25.0
14,S1,00:56.915,00:57.219,58.0,56915.0,57219.0,1.0
15,S2,00:57.367,01:02.997,148.0,57367.0,62997.0,14.0
16,S1,01:03.419,01:10.478,422.0,63419.0,70478.0,21.0
17,S2,01:10.060,01:11.135,-418.0,70060.0,71135.0,5.0
18,S1,01:11.447,01:15.070,312.0,71447.0,75070.0,8.0
19,S2,01:15.376,01:15.771,306.0,75376.0,75771.0,3.0
20,S1,01:15.665,01:18.109,-106.0,75665.0,78109.0,12.0
21,S2,01:18.155,01:18.313,46.0,78155.0,78313.0,1.0
22,S1,01:18.571,01:22.519,258.0,78571.0,82519.0,12.0
23,S2,01:22.460,01:23.470,-59.0,82460.0,83470.0,1.0
24,S1,01:23.157,01:25.899,-313.0,83157.0,85899.0,8.0
25,S2,01:25.899,01:31.313,0.0,85899.0,91313.0,20.0
26,S1,01:32.322,01:33.326,1009.0,92322.0,93326.0,4.0
27,S2,01:34.174,01:47.640,848.0,94174.0,107640.0,38.0
28,S1,01:48.497,01:59.312,857.0,108497.0,119312.0,39.0
29,S2,01:59.659,02:00.500,347.0,119659.0,120500.0,6.0
30,S1,02:02.092,02:08.799,1592.0,122092.0,128799.0,18.0
31,S2,02:09.137,02:11.805,338.0,129137.0,131805.0,9.0
32,S1,02:11.924,02:25.254,119.0,131924.0,145254.0,43.0
33,S2,02:25.536,02:32.828,282.0,145536.0,152828.0,31.0
34,S1,02:33.417,02:34.259,589.0,153417.0,154259.0,2.0
35,S2,02:34.919,02:37.504,660.0,154919.0,157504.0,14.0
36,S1,02:37.446,02:49.352,-58.0,157446.0,169352.0,35.0
37,S2,02:49.424,02:57.167,72.0,169424.0,177167.0,34.0
38,S1,02:57.615,03:03.285,448.0,177615.0,183285.0,33.0
39,S2,03:04.098,03:13.991,813.0,184098.0,193991.0,26.0
40,S1,03:14.334,03:19.744,343.0,194334.0,199744.0,15.0
41,S2,03:18.457,03:26.266,-1287.0,198457.0,206266.0,23.0
42,S1,03:26.443,03:28.223,177.0,206443.0,208223.0,11.0
43,S2,03:28.248,03:28.863,25.0,208248.0,208863.0,2.0
44,S1,03:28.892,03:31.095,29.0,208892.0,211095.0,8.0
45,S2,03:31.013,03:45.932,-82.0,211013.0,225932.0,61.0
46,S1,03:46.435,03:50.759,503.0,226435.0,230759.0,18.0
47,S2,03:50.371,03:52.483,-388.0,230371.0,232483.0,11.0
48,S1,03:52.620,03:57.464,137.0,232620.0,237464.0,21.0
49,S2,03:57.660,04:02.627,196.0,237660.0,242627.0,10.0
50,S1,04:03.127,04:03.767,500.0,243127.0,243767.0,3.0
51,S2,04:04.679,04:06.200,912.0,244679.0,246200.0,6.0
52,S1,04:06.547,04:08.015,347.0,246547.0,248015.0,8.0
53,S2,04:08.117,04:16.887,102.0,248117.0,256887.0,34.0
54,S1,04:16.310,04:17.561,-577.0,256310.0,257561.0,3.0
55,S2,04:17.595,04:25.635,34.0,257595.0,265635.0,35.0
56,S1,04:25.770,04:28.846,135.0,265770.0,268846.0,11.0
57,S2,04:28.846,04:38.714,0.0,268846.0,278714.0,38.0
58,S1,04:38.826,04:40.076,112.0,278826.0,280076.0,6.0
59,S2,04:40.412,04:45.650,336.0,280412.0,285650.0,16.0
60,S1,04:46.315,04:47.381,665.0,286315.0,287381.0,4.0
61,S2,04:48.037,04:53.089,656.0,288037.0,293089.0,12.0
62,S1,04:53.533,04:56.533,444.0,293533.0,296533.0,9.0
63,S2,04:56.249,04:57.302,-284.0,296249.0,297302.0,5.0
64,S1,04:57.213,04:57.983,-89.0,297213.0,297983.0,5.0
65,S2,04:58.169,04:58.978,186.0,298169.0,298978.0,5.0
66,S1,04:59.136,04:59.910,158.0,299136.0,299910.0,1.0
67,S2,05:00.716,05:00.892,806.0,300716.0,300892.0,1.0
68,S1,05:01.010,05:06.576,118.0,301010.0,306576.0,20.0
69,S2,05:06.697,05:13.755,121.0,306697.0,313755.0,23.0
70,S1,05:14.184,05:14.743,429.0,314184.0,314743.0,2.0
71,S2,05:15.323,05:21.272,580.0,315323.0,321272.0,17.0
72,S1,05:20.882,05:24.297,-390.0,320882.0,324297.0,5.0
73,S2,05:24.394,05:35.972,97.0,324394.0,335972.0,40.0
74,S1,05:36.196,05:40.906,224.0,336196.0,340906.0,14.0
75,S2,05:41.186,05:43.156,280.0,341186.0,343156.0,5.0
76,S1,05:43.619,06:15.575,463.0,343619.0,375575.0,100.0
77,S2,06:14.343,06:38.804,-1232.0,374343.0,398804.0,85.0
78,S1,06:38.944,06:42.831,140.0,398944.0,402831.0,15.0
79,S2,06:42.834,06:43.329,3.0,402834.0,403329.0,3.0
80,S1,06:43.781,06:48.620,452.0,403781.0,408620.0,20.0
81,S2,06:48.162,06:51.838,-458.0,408162.0,411838.0,14.0
82,S1,06:52.328,06:54.388,490.0,412328.0,414388.0,4.0
83,S2,06:52.981,06:58.713,-1407.0,412981.0,418713.0,22.0
84,S1,06:58.802,07:01.735,89.0,418802.0,421735.0,10.0
85,S2,07:01.786,07:16.607,51.0,421786.0,436607.0,37.0
86,S1,07:16.607,07:18.483,0.0,436607.0,438483.0,11.0
87,S2,07:19.036,07:20.286,553.0,439036.0,440286.0,5.0
88,S1,07:20.314,07:25.095,28.0,440314.0,445095.0,19.0
89,S2,07:25.149,07:28.405,54.0,445149.0,448405.0,8.0
90,S1,07:30.383,07:33.405,1978.0,450383.0,453405.0,11.0
91,S2,07:33.323,07:35.217,-82.0,453323.0,455217.0,4.0
92,S1,07:35.583,07:36.160,366.0,455583.0,456160.0,2.0
93,S2,07:36.277,07:41.812,117.0,456277.0,461812.0,18.0
94,S1,07:42.964,07:44.214,1152.0,462964.0,464214.0,6.0
95,S2,07:44.817,07:46.876,603.0,464817.0,466876.0,4.0
96,S1,07:47.662,07:50.542,786.0,467662.0,470542.0,13.0
97,S2,07:51.187,07:52.239,645.0,471187.0,472239.0,3.0
98,S1,07:52.445,07:54.537,206.0,472445.0,474537.0,7.0
99,S2,07:54.609,07:55.806,72.0,474609.0,475806.0,3.0
100,S1,07:56.746,08:03.698,940.0,476746.0,483698.0,16.0
101,S2,08:03.264,08:04.654,-434.0,483264.0,484654.0,5.0
102,S1,08:04.939,08:07.399,285.0,484939.0,487399.0,13.0
103,S2,08:07.520,08:19.052,121.0,487520.0,499052.0,39.0
104,S1,08:19.159,08:20.189,107.0,499159.0,500189.0,7.0
105,S2,08:19.785,08:20.639,-404.0,499785.0,500639.0,3.0
106,S1,08:20.954,08:24.116,315.0,500954.0,504116.0,14.0
107,S2,08:23.463,08:25.109,-653.0,503463.0,505109.0,5.0
108,S1,08:25.550,08:27.197,441.0,505550.0,507197.0,10.0
109,S2,08:27.331,08:27.501,134.0,507331.0,507501.0,1.0
110,S1,08:28.105,08:29.971,604.0,508105.0,509971.0,5.0
111,S2,08:29.836,08:44.700,-135.0,509836.0,524700.0,46.0
112,S1,08:44.827,08:51.684,127.0,524827.0,531684.0,18.0
113,S2,08:51.725,08:53.245,41.0,531725.0,533245.0,6.0
114,S1,08:53.951,08:55.981,706.0,533951.0,535981.0,9.0
115,S2,08:54.096,08:59.517,-1885.0,534096.0,539517.0,13.0
116,S1,08:59.829,09:02.759,312.0,539829.0,542759.0,14.0
117,S2,09:03.229,09:22.804,470.0,543229.0,562804.0,51.0
