turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.580,00:03.623,580.0,580.0,3623.0,9.0
1,S2,00:03.271,00:03.720,-352.0,3271.0,3720.0,1.0
2,S1,00:05.737,00:06.350,2017.0,5737.0,6350.0,3.0
3,S2,00:07.514,00:08.207,1164.0,7514.0,8207.0,2.0
4,S1,00:08.954,00:10.143,747.0,8954.0,10143.0,4.0
5,S2,00:10.760,00:16.772,617.0,10760.0,16772.0,17.0
6,S1,00:17.321,00:17.830,549.0,17321.0,17830.0,3.0
7,S2,00:17.990,00:18.640,160.0,17990.0,18640.0,1.0
8,S1,00:19.230,00:20.375,590.0,19230.0,20375.0,7.0
9,S2,00:21.067,00:24.902,692.0,21067.0,24902.0,12.0
10,S1,00:25.189,00:34.183,287.0,25189.0,34183.0,29.0
11,S2,00:34.829,00:35.303,646.0,34829.0,35303.0,2.0
12,S1,00:35.987,00:40.363,684.0,35987.0,40363.0,6.0
13,S2,00:42.532,00:43.013,2169.0,42532.0,43013.0,1.0
14,S1,00:43.040,00:43.785,27.0,43040.0,43785.0,3.0
15,S2,00:45.090,00:57.461,1305.0,45090.0,57461.0,8.0
16,S1,00:57.483,00:57.915,22.0,57483.0,57915.0,2.0
17,S2,00:58.446,01:09.976,531.0,58446.0,69976.0,26.0
18,S1,01:10.435,01:11.469,459.0,70435.0,71469.0,5.0
19,S2,01:13.218,01:14.532,1749.0,73218.0,74532.0,3.0
20,S1,01:15.646,01:16.472,1114.0,75646.0,76472.0,4.0
21,S2,01:16.769,01:25.012,297.0,76769.0,85012.0,19.0
22,S1,01:25.659,01:28.155,647.0,85659.0,88155.0,16.0
23,S2,01:28.228,01:29.122,73.0,88228.0,89122.0,5.0
24,S1,01:29.158,01:29.310,36.0,89158.0,89310.0,1.0
25,S2,01:31.085,01:34.012,1775.0,91085.0,94012.0,9.0
26,S1,01:34.325,01:35.061,313.0,94325.0,95061.0,6.0
