turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:05.360,00:06.919,5360.0,5360.0,6919.0,9.0
1,S2,00:07.260,00:10.528,341.0,7260.0,10528.0,14.0
2,S1,00:10.640,00:15.415,112.0,10640.0,15415.0,15.0
3,S2,00:16.338,00:17.641,923.0,16338.0,17641.0,7.0
4,S1,00:17.519,00:19.860,-122.0,17519.0,19860.0,10.0
5,S2,00:19.762,00:23.090,-98.0,19762.0,23090.0,15.0
6,S1,00:22.920,00:25.326,-170.0,22920.0,25326.0,13.0
7,S2,00:26.030,00:27.208,704.0,26030.0,27208.0,7.0
8,S1,00:27.237,00:29.047,29.0,27237.0,29047.0,7.0
9,S2,00:29.214,00:30.040,167.0,29214.0,30040.0,6.0
10,S1,00:30.075,00:37.643,35.0,30075.0,37643.0,26.0
11,S2,00:37.788,00:40.238,145.0,37788.0,40238.0,15.0
12,S1,00:40.450,00:42.182,212.0,40450.0,42182.0,13.0
13,S2,00:42.686,00:43.294,504.0,42686.0,43294.0,8.0
14,S1,00:43.468,00:43.919,174.0,43468.0,43919.0,3.0
15,S2,00:44.554,00:45.349,635.0,44554.0,45349.0,7.0
16,S1,00:45.644,00:45.829,295.0,45644.0,45829.0,1.0
17,S2,00:46.724,00:49.835,895.0,46724.0,49835.0,8.0
18,S1,00:49.966,00:51.015,131.0,49966.0,51015.0,8.0
19,S2,00:51.769,00:56.553,754.0,51769.0,56553.0,16.0
20,S1,00:57.127,01:07.108,574.0,57127.0,67108.0,41.0
21,S2,01:07.108,01:08.439,0.0,67108.0,68439.0,4.0
22,S1,01:08.652,01:09.192,213.0,68652.0,69192.0,5.0
23,S2,01:09.445,01:09.784,253.0,69445.0,69784.0,3.0
24,S1,01:10.451,01:13.479,667.0,70451.0,73479.0,15.0
25,S2,01:14.127,01:15.691,648.0,74127.0,75691.0,5.0
26,S1,01:15.936,01:21.765,245.0,75936.0,81765.0,24.0
27,S2,01:22.558,01:23.248,793.0,82558.0,83248.0,5.0
28,S1,01:23.952,01:26.715,704.0,83952.0,86715.0,9.0
29,S2,01:26.700,01:28.841,-15.0,86700.0,88841.0,8.0
30,S1,01:29.117,01:32.047,276.0,89117.0,92047.0,15.0
31,S2,01:32.772,01:38.562,725.0,92772.0,98562.0,18.0
32,S1,01:39.687,01:40.108,1125.0,99687.0,100108.0,2.0
33,S2,01:40.623,01:57.865,515.0,100623.0,117865.0,51.0
34,S1,01:58.295,01:59.783,430.0,118295.0,119783.0,10.0
35,S2,02:00.407,02:07.396,624.0,120407.0,127396.0,23.0
36,S1,02:07.460,02:07.730,64.0,127460.0,127730.0,1.0
37,S2,02:07.730,02:14.750,0.0,127730.0,134750.0,24.0
38,S1,02:15.213,02:15.453,463.0,135213.0,135453.0,1.0
39,S2,02:15.653,02:16.327,200.0,135653.0,136327.0,4.0
40,S1,02:16.536,02:21.736,209.0,136536.0,141736.0,10.0
41,S2,02:22.760,02:30.526,1024.0,142760.0,150526.0,25.0
42,S1,02:30.629,02:31.024,103.0,150629.0,151024.0,4.0
43,S2,02:32.432,02:36.914,1408.0,152432.0,156914.0,16.0
44,S1,02:37.176,02:37.477,262.0,157176.0,157477.0,1.0
45,S2,02:38.515,02:40.905,1038.0,158515.0,160905.0,8.0
