turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.010,00:00.770,10.0,10.0,770.0,2.0
1,S2,00:01.160,00:02.350,390.0,1160.0,2350.0,4.0
2,S1,00:05.290,00:08.075,2940.0,5290.0,8075.0,14.0
3,S2,00:07.744,00:08.190,-331.0,7744.0,8190.0,3.0
4,S1,00:09.150,00:13.645,960.0,9150.0,13645.0,10.0
5,S2,00:14.580,00:15.860,935.0,14580.0,15860.0,8.0
6,S1,00:16.240,00:24.455,380.0,16240.0,24455.0,36.0
7,S2,00:24.120,00:24.665,-335.0,24120.0,24665.0,3.0
8,S1,00:24.795,00:30.642,130.0,24795.0,30642.0,26.0
9,S2,00:30.642,00:30.898,0.0,30642.0,30898.0,3.0
10,S1,00:31.809,00:43.503,911.0,31809.0,43503.0,43.0
11,S2,00:43.353,00:43.720,-150.0,43353.0,43720.0,3.0
12,S1,00:44.018,00:48.897,298.0,44018.0,48897.0,15.0
13,S2,00:48.755,00:49.542,-142.0,48755.0,49542.0,3.0
14,S1,00:49.513,00:56.180,-29.0,49513.0,56180.0,11.0
15,S2,00:53.573,00:55.272,-2607.0,53573.0,55272.0,9.0
16,S1,00:55.528,00:59.756,256.0,55528.0,59756.0,18.0
17,S2,00:58.860,00:59.756,-896.0,58860.0,59756.0,2.0
18,S1,01:00.002,01:01.951,246.0,60002.0,61951.0,9.0
19,S2,01:01.986,01:02.622,35.0,61986.0,62622.0,3.0
20,S1,01:02.672,01:02.868,50.0,62672.0,62868.0,1.0
21,S2,01:03.292,01:07.213,424.0,63292.0,67213.0,11.0
22,S1,01:06.734,01:13.751,-479.0,66734.0,73751.0,23.0
23,S2,01:13.109,01:15.958,-642.0,73109.0,75958.0,3.0
24,S1,01:14.067,01:20.855,-1891.0,74067.0,80855.0,24.0
25,S2,01:20.899,01:22.987,44.0,80899.0,82987.0,11.0
26,S1,01:22.905,01:23.175,-82.0,82905.0,83175.0,1.0
27,S2,01:23.387,01:26.566,212.0,83387.0,86566.0,9.0
28,S1,01:27.381,01:28.429,815.0,87381.0,88429.0,6.0
29,S2,01:28.545,01:31.504,116.0,88545.0,91504.0,11.0
30,S1,01:31.680,01:33.947,176.0,91680.0,93947.0,10.0
31,S2,01:33.492,01:38.771,-455.0,93492.0,98771.0,17.0
32,S1,01:39.290,01:39.534,519.0,99290.0,99534.0,1.0
33,S2,01:39.799,01:40.136,265.0,99799.0,100136.0,1.0
34,S1,01:40.502,01:42.760,366.0,100502.0,102760.0,5.0
35,S2,01:42.482,01:43.291,-278.0,102482.0,103291.0,4.0
36,S1,01:43.881,01:47.002,590.0,103881.0,107002.0,14.0
37,S2,01:47.190,01:48.414,188.0,107190.0,108414.0,8.0
38,S1,01:48.296,01:48.546,-118.0,108296.0,108546.0,2.0
39,S2,01:48.612,01:48.818,66.0,108612.0,108818.0,1.0
40,S1,01:49.520,01:52.097,702.0,109520.0,112097.0,9.0
41,S2,01:52.344,01:56.163,247.0,112344.0,116163.0,12.0
42,S1,01:55.144,01:57.966,-1019.0,115144.0,117966.0,7.0
43,S2,01:58.298,02:00.492,332.0,118298.0,120492.0,14.0
44,S1,02:00.611,02:03.709,119.0,120611.0,123709.0,11.0
45,S2,02:03.941,02:04.704,232.0,123941.0,124704.0,4.0
46,S1,02:05.236,02:06.354,532.0,125236.0,126354.0,3.0
47,S2,02:06.259,02:07.456,-95.0,126259.0,127456.0,5.0
48,S1,02:08.031,02:08.833,575.0,128031.0,128833.0,6.0
49,S2,02:08.812,02:11.005,-21.0,128812.0,131005.0,4.0
50,S1,02:11.286,02:12.592,281.0,131286.0,132592.0,4.0
51,S2,02:13.365,02:13.638,773.0,133365.0,133638.0,1.0
52,S1,02:14.121,02:14.791,483.0,134121.0,134791.0,2.0
53,S2,02:14.863,02:15.872,72.0,134863.0,135872.0,3.0
54,S1,02:15.889,02:16.517,17.0,135889.0,136517.0,4.0
55,S2,02:16.533,02:17.551,16.0,136533.0,137551.0,8.0
56,S1,02:17.349,02:18.141,-202.0,137349.0,138141.0,3.0
57,S2,02:18.199,02:20.459,58.0,138199.0,140459.0,8.0
58,S1,02:21.636,02:21.900,1177.0,141636.0,141900.0,1.0
59,S2,02:21.636,02:22.915,-264.0,141636.0,142915.0,6.0
60,S1,02:23.105,02:24.591,190.0,143105.0,144591.0,11.0
61,S2,02:23.588,02:27.419,-1003.0,143588.0,147419.0,16.0
62,S1,02:26.784,02:31.136,-635.0,146784.0,151136.0,15.0
63,S2,02:29.619,02:35.135,-1517.0,149619.0,155135.0,16.0
64,S1,02:35.485,02:36.363,350.0,155485.0,156363.0,2.0
65,S2,02:35.925,02:39.609,-438.0,155925.0,159609.0,12.0
66,S1,02:39.617,02:39.817,8.0,159617.0,159817.0,1.0
67,S2,02:40.423,02:45.503,606.0,160423.0,165503.0,16.0
