turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.156,00:02.058,156.0,156.0,2058.0,5.0
1,S2,00:02.740,00:03.569,682.0,2740.0,3569.0,2.0
2,S1,00:04.300,00:05.800,731.0,4300.0,5800.0,6.0
3,S2,00:06.360,00:09.495,560.0,6360.0,9495.0,13.0
4,S1,00:08.404,00:14.255,-1091.0,8404.0,14255.0,12.0
5,S2,00:14.994,00:20.201,739.0,14994.0,20201.0,32.0
6,S1,00:20.204,00:21.494,3.0,20204.0,21494.0,7.0
7,S2,00:21.717,00:21.959,223.0,21717.0,21959.0,1.0
8,S1,00:22.158,00:23.133,199.0,22158.0,23133.0,6.0
9,S2,00:23.654,00:23.738,521.0,23654.0,23738.0,1.0
10,S1,00:23.867,00:24.911,129.0,23867.0,24911.0,6.0
11,S2,00:25.088,00:26.216,177.0,25088.0,26216.0,2.0
12,S1,00:26.692,00:28.341,476.0,26692.0,28341.0,9.0
13,S2,00:28.893,00:29.429,552.0,28893.0,29429.0,3.0
14,S1,00:29.282,00:33.982,-147.0,29282.0,33982.0,8.0
15,S2,00:34.528,00:34.800,546.0,34528.0,34800.0,1.0
16,S1,00:35.254,00:37.768,454.0,35254.0,37768.0,6.0
17,S2,00:37.328,00:41.226,-440.0,37328.0,41226.0,17.0
18,S1,00:41.432,00:41.746,206.0,41432.0,41746.0,2.0
19,S2,00:41.903,00:42.407,157.0,41903.0,42407.0,3.0
20,S1,00:42.466,00:43.315,59.0,42466.0,43315.0,6.0
21,S2,00:44.152,00:45.171,837.0,44152.0,45171.0,3.0
22,S1,00:45.450,00:53.684,279.0,45450.0,53684.0,19.0
23,S2,00:53.541,00:54.746,-143.0,53541.0,54746.0,2.0
24,S1,00:54.991,00:57.655,245.0,54991.0,57655.0,10.0
25,S2,00:58.280,01:08.657,625.0,58280.0,68657.0,38.0
26,S1,01:08.431,01:08.880,-226.0,68431.0,68880.0,2.0
27,S2,01:08.938,01:14.890,58.0,68938.0,74890.0,30.0
28,S1,01:14.383,01:15.254,-507.0,74383.0,75254.0,4.0
29,S2,01:16.516,01:17.287,1262.0,76516.0,77287.0,4.0
30,S1,01:17.568,01:20.520,281.0,77568.0,80520.0,11.0
31,S2,01:20.642,01:20.893,122.0,80642.0,80893.0,1.0
32,S1,01:21.174,01:23.234,281.0,81174.0,83234.0,8.0
33,S2,01:24.080,01:26.240,846.0,84080.0,86240.0,5.0
34,S1,01:26.280,01:26.614,40.0,86280.0,86614.0,8.0
35,S2,01:26.011,01:26.860,-603.0,86011.0,86860.0,4.0
36,S2,01:28.640,01:31.457,1780.0,88640.0,91457.0,6.0
37,S1,01:32.115,01:33.073,658.0,92115.0,93073.0,6.0
38,S2,01:35.057,01:42.447,1984.0,95057.0,102447.0,28.0
39,S1,01:42.460,01:42.755,13.0,102460.0,102755.0,2.0
40,S2,01:42.707,01:45.013,-48.0,102707.0,105013.0,8.0
41,S1,01:45.104,01:48.496,91.0,105104.0,108496.0,8.0
42,S2,01:48.673,01:52.015,177.0,108673.0,112015.0,15.0
43,S1,01:51.853,01:52.089,-162.0,111853.0,112089.0,1.0
44,S2,01:52.178,01:55.863,89.0,112178.0,115863.0,10.0
45,S1,01:55.863,01:56.911,0.0,115863.0,116911.0,3.0
46,S2,01:57.049,01:57.131,138.0,117049.0,117131.0,1.0
47,S1,01:57.438,01:58.903,307.0,117438.0,118903.0,2.0
48,S2,02:00.162,02:02.376,1259.0,120162.0,122376.0,10.0
49,S1,02:03.673,02:05.253,1297.0,123673.0,125253.0,5.0
50,S2,02:05.658,02:06.158,405.0,125658.0,126158.0,1.0
51,S1,02:05.929,02:09.190,-229.0,125929.0,129190.0,14.0
52,S2,02:09.508,02:09.756,318.0,129508.0,129756.0,1.0
53,S1,02:09.976,02:11.961,220.0,129976.0,131961.0,9.0
54,S2,02:11.377,02:15.608,-584.0,131377.0,135608.0,22.0
55,S1,02:15.726,02:17.423,118.0,135726.0,137423.0,7.0
56,S2,02:17.252,02:17.653,-171.0,137252.0,137653.0,3.0
57,S1,02:17.762,02:20.912,109.0,137762.0,140912.0,18.0
58,S2,02:21.129,02:23.956,217.0,141129.0,143956.0,10.0
59,S1,02:24.038,02:27.503,82.0,144038.0,147503.0,17.0
60,S2,02:27.748,02:28.078,245.0,147748.0,148078.0,1.0
61,S1,02:28.191,02:38.672,113.0,148191.0,158672.0,45.0
62,S2,02:38.899,02:39.112,227.0,158899.0,159112.0,1.0
63,S1,02:39.307,02:41.811,195.0,159307.0,161811.0,8.0
64,S2,02:41.997,02:42.258,186.0,161997.0,162258.0,1.0
65,S1,02:42.386,02:45.124,128.0,162386.0,165124.0,9.0
66,S2,02:45.304,02:45.604,180.0,165304.0,165604.0,1.0
67,S1,02:45.652,02:47.905,48.0,165652.0,167905.0,11.0
68,S2,02:48.367,02:48.783,462.0,168367.0,168783.0,2.0
69,S1,02:48.694,02:52.585,-89.0,168694.0,172585.0,14.0
70,S2,02:51.560,02:55.244,-1025.0,171560.0,175244.0,14.0
71,S1,02:53.318,02:59.206,-1926.0,173318.0,179206.0,20.0
72,S2,03:00.145,03:01.011,939.0,180145.0,181011.0,5.0
73,S1,03:01.251,03:01.937,240.0,181251.0,181937.0,4.0
74,S2,03:02.463,03:02.843,526.0,182463.0,182843.0,2.0
75,S1,03:02.976,03:06.511,133.0,182976.0,186511.0,19.0
76,S2,03:06.168,03:07.670,-343.0,186168.0,187670.0,4.0
77,S1,03:06.900,03:08.451,-770.0,186900.0,188451.0,5.0
78,S2,03:08.593,03:08.781,142.0,188593.0,188781.0,1.0
79,S1,03:09.073,03:09.401,292.0,189073.0,189401.0,2.0
80,S2,03:10.097,03:12.996,696.0,190097.0,192996.0,12.0
81,S1,03:12.758,03:18.003,-238.0,192758.0,198003.0,19.0
82,S2,03:18.618,03:21.735,615.0,198618.0,201735.0,16.0
83,S1,03:21.942,03:22.751,207.0,201942.0,202751.0,4.0
84,S2,03:24.078,03:26.693,1327.0,204078.0,206693.0,13.0
85,S1,03:26.881,03:29.059,188.0,206881.0,209059.0,10.0
86,S2,03:28.890,03:30.187,-169.0,208890.0,210187.0,5.0
87,S1,03:30.211,03:31.039,24.0,210211.0,211039.0,10.0
88,S2,03:31.003,03:32.637,-36.0,211003.0,212637.0,8.0
89,S1,03:32.994,03:33.175,357.0,212994.0,213175.0,1.0
90,S2,03:33.337,03:33.590,162.0,213337.0,213590.0,1.0
