turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:02.618,0.0,0.0,2618.0,6.0
1,S2,00:02.905,00:09.825,287.0,2905.0,9825.0,18.0
2,S1,00:10.064,00:24.883,239.0,10064.0,24883.0,65.0
3,S2,00:25.240,00:25.989,357.0,25240.0,25989.0,2.0
4,S1,00:25.080,00:28.092,-909.0,25080.0,28092.0,10.0
5,S2,00:29.489,00:37.224,1397.0,29489.0,37224.0,29.0
6,S1,00:37.298,00:48.586,74.0,37298.0,48586.0,32.0
7,S2,00:49.533,00:53.879,947.0,49533.0,53879.0,6.0
8,S1,00:54.110,01:04.551,231.0,54110.0,64551.0,22.0
9,S2,01:04.557,00:01:09.190,6.0,64557.0,69190.0,16.0
10,S1,01:08.895,01:09.839,-295.0,68895.0,69839.0,5.0
11,S2,01:10.063,01:10.262,224.0,70063.0,70262.0,1.0
12,S1,01:11.243,01:12.829,981.0,71243.0,72829.0,5.0
13,S2,01:13.450,01:22.821,621.0,73450.0,82821.0,25.0
14,S1,01:23.030,01:28.057,209.0,83030.0,88057.0,21.0
15,S2,01:28.949,01:30.081,892.0,88949.0,90081.0,3.0
16,S1,01:30.357,01:31.109,276.0,90357.0,91109.0,4.0
17,S2,01:31.616,01:42.087,507.0,91616.0,102087.0,31.0
18,S1,01:42.640,01:43.640,553.0,102640.0,103640.0,5.0
19,S2,01:44.293,01:59.597,653.0,104293.0,119597.0,55.0
20,S1,02:00.729,02:02.542,1132.0,120729.0,122542.0,11.0
21,S2,02:04.515,02:15.881,1973.0,124515.0,135881.0,46.0
22,S1,02:15.444,02:21.852,-437.0,135444.0,141852.0,22.0
23,S2,02:22.035,02:32.420,183.0,142035.0,152420.0,41.0
24,S1,02:32.396,02:39.299,-24.0,152396.0,159299.0,31.0
25,S2,02:39.122,02:43.294,-177.0,159122.0,163294.0,17.0
26,S1,02:44.016,02:44.311,722.0,164016.0,164311.0,1.0
27,S2,02:44.374,02:47.191,63.0,164374.0,167191.0,12.0
28,S1,02:47.970,02:50.905,779.0,167970.0,170905.0,13.0
29,S2,02:52.050,02:55.479,1145.0,172050.0,175479.0,16.0
30,S1,02:56.324,03:00.835,845.0,176324.0,180835.0,13.0
31,S2,02:59.129,03:41.605,-1706.0,179129.0,221605.0,145.0
32,S1,03:41.631,03:42.028,26.0,221631.0,222028.0,3.0
33,S2,03:42.275,03:43.080,247.0,222275.0,223080.0,4.0
34,S1,03:44.348,03:46.877,1268.0,224348.0,226877.0,11.0
35,S2,03:47.267,03:53.828,390.0,227267.0,233828.0,22.0
36,S1,03:54.089,03:59.423,261.0,234089.0,239423.0,17.0
37,S2,03:58.315,04:00.525,-1108.0,238315.0,240525.0,8.0
38,S1,04:00.612,04:19.459,87.0,240612.0,259459.0,57.0
39,S2,04:19.832,04:25.989,373.0,259832.0,265989.0,25.0
40,S1,04:27.122,04:37.377,1133.0,267122.0,277377.0,28.0
41,S2,04:38.227,04:38.789,850.0,278227.0,278789.0,1.0
42,S1,04:38.882,04:42.272,93.0,278882.0,282272.0,13.0
43,S2,04:42.287,04:43.616,15.0,282287.0,283616.0,6.0
44,S1,04:44.013,04:44.210,397.0,284013.0,284210.0,1.0
45,S2,04:44.471,04:44.805,261.0,284471.0,284805.0,1.0
46,S1,04:46.131,04:49.179,1326.0,286131.0,289179.0,11.0
47,S2,04:49.264,04:49.808,85.0,289264.0,289808.0,3.0
48,S1,04:49.833,05:03.932,25.0,289833.0,303932.0,39.0
49,S2,05:04.942,05:10.318,1010.0,304942.0,310318.0,16.0
50,S1,05:10.607,05:14.631,289.0,310607.0,314631.0,13.0
51,S2,05:17.489,05:19.854,2858.0,317489.0,319854.0,10.0
52,S1,05:20.934,05:44.962,1080.0,320934.0,344962.0,89.0
53,S2,05:45.231,05:46.237,269.0,345231.0,346237.0,3.0
54,S1,05:46.905,06:04.229,668.0,346905.0,364229.0,28.0
55,S2,06:04.377,06:16.025,148.0,364377.0,376025.0,38.0
56,S1,06:16.308,06:37.508,283.0,376308.0,397508.0,73.0
57,S2,06:39.764,06:42.178,2256.0,399764.0,402178.0,8.0
58,S1,06:41.693,07:05.407,-485.0,401693.0,425407.0,64.0
59,S2,07:05.625,07:05.899,218.0,425625.0,425899.0,1.0
60,S1,07:07.069,07:15.194,1170.0,427069.0,435194.0,22.0
61,S2,07:15.785,07:21.087,591.0,435785.0,441087.0,23.0
62,S1,07:21.337,07:34.633,250.0,441337.0,454633.0,43.0
63,S2,07:36.013,07:39.367,1380.0,456013.0,459367.0,14.0
64,S1,07:38.617,08:06.784,-750.0,458617.0,486784.0,64.0
65,S2,08:07.321,08:13.185,537.0,487321.0,493185.0,19.0
66,S1,08:13.776,09:09.550,591.0,493776.0,549550.0,149.0
67,S2,09:12.012,09:22.997,2462.0,552012.0,562997.0,40.0
68,S1,09:23.240,10:00.000,243.0,563240.0,600000.0,104.0
