turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.129,00:02.600,129.0,129.0,2600.0,5.0
1,S2,00:03.240,00:03.677,640.0,3240.0,3677.0,7.0
2,S1,00:03.834,00:04.166,157.0,3834.0,4166.0,1.0
3,S2,00:04.268,00:04.457,102.0,4268.0,4457.0,1.0
4,S1,00:04.709,00:05.281,252.0,4709.0,5281.0,3.0
5,S2,00:05.671,00:07.916,390.0,5671.0,7916.0,14.0
6,S1,00:09.646,00:11.860,1730.0,9646.0,11860.0,13.0
7,S2,00:12.135,00:18.240,275.0,12135.0,18240.0,22.0
8,S1,00:18.240,00:19.060,0.0,18240.0,19060.0,1.0
9,S2,00:19.390,00:21.200,330.0,19390.0,21200.0,8.0
10,S1,00:19.478,00:21.426,-1722.0,19478.0,21426.0,10.0
11,S2,00:21.678,00:22.341,252.0,21678.0,22341.0,3.0
12,S1,00:22.526,00:25.844,185.0,22526.0,25844.0,13.0
13,S2,00:25.948,00:31.078,104.0,25948.0,31078.0,16.0
14,S1,00:31.564,00:31.982,486.0,31564.0,31982.0,1.0
15,S2,00:32.579,00:35.487,597.0,32579.0,35487.0,13.0
16,S1,00:36.239,00:42.028,752.0,36239.0,42028.0,10.0
17,S2,00:41.241,00:44.384,-787.0,41241.0,44384.0,12.0
18,S1,00:44.279,00:55.737,-105.0,44279.0,55737.0,46.0
19,S2,00:56.404,00:56.616,667.0,56404.0,56616.0,1.0
20,S1,00:56.172,01:01.620,-444.0,56172.0,61620.0,21.0
21,S2,01:01.726,01:03.411,106.0,61726.0,63411.0,10.0
22,S1,01:03.899,01:07.362,488.0,63899.0,67362.0,16.0
23,S2,01:06.158,01:07.701,-1204.0,66158.0,67701.0,7.0
24,S1,01:07.792,01:08.663,91.0,67792.0,68663.0,2.0
25,S2,01:08.564,01:10.022,-99.0,68564.0,70022.0,6.0
26,S1,01:10.702,01:14.116,680.0,70702.0,74116.0,13.0
27,S2,01:14.462,01:14.960,346.0,74462.0,74960.0,1.0
28,S1,01:15.705,01:24.651,745.0,75705.0,84651.0,29.0
29,S2,01:24.973,01:28.335,322.0,84973.0,88335.0,18.0
30,S1,01:28.939,01:29.551,604.0,88939.0,89551.0,2.0
31,S2,01:29.251,01:33.035,-300.0,89251.0,93035.0,23.0
32,S1,01:33.649,01:34.020,614.0,93649.0,94020.0,1.0
33,S2,01:34.053,01:37.787,33.0,94053.0,97787.0,17.0
34,S1,01:38.391,01:40.531,604.0,98391.0,100531.0,6.0
35,S2,01:40.926,01:45.609,395.0,100926.0,105609.0,25.0
36,S1,01:46.205,01:51.321,596.0,106205.0,111321.0,8.0
37,S2,01:49.269,01:54.666,-2052.0,109269.0,114666.0,32.0
38,S1,01:55.110,01:58.945,444.0,115110.0,118945.0,18.0
39,S2,01:58.094,02:00.752,-851.0,118094.0,120752.0,10.0
40,S1,02:00.776,02:02.524,24.0,120776.0,122524.0,6.0
41,S2,02:02.523,02:11.643,-1.0,122523.0,131643.0,38.0
42,S1,02:12.071,02:12.585,428.0,132071.0,132585.0,1.0
43,S2,02:12.590,02:16.317,5.0,132590.0,136317.0,22.0
44,S1,02:16.594,02:18.272,277.0,136594.0,138272.0,8.0
45,S2,02:19.260,02:19.522,988.0,139260.0,139522.0,2.0
46,S1,02:19.748,02:20.644,226.0,139748.0,140644.0,4.0
47,S2,02:21.036,02:21.392,392.0,141036.0,141392.0,2.0
48,S1,02:21.420,02:24.062,28.0,141420.0,144062.0,12.0
49,S2,02:24.262,02:24.885,200.0,144262.0,144885.0,4.0
50,S1,02:25.000,02:26.548,115.0,145000.0,146548.0,7.0
51,S2,02:27.080,02:29.162,532.0,147080.0,149162.0,13.0
52,S1,02:29.649,02:29.895,487.0,149649.0,149895.0,1.0
53,S2,02:30.170,02:31.249,275.0,150170.0,151249.0,3.0
54,S1,02:31.609,02:34.261,360.0,151609.0,154261.0,15.0
55,S2,02:34.965,02:35.114,704.0,154965.0,155114.0,1.0
56,S1,02:35.258,02:36.996,144.0,155258.0,156996.0,7.0
57,S2,02:36.496,02:38.274,-500.0,156496.0,158274.0,9.0
58,S1,02:38.378,02:38.498,104.0,158378.0,158498.0,1.0
59,S2,02:39.396,02:43.082,898.0,159396.0,163082.0,18.0
60,S1,02:43.804,02:48.987,722.0,163804.0,168987.0,18.0
61,S2,02:48.974,02:49.537,-13.0,168974.0,169537.0,2.0
62,S1,02:49.603,02:52.304,66.0,169603.0,172304.0,10.0
63,S2,02:52.815,02:53.378,511.0,172815.0,173378.0,2.0
64,S1,02:53.504,02:54.775,126.0,173504.0,174775.0,5.0
65,S2,02:54.831,02:58.815,56.0,174831.0,178815.0,20.0
66,S1,02:58.304,03:12.260,-511.0,178304.0,192260.0,44.0
67,S2,03:12.228,03:13.366,-32.0,192228.0,193366.0,4.0
68,S1,03:13.355,03:20.793,-11.0,193355.0,200793.0,18.0
69,S2,03:21.329,03:41.003,536.0,201329.0,221003.0,67.0
70,S1,03:41.037,03:46.729,34.0,221037.0,226729.0,13.0
71,S2,03:46.920,03:47.160,191.0,226920.0,227160.0,1.0
72,S1,03:47.216,03:48.802,56.0,227216.0,228802.0,8.0
73,S2,03:49.008,03:50.461,206.0,229008.0,230461.0,5.0
74,S1,03:50.464,03:51.688,3.0,230464.0,231688.0,3.0
75,S2,03:51.939,03:55.814,251.0,231939.0,235814.0,15.0
76,S1,03:55.228,03:56.946,-586.0,235228.0,236946.0,5.0
77,S2,03:57.137,04:05.347,191.0,237137.0,245347.0,29.0
78,S1,04:06.022,04:12.592,675.0,246022.0,252592.0,21.0
79,S2,04:12.720,04:16.273,128.0,252720.0,256273.0,16.0
80,S1,04:16.138,04:16.837,-135.0,256138.0,256837.0,2.0
81,S2,04:17.107,04:17.683,270.0,257107.0,257683.0,4.0
82,S1,04:17.925,04:19.405,242.0,257925.0,259405.0,10.0
83,S2,04:20.478,04:31.508,1073.0,260478.0,271508.0,36.0
84,S1,04:31.396,04:31.724,-112.0,271396.0,271724.0,1.0
85,S2,04:32.457,04:34.881,733.0,272457.0,274881.0,9.0
86,S1,04:36.415,04:37.649,1534.0,276415.0,277649.0,7.0
87,S2,04:38.306,04:44.496,657.0,278306.0,284496.0,19.0
88,S1,04:44.731,04:47.327,235.0,284731.0,287327.0,8.0
89,S2,04:47.448,04:52.226,121.0,287448.0,292226.0,17.0
90,S1,04:54.171,04:54.732,1945.0,294171.0,294732.0,6.0
91,S2,04:56.131,04:56.976,1399.0,296131.0,296976.0,7.0
92,S1,04:57.742,04:58.610,766.0,297742.0,298610.0,4.0
93,S2,04:58.609,04:59.320,-1.0,298609.0,299320.0,6.0
94,S1,04:59.232,05:04.943,-88.0,299232.0,304943.0,25.0
95,S2,05:04.996,05:19.473,53.0,304996.0,319473.0,64.0
96,S1,05:19.668,05:20.259,195.0,319668.0,320259.0,3.0
97,S2,05:20.370,05:29.958,111.0,320370.0,329958.0,38.0
98,S1,05:30.658,05:32.134,700.0,330658.0,332134.0,9.0
99,S2,05:32.338,05:33.170,204.0,332338.0,333170.0,6.0
100,S1,05:33.193,05:44.071,23.0,333193.0,344071.0,44.0
101,S2,05:44.014,05:46.430,-57.0,344014.0,346430.0,13.0
102,S1,05:46.749,05:47.148,319.0,346749.0,347148.0,4.0
103,S2,05:47.123,05:48.421,-25.0,347123.0,348421.0,7.0
104,S1,05:48.468,05:52.588,47.0,348468.0,352588.0,15.0
105,S2,05:53.274,05:53.938,686.0,353274.0,353938.0,3.0
106,S1,05:54.110,05:54.659,172.0,354110.0,354659.0,4.0
107,S2,05:54.764,05:56.697,105.0,354764.0,356697.0,11.0
108,S1,05:56.597,05:57.670,-100.0,356597.0,357670.0,4.0
109,S2,05:57.678,05:58.516,8.0,357678.0,358516.0,3.0
110,S1,05:59.015,06:01.035,499.0,359015.0,361035.0,5.0
111,S2,06:01.723,06:03.418,688.0,361723.0,363418.0,13.0
112,S1,06:03.999,06:12.494,581.0,363999.0,372494.0,36.0
113,S2,06:13.588,06:13.963,1094.0,373588.0,373963.0,3.0
114,S1,06:13.800,06:14.956,-163.0,373800.0,374956.0,3.0
115,S2,06:14.566,06:14.859,-390.0,374566.0,374859.0,2.0
116,S1,06:15.106,06:16.770,247.0,375106.0,376770.0,10.0
117,S2,06:18.592,06:21.091,1822.0,378592.0,381091.0,12.0
118,S1,06:21.598,06:28.008,507.0,381598.0,388008.0,22.0
119,S2,06:28.308,06:28.701,300.0,388308.0,388701.0,1.0
120,S1,06:28.797,06:48.016,96.0,388797.0,408016.0,61.0
121,S2,06:48.693,06:49.363,677.0,408693.0,409363.0,3.0
122,S1,06:49.139,07:20.429,-224.0,409139.0,440429.0,101.0
123,S2,07:20.750,07:20.905,321.0,440750.0,440905.0,1.0
124,S1,07:21.204,07:29.437,299.0,441204.0,449437.0,31.0
125,S2,07:29.757,07:33.254,320.0,449757.0,453254.0,18.0
126,S1,07:34.398,07:45.522,1144.0,454398.0,465522.0,33.0
127,S2,07:46.472,07:48.795,950.0,466472.0,468795.0,13.0
128,S1,07:48.248,07:49.746,-547.0,468248.0,469746.0,8.0
129,S2,07:49.314,07:50.837,-432.0,469314.0,470837.0,8.0
130,S1,07:51.012,07:56.038,175.0,471012.0,476038.0,13.0
131,S2,07:55.218,07:58.852,-820.0,475218.0,478852.0,17.0
132,S1,07:59.002,08:03.355,150.0,479002.0,483355.0,20.0
133,S2,08:02.334,08:04.054,-1021.0,482334.0,484054.0,7.0
134,S1,08:04.054,08:08.964,0.0,484054.0,488964.0,22.0
135,S2,08:09.099,08:09.302,135.0,489099.0,489302.0,1.0
136,S1,08:09.426,08:11.873,124.0,489426.0,491873.0,10.0
137,S2,08:12.107,08:17.736,234.0,492107.0,497736.0,27.0
138,S1,08:18.625,08:18.944,889.0,498625.0,498944.0,1.0
139,S2,08:19.318,08:20.307,374.0,499318.0,500307.0,7.0
140,S1,08:21.592,08:38.159,1285.0,501592.0,518159.0,64.0
141,S2,08:37.819,08:39.383,-340.0,517819.0,519383.0,10.0
142,S1,08:39.592,08:39.926,209.0,519592.0,519926.0,1.0
143,S2,08:39.756,08:41.782,-170.0,519756.0,521782.0,8.0
144,S1,08:41.495,08:42.933,-287.0,521495.0,522933.0,8.0
145,S2,08:43.030,08:44.112,97.0,523030.0,524112.0,7.0
146,S1,08:44.001,08:44.353,-111.0,524001.0,524353.0,3.0
147,S2,08:44.445,08:45.859,92.0,524445.0,525859.0,9.0
148,S1,08:46.121,08:49.860,262.0,526121.0,529860.0,22.0
149,S2,08:49.987,08:51.591,127.0,529987.0,531591.0,6.0
150,S1,08:51.591,08:52.481,0.0,531591.0,532481.0,3.0
151,S2,08:52.555,08:55.543,74.0,532555.0,535543.0,13.0
152,S1,08:54.596,08:57.627,-947.0,534596.0,537627.0,11.0
153,S2,08:57.250,09:01.181,-377.0,537250.0,541181.0,13.0
154,S1,09:01.375,09:01.941,194.0,541375.0,541941.0,2.0
155,S2,09:02.530,09:05.696,589.0,542530.0,545696.0,13.0
156,S1,09:06.078,09:13.769,382.0,546078.0,553769.0,26.0
157,S2,09:13.116,09:15.331,-653.0,553116.0,555331.0,8.0
158,S1,09:15.631,09:17.698,300.0,555631.0,557698.0,7.0
159,S2,09:17.875,09:18.967,177.0,557875.0,558967.0,9.0
160,S1,09:18.894,09:22.161,-73.0,558894.0,562161.0,20.0
161,S2,09:21.969,09:32.584,-192.0,561969.0,572584.0,36.0
162,S1,09:32.635,09:33.509,51.0,572635.0,573509.0,6.0
163,S2,09:33.681,09:35.503,172.0,573681.0,575503.0,11.0
164,S1,09:35.085,09:36.008,-418.0,575085.0,576008.0,7.0
165,S2,09:35.744,09:36.976,-264.0,575744.0,576976.0,3.0
166,S1,09:37.432,09:39.800,456.0,577432.0,579800.0,10.0
167,S2,09:39.551,09:44.573,-249.0,579551.0,584573.0,15.0
168,S1,09:43.622,09:44.664,-951.0,583622.0,584664.0,4.0
169,S2,09:45.116,09:48.184,452.0,585116.0,588184.0,13.0
170,S1,09:48.577,09:59.672,393.0,588577.0,599672.0,40.0
