turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.290,00:05.060,290.0,290.0,5060.0,6.0
1,S2,00:03.377,00:06.703,-1683.0,3377.0,6703.0,3.0
2,S1,00:05.172,00:06.830,-1531.0,5172.0,6830.0,9.0
3,S2,00:07.240,00:13.550,410.0,7240.0,13550.0,23.0
4,S1,00:13.787,00:14.038,237.0,13787.0,14038.0,1.0
5,S2,00:15.430,00:15.889,1392.0,15430.0,15889.0,1.0
6,S1,00:17.773,00:18.174,1884.0,17773.0,18174.0,1.0
7,S2,00:21.246,00:21.301,3072.0,21246.0,21301.0,7.0
8,S1,00:21.455,00:24.315,154.0,21455.0,24315.0,12.0
9,S2,00:25.258,00:25.797,943.0,25258.0,25797.0,3.0
10,S1,00:26.065,00:26.615,268.0,26065.0,26615.0,2.0
11,S2,00:27.688,00:30.820,1073.0,27688.0,30820.0,11.0
12,S1,00:31.923,00:32.924,1103.0,31923.0,32924.0,2.0
13,S2,00:32.316,00:33.562,-608.0,32316.0,33562.0,9.0
14,S1,00:33.793,00:34.507,231.0,33793.0,34507.0,3.0
15,S2,00:37.992,00:39.476,3485.0,37992.0,39476.0,6.0
16,S1,00:40.013,00:42.676,537.0,40013.0,42676.0,11.0
17,S2,00:43.191,00:48.342,515.0,43191.0,48342.0,17.0
18,S1,00:48.442,00:48.601,100.0,48442.0,48601.0,1.0
19,S2,00:49.328,00:51.645,727.0,49328.0,51645.0,8.0
20,S1,00:51.645,00:51.851,0.0,51645.0,51851.0,1.0
21,S2,00:52.230,00:55.866,379.0,52230.0,55866.0,14.0
22,S1,00:56.162,00:56.455,296.0,56162.0,56455.0,1.0
23,S2,00:56.522,00:58.349,67.0,56522.0,58349.0,9.0
24,S1,00:58.492,00:58.895,143.0,58492.0,58895.0,1.0
25,S2,00:59.191,01:06.522,296.0,59191.0,66522.0,23.0
26,S1,01:07.344,01:21.407,822.0,67344.0,81407.0,49.0
27,S2,01:21.984,01:23.295,577.0,81984.0,83295.0,7.0
28,S1,01:22.305,01:39.549,-990.0,82305.0,99549.0,70.0
29,S2,01:40.262,01:41.436,713.0,100262.0,101436.0,3.0
30,S1,01:40.395,02:30.029,-1041.0,100395.0,150029.0,157.0
31,S2,02:28.629,02:31.860,-1400.0,148629.0,151860.0,9.0
