turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.144,00:00.680,144.0,144.0,680.0,1.0
1,S2,00:01.260,00:01.940,580.0,1260.0,1940.0,2.0
2,S1,00:01.824,00:05.140,-116.0,1824.0,5140.0,7.0
3,S2,00:05.880,00:06.510,740.0,5880.0,6510.0,1.0
4,S1,00:06.974,00:09.662,464.0,6974.0,9662.0,6.0
5,S2,00:09.877,00:09.994,215.0,9877.0,9994.0,1.0
6,S1,00:10.410,00:12.186,416.0,10410.0,12186.0,9.0
7,S2,00:12.580,00:13.068,394.0,12580.0,13068.0,9.0
8,S1,00:13.220,00:24.150,152.0,13220.0,24150.0,33.0
9,S2,00:21.802,00:22.473,-2348.0,21802.0,22473.0,2.0
10,S1,00:23.057,00:25.061,584.0,23057.0,25061.0,4.0
11,S2,00:25.249,00:28.807,188.0,25249.0,28807.0,8.0
12,S1,00:28.840,00:30.240,33.0,28840.0,30240.0,5.0
13,S2,00:31.605,00:32.988,1365.0,31605.0,32988.0,8.0
14,S1,00:33.062,00:33.832,74.0,33062.0,33832.0,4.0
15,S2,00:33.800,00:35.115,-32.0,33800.0,35115.0,6.0
16,S1,00:35.439,00:36.148,324.0,35439.0,36148.0,4.0
17,S2,00:36.320,00:37.457,172.0,36320.0,37457.0,5.0
18,S1,00:37.788,00:41.550,331.0,37788.0,41550.0,11.0
19,S2,00:41.743,00:42.003,193.0,41743.0,42003.0,1.0
20,S1,00:42.386,00:43.975,383.0,42386.0,43975.0,9.0
21,S2,00:44.025,00:44.719,50.0,44025.0,44719.0,5.0
22,S1,00:45.335,01:07.363,616.0,45335.0,67363.0,49.0
23,S2,01:07.363,01:10.344,0.0,67363.0,70344.0,11.0
24,S1,01:10.733,01:11.005,389.0,70733.0,71005.0,1.0
25,S2,01:11.363,01:14.235,358.0,71363.0,74235.0,9.0
26,S1,01:14.559,01:14.879,324.0,74559.0,74879.0,1.0
27,S2,01:15.108,01:16.308,229.0,75108.0,76308.0,9.0
28,S1,01:17.132,01:20.110,824.0,77132.0,80110.0,14.0
29,S2,01:20.803,01:23.174,693.0,80803.0,83174.0,4.0
30,S1,01:23.916,01:33.137,742.0,83916.0,93137.0,28.0
31,S2,01:33.773,01:38.978,636.0,93773.0,98978.0,15.0
32,S1,01:39.176,01:39.644,198.0,99176.0,99644.0,3.0
33,S2,01:40.857,01:42.859,1213.0,100857.0,102859.0,10.0
34,S1,01:43.693,01:47.791,834.0,103693.0,107791.0,22.0
35,S2,01:50.329,02:00.156,2538.0,110329.0,120156.0,22.0
36,S1,02:00.600,02:02.448,444.0,120600.0,122448.0,7.0
37,S2,02:02.601,02:05.760,153.0,122601.0,125760.0,7.0
38,S1,02:04.825,02:13.443,-935.0,124825.0,133443.0,27.0
39,S2,02:15.026,02:15.913,1583.0,135026.0,135913.0,5.0
40,S1,02:16.473,02:20.816,560.0,136473.0,140816.0,7.0
41,S2,02:21.004,02:21.236,188.0,141004.0,141236.0,1.0
42,S1,02:22.117,02:23.445,881.0,142117.0,143445.0,10.0
43,S2,02:25.894,02:27.329,2449.0,145894.0,147329.0,7.0
44,S1,02:27.736,02:28.185,407.0,147736.0,148185.0,3.0
45,S2,02:28.836,02:32.629,651.0,148836.0,152629.0,6.0
46,S1,02:33.327,02:35.159,698.0,153327.0,155159.0,4.0
47,S2,02:35.756,02:36.270,597.0,155756.0,156270.0,3.0
48,S1,02:36.519,02:43.623,249.0,156519.0,163623.0,24.0
