turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:01.437,00:06.710,1437.0,1437.0,6710.0,15.0
1,S2,00:06.710,00:07.580,0.0,6710.0,7580.0,9.0
2,S1,00:07.957,00:10.978,377.0,7957.0,10978.0,14.0
3,S2,00:12.127,00:19.162,1149.0,12127.0,19162.0,27.0
4,S1,00:19.887,00:20.900,725.0,19887.0,20900.0,3.0
5,S2,00:19.938,00:21.116,-962.0,19938.0,21116.0,4.0
6,S1,00:21.003,00:23.344,-113.0,21003.0,23344.0,13.0
7,S2,00:23.443,00:24.563,99.0,23443.0,24563.0,3.0
8,S1,00:24.840,00:28.247,277.0,24840.0,28247.0,21.0
9,S2,00:29.537,00:31.000,1290.0,29537.0,31000.0,6.0
10,S1,00:31.440,00:33.040,440.0,31440.0,33040.0,8.0
11,S2,00:33.412,00:33.685,372.0,33412.0,33685.0,1.0
12,S1,00:33.860,00:34.856,175.0,33860.0,34856.0,5.0
13,S2,00:34.906,00:37.155,50.0,34906.0,37155.0,8.0
14,S1,00:37.846,00:47.466,691.0,37846.0,47466.0,29.0
15,S2,00:48.722,00:51.209,1256.0,48722.0,51209.0,10.0
16,S1,00:51.301,00:51.793,92.0,51301.0,51793.0,1.0
17,S2,00:52.212,00:53.233,419.0,52212.0,53233.0,6.0
18,S1,00:53.680,01:01.790,447.0,53680.0,61790.0,33.0
19,S2,01:02.199,01:02.478,409.0,62199.0,62478.0,2.0
20,S1,01:03.439,01:09.290,961.0,63439.0,69290.0,27.0
21,S2,01:09.423,01:10.945,133.0,69423.0,70945.0,8.0
22,S1,01:11.040,01:11.280,95.0,71040.0,71280.0,1.0
23,S2,01:11.318,01:11.652,38.0,71318.0,71652.0,2.0
24,S1,01:12.747,01:16.357,1095.0,72747.0,76357.0,11.0
25,S2,01:16.596,01:18.246,239.0,76596.0,78246.0,7.0
26,S1,01:18.025,01:28.391,-221.0,78025.0,88391.0,37.0
27,S2,01:29.676,01:32.074,1285.0,89676.0,92074.0,9.0
28,S1,01:32.074,01:33.356,0.0,92074.0,93356.0,5.0
29,S2,01:33.356,01:34.427,0.0,93356.0,94427.0,5.0
30,S1,01:36.695,01:44.265,2268.0,96695.0,104265.0,24.0
31,S2,01:45.529,01:46.378,1264.0,105529.0,106378.0,3.0
32,S1,01:47.034,01:51.731,656.0,107034.0,111731.0,12.0
33,S2,01:53.738,01:56.599,2007.0,113738.0,116599.0,12.0
34,S1,01:56.911,01:57.194,312.0,116911.0,117194.0,1.0
35,S2,01:57.918,02:00.251,724.0,117918.0,120251.0,11.0
36,S1,02:01.400,02:16.015,1149.0,121400.0,136015.0,44.0
37,S2,02:17.465,02:23.827,1450.0,137465.0,143827.0,18.0
38,S1,02:24.216,02:25.676,389.0,144216.0,145676.0,6.0
39,S2,02:25.642,02:28.176,-34.0,145642.0,148176.0,8.0
40,S1,02:28.182,02:46.806,6.0,148182.0,166806.0,45.0
41,S2,02:47.478,02:52.217,672.0,167478.0,172217.0,17.0
42,S1,02:52.734,02:54.997,517.0,172734.0,174997.0,9.0
43,S2,02:57.296,02:59.409,2299.0,177296.0,179409.0,10.0
44,S1,03:00.940,03:01.953,1531.0,180940.0,181953.0,5.0
45,S2,03:02.533,03:05.934,580.0,182533.0,185934.0,12.0
46,S1,03:06.291,03:11.293,357.0,186291.0,191293.0,18.0
47,S2,03:11.519,03:12.308,226.0,191519.0,192308.0,5.0
48,S1,03:13.658,03:13.862,1350.0,193658.0,193862.0,1.0
49,S2,03:14.049,03:16.385,187.0,194049.0,196385.0,10.0
