turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.000,00:01.086,0.0,0.0,1086.0,5.0
1,S2,00:01.813,00:07.030,727.0,1813.0,7030.0,8.0
2,S1,00:07.185,00:08.098,155.0,7185.0,8098.0,7.0
3,S2,00:08.448,00:13.050,350.0,8448.0,13050.0,12.0
4,S1,00:13.150,00:16.210,100.0,13150.0,16210.0,13.0
5,S2,00:16.541,00:21.385,331.0,16541.0,21385.0,16.0
6,S1,00:21.110,00:25.042,-275.0,21110.0,25042.0,15.0
7,S2,00:25.728,00:29.010,686.0,25728.0,29010.0,14.0
8,S1,00:29.001,00:29.258,-9.0,29001.0,29258.0,1.0
9,S2,00:30.077,00:30.943,819.0,30077.0,30943.0,4.0
10,S1,00:32.063,00:43.266,1120.0,32063.0,43266.0,26.0
11,S2,00:43.211,00:45.331,-55.0,43211.0,45331.0,6.0
12,S1,00:45.105,00:45.469,-226.0,45105.0,45469.0,3.0
13,S2,00:45.590,00:46.748,121.0,45590.0,46748.0,7.0
14,S1,00:46.578,00:49.380,-170.0,46578.0,49380.0,3.0
15,S2,00:47.746,00:49.221,-1634.0,47746.0,49221.0,8.0
16,S1,00:49.806,00:54.492,585.0,49806.0,54492.0,18.0
17,S2,00:54.536,00:55.783,44.0,54536.0,55783.0,7.0
18,S1,00:55.915,00:56.564,132.0,55915.0,56564.0,3.0
19,S2,00:57.857,01:00.895,1293.0,57857.0,60895.0,16.0
20,S1,01:01.156,01:02.733,261.0,61156.0,62733.0,5.0
21,S2,01:02.830,01:05.185,97.0,62830.0,65185.0,5.0
22,S1,01:05.287,01:07.046,102.0,65287.0,67046.0,7.0
23,S2,01:07.118,01:08.422,72.0,67118.0,68422.0,5.0
24,S1,01:08.844,01:11.046,422.0,68844.0,71046.0,11.0
25,S2,01:11.416,01:15.536,370.0,71416.0,75536.0,5.0
26,S1,01:16.528,01:16.847,992.0,76528.0,76847.0,1.0
27,S2,01:18.033,01:18.668,1186.0,78033.0,78668.0,3.0
28,S1,01:20.290,01:21.106,1622.0,80290.0,81106.0,4.0
29,S2,01:21.331,01:21.751,225.0,81331.0,81751.0,2.0
30,S1,01:22.955,01:27.403,1204.0,82955.0,87403.0,13.0
31,S2,01:27.552,01:29.304,149.0,87552.0,89304.0,9.0
32,S1,01:29.104,01:39.205,-200.0,89104.0,99205.0,28.0
33,S2,01:39.300,01:39.707,95.0,99300.0,99707.0,2.0
