turn_num,speaker,turn_start,turn_end,gap_length,turn_start_msec,turn_end_msec,number_of_words
0,S1,00:00.587,00:05.905,587.0,587.0,5905.0,10.0
1,S2,00:05.135,00:06.040,-770.0,5135.0,6040.0,1.0
2,S1,00:06.110,00:07.100,70.0,6110.0,7100.0,3.0
3,S2,00:07.300,00:15.778,200.0,7300.0,15778.0,23.0
4,S1,00:15.610,00:17.800,-168.0,15610.0,17800.0,9.0
5,S2,00:18.233,00:24.080,433.0,18233.0,24080.0,22.0
6,S1,00:24.142,00:25.340,62.0,24142.0,25340.0,7.0
7,S2,00:25.380,00:26.974,40.0,25380.0,26974.0,8.0
8,S1,00:28.097,00:37.070,1123.0,28097.0,37070.0,27.0
9,S2,00:36.131,00:36.926,-939.0,36131.0,36926.0,2.0
10,S1,00:37.180,00:37.930,254.0,37180.0,37930.0,4.0
11,S2,00:37.925,00:47.286,-5.0,37925.0,47286.0,39.0
12,S1,00:46.566,00:50.002,-720.0,46566.0,50002.0,11.0
13,S2,00:48.450,00:50.083,-1552.0,48450.0,50083.0,7.0
14,S1,00:50.191,00:53.150,108.0,50191.0,53150.0,9.0
15,S2,00:51.609,00:52.208,-1541.0,51609.0,52208.0,3.0
16,S1,00:56.083,01:01.138,3875.0,56083.0,61138.0,21.0
17,S2,01:00.342,01:04.510,-796.0,60342.0,64510.0,19.0
18,S1,01:06.461,01:08.658,1951.0,66461.0,68658.0,6.0
19,S2,01:08.161,01:08.665,-497.0,68161.0,68665.0,2.0
20,S1,01:08.915,01:09.279,250.0,68915.0,69279.0,1.0
21,S2,01:10.010,01:10.772,731.0,70010.0,70772.0,4.0
22,S1,01:12.119,01:18.640,1347.0,72119.0,78640.0,20.0
23,S2,01:18.382,01:19.196,-258.0,78382.0,79196.0,2.0
24,S1,01:19.203,01:20.422,7.0,79203.0,80422.0,7.0
25,S2,01:20.517,01:23.069,95.0,80517.0,83069.0,8.0
26,S1,01:23.133,01:29.736,64.0,83133.0,89736.0,19.0
27,S1,01:29.987,01:33.780,251.0,89987.0,93780.0,16.0
28,S2,01:33.833,01:34.908,53.0,93833.0,94908.0,5.0
29,S1,01:37.956,02:26.067,3048.0,97956.0,146067.0,173.0
30,S1,02:26.776,02:29.905,709.0,146776.0,149905.0,16.0
31,S2,02:29.626,02:34.340,-279.0,149626.0,154340.0,17.0
32,S1,02:34.494,02:38.404,154.0,154494.0,158404.0,16.0
33,S1,02:40.531,02:41.363,2127.0,160531.0,161363.0,1.0
34,S2,02:42.427,02:43.831,1064.0,162427.0,163831.0,9.0
35,S1,02:44.022,03:16.126,191.0,164022.0,196126.0,82.0
36,S2,03:15.937,03:16.404,-189.0,195937.0,196404.0,2.0
37,S1,03:16.306,03:19.449,-98.0,196306.0,199449.0,9.0
38,S2,03:19.288,03:23.696,-161.0,199288.0,203696.0,13.0
39,S1,03:23.746,03:24.199,50.0,203746.0,204199.0,2.0
40,S2,03:24.077,03:25.618,-122.0,204077.0,205618.0,8.0
41,S1,03:25.965,03:26.352,347.0,205965.0,206352.0,1.0
42,S2,03:26.299,03:29.433,-53.0,206299.0,209433.0,9.0
43,S1,03:29.389,03:40.984,-44.0,209389.0,220984.0,44.0
44,S1,03:45.431,03:50.221,4447.0,225431.0,230221.0,4.0
45,S2,03:51.057,03:52.075,836.0,231057.0,232075.0,2.0
