SubID,PartnerID,Rating,Time,adjustedTime
260,23,0.0,3.01,0.0
260,23,0.0,3.11,0.10000000000000007
260,23,0.0,3.21,0.20000000000000015
260,23,0.0,3.31,0.3000000000000003
260,23,0.0,3.41,0.4000000000000004
260,23,0.0,3.51,0.5
260,23,0.0,3.61,0.6000000000000001
260,23,0.0,3.71,0.7000000000000002
260,23,0.0,3.81,0.8000000000000003
260,23,0.0,3.91,0.9000000000000004
260,23,0.0,4.01,1.0
260,23,0.0,4.11,1.1000000000000003
260,23,0.0,4.21,1.2000000000000002
260,23,0.0,4.31,1.2999999999999998
260,23,0.0,4.41,1.4000000000000004
260,23,0.0,4.51,1.5
260,23,0.0,4.61,1.6000000000000003
260,23,0.0,4.71,1.7000000000000002
260,23,0.0,4.81,1.7999999999999998
260,23,0.0,4.91,1.9000000000000004
260,23,0.0,5.01,2.0
260,23,0.0,5.11,2.1000000000000005
260,23,0.0,5.21,2.2
260,23,0.0,5.31,2.3
260,23,0.0,5.41,2.4000000000000004
260,23,0.0,5.51,2.5
260,23,0.0,5.61,2.6000000000000005
260,23,0.0,5.71,2.7
260,23,0.0,5.81,2.8
260,23,0.0,5.91,2.9000000000000004
260,23,0.0,6.01,3.0
260,23,0.0,6.11,3.1000000000000005
260,23,0.0,6.21,3.2
260,23,0.0,6.31,3.3
260,23,0.0,6.41,3.4000000000000004
260,23,0.0,6.51,3.5
260,23,0.0,6.61,3.6000000000000005
260,23,0.0,6.71,3.7
260,23,0.0,6.81,3.8
260,23,0.0,6.91,3.9
260,23,0.0,7.01,4.0
260,23,0.0,7.11,4.1000000000000005
260,23,0.0,7.21,4.2
260,23,0.0,7.31,4.3
260,23,0.0,7.41,4.4
260,23,0.0,7.51,4.5
260,23,0.0,7.61,4.6000000000000005
260,23,1.0,7.71,4.7
260,23,4.0,7.81,4.8
260,23,12.0,7.91,4.9
260,23,19.0,8.01,5.0
260,23,23.0,8.11,5.1
260,23,31.0,8.21,5.200000000000001
260,23,39.0,8.31,5.300000000000002
260,23,44.0,8.41,5.4
260,23,49.0,8.51,5.5
260,23,51.0,8.61,5.6
260,23,54.0,8.71,5.700000000000001
260,23,54.0,8.81,5.800000000000002
260,23,54.0,8.91,5.9
260,23,54.0,9.01,6.0
260,23,54.0,9.11,6.1
260,23,54.0,9.21,6.200000000000001
260,23,54.0,9.31,6.300000000000002
260,23,54.0,9.41,6.4
260,23,54.0,9.51,6.5
260,23,54.0,9.61,6.6
260,23,54.0,9.71,6.700000000000001
260,23,54.0,9.81,6.800000000000002
260,23,54.0,9.91,6.9
260,23,58.0,10.01,7.0
260,23,63.0,10.11,7.1
260,23,66.0,10.21,7.200000000000001
260,23,68.0,10.31,7.300000000000002
260,23,71.0,10.41,7.4
260,23,72.0,10.51,7.5
260,23,72.0,10.61,7.6
260,23,72.0,10.71,7.700000000000001
260,23,75.0,10.81,7.800000000000002
260,23,75.0,10.91,7.9
260,23,79.0,11.01,8.0
260,23,82.0,11.11,8.1
260,23,83.0,11.21,8.200000000000001
260,23,83.0,11.31,8.3
260,23,83.0,11.41,8.4
260,23,83.0,11.51,8.5
260,23,83.0,11.61,8.6
260,23,83.0,11.71,8.700000000000001
260,23,83.0,11.81,8.8
260,23,83.0,11.91,8.9
260,23,83.0,12.01,9.0
260,23,83.0,12.11,9.1
260,23,83.0,12.21,9.2
260,23,83.0,12.31,9.3
260,23,83.0,12.41,9.4
260,23,83.0,12.51,9.5
260,23,83.0,12.61,9.6
