subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
89,85,89_85,0.0,372.89032258064515,290.0,67.06766666666667,155.0,396.39080459770116,327.0,55.51533333333333,87.0,412.48387096774195,371.5,59.171,62.0,378.6818181818182,374.0,62.884,44.0,354.4594594594595,321.0,64.48333333333333,37.0,353.96875,286.5,64.494,32.0,524.7222222222222,461.0,57.355,18.0,511.0625,461.0,57.426,16.0,470.3333333333333,447.0,57.375,15.0,499.0,475.0,55.5,11.0,424.3333333333333,252.0,54.0,9.0,418.0,242.5,51.75,8.0,418.0,242.5,48.34,8.0,418.5,227.0,45.01,6.0,395.25,186.0,35.94,4.0
85,89,89_85,0.0,372.89032258064515,290.0,71.3195,155.0,396.39080459770116,327.0,53.385,87.0,412.48387096774195,371.5,46.219,62.0,378.6818181818182,374.0,41.492,44.0,354.4594594594595,321.0,38.553333333333335,37.0,353.96875,286.5,36.32,32.0,524.7222222222222,461.0,32.318333333333335,18.0,511.0625,461.0,31.416,16.0,470.3333333333333,447.0,30.6275,15.0,499.0,475.0,30.006666666666668,11.0,424.3333333333333,252.0,29.44,9.0,418.0,242.5,28.55,8.0,418.0,242.5,27.26,8.0,418.5,227.0,25.4,6.0,395.25,186.0,24.94,4.0
89,85,89_85,1.0,,,,,342.8235294117647,262.5,78.62,68.0,364.8666666666667,246.0,50.5165,45.0,414.51162790697674,305.0,48.14666666666667,43.0,466.6875,345.0,53.57333333333333,32.0,474.9,380.5,53.848,30.0,193.1578947368421,227.0,71.61166666666666,19.0,196.875,188.0,71.562,16.0,312.72727272727275,205.0,65.5125,11.0,565.1428571428571,447.0,59.21,7.0,622.5714285714286,642.0,60.852,7.0,530.1428571428571,475.0,63.0,7.0,715.0,642.0,62.66,3.0,416.5,416.5,58.49,2.0,465.0,465.0,54.08,2.0
85,89,89_85,1.0,,,,,342.8235294117647,262.5,89.254,68.0,364.8666666666667,246.0,71.4475,45.0,414.51162790697674,305.0,65.278,43.0,466.6875,345.0,60.2475,32.0,474.9,380.5,56.118,30.0,193.1578947368421,227.0,44.788333333333334,19.0,196.875,188.0,41.224,16.0,312.72727272727275,205.0,37.945,11.0,565.1428571428571,447.0,34.63,7.0,622.5714285714286,642.0,33.392,7.0,530.1428571428571,475.0,32.705,7.0,715.0,642.0,32.75333333333333,3.0,416.5,416.5,31.7,2.0,465.0,465.0,25.86,2.0
89,85,89_85,2.0,,,,,,,,,329.2708333333333,269.0,91.5155,48.0,306.34285714285716,227.0,62.648,35.0,365.45454545454544,246.0,47.06333333333333,33.0,356.48,246.0,48.204,25.0,633.3888888888889,413.5,48.81666666666667,18.0,444.5833333333333,388.5,59.664,12.0,238.1818181818182,321.0,70.5625,11.0,35.0,151.5,73.47333333333333,10.0,231.8,188.0,67.328,10.0,796.6666666666666,1122.0,57.315,3.0,537.6,447.0,61.42,5.0,715.0,642.0,63.0,3.0,416.5,416.5,55.0,2.0
85,89,89_85,2.0,,,,,,,,,329.2708333333333,269.0,96.292,48.0,306.34285714285716,227.0,79.4,35.0,365.45454545454544,246.0,71.53833333333333,33.0,356.48,246.0,67.717,25.0,633.3888888888889,413.5,56.156666666666666,18.0,444.5833333333333,388.5,51.836,12.0,238.1818181818182,321.0,47.0875,11.0,35.0,151.5,41.43,10.0,231.8,188.0,38.484,10.0,796.6666666666666,1122.0,35.7,3.0,537.6,447.0,33.04,5.0,715.0,642.0,32.92,3.0,416.5,416.5,30.98,2.0
89,85,89_85,3.0,,,,,,,,,,,,,381.5151515151515,276.0,94.592,33.0,241.0,175.0,76.97833333333334,25.0,375.35,245.0,52.829,20.0,252.35714285714286,252.5,58.33,14.0,495.1111111111111,369.0,48.032,18.0,611.9090909090909,394.0,53.095,11.0,368.8888888888889,365.0,69.75,9.0,138.66666666666666,173.0,75.796,6.0,131.25,188.0,73.71,8.0,634.0,634.0,57.0,2.0,391.5,295.5,63.0,4.0,,,61.98,0.0
85,89,89_85,3.0,,,,,,,,,,,,,381.5151515151515,276.0,99.108,33.0,241.0,175.0,86.62333333333333,25.0,375.35,245.0,75.178,20.0,252.35714285714286,252.5,64.33833333333334,14.0,495.1111111111111,369.0,60.4,18.0,611.9090909090909,394.0,53.595,11.0,368.8888888888889,365.0,48.14666666666667,9.0,138.66666666666666,173.0,43.964,6.0,131.25,188.0,40.19,8.0,634.0,634.0,36.22,2.0,391.5,295.5,32.49,4.0,,,32.42,0.0
89,85,89_85,4.0,,,,,,,,,,,,,,,,,416.57142857142856,276.5,93.24,28.0,208.0,175.0,91.143,27.0,357.6111111111111,275.5,41.46333333333333,18.0,434.44444444444446,262.0,57.182,9.0,409.14285714285717,369.0,49.31,14.0,506.7142857142857,394.0,56.486666666666665,7.0,370.1666666666667,399.0,63.544,6.0,138.66666666666666,173.0,76.695,6.0,131.25,188.0,74.21333333333334,8.0,1122.0,1122.0,57.63,1.0,475.0,475.0,63.0,1.0
85,89,89_85,4.0,,,,,,,,,,,,,,,,,416.57142857142856,276.5,99.635,28.0,208.0,175.0,92.584,27.0,357.6111111111111,275.5,69.32333333333334,18.0,434.44444444444446,262.0,65.828,9.0,409.14285714285717,369.0,61.84,14.0,506.7142857142857,394.0,53.24666666666667,7.0,370.1666666666667,399.0,50.192,6.0,138.66666666666666,173.0,44.455,6.0,131.25,188.0,39.586666666666666,8.0,1122.0,1122.0,34.57,1.0,475.0,475.0,33.0,1.0
89,85,89_85,5.0,,,,,,,,,,,,,,,,,,,,,485.1904761904762,277.0,91.888,21.0,374.8666666666667,227.0,52.663333333333334,15.0,312.625,244.5,39.226,16.0,353.57142857142856,243.0,58.315,7.0,714.0,477.0,41.14666666666667,11.0,519.0,388.5,55.784,6.0,357.6,365.0,64.43,5.0,-350.0,-350.0,72.73333333333333,2.0,634.0,634.0,57.0,2.0,835.0,835.0,63.0,2.0
85,89,89_85,5.0,,,,,,,,,,,,,,,,,,,,,485.1904761904762,277.0,100.0,21.0,374.8666666666667,227.0,73.75333333333333,15.0,312.625,244.5,69.606,16.0,353.57142857142856,243.0,65.3075,7.0,714.0,477.0,59.06666666666667,11.0,519.0,388.5,53.48,6.0,357.6,365.0,49.72,5.0,-350.0,-350.0,43.27333333333333,2.0,634.0,634.0,36.83,2.0,835.0,835.0,32.84,2.0
