subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
11,7,11_7,0.0,253.89622641509433,244.5,66.991,212.0,264.9826086956522,237.0,48.922666666666665,115.0,257.50602409638554,237.0,35.0785,83.0,235.52173913043478,237.0,26.712,69.0,277.94642857142856,288.0,20.951666666666668,56.0,308.4166666666667,259.5,16.973,48.0,262.0,259.5,12.015,26.0,269.84,270.0,10.112,25.0,284.3333333333333,277.5,8.2425,18.0,295.3529411764706,306.0,6.38,17.0,293.625,277.5,5.344,16.0,364.7857142857143,314.0,3.93,14.0,336.6666666666667,306.0,2.5866666666666664,9.0,623.6,383.0,1.74,5.0,1790.0,1790.0,0.0,1.0
7,11,11_7,0.0,253.89622641509433,244.5,44.772333333333336,212.0,264.9826086956522,237.0,25.939666666666668,115.0,257.50602409638554,237.0,16.2115,83.0,235.52173913043478,237.0,11.217333333333332,69.0,277.94642857142856,288.0,9.771666666666667,56.0,308.4166666666667,259.5,8.326,48.0,262.0,259.5,5.52,26.0,269.84,270.0,4.424,25.0,284.3333333333333,277.5,3.8725,18.0,295.3529411764706,306.0,3.4966666666666666,17.0,293.625,277.5,3.196,16.0,364.7857142857143,314.0,2.745,14.0,336.6666666666667,306.0,2.0,9.0,623.6,383.0,2.0,5.0,1790.0,1790.0,2.0,1.0
11,7,11_7,1.0,,,,,240.75257731958763,266.0,85.05933333333333,97.0,208.41935483870967,210.5,78.525,62.0,309.17391304347825,244.5,71.13333333333334,46.0,210.4857142857143,211.0,61.955,35.0,187.68571428571428,211.0,53.184,35.0,291.76666666666665,317.0,29.888333333333332,30.0,350.3478260869565,237.0,23.834,23.0,360.6666666666667,253.5,21.6375,18.0,199.0,237.0,17.65,9.0,227.55555555555554,270.0,14.88,9.0,2.75,116.0,12.555,4.0,248.875,286.0,10.173333333333334,8.0,221.0,249.0,6.12,9.0,332.0,344.5,3.48,4.0
7,11,11_7,1.0,,,,,240.75257731958763,266.0,63.605,97.0,208.41935483870967,210.5,52.5455,62.0,309.17391304347825,244.5,40.662,46.0,210.4857142857143,211.0,31.763333333333332,35.0,187.68571428571428,211.0,24.097,35.0,291.76666666666665,317.0,14.023333333333333,30.0,350.3478260869565,237.0,12.228,23.0,360.6666666666667,253.5,10.1,18.0,199.0,237.0,7.543333333333333,9.0,227.55555555555554,270.0,5.652,9.0,2.75,116.0,5.0,4.0,248.875,286.0,4.993333333333333,8.0,221.0,249.0,3.49,9.0,332.0,344.5,2.0,4.0
11,7,11_7,2.0,,,,,,,,,291.5074626865672,359.0,87.3695,67.0,214.9787234042553,235.0,81.29266666666666,47.0,195.16666666666666,174.5,78.9,42.0,284.375,244.5,76.611,32.0,132.5909090909091,165.0,54.83,22.0,68.9047619047619,159.0,46.19,21.0,197.75,335.0,32.975,20.0,432.77777777777777,317.0,24.143333333333334,18.0,417.4,229.0,22.584,10.0,211.75,253.5,19.56,8.0,133.6,175.0,14.506666666666666,5.0,-28.666666666666668,135.0,11.28,3.0,-22.0,207.0,4.28,4.0
7,11,11_7,2.0,,,,,,,,,291.5074626865672,359.0,65.56,67.0,214.9787234042553,235.0,61.13,47.0,195.16666666666666,174.5,52.07833333333333,42.0,284.375,244.5,45.396,32.0,132.5909090909091,165.0,21.68,22.0,68.9047619047619,159.0,17.0,21.0,197.75,335.0,15.3425,20.0,432.77777777777777,317.0,11.59,18.0,417.4,229.0,11.108,10.0,211.75,253.5,8.815,8.0,133.6,175.0,5.0,5.0,-28.666666666666668,135.0,5.0,3.0,-22.0,207.0,2.0,4.0
11,7,11_7,3.0,,,,,,,,,,,,,264.98,305.5,88.826,50.0,312.24242424242425,375.0,83.9625,33.0,127.4,130.5,80.439,30.0,342.3076923076923,259.0,69.08,13.0,365.85714285714283,257.5,60.178,14.0,89.55,124.0,52.9,20.0,80.25,286.0,35.63333333333333,12.0,298.7692307692308,317.0,25.084,13.0,479.8,277.0,23.715,10.0,280.75,277.0,20.793333333333333,4.0,97.0,97.0,13.83,1.0,415.4,324.0,7.96,5.0
7,11,11_7,3.0,,,,,,,,,,,,,264.98,305.5,66.08,50.0,312.24242424242425,375.0,63.600833333333334,33.0,127.4,130.5,59.695,30.0,342.3076923076923,259.0,41.846666666666664,13.0,365.85714285714283,257.5,31.194,14.0,89.55,124.0,17.0,20.0,80.25,286.0,16.456666666666667,12.0,298.7692307692308,317.0,13.348,13.0,479.8,277.0,11.385,10.0,280.75,277.0,10.086666666666666,4.0,97.0,97.0,5.0,1.0,415.4,324.0,4.98,5.0
11,7,11_7,4.0,,,,,,,,,,,,,,,,,269.4130434782609,337.0,89.18583333333333,46.0,334.0357142857143,346.0,85.316,28.0,314.2083333333333,237.0,78.8,24.0,185.7,249.5,74.062,10.0,573.8571428571429,520.0,59.6375,7.0,52.76923076923077,25.0,49.75333333333333,13.0,53.81818181818182,159.0,41.676,11.0,266.1666666666667,268.0,25.105,12.0,456.44444444444446,237.0,23.286666666666665,9.0,232.57142857142858,270.0,17.59,7.0,-204.5,-204.5,11.0,2.0
7,11,11_7,4.0,,,,,,,,,,,,,,,,,269.4130434782609,337.0,66.6475,46.0,334.0357142857143,346.0,63.764,28.0,314.2083333333333,237.0,46.62833333333333,24.0,185.7,249.5,43.638,10.0,573.8571428571429,520.0,34.7425,7.0,52.76923076923077,25.0,17.0,13.0,53.81818181818182,159.0,17.0,11.0,266.1666666666667,268.0,13.685,12.0,456.44444444444446,237.0,11.18,9.0,232.57142857142858,270.0,6.63,7.0,-204.5,-204.5,5.0,2.0
