subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
108,110,108_110,0.0,249.72906403940885,189.0,75.48583333333333,203.0,245.34579439252337,189.0,66.74566666666666,107.0,273.8125,212.0,62.5345,80.0,199.06896551724137,171.5,59.86533333333333,58.0,183.05769230769232,171.5,57.58166666666666,52.0,202.72340425531914,173.0,56.538,47.0,180.65714285714284,173.0,54.23,35.0,193.125,171.5,53.076,32.0,233.44444444444446,170.0,51.345,27.0,216.14285714285714,173.0,50.0,21.0,260.52941176470586,180.0,50.0,17.0,286.4,201.0,50.0,15.0,317.7,190.5,50.0,10.0,341.75,190.5,50.0,8.0,588.6666666666666,542.0,50.0,3.0
110,108,108_110,0.0,249.72906403940885,189.0,12.133666666666667,203.0,245.34579439252337,189.0,13.295333333333334,107.0,273.8125,212.0,11.012,80.0,199.06896551724137,171.5,9.337333333333333,58.0,183.05769230769232,171.5,8.893333333333333,52.0,202.72340425531914,173.0,8.872,47.0,180.65714285714284,173.0,8.786666666666667,35.0,193.125,171.5,8.744,32.0,233.44444444444446,170.0,8.68,27.0,216.14285714285714,173.0,8.573333333333334,21.0,260.52941176470586,180.0,8.488,17.0,286.4,201.0,8.36,15.0,317.7,190.5,8.146666666666667,10.0,341.75,190.5,7.72,8.0,588.6666666666666,542.0,6.44,3.0
108,110,108_110,1.0,,,,,254.61458333333334,181.5,84.226,96.0,189.25,137.0,82.487,64.0,300.1224489795918,205.0,73.626,49.0,357.90697674418607,282.0,70.30916666666667,43.0,375.06060606060606,320.0,68.531,33.0,188.0,140.0,60.93333333333333,17.0,223.2,220.0,60.0,15.0,27.642857142857142,126.5,60.0,14.0,127.42857142857143,184.0,58.46,14.0,116.73333333333333,170.0,56.152,15.0,167.25,83.5,52.69,12.0,123.81818181818181,133.0,50.0,11.0,223.14285714285714,274.0,50.0,7.0,193.6,180.0,50.0,5.0
110,108,108_110,1.0,,,,,254.61458333333334,181.5,10.972,96.0,189.25,137.0,15.7395,64.0,300.1224489795918,205.0,17.253333333333334,49.0,357.90697674418607,282.0,14.750833333333333,43.0,375.06060606060606,320.0,13.152,33.0,188.0,140.0,9.0,17.0,223.2,220.0,9.0,15.0,27.642857142857142,126.5,9.0,14.0,127.42857142857143,184.0,9.0,14.0,116.73333333333333,170.0,9.0,15.0,167.25,83.5,9.0,12.0,123.81818181818181,133.0,9.0,11.0,223.14285714285714,274.0,9.0,7.0,193.6,180.0,9.0,5.0
108,110,108_110,2.0,,,,,,,,,282.6779661016949,143.0,81.436,59.0,219.90196078431373,243.0,86.69133333333333,51.0,163.12121212121212,94.0,82.65583333333333,33.0,161.0,112.0,75.168,27.0,409.77777777777777,379.0,69.61833333333334,18.0,183.45454545454547,149.0,66.52,11.0,257.1818181818182,317.0,61.4,11.0,287.6,241.5,60.0,10.0,7.714285714285714,109.0,60.0,7.0,2.5,209.0,60.0,8.0,238.55555555555554,170.0,56.92,9.0,40.5,66.5,50.0,6.0,221.5,221.5,50.0,2.0
110,108,108_110,2.0,,,,,,,,,282.6779661016949,143.0,9.6495,59.0,219.90196078431373,243.0,12.748,51.0,163.12121212121212,94.0,17.671666666666667,33.0,161.0,112.0,17.862,27.0,409.77777777777777,379.0,13.846666666666666,18.0,183.45454545454547,149.0,10.268,11.0,257.1818181818182,317.0,9.0,11.0,287.6,241.5,9.0,10.0,7.714285714285714,109.0,9.0,7.0,2.5,209.0,9.0,8.0,238.55555555555554,170.0,9.0,9.0,40.5,66.5,9.0,6.0,221.5,221.5,9.0,2.0
108,110,108_110,3.0,,,,,,,,,,,,,293.9555555555556,134.0,81.76066666666667,45.0,265.8,221.0,84.43166666666667,40.0,209.86486486486487,243.0,89.806,37.0,320.56,189.0,71.0,25.0,470.8636363636364,433.5,70.542,22.0,274.9,197.0,69.0,10.0,45.714285714285715,-31.0,61.86666666666667,7.0,411.75,370.0,60.0,8.0,61.166666666666664,111.0,60.0,6.0,-72.6,220.0,60.0,5.0,294.0,102.0,55.38,6.0,223.8,274.0,50.0,5.0
110,108,108_110,3.0,,,,,,,,,,,,,293.9555555555556,134.0,9.196,45.0,265.8,221.0,9.6075,40.0,209.86486486486487,243.0,13.617,37.0,320.56,189.0,15.655,25.0,470.8636363636364,433.5,16.036,22.0,274.9,197.0,12.27,10.0,45.714285714285715,-31.0,9.0,7.0,411.75,370.0,9.0,8.0,61.166666666666664,111.0,9.0,6.0,-72.6,220.0,9.0,5.0,294.0,102.0,9.0,6.0,223.8,274.0,9.0,5.0
108,110,108_110,4.0,,,,,,,,,,,,,,,,,279.1714285714286,142.0,82.45083333333334,35.0,252.73333333333332,138.5,79.731,30.0,111.91666666666667,35.5,77.94666666666667,12.0,175.21052631578948,119.0,71.102,19.0,535.3888888888889,501.0,70.9275,18.0,337.8333333333333,294.0,69.0,6.0,55.0,-137.0,64.04,7.0,473.0,440.0,60.0,6.0,-22.25,11.0,60.0,4.0,-24.6,198.0,60.0,5.0,66.5,66.5,50.0,2.0
110,108,108_110,4.0,,,,,,,,,,,,,,,,,279.1714285714286,142.0,9.745,35.0,252.73333333333332,138.5,9.005,30.0,111.91666666666667,35.5,19.188333333333333,12.0,175.21052631578948,119.0,16.098,19.0,535.3888888888889,501.0,16.11,18.0,337.8333333333333,294.0,11.113333333333333,6.0,55.0,-137.0,9.0,7.0,473.0,440.0,9.0,6.0,-22.25,11.0,9.0,4.0,-24.6,198.0,9.0,5.0,66.5,66.5,9.0,2.0
108,110,108_110,5.0,,,,,,,,,,,,,,,,,,,,,313.6551724137931,205.0,83.141,29.0,192.38095238095238,209.0,87.365,21.0,127.25,-19.5,79.234,8.0,200.26666666666668,119.0,71.0,15.0,445.75,379.0,70.23666666666666,12.0,408.25,294.0,69.0,4.0,-1.8,-194.0,62.8,5.0,494.1666666666667,440.0,60.0,6.0,47.666666666666664,220.0,60.0,3.0,27.5,86.5,50.0,4.0
110,108,108_110,5.0,,,,,,,,,,,,,,,,,,,,,313.6551724137931,205.0,10.294,29.0,192.38095238095238,209.0,16.155,21.0,127.25,-19.5,19.626,8.0,200.26666666666668,119.0,15.8725,15.0,445.75,379.0,16.58,12.0,408.25,294.0,11.536,4.0,-1.8,-194.0,9.0,5.0,494.1666666666667,440.0,9.0,6.0,47.666666666666664,220.0,9.0,3.0,27.5,86.5,9.0,4.0
108,110,108_110,6.0,,,,,,,,,,,,,,,,,,,,,,,,,204.6818181818182,213.5,89.86333333333333,22.0,213.52941176470588,243.0,87.038,17.0,171.11111111111111,72.0,77.1275,9.0,501.0,596.5,71.0,10.0,410.9,300.5,70.084,10.0,337.8333333333333,294.0,69.0,6.0,106.0,132.5,60.0,4.0,,,60.0,0.0,805.5,805.5,50.76,2.0
110,108,108_110,6.0,,,,,,,,,,,,,,,,,,,,,,,,,204.6818181818182,213.5,11.476666666666667,22.0,213.52941176470588,243.0,16.386,17.0,171.11111111111111,72.0,18.7825,9.0,501.0,596.5,15.146666666666667,10.0,410.9,300.5,16.496,10.0,337.8333333333333,294.0,9.18,6.0,106.0,132.5,9.0,4.0,,,9.0,0.0,805.5,805.5,9.0,2.0
108,110,108_110,7.0,,,,,,,,,,,,,,,,,,,,,,,,,340.5,252.5,79.0,18.0,206.75,191.5,92.574,20.0,115.25,165.5,81.84,8.0,200.26666666666668,119.0,71.0,15.0,520.8333333333334,596.5,71.0,12.0,180.5,197.0,69.0,4.0,-34.666666666666664,-194.0,63.733333333333334,3.0,61.166666666666664,111.0,60.0,6.0,38.25,0.5,60.0,4.0
110,108,108_110,7.0,,,,,,,,,,,,,,,,,,,,,,,,,340.5,252.5,7.738333333333333,18.0,206.75,191.5,10.848,20.0,115.25,165.5,19.2325,8.0,200.26666666666668,119.0,16.163333333333334,15.0,520.8333333333334,596.5,15.576,12.0,180.5,197.0,15.36,4.0,-34.666666666666664,-194.0,9.0,3.0,61.166666666666664,111.0,9.0,6.0,38.25,0.5,9.0,4.0
108,110,108_110,8.0,,,,,,,,,,,,,,,,,,,,,,,,,274.7368421052632,64.0,80.28833333333333,19.0,246.42857142857142,268.0,80.462,14.0,182.5625,150.5,89.0,16.0,235.85714285714286,190.0,76.50333333333333,7.0,232.0,312.0,71.0,5.0,578.375,458.0,70.855,8.0,411.0,439.0,69.0,5.0,627.25,582.0,60.0,4.0,127.66666666666667,198.0,60.0,3.0
