subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
47,42,47_42,0.0,325.0652173913044,231.0,27.5935,46.0,374.88461538461536,275.0,15.961333333333334,26.0,326.6190476190476,263.0,10.4475,21.0,251.5,267.5,7.804666666666667,16.0,140.0,223.5,7.255833333333333,12.0,140.0,223.5,6.707,12.0,201.27272727272728,248.0,4.511666666666667,11.0,201.27272727272728,248.0,3.414,11.0,212.7,267.5,1.7675,10.0,204.44444444444446,248.0,0.0,9.0,205.125,314.0,0.0,8.0,310.0,380.0,0.0,7.0,310.0,380.0,0.0,7.0,298.3333333333333,317.0,0.0,6.0,248.2,248.0,0.0,5.0
42,47,47_42,0.0,325.0652173913044,231.0,49.2535,46.0,374.88461538461536,275.0,46.632333333333335,26.0,326.6190476190476,263.0,43.8955,21.0,251.5,267.5,41.09,16.0,140.0,223.5,38.424166666666665,12.0,140.0,223.5,34.426,12.0,201.27272727272728,248.0,19.10333333333333,11.0,201.27272727272728,248.0,12.188,11.0,212.7,267.5,3.76,10.0,204.44444444444446,248.0,0.0,9.0,205.125,314.0,0.0,8.0,310.0,380.0,0.0,7.0,310.0,380.0,0.0,7.0,298.3333333333333,317.0,0.0,6.0,248.2,248.0,0.0,5.0
47,42,47_42,1.0,,,,,260.3,178.5,39.22566666666667,20.0,514.3333333333334,509.0,29.7975,9.0,572.3,432.0,24.118,10.0,534.75,286.5,18.6475,12.0,575.4444444444445,310.0,14.188,9.0,-534.0,-534.0,10.0,1.0,-534.0,-534.0,10.0,1.0,87.0,87.0,10.0,1.0,187.0,187.0,9.023333333333333,2.0,191.0,199.0,6.828,3.0,-14.333333333333334,199.0,3.535,3.0,-165.0,-165.0,0.0,2.0,380.0,380.0,0.0,1.0,549.0,549.0,0.0,1.0
42,47,47_42,1.0,,,,,260.3,178.5,51.87466666666667,20.0,514.3333333333334,509.0,53.2195,9.0,572.3,432.0,52.17466666666667,10.0,534.75,286.5,52.765,12.0,575.4444444444445,310.0,53.365,9.0,-534.0,-534.0,57.745,1.0,-534.0,-534.0,56.664,1.0,87.0,87.0,53.9225,1.0,187.0,187.0,38.20666666666666,2.0,191.0,199.0,24.376,3.0,-14.333333333333334,199.0,7.52,3.0,-165.0,-165.0,0.0,2.0,380.0,380.0,0.0,1.0,549.0,549.0,0.0,1.0
47,42,47_42,2.0,,,,,,,,,216.5625,153.5,42.5355,16.0,359.3333333333333,297.0,35.275333333333336,9.0,622.0,753.0,30.171666666666667,4.0,577.6,819.0,26.989,5.0,499.0,310.0,12.313333333333333,5.0,586.0,434.0,10.0,4.0,-534.0,-534.0,10.0,1.0,-534.0,-534.0,10.0,1.0,,,10.0,0.0,87.0,87.0,10.0,1.0,187.0,187.0,8.046666666666667,2.0,-165.0,-165.0,0.0,2.0,380.0,380.0,0.0,1.0
42,47,47_42,2.0,,,,,,,,,216.5625,153.5,50.6455,16.0,359.3333333333333,297.0,52.50666666666667,9.0,622.0,753.0,52.1725,4.0,577.6,819.0,52.106,5.0,499.0,310.0,52.016666666666666,5.0,586.0,434.0,54.418,4.0,-534.0,-534.0,57.59,1.0,-534.0,-534.0,56.69,1.0,,,56.924,0.0,87.0,87.0,49.79,1.0,187.0,187.0,24.446666666666665,2.0,-165.0,-165.0,0.0,2.0,380.0,380.0,0.0,1.0
47,42,47_42,3.0,,,,,,,,,,,,,179.27272727272728,141.0,43.176,11.0,275.8181818181818,191.0,38.4225,11.0,435.25,451.5,32.606,4.0,560.2857142857143,263.0,24.981666666666666,7.0,567.0,263.0,18.376,5.0,586.0,434.0,10.0,4.0,,,10.0,0.0,-534.0,-534.0,10.0,1.0,,,10.0,0.0,,,10.0,0.0,287.0,287.0,7.07,1.0,,,0.0,0.0
42,47,47_42,3.0,,,,,,,,,,,,,179.27272727272728,141.0,51.242666666666665,11.0,275.8181818181818,191.0,50.07,11.0,435.25,451.5,54.333,4.0,560.2857142857143,263.0,53.513333333333335,7.0,567.0,263.0,52.312,5.0,586.0,434.0,51.7925,4.0,,,58.8,0.0,-534.0,-534.0,56.404,1.0,,,58.055,0.0,,,51.96666666666667,0.0,287.0,287.0,15.04,1.0,,,0.0,0.0
47,42,47_42,4.0,,,,,,,,,,,,,,,,,190.57142857142858,141.0,43.47,7.0,208.0,166.0,41.307,11.0,825.0,825.0,28.0,2.0,412.6666666666667,214.0,25.978,3.0,567.0,263.0,20.47,5.0,586.0,434.0,10.0,4.0,,,10.0,0.0,-534.0,-534.0,10.0,1.0,,,10.0,0.0,87.0,87.0,10.0,1.0,-529.0,-529.0,0.0,1.0
42,47,47_42,4.0,,,,,,,,,,,,,,,,,190.57142857142858,141.0,52.83583333333333,7.0,208.0,166.0,48.153,11.0,825.0,825.0,50.78333333333333,2.0,412.6666666666667,214.0,53.286,3.0,567.0,263.0,52.4125,5.0,586.0,434.0,51.75333333333333,4.0,,,57.932,0.0,-534.0,-534.0,56.765,1.0,,,59.086666666666666,0.0,87.0,87.0,45.9,1.0,-529.0,-529.0,0.0,1.0
