subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
40,41,40_41,0.0,527.058064516129,404.0,43.078833333333336,155.0,479.93506493506493,394.0,45.811,77.0,440.7118644067797,391.0,42.5155,59.0,401.3137254901961,378.0,36.190666666666665,51.0,430.625,367.5,30.738333333333333,40.0,433.43243243243245,378.0,27.715,37.0,492.1363636363636,396.0,32.58166666666666,22.0,523.0526315789474,399.0,35.098,19.0,523.0526315789474,399.0,38.7125,19.0,560.2857142857143,454.0,33.34,14.0,442.6363636363636,399.0,30.808,11.0,442.6363636363636,399.0,27.01,11.0,462.4,454.0,20.68,10.0,421.6666666666667,399.0,8.02,9.0,304.4,231.0,0.0,5.0
41,40,40_41,0.0,527.058064516129,404.0,29.550666666666668,155.0,479.93506493506493,394.0,17.971333333333334,77.0,440.7118644067797,391.0,13.418,59.0,401.3137254901961,378.0,10.703333333333333,51.0,430.625,367.5,8.404166666666667,40.0,433.43243243243245,378.0,6.523,37.0,492.1363636363636,396.0,4.0,22.0,523.0526315789474,399.0,4.0,19.0,523.0526315789474,399.0,4.0,19.0,560.2857142857143,454.0,4.0,14.0,442.6363636363636,399.0,4.0,11.0,442.6363636363636,399.0,4.0,11.0,462.4,454.0,4.0,10.0,421.6666666666667,399.0,4.0,9.0,304.4,231.0,4.0,5.0
40,41,40_41,1.0,,,,,573.5769230769231,415.0,40.346666666666664,78.0,591.0714285714286,440.0,52.928,42.0,634.1538461538462,574.5,55.431333333333335,26.0,550.8333333333334,458.5,62.1575,30.0,452.95454545454544,412.5,57.316,22.0,355.44444444444446,324.5,28.895,18.0,338.8333333333333,340.5,20.332,18.0,320.2,338.0,20.16,15.0,372.875,358.0,31.823333333333334,8.0,633.625,460.5,39.388,8.0,633.625,460.5,50.415,8.0,805.0,456.0,46.0,4.0,537.0,537.0,46.0,2.0,568.25,561.5,16.04,4.0
41,40,40_41,1.0,,,,,573.5769230769231,415.0,41.13,78.0,591.0714285714286,440.0,31.5675,42.0,634.1538461538462,574.5,25.239333333333335,26.0,550.8333333333334,458.5,22.236666666666668,30.0,452.95454545454544,412.5,20.313,22.0,355.44444444444446,324.5,12.808333333333334,18.0,338.8333333333333,340.5,9.046,18.0,320.2,338.0,5.3075,15.0,372.875,358.0,4.0,8.0,633.625,460.5,4.0,8.0,633.625,460.5,4.0,8.0,805.0,456.0,4.0,4.0,537.0,537.0,4.0,2.0,568.25,561.5,4.0,4.0
40,41,40_41,2.0,,,,,,,,,571.6111111111111,422.0,33.793,54.0,570.2894736842105,406.0,51.169333333333334,38.0,561.1904761904761,415.0,43.31916666666667,21.0,608.5,527.0,52.402,18.0,428.5,412.5,58.38,16.0,316.42857142857144,362.0,53.142,14.0,414.0,319.0,33.3425,6.0,355.57142857142856,350.0,20.22,14.0,329.42857142857144,340.5,20.0,14.0,296.3333333333333,338.0,20.32,3.0,418.8,378.0,43.64666666666667,5.0,991.6666666666666,667.0,46.0,3.0,829.0,829.0,46.0,1.0
41,40,40_41,2.0,,,,,,,,,571.6111111111111,422.0,43.6665,54.0,570.2894736842105,406.0,36.70466666666667,38.0,561.1904761904761,415.0,31.7875,21.0,608.5,527.0,27.078,18.0,428.5,412.5,20.251666666666665,16.0,316.42857142857144,362.0,19.064,14.0,414.0,319.0,15.905,6.0,355.57142857142856,350.0,9.076666666666666,14.0,329.42857142857144,340.5,4.0,14.0,296.3333333333333,338.0,4.0,3.0,418.8,378.0,4.0,5.0,991.6666666666666,667.0,4.0,3.0,829.0,829.0,4.0,1.0
40,41,40_41,3.0,,,,,,,,,,,,,576.7,431.5,29.524,40.0,624.448275862069,397.0,50.13916666666667,29.0,578.0,390.0,53.454,24.0,690.6428571428571,650.5,65.935,14.0,691.875,692.5,61.49,8.0,370.9166666666667,412.5,58.0,12.0,355.0,185.0,37.57,4.0,371.75,319.0,20.664,4.0,326.1666666666667,324.5,20.0,12.0,296.3333333333333,338.0,20.0,3.0,418.8,378.0,54.83,5.0,245.0,245.0,46.0,1.0
41,40,40_41,3.0,,,,,,,,,,,,,576.7,431.5,45.55533333333333,40.0,624.448275862069,397.0,38.55916666666667,29.0,578.0,390.0,36.057,24.0,690.6428571428571,650.5,24.221666666666668,14.0,691.875,692.5,21.562,8.0,370.9166666666667,412.5,19.925,12.0,355.0,185.0,16.54,4.0,371.75,319.0,14.092,4.0,326.1666666666667,324.5,6.615,12.0,296.3333333333333,338.0,4.0,3.0,418.8,378.0,4.0,5.0,245.0,245.0,4.0,1.0
40,41,40_41,4.0,,,,,,,,,,,,,,,,,515.7142857142857,429.0,29.04,35.0,637.9047619047619,397.0,37.702,21.0,457.85714285714283,270.0,43.263333333333335,7.0,690.1666666666666,647.0,64.948,12.0,618.0,622.0,62.3625,7.0,294.72727272727275,391.0,58.0,11.0,161.71428571428572,208.0,48.284,7.0,432.0,406.0,20.83,3.0,338.45454545454544,343.0,20.0,11.0,,,20.64,0.0,,,46.0,0.0
41,40,40_41,4.0,,,,,,,,,,,,,,,,,515.7142857142857,429.0,46.76583333333333,35.0,637.9047619047619,397.0,40.014,21.0,457.85714285714283,270.0,28.575,7.0,690.1666666666666,647.0,25.266,12.0,618.0,622.0,21.9525,7.0,294.72727272727275,391.0,19.9,11.0,161.71428571428572,208.0,18.064,7.0,432.0,406.0,14.0,3.0,338.45454545454544,343.0,4.0,11.0,,,4.0,0.0,,,4.0,0.0
