subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
29,28,29_28,0.0,168.53333333333333,260.0,71.193,45.0,132.46428571428572,257.0,75.36466666666666,28.0,83.77272727272727,210.5,79.3895,22.0,159.73684210526315,254.0,81.37133333333334,19.0,190.33333333333334,257.0,81.0225,18.0,190.33333333333334,257.0,80.465,18.0,238.0,255.0,78.13166666666666,8.0,144.71428571428572,160.0,77.72,7.0,112.2,160.0,77.15,5.0,238.5,255.0,76.2,4.0,238.5,255.0,75.44,4.0,238.5,255.0,74.3,4.0,238.5,255.0,72.4,4.0,238.5,255.0,71.0,4.0,170.0,160.0,71.0,3.0
28,29,29_28,0.0,168.53333333333333,260.0,66.92416666666666,45.0,132.46428571428572,257.0,52.81366666666667,28.0,83.77272727272727,210.5,45.5765,22.0,159.73684210526315,254.0,38.76866666666667,19.0,190.33333333333334,257.0,33.435833333333335,18.0,190.33333333333334,257.0,30.123,18.0,238.0,255.0,22.351666666666667,8.0,144.71428571428572,160.0,20.25,7.0,112.2,160.0,17.375,5.0,238.5,255.0,16.156666666666666,4.0,238.5,255.0,15.388,4.0,238.5,255.0,14.235,4.0,238.5,255.0,14.0,4.0,238.5,255.0,14.0,4.0,170.0,160.0,14.0,3.0
29,28,29_28,1.0,,,,,227.94117647058823,344.0,67.02133333333333,17.0,248.25,286.5,57.3395,12.0,74.88888888888889,279.0,69.358,9.0,-395.75,-513.5,72.71083333333333,4.0,-395.75,-513.5,78.314,4.0,152.2,257.0,83.91333333333333,10.0,219.36363636363637,260.0,83.21,11.0,251.55555555555554,275.0,81.0125,9.0,237.5,226.0,80.06333333333333,4.0,19.666666666666668,-84.0,80.0,3.0,-393.0,-393.0,80.0,1.0,,,80.0,0.0,,,77.6,0.0,444.0,444.0,71.0,1.0
28,29,29_28,1.0,,,,,227.94117647058823,344.0,81.03466666666667,17.0,248.25,286.5,68.4045,12.0,74.88888888888889,279.0,66.85866666666666,9.0,-395.75,-513.5,64.525,4.0,-395.75,-513.5,61.03,4.0,152.2,257.0,44.52,10.0,219.36363636363637,260.0,39.996,11.0,251.55555555555554,275.0,34.02,9.0,237.5,226.0,28.546666666666667,4.0,19.666666666666668,-84.0,25.112,3.0,-393.0,-393.0,20.515,1.0,,,18.313333333333333,0.0,,,14.47,0.0,444.0,444.0,14.0,1.0
29,28,29_28,2.0,,,,,,,,,251.0909090909091,344.0,76.85,11.0,175.88888888888889,159.0,53.628,9.0,291.9,286.5,58.464166666666664,10.0,311.0,286.5,67.315,6.0,-613.0,-613.0,80.055,2.0,-391.0,-391.0,83.184,1.0,150.25,122.5,84.905,4.0,152.2,257.0,83.28666666666666,10.0,258.85714285714283,275.0,80.692,7.0,447.6666666666667,536.0,80.095,3.0,-393.0,-393.0,80.0,1.0,,,80.0,0.0,,,75.2,0.0
28,29,29_28,2.0,,,,,,,,,251.0909090909091,344.0,86.7915,11.0,175.88888888888889,159.0,69.68066666666667,9.0,291.9,286.5,68.67416666666666,10.0,311.0,286.5,67.288,6.0,-613.0,-613.0,63.05,2.0,-391.0,-391.0,56.06,1.0,150.25,122.5,48.9125,4.0,152.2,257.0,39.34,10.0,258.85714285714283,275.0,34.372,7.0,447.6666666666667,536.0,32.305,3.0,-393.0,-393.0,24.52,1.0,,,20.0,0.0,,,14.0,0.0
29,28,29_28,3.0,,,,,,,,,,,,,286.5,353.5,80.41466666666666,8.0,287.5,299.5,62.221666666666664,6.0,185.5,256.0,47.364,6.0,-178.5,-178.5,65.36666666666666,2.0,-397.3333333333333,-636.0,73.444,3.0,-613.0,-613.0,83.075,2.0,,,84.54,0.0,150.25,122.5,85.728,4.0,153.5,264.5,81.93,6.0,447.6666666666667,536.0,80.12666666666667,3.0,-393.0,-393.0,80.0,1.0,,,80.0,0.0
28,29,29_28,3.0,,,,,,,,,,,,,286.5,353.5,92.38866666666667,8.0,287.5,299.5,74.99666666666667,6.0,185.5,256.0,69.521,6.0,-178.5,-178.5,66.0,2.0,-397.3333333333333,-636.0,66.0,3.0,-613.0,-613.0,61.575,2.0,,,49.7,0.0,150.25,122.5,45.62,4.0,153.5,264.5,35.735,6.0,447.6666666666667,536.0,32.57333333333333,3.0,-393.0,-393.0,21.03,1.0,,,14.94,0.0
29,28,29_28,4.0,,,,,,,,,,,,,,,,,156.71428571428572,344.0,81.54583333333333,7.0,148.83333333333334,-23.5,71.814,6.0,311.0,286.5,69.35666666666667,6.0,309.5,309.5,63.614,2.0,-178.5,-178.5,70.805,2.0,-391.0,-391.0,82.76666666666667,1.0,,,83.448,0.0,150.25,122.5,86.0,4.0,153.5,264.5,81.02666666666667,6.0,226.0,226.0,80.0,2.0,,,80.0,0.0
28,29,29_28,4.0,,,,,,,,,,,,,,,,,156.71428571428572,344.0,92.98916666666666,7.0,148.83333333333334,-23.5,80.796,6.0,311.0,286.5,68.14666666666666,6.0,309.5,309.5,66.0,2.0,-178.5,-178.5,66.0,2.0,-391.0,-391.0,60.1,1.0,,,50.0,0.0,150.25,122.5,47.825,4.0,153.5,264.5,35.38,6.0,226.0,226.0,31.75,2.0,,,20.0,0.0
