subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
42,49,42_49,0.0,-16.402173913043477,137.0,58.75866666666667,92.0,17.87037037037037,187.5,55.513666666666666,54.0,26.3953488372093,183.0,53.2925,43.0,-10.4,187.5,52.254666666666665,30.0,-33.80769230769231,154.0,53.52,26.0,-66.9090909090909,154.0,55.49,22.0,148.42857142857142,154.0,61.36,14.0,148.42857142857142,154.0,61.58,14.0,146.41666666666666,154.0,58.32,12.0,144.1,154.0,55.093333333333334,10.0,111.0,154.0,52.512,8.0,188.0,208.5,49.465,6.0,188.0,208.5,47.42,6.0,188.0,208.5,45.19,6.0,142.0,125.0,46.0,3.0
49,42,42_49,0.0,-16.402173913043477,137.0,94.15066666666667,92.0,17.87037037037037,187.5,88.30133333333333,54.0,26.3953488372093,183.0,83.285,43.0,-10.4,187.5,79.38933333333334,30.0,-33.80769230769231,154.0,77.97583333333333,26.0,-66.9090909090909,154.0,76.971,22.0,148.42857142857142,154.0,72.95166666666667,14.0,148.42857142857142,154.0,71.062,14.0,146.41666666666666,154.0,68.68,12.0,144.1,154.0,66.73666666666666,10.0,111.0,154.0,65.884,8.0,188.0,208.5,64.605,6.0,188.0,208.5,62.473333333333336,6.0,188.0,208.5,61.0,6.0,142.0,125.0,61.0,3.0
42,49,42_49,1.0,,,,,-65.10526315789474,113.5,62.00366666666667,38.0,-124.28571428571429,58.0,58.216,21.0,53.208333333333336,185.5,58.772666666666666,24.0,70.66666666666667,289.0,55.32333333333333,21.0,124.14285714285714,192.0,51.095,21.0,-246.41666666666666,-12.0,45.68,12.0,-443.75,-117.5,49.4,8.0,5.8,194.0,59.825,5.0,159.25,160.5,67.62666666666667,4.0,198.33333333333334,160.5,70.648,6.0,104.83333333333333,-58.5,67.175,6.0,78.25,-58.5,62.766666666666666,4.0,,,53.74,0.0,234.0,234.0,44.38,3.0
49,42,42_49,1.0,,,,,-65.10526315789474,113.5,100.0,38.0,-124.28571428571429,58.0,99.167,21.0,53.208333333333336,185.5,97.21333333333334,24.0,70.66666666666667,289.0,92.8725,21.0,124.14285714285714,192.0,89.599,21.0,-246.41666666666666,-12.0,83.0,12.0,-443.75,-117.5,82.88,8.0,5.8,194.0,82.2475,5.0,159.25,160.5,79.16666666666667,4.0,198.33333333333334,160.5,76.24,6.0,104.83333333333333,-58.5,72.755,6.0,78.25,-58.5,71.0,4.0,,,68.21,0.0,234.0,234.0,61.0,3.0
42,49,42_49,2.0,,,,,,,,,-1.2142857142857142,184.0,64.7675,28.0,-191.3125,67.5,58.711333333333336,16.0,-221.8,169.5,59.87916666666667,10.0,-15.454545454545455,354.0,59.956,11.0,13.76923076923077,82.0,47.833333333333336,13.0,145.0,265.0,45.784,8.0,-296.1111111111111,-216.0,42.415,9.0,-559.6,-429.0,49.123333333333335,5.0,-403.5,-403.5,54.856,2.0,160.5,160.5,67.44,2.0,159.25,160.5,68.08666666666667,4.0,78.25,-58.5,66.35,4.0,,,51.88,0.0
49,42,42_49,2.0,,,,,,,,,-1.2142857142857142,184.0,100.0,28.0,-191.3125,67.5,100.0,16.0,-221.8,169.5,99.905,10.0,-15.454545454545455,354.0,98.334,11.0,13.76923076923077,82.0,89.665,13.0,145.0,265.0,84.226,8.0,-296.1111111111111,-216.0,83.0,9.0,-559.6,-429.0,83.0,5.0,-403.5,-403.5,82.76,2.0,160.5,160.5,81.495,2.0,159.25,160.5,76.06666666666666,4.0,78.25,-58.5,71.0,4.0,,,65.42,0.0
42,49,42_49,3.0,,,,,,,,,,,,,26.681818181818183,184.0,65.296,22.0,61.625,102.5,58.92666666666667,16.0,-244.0,-35.0,56.476,10.0,163.125,348.5,62.81333333333333,8.0,111.3076923076923,82.0,56.406,13.0,104.4,357.0,43.945,10.0,-22.714285714285715,192.0,42.236666666666665,7.0,-457.1666666666667,-40.0,43.944,6.0,-97.33333333333333,194.0,52.21,3.0,,,67.16666666666667,0.0,158.0,158.0,68.0,2.0,,,55.6,0.0
49,42,42_49,3.0,,,,,,,,,,,,,26.681818181818183,184.0,100.0,22.0,61.625,102.5,100.0,16.0,-244.0,-35.0,100.0,10.0,163.125,348.5,96.08,8.0,111.3076923076923,82.0,94.972,13.0,104.4,357.0,86.4975,10.0,-22.714285714285715,192.0,83.0,7.0,-457.1666666666667,-40.0,83.0,6.0,-97.33333333333333,194.0,83.0,3.0,,,82.26666666666667,0.0,158.0,158.0,74.51,2.0,,,71.0,0.0
42,49,42_49,4.0,,,,,,,,,,,,,,,,,-46.421052631578945,149.0,66.14416666666666,19.0,-157.21428571428572,133.0,63.636,14.0,51.42857142857143,354.0,59.88166666666667,7.0,-170.83333333333334,-78.5,61.682,6.0,138.57142857142858,44.0,61.9575,7.0,141.75,357.0,47.193333333333335,4.0,38.166666666666664,-12.0,46.128,6.0,-651.6,-429.0,41.16,5.0,-403.5,-403.5,51.25333333333333,2.0,160.5,160.5,74.62,2.0,-120.0,-120.0,64.7,2.0
49,42,42_49,4.0,,,,,,,,,,,,,,,,,-46.421052631578945,149.0,100.0,19.0,-157.21428571428572,133.0,100.0,14.0,51.42857142857143,354.0,99.81,7.0,-170.83333333333334,-78.5,96.668,6.0,138.57142857142858,44.0,96.0,7.0,141.75,357.0,85.04333333333334,4.0,38.166666666666664,-12.0,83.0,6.0,-651.6,-429.0,83.0,5.0,-403.5,-403.5,83.0,2.0,160.5,160.5,80.59,2.0,-120.0,-120.0,71.0,2.0
