subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
87,82,87_82,0.0,129.63636363636363,174.0,98.05616666666667,198.0,162.57692307692307,185.5,96.12433333333334,104.0,138.94871794871796,164.0,94.1865,78.0,127.63636363636364,151.0,92.24866666666667,66.0,121.51923076923077,151.5,90.31083333333333,52.0,157.51111111111112,133.0,88.373,45.0,203.29032258064515,170.0,81.35,31.0,178.0,133.0,80.22,29.0,197.52173913043478,133.0,78.525,23.0,200.5,107.5,75.7,16.0,223.71428571428572,121.0,74.6,14.0,255.6153846153846,133.0,73.25,13.0,249.72727272727272,133.0,71.0,11.0,263.8,159.0,66.59,10.0,132.0,116.5,65.0,6.0
82,87,87_82,0.0,129.63636363636363,174.0,77.03183333333334,198.0,162.57692307692307,185.5,75.27666666666667,104.0,138.94871794871796,164.0,75.351,78.0,127.63636363636364,151.0,71.74,66.0,121.51923076923077,151.5,71.75916666666667,52.0,157.51111111111112,133.0,69.291,45.0,203.29032258064515,170.0,61.3,31.0,178.0,133.0,58.76,29.0,197.52173913043478,133.0,56.6675,23.0,200.5,107.5,56.81,16.0,223.71428571428572,121.0,56.972,14.0,255.6153846153846,133.0,57.215,13.0,249.72727272727272,133.0,57.24,11.0,263.8,159.0,57.68,10.0,132.0,116.5,53.46,6.0
87,82,87_82,1.0,,,,,93.19148936170212,166.0,99.988,94.0,132.19354838709677,198.5,99.982,62.0,223.26315789473685,205.5,100.0,38.0,143.28125,165.0,100.0,32.0,113.63636363636364,172.0,100.0,33.0,0.8095238095238095,117.0,99.27166666666666,21.0,120.375,160.5,96.526,16.0,218.8,229.0,92.4075,15.0,206.26666666666668,204.0,87.0,15.0,135.33333333333334,170.0,85.84,15.0,122.0,147.0,83.8,10.0,92.2,76.0,80.4,5.0,228.33333333333334,109.0,79.91,3.0,461.5,524.5,68.18,4.0
82,87,87_82,1.0,,,,,93.19148936170212,166.0,78.787,94.0,132.19354838709677,198.5,73.586,62.0,223.26315789473685,205.5,78.81333333333333,38.0,143.28125,165.0,81.78333333333333,32.0,113.63636363636364,172.0,81.411,33.0,0.8095238095238095,117.0,82.21833333333333,21.0,120.375,160.5,79.822,16.0,218.8,229.0,73.35,15.0,206.26666666666668,204.0,65.79,15.0,135.33333333333334,170.0,60.548,15.0,122.0,147.0,56.12,10.0,92.2,76.0,56.38,5.0,228.33333333333334,109.0,56.75,3.0,461.5,524.5,61.9,4.0
87,82,87_82,2.0,,,,,,,,,114.37931034482759,159.5,100.0,58.0,80.40384615384616,170.5,99.976,52.0,242.8,204.0,100.0,40.0,233.46153846153845,198.5,100.0,26.0,184.8095238095238,158.0,100.0,21.0,63.61904761904762,158.0,100.0,21.0,-107.57142857142857,116.0,100.0,14.0,182.22222222222223,117.0,98.54333333333334,9.0,295.8888888888889,277.0,93.052,9.0,219.875,265.0,87.0,8.0,117.0,178.0,87.0,10.0,-38.333333333333336,0.0,80.6,3.0,109.0,109.0,79.82,1.0
82,87,87_82,2.0,,,,,,,,,114.37931034482759,159.5,82.1585,58.0,80.40384615384616,170.5,76.808,52.0,242.8,204.0,66.96583333333334,40.0,233.46153846153845,198.5,75.128,26.0,184.8095238095238,158.0,78.49833333333333,21.0,63.61904761904762,158.0,76.638,21.0,-107.57142857142857,116.0,85.26,14.0,182.22222222222223,117.0,80.37,9.0,295.8888888888889,277.0,73.092,9.0,219.875,265.0,70.565,8.0,117.0,178.0,57.473333333333336,10.0,-38.333333333333336,0.0,56.0,3.0,109.0,109.0,56.36,1.0
87,82,87_82,3.0,,,,,,,,,,,,,109.02380952380952,165.0,100.0,42.0,27.70731707317073,159.0,99.97,41.0,59.05555555555556,194.0,99.964,36.0,64.0,197.0,100.0,11.0,201.16666666666666,225.5,100.0,12.0,146.05555555555554,151.0,100.0,18.0,-135.25,154.0,100.0,12.0,-105.28571428571429,0.0,100.0,7.0,217.57142857142858,204.0,97.815,7.0,384.8,301.0,87.0,5.0,190.71428571428572,186.0,87.0,7.0,288.0,288.0,80.0,2.0
82,87,87_82,3.0,,,,,,,,,,,,,109.02380952380952,165.0,80.766,42.0,27.70731707317073,159.0,84.82166666666667,41.0,59.05555555555556,194.0,72.044,36.0,64.0,197.0,85.06833333333333,11.0,201.16666666666666,225.5,86.184,12.0,146.05555555555554,151.0,74.38,18.0,-135.25,154.0,84.06666666666666,12.0,-105.28571428571429,0.0,86.552,7.0,217.57142857142858,204.0,76.135,7.0,384.8,301.0,74.10666666666667,5.0,190.71428571428572,186.0,56.24,7.0,288.0,288.0,57.14,2.0
87,82,87_82,4.0,,,,,,,,,,,,,,,,,118.66666666666667,171.0,100.0,33.0,88.27777777777777,155.0,100.0,36.0,300.2,256.0,100.0,20.0,52.0,173.5,100.0,8.0,236.25,225.5,100.0,8.0,150.35714285714286,151.0,100.0,14.0,-96.125,154.0,100.0,8.0,-105.28571428571429,0.0,100.0,7.0,217.57142857142858,204.0,97.08666666666667,7.0,103.16666666666667,111.5,87.0,6.0,-191.0,-191.0,80.0,1.0
82,87,87_82,4.0,,,,,,,,,,,,,,,,,118.66666666666667,171.0,79.82916666666667,33.0,88.27777777777777,155.0,85.137,36.0,300.2,256.0,69.29833333333333,20.0,52.0,173.5,83.724,8.0,236.25,225.5,87.0975,8.0,150.35714285714286,151.0,71.66333333333333,14.0,-96.125,154.0,83.532,8.0,-105.28571428571429,0.0,86.42,7.0,217.57142857142858,204.0,72.48666666666666,7.0,103.16666666666667,111.5,67.13,6.0,-191.0,-191.0,56.0,1.0
