subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
1,10,1_10,0.0,184.49468085106383,213.5,47.23266666666667,188.0,205.32142857142858,204.5,53.62233333333333,112.0,190.95833333333334,211.0,58.739,72.0,222.89285714285714,227.0,56.318666666666665,56.0,232.6,224.0,56.520833333333336,40.0,241.08823529411765,238.5,52.025,34.0,205.6206896551724,218.0,36.30833333333333,29.0,196.24,190.0,35.57,25.0,209.9,180.5,34.4625,20.0,181.11111111111111,180.5,32.61666666666667,18.0,191.875,180.5,31.14,16.0,224.36363636363637,171.0,28.925,11.0,161.7,156.0,26.08,10.0,160.66666666666666,141.0,21.62,9.0,90.75,86.5,10.62,4.0
10,1,1_10,0.0,184.49468085106383,213.5,30.855666666666668,188.0,205.32142857142858,204.5,25.417,112.0,190.95833333333334,211.0,25.557,72.0,222.89285714285714,227.0,25.870666666666665,56.0,232.6,224.0,25.063333333333333,40.0,241.08823529411765,238.5,22.657,34.0,205.6206896551724,218.0,16.88,29.0,196.24,190.0,15.856,25.0,209.9,180.5,14.6875,20.0,181.11111111111111,180.5,14.583333333333334,18.0,191.875,180.5,14.5,16.0,224.36363636363637,171.0,14.375,11.0,161.7,156.0,14.166666666666666,10.0,160.66666666666666,141.0,14.05,9.0,90.75,86.5,15.1,4.0
1,10,1_10,1.0,,,,,153.80263157894737,221.5,40.843,76.0,223.5810810810811,206.5,53.337,74.0,187.75,171.5,50.926,56.0,168.76,202.5,56.42333333333333,50.0,146.10526315789474,186.5,65.453,38.0,303.72727272727275,357.0,76.73333333333333,11.0,365.6666666666667,405.0,68.48,9.0,242.5,390.5,56.1,12.0,245.72727272727272,376.0,40.0,11.0,204.0,376.0,40.0,9.0,192.22222222222223,230.0,40.0,9.0,205.375,256.5,39.153333333333336,8.0,511.0,511.0,36.23,2.0,216.6,218.0,32.62,5.0
10,1,1_10,1.0,,,,,153.80263157894737,221.5,36.294333333333334,76.0,223.5810810810811,206.5,40.34,74.0,187.75,171.5,24.963333333333335,56.0,168.76,202.5,24.989166666666666,50.0,146.10526315789474,186.5,28.457,38.0,303.72727272727275,357.0,33.24666666666667,11.0,365.6666666666667,405.0,29.458,9.0,242.5,390.5,23.7425,12.0,245.72727272727272,376.0,19.176666666666666,11.0,204.0,376.0,17.212,9.0,192.22222222222223,230.0,15.0,9.0,205.375,256.5,15.0,8.0,511.0,511.0,14.7,2.0,216.6,218.0,13.0,5.0
1,10,1_10,2.0,,,,,,,,,104.54761904761905,229.0,29.622,42.0,204.44642857142858,212.5,48.194,56.0,278.6666666666667,206.5,50.556666666666665,48.0,231.175,189.5,43.389,40.0,145.64285714285714,219.0,60.755,28.0,194.77272727272728,219.0,64.906,22.0,274.5,279.0,79.0,8.0,381.6666666666667,537.0,74.46666666666667,3.0,314.57142857142856,405.0,57.96,7.0,196.11111111111111,376.0,40.0,9.0,211.66666666666666,370.5,40.0,6.0,113.14285714285714,230.0,40.0,7.0,171.0,171.0,35.0,1.0
10,1,1_10,2.0,,,,,,,,,104.54761904761905,229.0,26.67,42.0,204.44642857142858,212.5,54.17466666666667,56.0,278.6666666666667,206.5,41.99,48.0,231.175,189.5,25.137,40.0,145.64285714285714,219.0,27.39666666666667,28.0,194.77272727272728,219.0,32.298,22.0,274.5,279.0,36.76,8.0,381.6666666666667,537.0,28.763333333333332,3.0,314.57142857142856,405.0,23.776,7.0,196.11111111111111,376.0,21.265,9.0,211.66666666666666,370.5,16.35333333333333,6.0,113.14285714285714,230.0,15.0,7.0,171.0,171.0,14.4,1.0
1,10,1_10,3.0,,,,,,,,,,,,,12.0,229.0,33.492,20.0,168.97222222222223,249.0,34.4775,36.0,214.64705882352942,212.5,63.285,34.0,198.1818181818182,177.5,52.09166666666667,22.0,79.1875,99.0,66.0,16.0,140.0,228.0,58.1325,18.0,274.5,279.0,79.0,8.0,544.5,544.5,79.0,2.0,381.6666666666667,537.0,72.2,3.0,286.6,376.0,40.0,5.0,469.0,469.0,40.0,2.0,851.0,851.0,37.46,1.0
10,1,1_10,3.0,,,,,,,,,,,,,12.0,229.0,18.414,20.0,168.97222222222223,249.0,47.48916666666667,36.0,214.64705882352942,212.5,55.543,34.0,198.1818181818182,177.5,22.581666666666667,22.0,79.1875,99.0,24.616,16.0,140.0,228.0,29.595,18.0,274.5,279.0,37.73,8.0,544.5,544.5,35.14,2.0,381.6666666666667,537.0,26.22,3.0,286.6,376.0,22.0,5.0,469.0,469.0,15.0,2.0,851.0,851.0,15.0,1.0
1,10,1_10,4.0,,,,,,,,,,,,,,,,,-179.71428571428572,210.0,38.185,14.0,250.8,281.5,13.857,30.0,238.8181818181818,171.5,42.223333333333336,22.0,241.63636363636363,233.5,40.89,22.0,137.5,99.0,66.0,14.0,198.625,228.0,55.51,16.0,133.9,129.0,79.0,10.0,544.5,544.5,79.0,2.0,381.6666666666667,537.0,69.93333333333334,3.0,141.6,376.0,40.0,5.0,120.4,230.0,40.0,5.0
10,1,1_10,4.0,,,,,,,,,,,,,,,,,-179.71428571428572,210.0,14.746666666666666,14.0,250.8,281.5,35.644,30.0,238.8181818181818,171.5,26.98,22.0,241.63636363636363,233.5,22.098,22.0,137.5,99.0,23.0,14.0,198.625,228.0,29.1,16.0,133.9,129.0,36.672,10.0,544.5,544.5,36.425,2.0,381.6666666666667,537.0,24.96,3.0,141.6,376.0,20.53,5.0,120.4,230.0,15.0,5.0
1,10,1_10,5.0,,,,,,,,,,,,,,,,,,,,,-261.0833333333333,178.0,45.387,12.0,312.38461538461536,218.0,58.89,26.0,218.38888888888889,165.5,45.888,18.0,221.83333333333334,211.0,45.1375,18.0,75.0,90.0,66.0,12.0,245.5,257.5,50.812,12.0,184.5,116.5,79.0,6.0,,,79.0,0.0,264.25,380.0,40.0,4.0,95.0,95.0,40.0,2.0
