subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
109,110,109_110,0.0,90.03086419753086,96.5,84.04066666666667,162.0,58.855555555555554,99.5,77.18533333333333,90.0,91.57142857142857,129.0,72.778,70.0,96.53846153846153,146.0,69.11933333333333,52.0,115.45454545454545,147.5,66.14916666666667,44.0,168.47222222222223,219.0,65.6,36.0,242.72727272727272,221.5,76.66666666666667,22.0,224.38095238095238,220.0,78.32,21.0,230.5,240.0,76.9,16.0,334.4166666666667,341.0,74.53333333333333,12.0,334.4166666666667,341.0,72.64,12.0,353.2,341.0,69.8,10.0,281.22222222222223,340.0,67.76666666666667,9.0,259.375,302.5,64.15,8.0,234.25,218.5,54.0,4.0
110,109,109_110,0.0,90.03086419753086,96.5,75.9365,162.0,58.855555555555554,99.5,72.319,90.0,91.57142857142857,129.0,69.4775,70.0,96.53846153846153,146.0,66.648,52.0,115.45454545454545,147.5,64.16,44.0,168.47222222222223,219.0,62.417,36.0,242.72727272727272,221.5,55.361666666666665,22.0,224.38095238095238,220.0,51.834,21.0,230.5,240.0,48.52,16.0,334.4166666666667,341.0,46.36,12.0,334.4166666666667,341.0,44.632,12.0,353.2,341.0,42.04,10.0,281.22222222222223,340.0,37.72,9.0,259.375,302.5,36.0,8.0,234.25,218.5,36.0,4.0
109,110,109_110,1.0,,,,,129.0,86.5,90.896,72.0,-38.76190476190476,-48.5,88.0925,42.0,7.2894736842105265,50.0,85.25133333333333,38.0,68.0,113.0,83.81416666666667,32.0,10.147058823529411,60.0,79.956,34.0,-11.818181818181818,58.5,55.63166666666667,22.0,90.2,218.0,52.88,15.0,352.6666666666667,223.0,62.6,9.0,132.7,160.0,78.8,10.0,77.66666666666667,105.0,84.0,9.0,26.0,44.0,84.0,6.0,494.0,866.0,81.3,3.0,728.5,728.5,75.45,2.0,284.5,303.5,74.3,4.0
110,109,109_110,1.0,,,,,129.0,86.5,79.554,72.0,-38.76190476190476,-48.5,80.3315,42.0,7.2894736842105265,50.0,77.99,38.0,68.0,113.0,76.7775,32.0,10.147058823529411,60.0,76.538,34.0,-11.818181818181818,58.5,72.95833333333333,22.0,90.2,218.0,73.0,15.0,352.6666666666667,223.0,71.0225,9.0,132.7,160.0,64.36333333333333,10.0,77.66666666666667,105.0,59.036,9.0,26.0,44.0,55.0,6.0,494.0,866.0,55.0,3.0,728.5,728.5,48.08,2.0,284.5,303.5,36.0,4.0
109,110,109_110,2.0,,,,,,,,,196.06,103.0,91.2515,50.0,147.4,97.0,92.12333333333333,35.0,-187.0,-122.0,87.04416666666667,24.0,-55.65,-35.5,86.0,20.0,-0.5,117.5,81.62833333333333,18.0,-65.3125,-49.5,76.158,16.0,-93.78947368421052,-10.0,58.9475,19.0,368.0,293.0,49.0,8.0,424.5,424.5,56.76,2.0,275.3333333333333,221.5,76.2,6.0,38.666666666666664,100.5,84.0,6.0,240.5,240.5,84.0,2.0,456.0,456.0,75.0,1.0
110,109,109_110,2.0,,,,,,,,,196.06,103.0,78.0005,50.0,147.4,97.0,81.118,35.0,-187.0,-122.0,81.96583333333334,24.0,-55.65,-35.5,78.002,20.0,-0.5,117.5,76.78666666666666,18.0,-65.3125,-49.5,75.11,16.0,-93.78947368421052,-10.0,72.9375,19.0,368.0,293.0,73.0,8.0,424.5,424.5,73.0,2.0,275.3333333333333,221.5,69.045,6.0,38.666666666666664,100.5,56.67333333333333,6.0,240.5,240.5,55.0,2.0,456.0,456.0,41.16,1.0
109,110,109_110,3.0,,,,,,,,,,,,,111.5945945945946,77.0,89.66866666666667,37.0,276.0625,119.0,95.11,32.0,-23.40909090909091,-59.0,90.185,22.0,156.07142857142858,113.0,86.0,14.0,77.22222222222223,88.0,83.754,18.0,3.25,117.5,81.0,12.0,-228.85714285714286,-86.0,62.263333333333335,14.0,38.76923076923077,170.0,49.0,13.0,507.3333333333333,446.0,49.0,3.0,273.75,221.5,73.6,4.0,-81.25,44.0,84.0,4.0,1001.0,1001.0,75.9,1.0
110,109,109_110,3.0,,,,,,,,,,,,,111.5945945945946,77.0,77.99,37.0,276.0625,119.0,78.2675,32.0,-23.40909090909091,-59.0,82.661,22.0,156.07142857142858,113.0,76.76833333333333,14.0,77.22222222222223,88.0,77.966,18.0,3.25,117.5,76.7,12.0,-228.85714285714286,-86.0,72.91666666666667,14.0,38.76923076923077,170.0,73.0,13.0,507.3333333333333,446.0,73.0,3.0,273.75,221.5,72.05333333333333,4.0,-81.25,44.0,55.0,4.0,1001.0,1001.0,55.0,1.0
109,110,109_110,4.0,,,,,,,,,,,,,,,,,99.43333333333334,71.0,88.08583333333333,30.0,302.44,110.0,96.0,25.0,-139.92857142857142,-85.5,86.0,14.0,14.444444444444445,-44.0,86.0,9.0,92.21428571428571,103.5,84.4425,14.0,-7.5,146.0,81.0,8.0,-144.0,-86.0,71.316,10.0,-72.45454545454545,125.0,49.0,11.0,221.0,221.0,49.0,1.0,204.8,220.0,84.0,5.0,240.5,240.5,84.0,2.0
110,109,109_110,4.0,,,,,,,,,,,,,,,,,99.43333333333334,71.0,78.51166666666667,30.0,302.44,110.0,77.001,25.0,-139.92857142857142,-85.5,79.72,14.0,14.444444444444445,-44.0,75.242,9.0,92.21428571428571,103.5,78.2075,14.0,-7.5,146.0,76.6,8.0,-144.0,-86.0,73.22,10.0,-72.45454545454545,125.0,73.0,11.0,221.0,221.0,73.0,1.0,204.8,220.0,65.09,5.0,240.5,240.5,55.0,2.0
109,110,109_110,5.0,,,,,,,,,,,,,,,,,,,,,89.68,77.0,86.503,25.0,-252.9,-127.0,88.08833333333334,10.0,-113.0,-27.0,86.0,11.0,141.0,113.0,86.0,6.0,5.1,85.0,82.25666666666666,10.0,65.83333333333333,207.5,81.0,6.0,-123.125,-86.0,68.895,8.0,389.0,365.0,49.0,7.0,628.0,628.0,68.4,1.0,,,84.0,0.0
110,109,109_110,5.0,,,,,,,,,,,,,,,,,,,,,89.68,77.0,79.0,25.0,-252.9,-127.0,84.21166666666667,10.0,-113.0,-27.0,80.762,11.0,141.0,113.0,75.425,6.0,5.1,85.0,76.97333333333333,10.0,65.83333333333333,207.5,77.0,6.0,-123.125,-86.0,72.875,8.0,389.0,365.0,73.0,7.0,628.0,628.0,73.0,1.0,,,55.0,0.0
109,110,109_110,6.0,,,,,,,,,,,,,,,,,,,,,,,,,443.4375,136.0,94.22,16.0,-290.75,-219.0,87.506,8.0,-164.0,-44.0,86.0,9.0,171.3,103.5,86.0,10.0,-44.125,9.0,81.0,8.0,62.333333333333336,146.0,81.0,6.0,-276.9,-115.5,54.193333333333335,10.0,221.0,221.0,49.0,1.0,-266.0,-266.0,84.0,2.0
110,109,109_110,6.0,,,,,,,,,,,,,,,,,,,,,,,,,443.4375,136.0,80.08333333333333,16.0,-290.75,-219.0,84.654,8.0,-164.0,-44.0,77.785,9.0,171.3,103.5,78.53666666666666,10.0,-44.125,9.0,77.152,8.0,62.333333333333336,146.0,76.4,6.0,-276.9,-115.5,72.83333333333333,10.0,221.0,221.0,73.0,1.0,-266.0,-266.0,55.0,2.0
