subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
30,29,30_29,0.0,-35.76428571428571,115.0,50.593833333333336,140.0,41.014084507042256,140.0,47.56166666666667,71.0,43.816326530612244,151.0,44.7275,49.0,103.1842105263158,201.0,42.866,38.0,85.93939393939394,202.0,41.3325,33.0,153.10344827586206,205.0,39.799,29.0,273.625,295.5,40.516666666666666,16.0,273.625,295.5,41.508,16.0,307.64285714285717,412.0,41.8825,14.0,276.72727272727275,352.0,42.51,11.0,276.72727272727275,352.0,43.012,11.0,234.9,295.5,43.59,10.0,234.9,295.5,44.0,10.0,319.7142857142857,352.0,44.0,7.0,260.0,239.0,44.0,3.0
29,30,30_29,0.0,-35.76428571428571,115.0,83.6815,140.0,41.014084507042256,140.0,82.05666666666667,71.0,43.816326530612244,151.0,80.66,49.0,103.1842105263158,201.0,80.418,38.0,85.93939393939394,202.0,80.32833333333333,33.0,153.10344827586206,205.0,80.362,29.0,273.625,295.5,79.74666666666667,16.0,273.625,295.5,78.496,16.0,307.64285714285717,412.0,76.62,14.0,276.72727272727275,352.0,74.10333333333334,11.0,276.72727272727275,352.0,72.124,11.0,234.9,295.5,69.155,10.0,234.9,295.5,64.20666666666666,10.0,319.7142857142857,352.0,56.5,7.0,260.0,239.0,50.0,3.0
30,29,30_29,1.0,,,,,-114.76811594202898,23.0,53.626,69.0,-42.0,130.0,48.435,40.0,-30.575757575757574,112.0,52.257333333333335,33.0,-49.130434782608695,105.0,55.01583333333333,23.0,-114.65,97.5,49.656,20.0,-90.70588235294117,185.0,42.14833333333333,17.0,4.769230769230769,185.0,38.09,13.0,118.0,111.0,35.8925,9.0,266.8,111.0,38.52333333333333,5.0,266.8,111.0,40.004,5.0,489.5,599.0,40.175,4.0,695.0,695.0,41.02,1.0,37.0,151.0,43.18,3.0,364.5,414.5,44.0,4.0
29,30,30_29,1.0,,,,,-114.76811594202898,23.0,85.30633333333333,69.0,-42.0,130.0,85.613,40.0,-30.575757575757574,112.0,83.69533333333334,33.0,-49.130434782608695,105.0,81.86833333333334,23.0,-114.65,97.5,80.958,20.0,-90.70588235294117,185.0,80.91,17.0,4.769230769230769,185.0,82.228,13.0,118.0,111.0,84.08,9.0,266.8,111.0,85.39,5.0,266.8,111.0,84.868,5.0,489.5,599.0,84.085,4.0,695.0,695.0,84.0,1.0,37.0,151.0,81.81,3.0,364.5,414.5,63.0,4.0
30,29,30_29,2.0,,,,,,,,,-107.33333333333333,0.0,58.619,51.0,-111.63333333333334,86.5,44.715333333333334,30.0,23.217391304347824,181.0,45.05583333333333,23.0,34.77272727272727,130.0,53.23,22.0,11.461538461538462,129.0,49.49166666666667,13.0,-57.666666666666664,200.0,49.0,9.0,-253.3,162.5,46.2225,10.0,-6.5,195.0,35.29666666666667,12.0,82.2,80.0,34.624,5.0,35.5,35.5,37.785,2.0,266.8,111.0,40.0,5.0,695.0,695.0,40.35,1.0,37.0,151.0,44.0,3.0
29,30,30_29,2.0,,,,,,,,,-107.33333333333333,0.0,84.7715,51.0,-111.63333333333334,86.5,86.17733333333334,30.0,23.217391304347824,181.0,86.40166666666667,23.0,34.77272727272727,130.0,84.85,22.0,11.461538461538462,129.0,80.97,13.0,-57.666666666666664,200.0,80.53,9.0,-253.3,162.5,80.285,10.0,-6.5,195.0,81.38,12.0,82.2,80.0,84.328,5.0,35.5,35.5,86.0,2.0,266.8,111.0,84.78,5.0,695.0,695.0,84.0,1.0,37.0,151.0,79.62,3.0
30,29,30_29,3.0,,,,,,,,,,,,,-117.17948717948718,-14.0,62.53666666666667,39.0,-146.3448275862069,104.0,43.64416666666666,29.0,-135.83333333333334,112.0,43.64,18.0,-127.9,90.5,60.54,10.0,-161.27272727272728,56.0,50.312,11.0,-42.875,49.0,49.2375,8.0,-292.8,140.0,49.0,5.0,-43.625,196.5,41.556,8.0,141.57142857142858,205.0,34.0,7.0,,,37.04666666666667,0.0,421.0,503.0,40.0,3.0,,,42.36,0.0
29,30,30_29,3.0,,,,,,,,,,,,,-117.17948717948718,-14.0,84.43533333333333,39.0,-146.3448275862069,104.0,86.1925,29.0,-135.83333333333334,112.0,86.376,18.0,-127.9,90.5,82.76666666666667,10.0,-161.27272727272728,56.0,81.386,11.0,-42.875,49.0,81.0425,8.0,-292.8,140.0,80.44,5.0,-43.625,196.5,80.128,8.0,141.57142857142858,205.0,82.16,7.0,,,86.0,0.0,421.0,503.0,84.17,3.0,,,84.0,0.0
30,29,30_29,4.0,,,,,,,,,,,,,,,,,-93.84375,-24.0,67.92083333333333,32.0,-141.48275862068965,23.0,48.194,29.0,80.4,181.0,45.111666666666665,15.0,-5.25,116.5,60.344,8.0,-43.25,97.5,50.4025,8.0,217.0,200.0,49.0,5.0,-401.0,132.5,49.0,4.0,-154.83333333333334,162.5,43.445,6.0,82.2,80.0,34.0,5.0,35.5,35.5,40.01,2.0,695.0,695.0,40.7,1.0
29,30,30_29,4.0,,,,,,,,,,,,,,,,,-93.84375,-24.0,83.61666666666666,32.0,-141.48275862068965,23.0,87.313,29.0,80.4,181.0,85.89,15.0,-5.25,116.5,83.764,8.0,-43.25,97.5,81.2725,8.0,217.0,200.0,80.77666666666667,5.0,-401.0,132.5,80.128,4.0,-154.83333333333334,162.5,80.41,6.0,82.2,80.0,83.21333333333334,5.0,35.5,35.5,86.0,2.0,695.0,695.0,84.0,1.0
